episode,score,steps,epsilon,loss,avg_q
25200,61,13,0.0500,54.6031,411.4615
25201,360,28,0.0500,46.0552,398.4358
25202,89,17,0.0500,48.4741,430.1683
25203,89,15,0.0500,47.4126,477.2563
25204,37,9,0.0500,50.5922,506.4660
25205,69,13,0.0500,40.5831,574.7608
25206,61,12,0.0500,45.9411,489.8504
25207,31,7,0.0500,46.9614,541.4488
25208,81,14,0.0500,48.7619,503.4795
25209,30,6,0.0500,43.8627,509.8136
25210,39,9,0.0500,49.9359,503.4790
25211,121,16,0.0500,48.1587,515.4022
25212,301,21,0.0500,48.1251,362.9750
25213,150,22,0.0500,48.6225,438.8288
25214,56,11,0.0500,43.1698,408.0342
25215,106,17,0.0500,49.9583,365.5146
25216,254,23,0.0500,52.5064,560.6389
25217,61,13,0.0500,49.2666,484.8132
25218,39,10,0.0500,60.3337,439.0142
25219,67,12,0.0500,44.9460,488.1018
25220,304,26,0.0500,48.9105,513.9953
25221,122,15,0.0500,50.4268,442.0475
25222,44,12,0.0500,47.7853,514.2849
25223,43,11,0.0500,45.3607,536.8896
25224,194,20,0.0500,50.9862,475.4306
25225,117,14,0.0500,47.8383,566.0372
25226,43,10,0.0500,55.1417,435.9145
25227,36,9,0.0500,53.7026,426.7130
25228,131,18,0.0500,51.3798,415.9674
25229,57,12,0.0500,54.6525,523.1831
25230,122,16,0.0500,46.8561,517.4962
25231,58,12,0.0500,54.7775,529.3060
25232,117,13,0.0500,48.5106,509.9673
25233,39,10,0.0500,54.5560,569.3864
25234,34,10,0.0500,50.3322,513.6256
25235,107,17,0.0500,53.5521,513.7558
25236,58,13,0.0500,54.1821,457.7536
25237,32,8,0.0500,53.8543,434.1190
25238,60,12,0.0500,50.4831,444.4713
25239,50,12,0.0500,47.2741,491.7120
25240,158,16,0.0500,54.1811,602.0255
25241,32,8,0.0500,52.6164,524.4504
25242,44,10,0.0500,52.7121,549.5534
25243,82,15,0.0500,45.0841,507.7285
25244,61,14,0.0500,50.1869,459.6042
25245,50,10,0.0500,56.2563,489.3742
25246,112,18,0.0500,48.7901,600.8927
25247,28,8,0.0500,60.9438,563.1368
25248,44,11,0.0500,52.4434,371.7853
25249,174,18,0.0500,52.3330,515.3468
25250,36,10,0.0500,45.0492,542.0077
25251,84,14,0.0500,47.6876,556.3923
25252,75,17,0.0500,45.9316,461.0339
25253,76,10,0.0500,53.1337,472.5319
25254,31,7,0.0500,47.1018,591.8892
25255,52,11,0.0500,51.0265,511.8376
25256,50,11,0.0500,49.3021,574.8692
25257,127,16,0.0500,47.3660,423.3512
25258,99,16,0.0500,48.9380,502.2278
25259,30,7,0.0500,51.7941,517.7045
25260,223,23,0.0500,47.7607,412.3848
25261,82,11,0.0500,47.3382,493.2012
25262,41,11,0.0500,50.3105,496.3574
25263,50,9,0.0500,48.4746,509.5640
25264,80,12,0.0500,43.6424,467.9123
25265,60,14,0.0500,43.5995,481.4517
25266,124,15,0.0500,48.2775,474.5155
25267,60,11,0.0500,50.0032,466.9052
25268,63,13,0.0500,52.9461,367.8668
25269,82,14,0.0500,52.4616,605.4133
25270,35,9,0.0500,53.6944,484.6527
25271,77,11,0.0500,46.9712,523.8319
25272,85,14,0.0500,47.6775,352.4077
25273,125,17,0.0500,48.7784,406.8974
25274,56,12,0.0500,45.8478,577.2959
25275,69,12,0.0500,52.9398,520.3983
25276,39,11,0.0500,53.8035,521.9877
25277,240,21,0.0500,52.2512,432.4109
25278,55,11,0.0500,44.7204,515.1667
25279,93,15,0.0500,45.8715,553.2858
25280,116,14,0.0500,47.0342,476.9490
25281,215,20,0.0500,49.2666,421.9290
25282,39,8,0.0500,49.2245,476.4982
25283,33,7,0.0500,43.5923,544.8057
25284,61,14,0.0500,39.2779,499.4516
25285,135,17,0.0500,50.8363,564.9514
25286,290,19,0.0500,47.8372,515.7080
25287,122,16,0.0500,53.4899,536.1625
25288,132,19,0.0500,47.6647,392.7060
25289,54,11,0.0500,50.3489,455.9139
25290,39,10,0.0500,45.1248,359.6013
25291,153,20,0.0500,47.0036,601.7458
25292,30,6,0.0500,42.8104,578.5449
25293,40,11,0.0500,49.8283,605.6079
25294,57,13,0.0500,49.6585,510.5198
25295,87,15,0.0500,58.9570,426.4056
25296,44,11,0.0500,42.1799,483.7732
25297,255,24,0.0500,45.0495,457.5651
25298,83,12,0.0500,45.5365,536.0078
25299,76,12,0.0500,44.2960,551.8281
25300,102,16,0.0500,45.1992,501.8024
25301,59,12,0.0500,48.6361,453.4709
25302,50,9,0.0500,51.2233,518.2345
25303,44,8,0.0500,47.8636,519.8797
25304,249,36,0.0500,50.2593,461.6186
25305,53,11,0.0500,42.9233,542.9240
25306,57,11,0.0500,48.0998,576.0290
25307,55,11,0.0500,52.7818,439.6648
25308,75,14,0.0500,51.3284,402.7005
25309,306,26,0.0500,50.6490,461.2095
25310,87,14,0.0500,50.9375,346.4140
25311,166,20,0.0500,44.4588,509.6375
25312,76,13,0.0500,50.6537,463.3465
25313,125,15,0.0500,46.8433,463.9481
25314,49,9,0.0500,45.9403,545.5504
25315,46,13,0.0500,43.4888,476.8049
25316,122,16,0.0500,45.4248,424.2100
25317,148,16,0.0500,45.0696,487.9012
25318,127,18,0.0500,44.7215,461.9113
25319,74,11,0.0500,48.5549,327.1737
25320,309,24,0.0500,49.2413,468.8537
25321,292,21,0.0500,49.3792,371.1229
25322,39,11,0.0500,44.8360,556.3990
25323,157,19,0.0500,46.0218,443.7861
25324,41,9,0.0500,44.7945,500.7267
25325,322,28,0.0500,47.7348,482.1638
25326,186,20,0.0500,44.2792,418.0398
25327,79,16,0.0500,47.4388,569.9083
25328,103,17,0.0500,49.9281,529.8644
25329,44,11,0.0500,50.7842,471.8308
25330,372,26,0.0500,47.6514,536.6478
25331,34,8,0.0500,46.7621,486.2458
25332,57,12,0.0500,43.0939,496.4340
25333,35,8,0.0500,53.0495,506.9839
25334,39,8,0.0500,56.5561,567.7355
25335,193,22,0.0500,45.0477,454.8060
25336,37,10,0.0500,52.9485,534.8907
25337,54,10,0.0500,49.1045,487.3497
25338,56,12,0.0500,44.1633,521.0404
25339,186,19,0.0500,49.1235,415.9777
25340,722,41,0.0500,47.6034,397.9485
25341,171,17,0.0500,47.2815,487.3119
25342,35,9,0.0500,50.1583,520.5056
25343,104,18,0.0500,50.5342,385.4887
25344,40,11,0.0500,41.6614,426.8597
25345,31,9,0.0500,44.6611,555.5864
25346,116,13,0.0500,54.4954,462.4661
25347,47,9,0.0500,44.4883,544.8233
25348,103,15,0.0500,52.0043,488.0609
25349,113,20,0.0500,50.2728,420.3476
25350,59,11,0.0500,50.4694,502.9909
25351,81,15,0.0500,53.7179,381.3762
25352,88,17,0.0500,51.2948,442.3070
25353,76,13,0.0500,45.4257,353.7755
25354,124,18,0.0500,53.4969,505.3388
25355,125,15,0.0500,46.8743,486.9241
25356,48,9,0.0500,56.1687,478.8963
25357,57,11,0.0500,46.7533,509.1014
25358,39,10,0.0500,45.9578,470.7482
25359,71,13,0.0500,47.5641,382.5460
25360,52,11,0.0500,45.9004,514.7822
25361,54,10,0.0500,46.5539,470.6739
25362,73,14,0.0500,46.5469,426.3475
25363,97,13,0.0500,43.1185,372.6519
25364,62,12,0.0500,48.0238,414.9780
25365,199,21,0.0500,47.7394,540.9304
25366,212,15,0.0500,46.2571,529.1205
25367,89,16,0.0500,47.9059,479.1598
25368,82,12,0.0500,47.4396,531.3456
25369,39,10,0.0500,48.0209,467.9182
25370,46,9,0.0500,43.3624,534.9274
25371,42,9,0.0500,46.3401,527.4553
25372,82,12,0.0500,43.2656,537.9603
25373,43,11,0.0500,49.0178,579.5717
25374,34,8,0.0500,43.6774,478.8016
25375,51,10,0.0500,50.2225,497.4555
25376,397,35,0.0500,48.1708,422.5049
25377,151,22,0.0500,48.5431,452.4149
25378,85,14,0.0500,47.0926,424.6780
25379,37,9,0.0500,52.9417,516.9503
25380,77,12,0.0500,50.5511,511.3476
25381,49,9,0.0500,45.1710,532.9227
25382,122,17,0.0500,47.5311,449.6322
25383,165,22,0.0500,52.1445,456.8782
25384,94,15,0.0500,46.2753,534.6882
25385,59,13,0.0500,48.7037,526.6990
25386,276,24,0.0500,49.2347,442.6602
25387,38,9,0.0500,47.4856,551.4502
25388,105,14,0.0500,47.8138,370.5788
25389,87,13,0.0500,47.4549,542.8069
25390,72,12,0.0500,45.9496,507.0554
25391,80,12,0.0500,48.7158,524.5175
25392,47,13,0.0500,49.2910,434.3722
25393,188,21,0.0500,51.3579,454.6340
25394,305,23,0.0500,46.0148,490.7000
25395,189,23,0.0500,47.3243,513.5642
25396,73,15,0.0500,43.0332,567.9379
25397,89,14,0.0500,49.5582,439.7985
25398,60,13,0.0500,43.4858,523.0679
25399,60,11,0.0500,47.3688,509.9686
25400,299,29,0.0500,49.6644,483.9459
25401,164,17,0.0500,46.5439,525.0634
25402,165,17,0.0500,46.3097,340.4737
25403,43,10,0.0500,47.5664,370.8975
25404,66,14,0.0500,47.3896,450.3495
25405,49,10,0.0500,43.0887,553.2469
25406,165,16,0.0500,44.1862,442.9854
25407,238,23,0.0500,49.5094,373.1933
25408,119,14,0.0500,45.0634,458.8154
25409,230,18,0.0500,50.4640,461.4075
25410,89,14,0.0500,43.6593,434.0174
25411,45,12,0.0500,42.4748,497.9512
25412,163,16,0.0500,49.4928,470.5004
25413,126,15,0.0500,46.3704,405.1980
25414,230,20,0.0500,46.1935,394.2614
25415,116,13,0.0500,44.9144,481.6682
25416,85,15,0.0500,48.7848,450.1031
25417,77,11,0.0500,52.1097,503.8956
25418,37,8,0.0500,48.3022,480.2483
25419,122,20,0.0500,48.4920,467.6146
25420,61,13,0.0500,46.1777,511.4488
25421,101,16,0.0500,46.4898,441.4071
25422,50,10,0.0500,45.7196,360.7826
25423,835,36,0.0500,49.2751,439.5865
25424,83,15,0.0500,47.8351,434.2619
25425,716,46,0.0500,47.8614,328.9278
25426,37,9,0.0500,52.6143,432.5611
25427,196,23,0.0500,45.0459,490.9662
25428,123,15,0.0500,46.6861,540.7769
25429,78,14,0.0500,48.7465,439.8135
25430,56,12,0.0500,46.9103,432.9751
25431,83,14,0.0500,48.4225,426.3569
25432,102,15,0.0500,47.8457,463.2811
25433,113,17,0.0500,47.9278,475.7296
25434,271,32,0.0500,47.8017,533.7931
25435,179,17,0.0500,51.1368,464.8300
25436,60,13,0.0500,51.3617,510.7043
25437,56,12,0.0500,45.8868,450.2594
25438,196,26,0.0500,47.4784,455.1557
25439,62,15,0.0500,43.9972,456.1619
25440,125,16,0.0500,48.9573,475.4450
25441,102,15,0.0500,47.6900,375.9548
25442,38,9,0.0500,61.9994,359.5149
25443,35,9,0.0500,40.1995,442.2600
25444,190,22,0.0500,50.9661,508.7456
25445,316,30,0.0500,48.4221,532.0630
25446,86,14,0.0500,46.1321,562.3178
25447,282,24,0.0500,45.8845,430.4917
25448,114,17,0.0500,46.2895,499.6819
25449,65,7,0.0500,54.8023,424.2199
25450,131,16,0.0500,49.2096,464.0304
25451,81,16,0.0500,44.8429,405.3651
25452,57,12,0.0500,46.6564,527.8637
25453,45,9,0.0500,51.0166,447.7810
25454,160,16,0.0500,54.3517,369.4845
25455,33,9,0.0500,44.6855,569.0512
25456,146,20,0.0500,49.3673,461.4027
25457,108,16,0.0500,47.5557,348.4561
25458,152,23,0.0500,47.5527,432.7684
25459,56,13,0.0500,52.0498,373.9286
25460,80,12,0.0500,45.4999,393.7987
25461,42,8,0.0500,44.5370,463.0416
25462,59,9,0.0500,49.3439,508.2348
25463,109,14,0.0500,48.4252,424.2245
25464,182,17,0.0500,48.3688,442.9324
25465,58,10,0.0500,48.5432,579.4766
25466,50,10,0.0500,48.1316,511.7607
25467,69,12,0.0500,49.0874,476.7597
25468,186,20,0.0500,46.8374,520.4364
25469,56,12,0.0500,45.6516,484.0495
25470,81,13,0.0500,47.2179,438.3364
25471,82,17,0.0500,48.1323,514.5343
25472,139,18,0.0500,43.0095,438.1359
25473,112,15,0.0500,49.7673,550.7255
25474,57,11,0.0500,47.3679,476.4800
25475,78,14,0.0500,43.2227,442.0993
25476,80,12,0.0500,52.4515,471.9313
25477,43,11,0.0500,50.3154,363.7599
25478,135,18,0.0500,45.5549,420.0152
25479,57,11,0.0500,49.7422,507.7997
25480,32,7,0.0500,48.8820,553.7454
25481,60,13,0.0500,44.0798,567.0407
25482,61,13,0.0500,50.7650,465.5454
25483,84,12,0.0500,48.4555,526.0946
25484,124,15,0.0500,46.8419,433.5203
25485,79,12,0.0500,44.5557,479.9569
25486,71,12,0.0500,47.3895,377.2762
25487,89,16,0.0500,44.5756,534.1750
25488,203,25,0.0500,45.0991,353.0150
25489,547,30,0.0500,47.8688,433.9430
25490,80,16,0.0500,44.1205,492.3920
25491,62,13,0.0500,46.8097,483.7103
25492,247,22,0.0500,50.9778,516.3851
25493,102,17,0.0500,59.2920,465.1272
25494,37,11,0.0500,46.1636,411.7858
25495,36,9,0.0500,49.3099,478.4453
25496,61,13,0.0500,44.1710,550.7795
25497,223,21,0.0500,49.3449,441.5149
25498,59,12,0.0500,55.5243,341.1783
25499,192,22,0.0500,45.2783,601.4330
25500,40,9,0.0500,50.4823,413.9431
25501,316,28,0.0500,45.9046,555.3817
25502,104,13,0.0500,52.0071,528.3824
25503,58,13,0.0500,48.8460,476.5989
25504,42,11,0.0500,55.2795,455.5147
25505,111,13,0.0500,52.7614,501.0554
25506,76,11,0.0500,51.5968,421.9344
25507,93,15,0.0500,46.3735,451.5637
25508,41,11,0.0500,45.6073,492.6721
25509,52,10,0.0500,55.3599,505.6686
25510,117,13,0.0500,46.4654,485.3074
25511,190,20,0.0500,42.4837,510.0586
25512,84,13,0.0500,44.7150,476.3772
25513,281,29,0.0500,46.5076,464.3217
25514,39,9,0.0500,44.5794,461.4345
25515,55,11,0.0500,49.3126,444.2374
25516,80,13,0.0500,41.7051,488.0142
25517,302,25,0.0500,46.5352,316.1358
25518,214,26,0.0500,46.7969,352.9540
25519,32,7,0.0500,47.6501,485.7278
25520,72,13,0.0500,49.1547,454.7277
25521,34,9,0.0500,43.8134,506.5403
25522,42,8,0.0500,42.2072,486.0040
25523,72,13,0.0500,45.6813,508.4951
25524,395,26,0.0500,45.9336,468.0210
25525,35,8,0.0500,48.8767,394.1561
25526,48,10,0.0500,50.5019,517.3071
25527,239,24,0.0500,49.8198,418.6368
25528,20,5,0.0500,49.7073,493.0535
25529,72,12,0.0500,45.7930,491.7450
25530,59,12,0.0500,46.1556,509.9636
25531,72,14,0.0500,45.3423,524.3625
25532,123,15,0.0500,47.9360,438.0461
25533,58,12,0.0500,45.3100,513.5723
25534,53,9,0.0500,42.9321,461.3592
25535,57,12,0.0500,44.3194,472.1224
25536,60,12,0.0500,47.2260,511.2963
25537,89,16,0.0500,49.7267,474.8746
25538,87,15,0.0500,48.6393,373.3622
25539,72,11,0.0500,48.2518,509.7976
25540,56,12,0.0500,47.7151,488.3915
25541,79,12,0.0500,41.9407,490.1350
25542,89,15,0.0500,49.1241,486.9709
25543,47,8,0.0500,51.4531,400.1395
25544,244,25,0.0500,44.1248,375.0493
25545,470,25,0.0500,47.8621,501.9118
25546,39,11,0.0500,52.2716,503.3732
25547,45,12,0.0500,45.5840,512.3101
25548,43,10,0.0500,45.3086,481.9812
25549,62,14,0.0500,49.7190,297.6004
25550,66,11,0.0500,46.7670,457.6203
25551,119,18,0.0500,44.2128,517.8974
25552,53,12,0.0500,46.3021,497.3930
25553,104,17,0.0500,46.2982,493.2055
25554,42,12,0.0500,41.7039,435.4152
25555,83,13,0.0500,43.7297,383.8422
25556,58,13,0.0500,45.0797,458.5753
25557,74,15,0.0500,43.9535,477.2305
25558,142,22,0.0500,51.9013,451.9798
25559,172,22,0.0500,50.5060,472.6147
25560,93,14,0.0500,48.3224,490.5184
25561,126,17,0.0500,46.4395,464.7822
25562,39,9,0.0500,40.8851,425.8476
25563,44,10,0.0500,46.2671,525.2220
25564,94,18,0.0500,46.3834,425.3872
25565,54,10,0.0500,50.0908,473.2872
25566,59,12,0.0500,45.4614,432.0948
25567,131,17,0.0500,48.4828,411.7462
25568,129,16,0.0500,52.4690,483.6673
25569,113,16,0.0500,46.8976,455.2637
25570,205,21,0.0500,46.1754,362.3817
25571,104,16,0.0500,50.1389,426.1879
25572,82,14,0.0500,50.5595,420.6661
25573,78,14,0.0500,50.4518,419.7540
25574,83,13,0.0500,47.2897,497.3909
25575,64,12,0.0500,48.0930,415.9420
25576,32,8,0.0500,47.2117,461.9162
25577,293,22,0.0500,45.2398,495.2024
25578,154,15,0.0500,45.2191,297.3246
25579,78,17,0.0500,44.4788,489.4881
25580,80,13,0.0500,48.4196,504.8206
25581,302,27,0.0500,48.4134,484.8994
25582,84,14,0.0500,47.0176,503.4045
25583,220,21,0.0500,51.6408,320.3675
25584,191,21,0.0500,50.5551,352.1359
25585,196,19,0.0500,48.5508,503.5216
25586,62,11,0.0500,50.9178,446.6102
25587,52,9,0.0500,46.8475,573.1781
25588,167,17,0.0500,48.8546,376.0086
25589,222,20,0.0500,45.3905,470.4746
25590,452,36,0.0500,49.0021,385.1776
25591,154,22,0.0500,45.0710,494.4197
25592,69,12,0.0500,49.3558,443.4155
25593,40,9,0.0500,55.4659,485.1088
25594,81,14,0.0500,45.1929,411.0647
25595,275,19,0.0500,46.6775,403.4312
25596,79,14,0.0500,46.6210,495.7398
25597,85,15,0.0500,47.3126,450.9081
25598,87,15,0.0500,45.7712,313.7156
25599,30,6,0.0500,51.4843,484.9062
25600,46,9,0.0500,44.7015,447.4796
25601,124,22,0.0500,52.6915,425.7324
25602,31,7,0.0500,49.8905,486.8115
25603,299,28,0.0500,45.9911,443.4052
25604,56,10,0.0500,49.0861,518.6721
25605,203,18,0.0500,50.1690,411.3932
25606,247,21,0.0500,48.6221,429.7481
25607,34,9,0.0500,49.4877,497.3272
25608,71,14,0.0500,47.7255,522.7927
25609,72,15,0.0500,45.9196,320.7536
25610,47,8,0.0500,50.9042,464.2462
25611,87,16,0.0500,48.1224,512.9454
25612,434,23,0.0500,51.6616,460.1885
25613,42,11,0.0500,46.6369,368.5325
25614,113,13,0.0500,47.4825,507.1070
25615,79,11,0.0500,50.2467,450.9783
25616,58,12,0.0500,44.9067,457.7499
25617,126,16,0.0500,48.5973,403.3301
25618,250,25,0.0500,49.2264,441.6124
25619,86,14,0.0500,46.6262,485.4116
25620,233,20,0.0500,49.6744,436.6672
25621,119,13,0.0500,44.7919,546.4197
25622,188,28,0.0500,47.1884,401.4054
25623,219,20,0.0500,46.5437,280.4456
25624,55,11,0.0500,45.4387,498.1528
25625,20,4,0.0500,45.0243,534.3211
25626,57,11,0.0500,45.9965,573.7815
25627,131,18,0.0500,46.7790,469.4883
25628,79,12,0.0500,41.2687,469.6512
25629,121,14,0.0500,47.7654,482.1040
25630,36,9,0.0500,48.7609,515.5239
25631,47,9,0.0500,45.9252,454.4254
25632,124,15,0.0500,43.7958,507.6051
25633,177,22,0.0500,46.3809,397.8533
25634,62,13,0.0500,51.9830,493.0662
25635,111,14,0.0500,47.5086,519.2807
25636,42,11,0.0500,50.5171,434.1931
25637,48,12,0.0500,48.0114,417.1407
25638,58,9,0.0500,49.4775,396.9157
25639,428,23,0.0500,53.7964,345.5552
25640,105,16,0.0500,49.6251,469.0700
25641,71,12,0.0500,46.5262,484.2054
25642,86,13,0.0500,41.8337,443.9647
25643,67,13,0.0500,49.7976,469.7890
25644,78,14,0.0500,46.8004,474.0235
25645,177,22,0.0500,52.3925,454.0173
25646,43,12,0.0500,51.6437,477.9199
25647,165,21,0.0500,49.3553,394.6876
25648,35,9,0.0500,44.0990,454.9604
25649,105,14,0.0500,48.6705,411.1827
25650,25,7,0.0500,55.2600,549.0494
25651,41,11,0.0500,48.6043,474.2189
25652,44,11,0.0500,44.1563,516.0170
25653,115,18,0.0500,53.1934,526.5811
25654,45,9,0.0500,53.9673,499.2024
25655,55,11,0.0500,44.8126,439.4618
25656,44,11,0.0500,55.9639,413.9600
25657,37,9,0.0500,44.3928,416.5135
25658,92,18,0.0500,48.6251,376.9815
25659,84,14,0.0500,47.5078,437.0156
25660,76,12,0.0500,47.7022,513.5791
25661,67,9,0.0500,43.5538,513.0095
25662,211,20,0.0500,48.0882,390.4791
25663,162,16,0.0500,49.4417,461.2643
25664,68,10,0.0500,49.1385,463.4157
25665,148,21,0.0500,47.3732,330.9411
25666,221,22,0.0500,44.7927,519.4263
25667,94,15,0.0500,45.4957,409.6822
25668,82,13,0.0500,46.1653,392.9563
25669,76,15,0.0500,46.5587,470.5437
25670,119,16,0.0500,47.3052,440.1706
25671,31,7,0.0500,51.9043,468.8948
25672,31,8,0.0500,44.3528,498.8082
25673,128,18,0.0500,52.8606,381.0955
25674,66,14,0.0500,45.3947,443.8024
25675,60,14,0.0500,45.5483,346.2362
25676,462,25,0.0500,45.8567,418.3858
25677,86,15,0.0500,45.7966,463.4835
25678,123,14,0.0500,42.6777,484.4049
25679,123,16,0.0500,46.9142,422.1208
25680,176,23,0.0500,49.5941,341.3461
25681,53,11,0.0500,45.2317,378.4727
25682,174,25,0.0500,44.5701,434.5758
25683,57,13,0.0500,52.1224,354.7104
25684,110,17,0.0500,51.7369,389.1127
25685,196,25,0.0500,45.5828,545.2828
25686,29,8,0.0500,48.5513,427.7802
25687,36,10,0.0500,49.8762,473.6436
25688,43,11,0.0500,46.5977,485.5380
25689,118,14,0.0500,49.5032,422.4184
25690,85,12,0.0500,48.8871,468.5036
25691,174,18,0.0500,47.3527,526.6627
25692,56,11,0.0500,48.2673,465.2476
25693,167,16,0.0500,42.7927,480.8885
25694,74,13,0.0500,43.1057,406.4934
25695,51,10,0.0500,46.6214,459.1242
25696,82,14,0.0500,45.2418,531.6577
25697,448,24,0.0500,47.0191,419.1999
25698,192,25,0.0500,51.7087,427.8915
25699,31,9,0.0500,47.5105,518.5829
25700,55,11,0.0500,51.5591,514.1202
25701,172,17,0.0500,45.8916,479.2299
25702,36,9,0.0500,41.5757,447.4696
25703,33,8,0.0500,43.9668,466.3386
25704,67,12,0.0500,53.0841,395.7497
25705,47,8,0.0500,57.4969,521.2225
25706,62,15,0.0500,49.4231,357.2608
25707,58,11,0.0500,46.5862,343.8348
25708,71,14,0.0500,47.9283,486.4958
25709,47,10,0.0500,48.8608,461.5200
25710,358,22,0.0500,47.1544,398.7303
25711,88,16,0.0500,46.8419,364.0943
25712,39,10,0.0500,46.2476,414.8031
25713,43,11,0.0500,46.2521,519.0215
25714,51,11,0.0500,47.5437,430.7384
25715,33,7,0.0500,54.6154,527.9728
25716,80,16,0.0500,45.5138,398.2599
25717,104,18,0.0500,49.1714,407.8405
25718,31,8,0.0500,49.1840,404.5748
25719,40,9,0.0500,43.3798,470.2974
25720,36,9,0.0500,48.3109,489.2588
25721,459,26,0.0500,51.5411,283.7463
25722,117,14,0.0500,47.7134,404.0513
25723,285,28,0.0500,45.6689,415.7445
25724,55,11,0.0500,47.4894,449.0976
25725,286,22,0.0500,48.2419,429.9119
25726,133,19,0.0500,48.9562,355.9466
25727,218,25,0.0500,47.9137,472.5830
25728,114,18,0.0500,42.5702,373.4212
25729,360,31,0.0500,50.4582,308.3000
25730,111,18,0.0500,49.5522,491.2703
25731,341,26,0.0500,46.5161,464.8823
25732,54,11,0.0500,50.4021,447.7084
25733,389,32,0.0500,46.8491,433.4400
25734,74,11,0.0500,44.5312,427.0049
25735,86,13,0.0500,46.3282,458.6070
25736,433,29,0.0500,47.2045,394.5303
25737,74,14,0.0500,49.4660,420.8723
25738,92,15,0.0500,48.7133,363.7889
25739,63,15,0.0500,43.3146,489.4641
25740,75,14,0.0500,53.2441,534.4611
25741,57,11,0.0500,48.9267,496.7654
25742,216,18,0.0500,46.9356,549.4868
25743,98,19,0.0500,49.6715,522.8015
25744,60,12,0.0500,49.4922,368.9940
25745,136,15,0.0500,46.3985,428.7495
25746,42,11,0.0500,45.0287,504.8151
25747,81,14,0.0500,47.6109,481.2975
25748,47,11,0.0500,46.2567,555.5206
25749,39,8,0.0500,45.6870,388.3370
25750,219,16,0.0500,43.6239,375.4668
25751,167,16,0.0500,47.4608,462.5557
25752,61,14,0.0500,43.2918,365.8637
25753,32,7,0.0500,47.2777,487.9278
25754,279,19,0.0500,49.7666,457.4443
25755,40,8,0.0500,48.0723,561.1803
25756,115,17,0.0500,51.6596,435.7068
25757,41,11,0.0500,44.8189,375.1634
25758,23,5,0.0500,46.3629,492.2386
25759,304,27,0.0500,51.1015,469.2792
25760,96,15,0.0500,45.7896,506.4264
25761,42,10,0.0500,58.2722,517.2512
25762,16,4,0.0500,65.9012,491.7818
25763,86,16,0.0500,48.3114,552.4156
25764,186,20,0.0500,46.0161,471.8245
25765,99,14,0.0500,51.4300,495.5707
25766,61,12,0.0500,45.4735,562.7182
25767,43,11,0.0500,49.0725,551.0818
25768,61,10,0.0500,49.8366,513.4941
25769,36,9,0.0500,40.7640,481.3554
25770,77,14,0.0500,42.3602,411.7605
25771,90,14,0.0500,46.8686,484.8219
25772,194,23,0.0500,50.8135,492.5690
25773,60,12,0.0500,51.0029,422.4848
25774,384,30,0.0500,48.9060,429.3640
25775,140,16,0.0500,47.0612,400.4048
25776,41,10,0.0500,52.0013,465.4229
25777,59,11,0.0500,52.1985,506.4707
25778,131,18,0.0500,50.1491,549.4068
25779,397,28,0.0500,47.7768,314.5709
25780,41,8,0.0500,52.3562,492.6493
25781,38,9,0.0500,50.1077,526.6393
25782,222,18,0.0500,51.9372,477.0413
25783,41,9,0.0500,41.4656,462.4932
25784,45,10,0.0500,47.6260,496.0588
25785,52,9,0.0500,46.0672,504.0703
25786,58,13,0.0500,46.9830,406.4487
25787,57,13,0.0500,46.3133,365.9501
25788,97,18,0.0500,47.1426,402.7597
25789,33,9,0.0500,50.7421,438.7477
25790,120,18,0.0500,49.7439,428.3322
25791,110,16,0.0500,51.7580,359.3665
25792,75,13,0.0500,45.8224,402.7300
25793,194,19,0.0500,45.9863,493.7850
25794,33,8,0.0500,49.3288,508.4565
25795,78,15,0.0500,45.5934,472.7433
25796,61,12,0.0500,45.8858,535.9041
25797,156,22,0.0500,50.7697,465.3632
25798,77,14,0.0500,45.0145,559.6620
25799,44,10,0.0500,44.1576,388.3312
25800,50,9,0.0500,50.4640,442.3457
25801,69,12,0.0500,49.7356,456.6283
25802,62,13,0.0500,51.4154,429.8765
25803,149,14,0.0500,49.9450,493.2437
25804,83,12,0.0500,48.8670,476.8928
25805,223,26,0.0500,48.1613,429.6044
25806,36,9,0.0500,48.1895,461.5477
25807,651,40,0.0500,50.9842,467.8055
25808,44,10,0.0500,48.2561,420.1876
25809,27,8,0.0500,50.0450,519.5327
25810,206,18,0.0500,44.2080,422.0091
25811,123,18,0.0500,49.8419,458.6753
25812,125,17,0.0500,52.6245,434.5321
25813,48,13,0.0500,52.2655,421.4965
25814,34,10,0.0500,44.6006,573.6040
25815,295,28,0.0500,48.0812,460.5895
25816,79,14,0.0500,52.4310,449.8751
25817,56,13,0.0500,50.4954,481.4365
25818,126,17,0.0500,49.6051,495.1256
25819,164,15,0.0500,44.8970,489.7029
25820,510,29,0.0500,44.9176,440.1956
25821,57,11,0.0500,42.7888,498.5277
25822,60,14,0.0500,45.6331,493.6485
25823,94,18,0.0500,48.0861,510.2129
25824,62,12,0.0500,48.9691,488.0977
25825,245,30,0.0500,48.6403,342.1366
25826,189,19,0.0500,47.2409,475.9154
25827,86,14,0.0500,49.2705,416.4505
25828,59,13,0.0500,42.0564,468.2643
25829,59,12,0.0500,44.8187,532.8506
25830,45,13,0.0500,46.9149,447.2630
25831,60,12,0.0500,47.1620,483.4661
25832,64,11,0.0500,52.9693,491.7319
25833,34,9,0.0500,48.1392,509.0678
25834,55,13,0.0500,51.8333,384.7872
