episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
233,27,7,0.8602,0.00004651,0.0000,5.5708,28.5336,0.0000,0.9420
234,57,11,0.8596,0.00004649,0.0000,5.7432,37.5156,0.0000,0.9318
235,52,11,0.8590,0.00004648,0.0000,5.0191,29.9898,0.0000,0.9403
236,43,10,0.8584,0.00004646,0.0000,6.0551,29.9235,0.0000,0.8969
237,223,19,0.8578,0.00004645,0.0000,4.9943,42.4501,0.0000,0.9293
238,229,21,0.8572,0.00004643,0.0000,4.6368,43.1823,0.0000,0.9375
239,51,10,0.8566,0.00004642,0.0000,3.8010,32.0134,0.0000,0.9469
240,36,11,0.8560,0.00004640,0.0000,4.6868,28.3606,0.0000,0.9432
241,55,11,0.8554,0.00004639,0.0000,4.6720,31.8033,0.0000,0.9403
242,36,10,0.8548,0.00004637,0.0000,5.6716,30.9282,0.0000,0.9281
243,59,12,0.8542,0.00004635,0.0000,5.6473,30.1451,0.0000,0.9115
244,573,31,0.8536,0.00004634,0.0000,5.1759,53.5188,0.0000,0.9224
245,55,11,0.8530,0.00004633,0.0000,4.7957,30.0054,0.0000,0.9318
246,41,8,0.8524,0.00004631,0.0000,5.0766,31.6704,0.0000,0.9258
247,60,13,0.8518,0.00004630,0.0000,5.0583,30.3264,0.0000,0.9423
248,34,10,0.8512,0.00004628,0.0000,7.0113,31.1755,0.0000,0.9187
249,43,12,0.8506,0.00004627,0.0000,4.7941,28.9878,0.0000,0.9167
250,59,12,0.8500,0.00004625,0.0000,4.8435,31.9523,0.0000,0.9375
251,87,14,0.8494,0.00004624,0.0000,4.0041,34.4626,0.0000,0.9420
252,40,10,0.8488,0.00004622,0.0000,5.0601,32.0687,0.0000,0.9219
253,54,13,0.8482,0.00004621,0.0000,4.2146,29.1482,0.0000,0.9351
254,57,11,0.8476,0.00004619,0.0000,6.2520,35.8031,0.0000,0.9403
255,46,13,0.8470,0.00004618,0.0000,5.4610,31.8322,0.0000,0.9231
256,24,6,0.8464,0.00004616,0.0000,3.5508,29.4393,0.0000,0.9635
257,80,13,0.8458,0.00004614,0.0000,3.9269,29.8811,0.0000,0.9423
258,29,8,0.8452,0.00004613,0.0000,7.0467,28.7831,0.0000,0.9219
259,24,6,0.8446,0.00004612,0.0000,5.2793,28.1682,0.0000,0.9375
260,57,13,0.8440,0.00004610,0.0000,5.4005,29.3514,0.0000,0.9231
261,83,13,0.8434,0.00004609,0.0000,4.6848,33.4472,0.0000,0.9375
262,35,11,0.8428,0.00004607,0.0000,5.3802,26.5443,0.0000,0.9290
263,30,7,0.8422,0.00004606,0.0000,2.7386,29.3703,0.0000,0.9375
264,61,14,0.8416,0.00004604,0.0000,4.9655,28.5383,0.0000,0.9286
265,35,9,0.8410,0.00004603,0.0000,4.0669,30.8816,0.0000,0.9549
266,39,11,0.8404,0.00004601,0.0000,5.2813,35.3378,0.0000,0.9375
267,40,10,0.8398,0.00004600,0.0000,6.8234,35.1844,0.0000,0.9156
268,25,6,0.8392,0.00004598,0.0000,5.6120,32.8406,0.0000,0.9375
269,122,15,0.8386,0.00004597,0.0000,4.6652,40.5667,0.0000,0.9417
270,34,9,0.8380,0.00004595,0.0000,6.3003,33.4325,0.0000,0.9306
271,54,13,0.8374,0.00004593,0.0000,4.7602,36.1024,0.0000,0.9351
272,92,16,0.8368,0.00004592,0.0000,5.3585,39.1640,0.0000,0.9395
273,53,11,0.8362,0.00004591,0.0000,4.5983,36.3804,0.0000,0.9290
274,81,14,0.8356,0.00004589,0.0000,4.0798,35.7668,0.0000,0.9487
275,144,20,0.8350,0.00004588,0.0000,5.7314,37.2952,0.0000,0.9250
276,55,13,0.8344,0.00004586,0.0000,5.6528,34.8762,0.0000,0.9279
