episode,score,steps,epsilon,loss,avg_q
665,32,9,0.7473,12.3310,116.5757
666,40,10,0.7469,15.6760,110.1581
667,40,11,0.7465,14.1826,98.9897
668,42,11,0.7462,14.4751,131.6000
669,54,13,0.7458,11.0348,135.9170
670,32,8,0.7454,15.0273,139.5687
671,58,11,0.7450,12.7938,116.8970
672,64,13,0.7446,10.8769,129.5363
673,34,9,0.7443,14.1885,98.3792
674,38,9,0.7439,11.6632,118.7286
675,31,7,0.7435,12.5709,123.7324
676,31,8,0.7431,15.9368,110.7412
677,29,7,0.7427,7.8842,106.0224
678,35,10,0.7424,9.3633,135.0013
679,37,11,0.7420,7.4486,135.0452
680,40,10,0.7416,20.2766,118.1693
681,34,9,0.7412,12.9250,136.2601
682,39,9,0.7408,11.1975,110.6684
683,39,6,0.7405,15.6587,108.5748
684,78,11,0.7401,13.6236,121.5407
685,74,14,0.7397,13.3887,113.4830
686,54,10,0.7393,12.6411,131.3818
687,75,13,0.7389,12.6450,138.6994
688,99,19,0.7386,13.2134,118.9645
689,120,15,0.7382,14.0012,113.7959
690,70,14,0.7378,9.3787,127.1768
691,58,12,0.7374,11.9800,129.2031
692,32,8,0.7370,9.1505,146.2659
693,36,9,0.7367,13.9571,106.0496
694,188,20,0.7363,11.3713,149.1202
695,33,10,0.7359,11.8833,133.9913
696,34,8,0.7355,11.1421,106.7905
697,52,11,0.7351,15.9358,120.8153
698,142,18,0.7348,11.8799,150.0478
699,140,19,0.7344,11.2774,136.8017
700,76,11,0.7340,13.4996,133.8849
701,48,9,0.7336,7.7827,122.5892
702,54,11,0.7332,12.6600,141.9600
703,48,11,0.7329,16.5320,118.3585
704,158,16,0.7325,14.6471,144.7829
705,38,9,0.7321,11.8385,135.4054
706,32,7,0.7317,12.0759,114.1427
707,34,10,0.7313,12.0669,112.2145
708,38,11,0.7310,13.0393,137.7457
709,37,11,0.7306,13.6526,109.3387
710,31,8,0.7302,12.7672,118.7077
711,57,9,0.7298,13.4539,130.4763
712,58,12,0.7294,16.2910,126.7828
713,79,12,0.7291,14.5231,135.8094
714,50,10,0.7287,12.4883,127.5669
715,71,11,0.7283,15.9021,115.3539
716,61,14,0.7279,16.4720,150.5637
717,66,16,0.7275,12.4899,119.7853
718,82,12,0.7272,16.7578,141.9168
719,70,12,0.7268,13.2488,115.5336
720,44,5,0.7264,17.4121,123.9771
721,48,13,0.7260,13.9559,126.2474
722,57,14,0.7256,9.3751,140.8026
723,54,12,0.7253,13.1467,140.0826
724,46,9,0.7249,12.8945,94.7493
725,60,13,0.7245,17.4188,130.4204
726,70,11,0.7241,12.5190,128.2214
727,80,10,0.7237,11.3490,143.4818
728,30,8,0.7234,14.0411,133.1710
729,59,11,0.7230,12.5631,148.2374
730,121,17,0.7226,14.6612,145.2817
731,48,10,0.7222,11.2499,119.6086
732,74,13,0.7218,17.9380,159.9369
733,34,8,0.7215,13.3825,126.5205
734,61,14,0.7211,13.5112,128.8259
735,32,8,0.7207,8.7590,138.4353
736,29,8,0.7203,14.6526,133.3787
737,129,17,0.7199,12.7587,121.5243
738,24,7,0.7196,9.9237,113.1558
739,118,14,0.7192,9.4480,133.2980
740,31,9,0.7188,15.2663,103.0565
741,41,9,0.7184,11.7121,130.1714
742,37,9,0.7180,10.2826,132.9105
743,75,14,0.7177,16.7912,150.5165
744,81,12,0.7173,12.9801,172.5585
745,63,14,0.7169,15.2078,139.7962
746,43,11,0.7165,18.0586,144.5562
747,75,13,0.7161,17.0162,132.9682
748,55,12,0.7158,13.3641,148.3020
749,90,15,0.7154,13.1484,164.4262
750,42,11,0.7150,12.5545,138.4122
751,42,12,0.7146,18.4385,140.1310
752,55,11,0.7142,15.4180,141.8805
753,34,9,0.7139,12.7360,167.4547
754,108,14,0.7135,13.7855,153.2788
755,82,15,0.7131,14.6715,164.6507
756,30,8,0.7127,13.9670,136.7235
757,87,13,0.7123,10.8004,131.4410
758,56,11,0.7120,14.1947,142.5553
759,115,14,0.7116,15.9379,134.3250
760,37,10,0.7112,15.0829,128.1971
761,61,13,0.7108,14.6735,148.8980
762,158,18,0.7104,13.9073,162.9948
763,88,14,0.7101,14.5248,163.8820
764,69,12,0.7097,14.6387,122.3885
765,54,11,0.7093,13.4716,144.0341
766,60,12,0.7089,18.3537,162.9792
767,38,10,0.7085,14.1891,141.3196
768,44,7,0.7082,17.0418,122.4208
769,138,18,0.7078,14.6661,151.6538
770,44,9,0.7074,11.2549,141.9110
771,58,11,0.7070,15.2227,141.5382
772,35,8,0.7066,18.9130,125.5195
773,51,11,0.7063,14.8430,161.2548
774,35,9,0.7059,12.1688,129.7891
775,48,13,0.7055,11.2786,143.5268
776,53,12,0.7051,10.2786,145.1143
777,36,7,0.7047,16.2588,129.5285
778,42,10,0.7044,10.9728,138.8523
779,59,11,0.7040,12.8337,138.2012
780,109,14,0.7036,15.3650,147.7037
781,122,17,0.7032,14.6966,134.2435
782,31,8,0.7028,15.4778,153.1963
783,170,17,0.7025,12.7385,157.9110
784,144,17,0.7021,13.7601,160.1913
785,31,7,0.7017,15.3658,144.5101
786,321,31,0.7013,17.1050,147.8601
787,45,12,0.7009,14.7998,148.7293
788,58,12,0.7006,13.0223,154.4726
789,35,9,0.7002,14.8905,106.3381
790,54,12,0.6998,13.4061,138.6675
791,37,8,0.6994,12.4991,154.8332
792,80,15,0.6990,15.6681,140.2769
793,70,12,0.6987,12.5868,158.1197
794,40,11,0.6983,12.6165,147.0115
795,50,11,0.6979,14.0335,131.3616
796,61,13,0.6975,13.7211,137.5518
797,42,11,0.6971,18.2310,162.1678
798,85,15,0.6968,17.7494,167.2592
799,39,10,0.6964,11.7905,137.9425
800,36,10,0.6960,12.4714,137.3131
801,51,12,0.6956,15.0982,162.1023
802,60,13,0.6952,14.0278,154.9112
803,40,13,0.6949,16.3377,142.7924
804,86,15,0.6945,14.1582,161.8587
805,39,10,0.6941,13.0745,146.6429
806,33,7,0.6937,12.5998,143.1298
807,59,13,0.6933,15.5162,140.0911
808,36,10,0.6930,14.5855,142.4724
809,102,16,0.6926,14.0487,132.8870
810,34,8,0.6922,13.7873,144.4141
811,37,7,0.6918,14.7351,127.4851
812,37,9,0.6914,18.5062,133.8355
813,171,16,0.6911,15.7076,151.4916
814,69,12,0.6907,14.0624,148.1509
815,127,16,0.6903,11.7903,163.5379
816,301,24,0.6899,12.8486,151.2929
817,35,10,0.6895,12.1055,133.5753
818,29,7,0.6892,12.1124,122.8897
819,55,12,0.6888,13.7926,150.4672
820,88,16,0.6884,16.2921,137.8155
821,28,8,0.6880,16.1916,154.6556
822,22,5,0.6876,10.6671,136.4785
823,89,15,0.6873,13.1767,157.5845
824,102,17,0.6869,16.4695,159.4488
825,66,13,0.6865,12.9954,150.4205
826,108,16,0.6861,13.3680,165.6536
827,37,10,0.6857,13.8266,143.6357
828,251,23,0.6854,13.0093,161.9420
829,24,7,0.6850,18.9990,144.9348
830,59,12,0.6846,17.0518,151.0802
831,39,11,0.6842,15.8896,159.6677
832,26,6,0.6838,11.0635,127.8686
833,48,10,0.6835,14.2075,144.3210
834,86,16,0.6831,15.9651,150.9117
835,36,10,0.6827,13.4622,136.5432
836,30,8,0.6823,16.5451,151.3545
837,38,10,0.6819,14.9403,146.1781
838,39,11,0.6816,14.5582,179.6158
839,64,14,0.6812,15.1343,140.0840
840,30,8,0.6808,12.6166,123.3674
841,32,7,0.6804,9.4390,134.7913
842,103,17,0.6800,15.3022,157.6406
843,74,14,0.6797,13.8258,179.7702
844,253,25,0.6793,14.4068,179.9827
845,83,12,0.6789,10.3753,171.0209
846,59,14,0.6785,11.6073,159.8192
847,43,12,0.6781,13.6836,181.6984
848,83,13,0.6778,14.9518,161.5652
849,220,23,0.6774,13.6006,160.1808
850,54,12,0.6770,11.7198,181.5646
851,118,13,0.6766,17.1755,155.3170
852,73,12,0.6762,15.7406,180.7116
853,89,13,0.6759,13.4726,162.5795
854,31,9,0.6755,13.4628,154.4538
855,65,14,0.6751,17.5094,156.3586
856,42,9,0.6747,19.4172,154.8959
857,59,12,0.6743,8.4873,183.4249
858,46,10,0.6740,14.6137,135.5000
859,41,11,0.6736,11.2917,140.3920
860,51,11,0.6732,16.4335,150.0501
861,37,10,0.6728,17.9985,127.1044
862,42,13,0.6724,14.1259,162.7695
863,84,12,0.6721,11.2493,160.2185
864,60,13,0.6717,13.1251,164.0701
865,38,10,0.6713,14.9128,162.2860
866,86,12,0.6709,11.9407,168.4337
867,41,11,0.6705,16.1064,168.9607
868,56,11,0.6702,10.1064,154.8330
869,41,12,0.6698,18.2734,157.4364
870,160,18,0.6694,13.7456,169.6313
871,58,13,0.6690,11.0434,181.3160
872,41,12,0.6686,14.5377,181.4262
873,62,14,0.6683,15.0208,167.9720
874,109,18,0.6679,17.0485,168.4862
875,180,19,0.6675,13.9551,165.7176
876,46,12,0.6671,13.0666,163.5164
877,37,9,0.6667,12.4190,164.6421
878,84,13,0.6664,14.5745,181.0440
879,45,12,0.6660,15.1432,131.7926
880,41,10,0.6656,10.9396,179.5674
881,36,8,0.6652,11.9865,153.4336
882,52,10,0.6648,11.9391,157.7445
883,38,10,0.6645,13.6054,154.6668
884,67,15,0.6641,15.2801,158.1209
885,55,11,0.6637,15.9981,166.0783
886,29,7,0.6633,12.7049,136.6721
887,37,10,0.6629,16.9009,156.0159
888,50,11,0.6626,15.6090,140.7799
889,125,16,0.6622,17.0014,158.6129
890,108,16,0.6618,14.3423,176.8867
891,39,11,0.6614,13.7251,168.6407
892,79,13,0.6610,12.2960,156.2162
893,29,8,0.6607,14.6023,166.3440
894,43,8,0.6603,14.6961,181.5005
895,56,12,0.6599,11.0953,146.7443
896,126,18,0.6595,16.7283,169.3274
897,62,14,0.6591,19.2772,151.9300
898,40,10,0.6588,13.7808,138.3286
899,24,6,0.6584,9.7620,146.9120
900,34,8,0.6580,16.7584,131.9702
901,64,13,0.6576,16.0388,160.6180
902,81,15,0.6572,15.1386,161.4146
903,60,13,0.6569,17.2143,149.7544
904,37,9,0.6565,20.8680,160.1295
905,43,11,0.6561,15.2509,158.9048
906,37,9,0.6557,16.1647,148.5517
907,39,8,0.6553,15.3068,192.8296
908,85,13,0.6550,15.5247,178.2668
909,92,16,0.6546,14.5545,174.7559
910,45,11,0.6542,15.1632,166.9683
911,47,10,0.6538,15.5484,161.2586
912,78,12,0.6534,13.5543,156.2655
913,106,18,0.6531,14.0264,164.4574
914,40,11,0.6527,12.7560,172.6584
915,58,12,0.6523,11.8727,160.1050
916,34,10,0.6519,14.3564,166.3455
917,43,11,0.6515,17.0001,170.8298
918,38,10,0.6512,15.4683,154.9068
919,55,11,0.6508,14.4798,152.2153
920,149,20,0.6504,15.2761,173.7199
921,24,7,0.6500,10.6788,125.1106
922,85,14,0.6496,15.6765,184.1362
923,27,6,0.6493,14.7356,162.1739
924,145,16,0.6489,13.6832,191.3336
925,32,8,0.6485,12.4668,136.2572
926,35,8,0.6481,20.7059,197.7803
927,31,8,0.6477,11.5564,150.1853
928,118,14,0.6474,18.8201,172.4696
929,43,10,0.6470,10.7314,183.3676
930,38,10,0.6466,11.5615,156.2104
931,30,7,0.6462,16.5293,157.8072
932,47,12,0.6458,15.6475,161.4926
933,25,7,0.6455,14.3844,139.5741
934,39,10,0.6451,16.0220,162.0920
935,35,9,0.6447,14.2889,144.1671
936,104,18,0.6443,14.0841,175.7820
937,36,9,0.6439,14.9712,155.4489
938,31,7,0.6436,9.3518,169.0152
939,74,15,0.6432,12.7354,178.1599
940,55,12,0.6428,21.0750,168.6916
941,38,9,0.6424,14.2649,148.0222
942,57,11,0.6420,10.1211,171.1214
943,57,11,0.6417,12.6824,158.3897
944,74,13,0.6413,16.9480,162.2366
945,71,13,0.6409,17.1460,173.5024
946,31,7,0.6405,14.5554,137.0603
947,37,9,0.6401,16.4533,158.3642
948,49,12,0.6398,12.9240,155.5844
949,35,10,0.6394,17.3634,171.2469
950,59,12,0.6390,19.7143,149.8486
951,119,17,0.6386,17.2886,187.6713
952,91,14,0.6382,12.6897,172.4814
953,174,17,0.6379,20.7014,194.3498
954,41,10,0.6375,11.8923,171.0860
955,94,18,0.6371,14.5892,177.9883
956,61,13,0.6367,15.0190,151.3678
957,215,21,0.6363,12.3461,200.1112
958,79,12,0.6360,14.4706,159.2445
959,53,11,0.6356,14.8824,157.0572
960,120,19,0.6352,19.2560,182.0282
961,44,7,0.6348,14.3953,179.0463
962,54,11,0.6344,18.6227,173.8666
963,31,8,0.6341,14.8461,166.8362
964,285,20,0.6337,14.5075,192.3010
965,40,7,0.6333,11.4217,158.7176
966,35,9,0.6329,17.1701,180.6327
967,92,14,0.6325,18.0522,167.6572
968,37,10,0.6322,14.5539,170.3223
969,38,10,0.6318,19.9799,164.3390
970,64,13,0.6314,16.6622,180.0901
971,38,9,0.6310,17.4780,157.3329
972,36,7,0.6306,12.3806,163.9533
973,60,11,0.6303,13.3065,158.3171
974,90,17,0.6299,16.5450,184.4527
975,40,10,0.6295,20.0827,145.5607
976,33,9,0.6291,12.2431,138.6324
977,34,8,0.6287,15.8612,157.4888
978,85,12,0.6284,14.2502,177.2808
979,100,18,0.6280,13.2640,165.5785
980,108,18,0.6276,17.1839,165.2967
981,33,8,0.6272,18.3434,134.5704
982,47,9,0.6268,15.1486,148.6347
983,35,10,0.6265,14.5238,170.8607
984,85,12,0.6261,17.1979,177.5129
985,38,10,0.6257,11.8109,191.3118
986,39,11,0.6253,15.2020,160.3859
987,79,15,0.6249,14.0855,179.3316
988,38,10,0.6246,14.5865,158.1611
989,126,20,0.6242,13.9798,174.3389
990,52,11,0.6238,16.3539,171.7857
991,38,10,0.6234,14.0871,191.8995
992,45,11,0.6230,16.6287,161.7889
993,39,9,0.6227,15.6011,160.0924
994,74,13,0.6223,14.2132,182.8219
995,156,23,0.6219,14.5860,199.2644
996,41,12,0.6215,13.5601,175.7984
997,34,9,0.6211,17.7720,148.9507
998,72,10,0.6208,16.1010,208.2373
999,301,24,0.6204,15.2626,179.9175
1000,103,16,0.6200,12.2561,181.5453
1001,224,18,0.6196,17.7563,201.1551
1002,183,23,0.6192,18.3719,194.0331
1003,82,13,0.6189,14.0567,191.5922
1004,56,10,0.6185,16.1222,181.6992
1005,55,10,0.6181,12.4143,189.9915
1006,40,12,0.6177,11.9220,173.3091
1007,38,10,0.6173,19.4287,170.9618
1008,82,14,0.6170,15.3028,190.6308
1009,47,15,0.6166,13.0881,196.6444
1010,198,22,0.6162,17.1294,185.5243
1011,33,9,0.6158,10.6187,151.9369
1012,59,14,0.6154,17.1007,191.6420
1013,43,11,0.6151,16.5965,171.3094
1014,55,13,0.6147,14.7728,164.7055
1015,61,12,0.6143,16.1002,173.0496
1016,59,10,0.6139,16.7135,169.1935
1017,51,13,0.6135,15.2440,169.8459
1018,60,13,0.6132,11.3561,154.5545
1019,163,17,0.6128,15.1163,238.3200
1020,54,9,0.6124,13.2172,173.3114
1021,40,10,0.6120,13.2077,160.7688
1022,87,16,0.6116,13.9626,179.4993
1023,37,10,0.6113,13.3972,176.2502
1024,58,13,0.6109,17.7189,170.7835
1025,37,9,0.6105,19.4636,167.9064
1026,54,11,0.6101,24.7707,189.0913
1027,39,11,0.6097,11.1289,172.5570
1028,56,11,0.6094,15.0890,176.5182
1029,30,8,0.6090,18.4489,156.6803
1030,57,11,0.6086,16.6032,200.7389
1031,29,7,0.6082,15.9879,163.2091
1032,45,12,0.6078,16.1448,162.5447
1033,38,9,0.6075,17.6281,163.7553
1034,42,10,0.6071,20.2881,167.9592
1035,43,10,0.6067,16.1365,160.8135
1036,44,10,0.6063,13.5641,180.2174
1037,61,13,0.6059,14.5628,180.1597
1038,81,16,0.6056,17.6626,187.3240
1039,77,15,0.6052,16.5164,186.6021
1040,39,7,0.6048,17.2772,165.9906
1041,69,12,0.6044,17.3584,213.1984
1042,36,9,0.6040,13.8055,169.7254
1043,36,9,0.6037,15.9750,182.0450
1044,39,10,0.6033,12.9749,187.0902
1045,55,14,0.6029,14.6352,206.3325
1046,43,11,0.6025,15.1485,198.6225
1047,36,8,0.6021,13.2149,160.9032
1048,28,6,0.6018,22.7922,166.3238
1049,75,13,0.6014,16.9198,180.2913
1050,75,14,0.6010,18.3989,181.2580
1051,36,9,0.6006,18.9829,153.4378
1052,42,11,0.6002,22.4758,178.5985
1053,36,11,0.5999,12.7606,169.2951
1054,36,9,0.5995,20.7702,194.0285
1055,82,13,0.5991,13.8789,196.1369
1056,61,12,0.5987,15.2288,208.3916
1057,38,10,0.5983,14.1110,198.1254
1058,56,11,0.5980,19.0689,188.0888
1059,25,6,0.5976,14.7329,162.3631
1060,66,13,0.5972,20.9766,182.8764
1061,37,8,0.5968,18.4324,174.6077
1062,56,12,0.5964,16.7634,161.1701
1063,36,10,0.5961,17.3485,173.2750
1064,84,15,0.5957,15.4615,205.4397
1065,33,9,0.5953,10.3325,182.8669
1066,39,9,0.5949,14.1928,197.6420
1067,34,11,0.5945,17.9041,175.1152
1068,53,11,0.5942,16.9218,169.0890
1069,193,21,0.5938,14.5764,203.7580
1070,43,9,0.5934,17.2358,178.0250
1071,61,13,0.5930,13.3202,180.5459
1072,123,16,0.5926,12.1766,196.9133
1073,61,12,0.5923,13.3253,178.6592
1074,101,15,0.5919,16.9052,176.9655
1075,48,11,0.5915,15.4552,179.6024
1076,72,15,0.5911,17.8463,196.0957
1077,54,11,0.5907,17.8353,207.7380
1078,84,14,0.5904,15.8235,193.8220
1079,58,12,0.5900,17.3992,195.1510
1080,41,10,0.5896,17.7782,189.5986
1081,42,10,0.5892,16.1320,167.6566
1082,241,25,0.5888,19.4167,199.3780
1083,71,13,0.5885,17.7741,211.8910
1084,31,7,0.5881,16.6989,175.4856
1085,64,15,0.5877,18.0553,212.8172
1086,34,9,0.5873,19.4698,173.6928
1087,53,9,0.5869,15.0379,195.7550
1088,170,17,0.5866,17.0508,195.8896
1089,57,11,0.5862,17.7296,208.6677
1090,62,14,0.5858,15.1999,191.6022
1091,89,14,0.5854,13.0640,189.1245
1092,122,17,0.5850,18.1761,214.4113
1093,43,10,0.5847,17.8138,195.2314
1094,34,8,0.5843,14.7410,159.3423
1095,79,16,0.5839,14.9629,183.9535
1096,41,13,0.5835,12.3806,210.0106
1097,39,11,0.5831,12.0200,204.3284
1098,181,17,0.5828,18.0803,208.9266
1099,48,9,0.5824,17.6465,183.8813
1100,30,6,0.5820,17.9785,186.8552
1101,88,14,0.5816,14.1321,198.4767
1102,124,16,0.5812,18.7144,196.0508
1103,57,11,0.5809,15.3926,196.0294
1104,43,10,0.5805,17.7273,197.9908
1105,53,12,0.5801,17.9080,195.1464
1106,35,7,0.5797,13.2297,169.9780
1107,34,9,0.5793,15.2450,174.4093
1108,68,13,0.5790,18.0562,191.9503
1109,56,9,0.5786,20.2234,201.2923
1110,220,19,0.5782,15.2164,208.7500
1111,39,9,0.5778,21.3548,195.9878
1112,61,11,0.5774,11.1606,175.3859
1113,38,10,0.5771,14.2953,186.6678
1114,40,12,0.5767,14.7339,200.1107
1115,86,13,0.5763,12.5173,207.2806
1116,38,10,0.5759,16.2487,177.9471
1117,42,10,0.5755,26.7431,200.2073
1118,81,14,0.5752,21.9245,182.6954
1119,59,13,0.5748,18.6881,188.8637
1120,75,13,0.5744,19.1813,210.4048
1121,29,6,0.5740,13.9779,193.7356
1122,28,7,0.5736,19.1858,192.1099
1123,42,11,0.5733,15.3593,185.8729
1124,38,10,0.5729,14.6922,207.2280
1125,36,9,0.5725,13.2458,182.4785
1126,37,9,0.5721,14.4787,189.5940
1127,35,9,0.5717,15.5737,176.8600
1128,50,9,0.5714,21.2385,206.8699
1129,163,21,0.5710,18.1244,211.4346
1130,89,16,0.5706,17.8820,222.5818
1131,89,16,0.5702,20.4106,198.9652
1132,43,11,0.5698,19.1857,219.5010
1133,44,10,0.5695,18.5686,185.8816
1134,61,11,0.5691,18.7197,222.2619
1135,53,12,0.5687,18.9304,205.4941
1136,57,12,0.5683,15.4394,210.3287
1137,40,9,0.5679,15.5744,189.6297
1138,31,7,0.5676,12.4604,153.6686
1139,37,9,0.5672,14.7473,170.9707
1140,37,9,0.5668,13.8129,203.3921
1141,43,11,0.5664,15.1526,208.7535
1142,37,10,0.5660,16.1879,192.8454
1143,36,9,0.5657,13.8711,179.9970
1144,35,9,0.5653,16.4027,182.2605
1145,42,10,0.5649,17.1044,198.9720
1146,80,19,0.5645,11.9096,215.4405
1147,92,16,0.5641,16.2715,229.6531
1148,25,7,0.5638,11.7790,170.3879
1149,45,12,0.5634,16.9082,196.6817
1150,33,8,0.5630,16.5021,175.0606
1151,50,9,0.5626,16.5381,182.9543
1152,76,14,0.5622,14.8551,208.3128
1153,229,26,0.5619,15.8322,198.7386
1154,40,10,0.5615,13.5684,204.3993
1155,58,12,0.5611,17.1404,179.5431
1156,103,14,0.5607,25.2761,194.3915
1157,44,10,0.5603,10.9478,191.7601
1158,35,10,0.5600,14.7545,195.4259
1159,35,10,0.5596,12.6692,193.1429
1160,52,11,0.5592,20.9811,200.8527
1161,78,17,0.5588,14.5242,202.4499
1162,37,10,0.5584,21.2153,196.2344
1163,62,14,0.5581,16.6012,194.1601
1164,98,15,0.5577,17.0517,204.0774
1165,89,12,0.5573,12.7479,194.0435
1166,31,7,0.5569,13.8523,202.8944
1167,52,11,0.5565,12.4752,192.2458
1168,60,15,0.5562,20.3813,220.9479
1169,104,16,0.5558,16.4232,216.3747
1170,121,16,0.5554,14.7037,204.3522
1171,59,12,0.5550,16.2313,202.9600
1172,92,15,0.5546,13.9631,211.5035
1173,39,10,0.5543,14.6713,175.2477
1174,33,8,0.5539,13.9266,195.4304
1175,39,10,0.5535,22.1681,195.5546
1176,32,7,0.5531,16.4565,180.1356
1177,39,10,0.5527,16.0190,192.2798
1178,33,8,0.5524,13.6439,188.8385
1179,56,11,0.5520,20.5014,206.9612
1180,41,8,0.5516,14.1909,200.8184
1181,42,9,0.5512,16.1657,200.1160
1182,38,10,0.5508,17.7986,189.0876
1183,70,12,0.5505,15.6025,205.0907
1184,59,14,0.5501,15.2336,227.3669
1185,83,13,0.5497,15.5738,203.2792
1186,56,12,0.5493,18.7111,192.9508
1187,51,10,0.5489,15.3392,218.3372
1188,89,13,0.5486,19.7397,192.8899
1189,134,22,0.5482,14.6135,204.5877
1190,86,17,0.5478,16.5385,217.9877
1191,59,11,0.5474,11.8499,206.7189
1192,40,10,0.5470,20.4186,190.9860
1193,327,24,0.5467,19.0684,232.9677
1194,38,10,0.5463,13.8435,221.2888
1195,35,12,0.5459,16.8213,181.2774
1196,33,8,0.5455,14.6406,170.9153
1197,91,15,0.5451,18.9599,210.7618
1198,54,11,0.5448,12.4195,172.3221
1199,54,11,0.5444,19.0157,187.8092
1200,117,17,0.5440,16.9382,219.1592
1201,58,13,0.5436,16.9802,238.7022
1202,43,11,0.5432,15.4143,201.6367
1203,46,8,0.5429,20.0574,203.3401
1204,82,13,0.5425,15.9596,195.5984
1205,36,9,0.5421,12.7226,182.7409
1206,56,11,0.5417,21.6694,215.9472
1207,56,12,0.5413,9.7159,227.0350
1208,59,13,0.5410,15.0744,214.3686
1209,30,8,0.5406,18.1228,184.0586
1210,89,16,0.5402,19.2262,209.5292
1211,107,18,0.5398,19.4170,204.5800
1212,52,13,0.5394,25.1531,197.7972
1213,55,11,0.5391,15.6255,214.6613
1214,59,12,0.5387,17.2812,216.8311
1215,35,10,0.5383,13.8528,210.0497
1216,43,11,0.5379,16.1257,204.0924
1217,81,15,0.5375,14.8719,223.6233
1218,39,10,0.5372,20.9015,202.3923
1219,41,9,0.5368,16.1401,200.5395
1220,44,8,0.5364,17.4303,188.4576
1221,59,13,0.5360,16.2074,239.5745
1222,176,20,0.5356,18.0862,223.1727
1223,30,9,0.5353,14.1351,186.7915
1224,60,13,0.5349,18.2849,216.6170
1225,34,9,0.5345,20.1483,178.5583
1226,44,11,0.5341,11.5200,229.1371
1227,38,9,0.5337,19.3513,197.7058
1228,55,10,0.5334,20.8975,225.1646
1229,134,18,0.5330,19.8019,235.2392
1230,134,19,0.5326,18.6413,230.0074
1231,37,12,0.5322,13.6518,205.6826
1232,60,14,0.5318,17.5121,210.8030
1233,93,16,0.5315,16.2147,206.5301
1234,85,16,0.5311,15.7878,215.3418
1235,35,10,0.5307,14.8628,183.8197
1236,58,15,0.5303,13.0999,182.0903
1237,32,7,0.5299,12.4435,202.2271
1238,39,10,0.5296,26.7365,252.5730
1239,38,9,0.5292,16.6286,205.2251
1240,101,17,0.5288,14.1557,221.7001
1241,99,14,0.5284,16.0902,192.9979
1242,116,13,0.5280,16.9515,213.1441
1243,85,14,0.5277,23.8385,245.8950
1244,79,14,0.5273,16.3199,220.8675
1245,70,15,0.5269,18.2885,220.1213
1246,39,10,0.5265,15.0263,207.3272
1247,46,11,0.5261,19.5653,222.1207
1248,42,10,0.5258,17.7555,216.3753
1249,201,22,0.5254,17.9684,234.1102
1250,28,6,0.5250,12.4302,183.8237
1251,77,16,0.5246,12.3923,223.4718
1252,172,20,0.5242,22.1092,230.1648
1253,59,11,0.5239,12.5015,222.3045
1254,219,23,0.5235,17.4927,228.5377
1255,59,12,0.5231,14.6988,213.9621
1256,40,10,0.5227,13.3313,203.1098
1257,61,13,0.5223,18.1764,224.1275
1258,57,11,0.5220,13.5116,213.3965
1259,38,10,0.5216,20.5016,203.9727
1260,35,8,0.5212,22.4203,191.2361
1261,46,11,0.5208,17.9780,210.7516
1262,61,13,0.5204,17.0784,222.6176
1263,36,10,0.5201,17.5685,205.5689
1264,38,10,0.5197,18.4766,230.4886
1265,43,11,0.5193,17.2049,238.8980
1266,42,11,0.5189,19.7300,217.5497
1267,31,8,0.5185,8.9254,200.5440
1268,42,11,0.5182,18.0004,217.3391
1269,40,10,0.5178,15.4234,201.2600
1270,51,9,0.5174,17.4509,195.9693
1271,43,11,0.5170,16.3296,204.4147
1272,46,10,0.5166,18.3381,201.4334
1273,90,13,0.5163,13.5109,225.1363
1274,56,11,0.5159,19.4616,220.9287
1275,20,5,0.5155,15.4448,210.0727
1276,54,11,0.5151,10.8855,228.8148
1277,117,14,0.5147,20.6433,214.8555
1278,55,10,0.5144,19.2635,190.8330
1279,53,11,0.5140,27.0350,221.4737
1280,80,13,0.5136,19.4356,234.8808
1281,53,11,0.5132,11.7722,203.3983
1282,62,13,0.5128,15.1733,223.3617
1283,41,10,0.5125,18.5757,234.1595
1284,22,5,0.5121,12.6084,180.3620
1285,32,7,0.5117,24.1454,208.5975
1286,41,11,0.5113,24.9768,238.5429
1287,37,11,0.5109,18.5570,209.8438
1288,120,16,0.5106,23.2581,228.4308
1289,37,10,0.5102,16.2472,214.2840
1290,30,7,0.5098,16.6507,212.6976
1291,59,13,0.5094,13.9867,217.5035
1292,92,16,0.5090,17.1422,235.8742
1293,37,9,0.5087,14.2755,216.8221
1294,34,8,0.5083,11.2196,211.7300
1295,43,11,0.5079,15.3271,230.6043
1296,100,15,0.5075,17.1595,236.4091
1297,73,14,0.5071,13.6773,239.5105
1298,37,9,0.5068,12.3725,200.4485
1299,55,12,0.5064,21.3559,208.3914
1300,33,9,0.5060,18.6033,210.5691
1301,48,8,0.5056,17.2528,209.1431
1302,41,9,0.5052,21.1576,270.2732
1303,45,11,0.5049,17.5415,225.4453
1304,122,15,0.5045,18.5563,228.1164
1305,51,11,0.5041,12.9441,268.0445
1306,84,14,0.5037,12.2575,234.4341
1307,34,9,0.5033,24.0932,212.8503
1308,37,8,0.5030,20.0630,227.8619
1309,42,11,0.5026,16.3615,214.8178
1310,77,13,0.5022,13.8931,241.1979
1311,56,13,0.5018,19.8941,199.4436
1312,54,11,0.5014,16.4651,219.7300
1313,43,11,0.5011,17.0666,229.3042
1314,73,14,0.5007,18.1107,206.6998
