episode,score,steps,epsilon,loss,avg_v
1315,163,16,0.5003,10.9375,187.1975
1316,47,9,0.4999,18.4013,165.0290
1317,119,18,0.4995,12.6481,168.4364
1318,54,11,0.4992,15.9479,179.3812
1319,56,11,0.4988,11.9766,199.8418
1320,27,7,0.4984,12.1535,171.7073
1321,49,8,0.4980,21.0112,168.4962
1322,24,5,0.4976,15.1525,182.6292
1323,25,6,0.4973,10.1567,173.8450
1324,79,11,0.4969,8.8992,177.9868
1325,163,16,0.4965,9.9509,186.2176
1326,136,17,0.4961,11.3241,177.4897
1327,32,7,0.4957,19.0710,175.1250
1328,610,34,0.4954,11.7132,173.2464
1329,136,16,0.4950,15.6102,177.3076
1330,61,13,0.4946,12.7612,195.4499
1331,39,10,0.4942,17.3458,177.7378
1332,156,19,0.4938,15.6760,183.1853
1333,100,15,0.4935,15.6868,179.9241
1334,83,15,0.4931,9.9721,167.6007
1335,85,12,0.4927,12.4005,196.8078
1336,37,9,0.4923,12.7961,189.2380
1337,35,9,0.4919,11.1866,169.2842
1338,105,17,0.4916,13.0130,175.2087
1339,40,11,0.4912,11.3709,193.9333
1340,112,17,0.4908,13.1243,198.2221
1341,72,12,0.4904,17.9026,180.0826
1342,72,10,0.4900,15.0259,192.2805
1343,348,28,0.4897,12.3012,186.9207
1344,38,6,0.4893,18.0518,177.9396
1345,54,11,0.4889,12.6936,187.4498
1346,224,18,0.4885,13.4428,202.1297
1347,56,11,0.4881,11.3373,188.4370
1348,42,10,0.4878,19.0331,173.3283
1349,128,17,0.4874,14.3497,198.7303
1350,29,7,0.4870,10.9501,191.4680
1351,172,20,0.4866,14.0478,187.3976
1352,171,18,0.4862,9.1806,188.7331
1353,30,8,0.4859,11.7305,192.3126
1354,77,15,0.4855,15.0147,178.5786
1355,36,10,0.4851,13.6281,178.5596
1356,51,11,0.4847,17.4023,175.7668
1357,38,9,0.4843,12.7735,187.9893
1358,60,12,0.4840,15.1903,182.3911
1359,142,19,0.4836,12.6378,179.0342
1360,54,10,0.4832,10.8582,187.8207
1361,34,9,0.4828,14.0039,180.3479
1362,311,23,0.4824,11.3688,191.8188
1363,161,21,0.4821,13.9361,188.3523
1364,52,12,0.4817,13.5393,185.3202
1365,30,7,0.4813,11.8285,174.8161
1366,78,13,0.4809,14.2015,184.8859
1367,86,14,0.4805,12.2013,181.2773
1368,40,10,0.4802,11.5013,191.6043
1369,122,16,0.4798,19.8152,184.4877
1370,39,11,0.4794,17.9463,188.7886
1371,122,15,0.4790,12.2904,196.8136
1372,57,11,0.4786,13.1167,186.3009
1373,36,9,0.4783,17.0202,190.3617
1374,55,11,0.4779,17.0207,177.6567
1375,33,7,0.4775,8.8115,180.4628
1376,51,10,0.4771,15.0633,182.1486
1377,33,7,0.4767,16.6994,190.3473
1378,36,9,0.4764,10.0983,189.0197
1379,102,11,0.4760,14.4524,192.5473
1380,30,7,0.4756,12.7569,177.1896
1381,44,11,0.4752,14.0391,191.5283
1382,26,6,0.4748,16.7173,184.3573
1383,122,16,0.4745,12.4881,186.5791
1384,38,9,0.4741,12.8308,190.3146
1385,59,10,0.4737,13.4132,195.5440
1386,96,15,0.4733,12.1262,197.2169
1387,54,12,0.4729,14.2670,192.1396
1388,100,15,0.4726,10.8208,193.6213
1389,132,17,0.4722,12.5876,196.5422
1390,128,18,0.4718,16.2433,193.1391
1391,33,8,0.4714,13.3280,183.1220
1392,116,17,0.4710,17.7085,190.4460
1393,144,19,0.4707,15.5982,187.7958
1394,51,11,0.4703,12.1347,171.5247
1395,61,13,0.4699,18.2958,200.6480
1396,55,11,0.4695,17.4326,182.8058
1397,35,9,0.4691,13.2400,179.5156
1398,36,9,0.4688,16.6121,178.2058
1399,38,11,0.4684,12.2378,188.9434
1400,59,13,0.4680,9.9361,192.1243
1401,34,9,0.4676,12.3615,164.4009
1402,61,12,0.4672,16.2963,172.0742
1403,34,7,0.4669,13.5804,172.9744
1404,34,8,0.4665,15.4144,187.1789
1405,29,7,0.4661,14.5400,183.4652
1406,139,17,0.4657,16.0408,184.6467
1407,30,8,0.4653,14.4528,190.7432
1408,40,10,0.4650,15.1735,194.4027
1409,61,14,0.4646,15.8796,199.9684
1410,63,12,0.4642,14.1684,179.5623
1411,39,10,0.4638,15.4993,182.2465
1412,43,13,0.4634,13.8930,193.9893
1413,53,11,0.4631,14.0945,186.7681
1414,75,15,0.4627,14.8190,185.7281
1415,186,21,0.4623,16.7856,189.8061
1416,110,16,0.4619,12.7728,194.4629
1417,55,12,0.4615,15.4530,201.3449
1418,71,12,0.4612,10.8540,180.4642
1419,48,9,0.4608,15.9229,195.1140
1420,139,21,0.4604,12.1360,194.0501
1421,60,13,0.4600,16.4605,200.3591
1422,55,11,0.4596,18.5362,190.8886
1423,33,10,0.4593,17.1404,173.1566
1424,63,14,0.4589,12.4226,187.5975
1425,153,16,0.4585,14.8318,190.0607
1426,109,19,0.4581,11.3781,189.6911
1427,104,17,0.4577,14.6266,191.2686
1428,74,13,0.4574,16.4107,184.0887
1429,147,12,0.4570,14.4998,198.1256
1430,44,10,0.4566,13.6089,183.8364
1431,84,14,0.4562,13.9130,188.9164
1432,84,12,0.4558,12.8025,181.4211
1433,74,14,0.4555,15.7751,203.0083
1434,142,15,0.4551,13.4845,193.1221
1435,27,5,0.4547,15.4921,187.7341
1436,50,11,0.4543,14.8988,190.2733
1437,41,11,0.4539,13.1652,192.2965
1438,50,9,0.4536,13.2300,189.6788
1439,36,8,0.4532,16.4061,170.2296
1440,175,16,0.4528,15.6894,185.2491
1441,52,10,0.4524,13.9927,188.1394
1442,118,14,0.4520,16.4100,199.8843
1443,56,11,0.4517,14.0736,194.9123
1444,31,8,0.4513,11.5876,191.8913
1445,55,12,0.4509,15.9810,195.0486
1446,95,14,0.4505,13.4719,190.0613
1447,42,9,0.4501,12.7103,184.4036
1448,59,10,0.4498,12.0295,196.3163
1449,59,12,0.4494,15.8956,202.1641
1450,145,20,0.4490,14.9344,198.7169
1451,37,9,0.4486,7.6159,191.1545
1452,43,11,0.4482,14.7676,205.7074
1453,80,14,0.4479,18.4009,184.0777
1454,36,10,0.4475,14.6763,197.2737
1455,51,11,0.4471,14.4934,189.6506
1456,162,15,0.4467,16.0421,182.8208
1457,40,11,0.4463,14.6718,188.3389
1458,30,9,0.4460,12.6142,187.1981
1459,52,11,0.4456,12.1796,195.0682
1460,36,10,0.4452,12.0374,179.9087
1461,38,8,0.4448,14.1264,198.6563
1462,86,13,0.4444,15.5259,196.9673
1463,39,10,0.4441,12.5456,210.1509
1464,225,20,0.4437,14.1025,209.3288
1465,55,11,0.4433,13.4316,189.3462
1466,97,14,0.4429,14.2163,197.0107
1467,56,11,0.4425,14.2991,196.6100
1468,75,13,0.4422,13.9435,191.0521
1469,40,9,0.4418,13.1682,181.9155
1470,34,8,0.4414,18.6374,183.7444
1471,37,10,0.4410,18.3960,199.7000
1472,84,12,0.4406,15.9758,183.4238
1473,60,13,0.4403,16.7272,207.8855
1474,28,8,0.4399,12.7537,192.4026
1475,31,7,0.4395,18.7868,184.2255
1476,41,10,0.4391,15.1323,188.3244
1477,128,14,0.4387,13.7424,178.9837
1478,25,5,0.4384,11.1565,193.1276
1479,49,10,0.4380,13.8317,188.3708
1480,52,11,0.4376,12.5744,173.6324
1481,88,13,0.4372,13.6960,198.9476
1482,81,14,0.4368,17.0048,208.1118
1483,85,13,0.4365,14.0338,197.5861
1484,35,9,0.4361,14.2917,194.8417
1485,88,15,0.4357,14.2083,187.2917
1486,46,11,0.4353,14.4503,179.8675
1487,60,13,0.4349,16.4325,192.2714
1488,121,17,0.4346,13.5318,197.8526
1489,52,11,0.4342,11.5841,187.2965
1490,39,10,0.4338,17.0965,193.4391
1491,42,10,0.4334,19.4202,194.1404
1492,29,8,0.4330,17.1276,195.3033
1493,42,10,0.4327,15.4777,207.9596
1494,77,12,0.4323,18.8144,204.6438
1495,58,14,0.4319,20.5053,182.5994
1496,158,18,0.4315,15.2781,209.3997
1497,89,15,0.4311,17.6584,170.1869
1498,42,10,0.4308,15.4676,200.4837
1499,57,11,0.4304,15.1548,201.4071
1500,80,14,0.4300,14.0863,207.5940
1501,43,11,0.4296,12.0073,202.8354
1502,83,18,0.4292,14.6186,210.6451
1503,81,12,0.4289,14.7627,198.8810
1504,43,11,0.4285,14.7741,204.6412
1505,167,17,0.4281,16.8889,211.6276
1506,74,15,0.4277,12.3717,201.5153
1507,78,13,0.4273,14.3387,193.1943
1508,166,17,0.4270,13.8141,215.5593
1509,207,17,0.4266,15.9347,202.5754
1510,27,6,0.4262,15.3191,196.0330
1511,79,12,0.4258,19.8020,204.3389
1512,28,7,0.4254,13.5320,208.0077
1513,56,10,0.4251,14.4866,195.4637
1514,44,12,0.4247,14.9419,197.1816
1515,35,9,0.4243,12.8783,194.3908
1516,51,11,0.4239,16.2997,199.9216
1517,40,10,0.4235,18.5988,189.4547
1518,55,12,0.4232,13.5804,204.4276
1519,58,13,0.4228,15.0539,194.4761
1520,34,8,0.4224,15.8393,204.0616
1521,62,14,0.4220,13.9501,194.6420
1522,122,16,0.4216,15.4103,214.2282
1523,33,8,0.4213,9.3128,196.4886
1524,52,10,0.4209,17.8221,202.5430
1525,62,12,0.4205,15.4581,201.6916
1526,40,10,0.4201,17.7943,191.4380
1527,81,13,0.4197,18.6858,193.4720
1528,536,37,0.4194,15.6124,213.5419
1529,50,10,0.4190,17.3377,192.3050
1530,35,8,0.4186,20.9369,201.3621
1531,45,10,0.4182,12.1773,211.4312
1532,36,11,0.4178,17.4238,200.4728
1533,51,10,0.4175,11.6373,203.9040
1534,48,10,0.4171,17.7765,203.9910
1535,32,7,0.4167,15.8774,206.9899
1536,112,14,0.4163,14.2732,192.2446
1537,45,9,0.4159,14.8762,204.6032
1538,53,11,0.4156,19.6371,208.2364
1539,171,20,0.4152,16.2900,223.3893
1540,58,11,0.4148,14.9436,209.0580
1541,86,15,0.4144,19.3312,225.6910
1542,42,11,0.4140,14.8315,207.6904
1543,61,12,0.4137,14.4966,206.1450
1544,35,9,0.4133,13.9955,199.6322
1545,39,9,0.4129,15.4943,218.0235
1546,104,18,0.4125,13.2847,198.8198
1547,48,10,0.4121,15.8413,189.5565
1548,28,7,0.4118,20.4580,202.0690
1549,38,9,0.4114,16.7311,210.5423
1550,76,10,0.4110,15.3524,216.2706
1551,35,8,0.4106,22.4792,209.5286
1552,35,9,0.4102,12.3093,209.9242
1553,228,22,0.4099,15.0386,213.0950
1554,98,16,0.4095,15.9112,192.3125
1555,57,11,0.4091,19.8749,212.4310
1556,58,12,0.4087,12.5296,206.6267
1557,63,13,0.4083,13.6654,212.1542
1558,131,15,0.4080,16.7742,219.9237
1559,34,9,0.4076,16.3108,218.1070
1560,109,17,0.4072,17.5157,207.0951
1561,132,15,0.4068,14.1629,211.6751
1562,43,11,0.4064,16.5087,219.9970
1563,38,11,0.4061,14.4667,201.4068
1564,29,8,0.4057,14.7701,198.9657
1565,114,18,0.4053,12.4191,216.7103
1566,41,9,0.4049,14.2491,203.5228
1567,60,12,0.4045,21.4463,211.1573
1568,73,16,0.4042,14.3057,219.3988
1569,194,21,0.4038,15.6144,210.7102
1570,59,12,0.4034,15.9713,212.7173
1571,51,11,0.4030,20.6660,203.2266
1572,76,14,0.4026,15.9028,212.1910
1573,56,11,0.4023,16.1329,205.9295
1574,83,13,0.4019,13.1899,209.2161
1575,40,11,0.4015,18.9320,203.3739
1576,42,13,0.4011,13.8249,214.9375
1577,156,18,0.4007,14.1524,210.7152
1578,38,7,0.4004,14.9384,203.6629
1579,26,7,0.4000,19.6685,199.7303
1580,54,11,0.3996,21.2797,220.4577
1581,55,12,0.3992,14.8963,226.6432
1582,97,15,0.3988,12.7245,208.5349
1583,32,8,0.3985,18.8876,206.5534
1584,25,6,0.3981,19.6789,184.7771
1585,43,12,0.3977,16.3407,220.4716
1586,64,14,0.3973,13.9006,215.2607
1587,48,9,0.3969,17.8160,209.4552
1588,39,11,0.3966,12.9882,231.0331
1589,79,12,0.3962,14.0739,222.8716
1590,346,29,0.3958,14.6845,208.9256
1591,33,9,0.3954,12.2714,211.0153
1592,20,6,0.3950,11.8836,211.7825
1593,31,8,0.3947,17.5733,208.5444
1594,52,11,0.3943,16.7457,219.5838
1595,52,10,0.3939,14.5132,210.4736
1596,55,12,0.3935,16.3474,217.3243
1597,40,10,0.3931,18.6190,220.9023
1598,170,18,0.3928,19.1528,227.5357
1599,34,9,0.3924,13.5385,224.7318
1600,37,9,0.3920,22.1408,211.5354
1601,42,10,0.3916,11.5642,221.5161
1602,35,9,0.3912,16.5288,209.0165
1603,304,23,0.3909,13.5566,231.2641
1604,77,15,0.3905,16.7922,199.3855
1605,448,20,0.3901,14.5666,213.5627
1606,141,15,0.3897,16.4354,215.9132
1607,45,10,0.3893,13.1200,221.5584
1608,170,17,0.3890,17.2308,215.9132
1609,108,12,0.3886,14.7240,221.7227
1610,60,14,0.3882,13.4665,222.8530
1611,36,10,0.3878,18.0522,219.0696
1612,55,11,0.3874,16.5870,233.1525
1613,43,12,0.3871,16.0351,209.7237
1614,168,22,0.3867,18.6590,221.9078
1615,34,9,0.3863,16.1817,187.2612
1616,36,7,0.3859,13.3527,204.3763
1617,40,10,0.3855,13.8368,221.7760
1618,62,12,0.3852,14.7299,195.2514
1619,39,11,0.3848,13.0562,212.4294
1620,166,19,0.3844,15.4265,216.7140
1621,32,8,0.3840,14.2299,217.7941
1622,85,15,0.3836,16.9115,218.5934
1623,217,19,0.3833,18.5479,223.8910
1624,26,6,0.3829,11.7617,207.5272
1625,121,16,0.3825,12.5658,223.8135
1626,113,12,0.3821,17.0158,201.8823
1627,77,14,0.3817,15.5711,230.0913
1628,33,8,0.3814,12.3971,201.7261
1629,40,11,0.3810,17.8552,210.7760
1630,231,18,0.3806,19.6517,228.2962
1631,62,12,0.3802,15.1543,211.2899
1632,54,11,0.3798,18.0710,227.6609
1633,54,11,0.3795,14.0096,223.1721
1634,45,9,0.3791,15.5980,208.8090
1635,41,10,0.3787,17.8955,207.9516
1636,121,15,0.3783,19.7649,220.2991
1637,36,8,0.3779,12.1054,207.4801
1638,51,9,0.3776,24.7542,222.4057
1639,54,10,0.3772,16.5238,221.8614
1640,35,8,0.3768,16.1470,230.5974
1641,53,11,0.3764,13.5151,221.0689
1642,238,22,0.3760,19.2237,218.2114
1643,58,12,0.3757,15.9579,244.8680
1644,131,17,0.3753,12.5689,197.7131
1645,26,6,0.3749,17.6538,211.1071
1646,47,10,0.3745,17.9427,218.2101
1647,33,8,0.3741,21.1911,222.3898
1648,25,6,0.3738,11.7593,213.6437
1649,41,9,0.3734,13.4183,218.0605
1650,55,10,0.3730,14.7878,228.7119
1651,19,5,0.3726,19.5477,203.6662
1652,35,9,0.3722,12.5525,206.8064
1653,52,10,0.3719,11.6483,213.9656
1654,53,11,0.3715,15.0892,213.0245
1655,226,20,0.3711,14.1438,231.0165
1656,45,12,0.3707,14.8693,237.4847
1657,74,10,0.3703,15.4529,218.1343
1658,27,8,0.3700,20.6901,226.0083
1659,36,8,0.3696,11.8156,213.9281
1660,84,14,0.3692,16.6201,223.1442
1661,86,13,0.3688,16.8085,213.6089
1662,74,14,0.3684,19.0960,231.5230
1663,31,7,0.3681,17.8830,219.9765
1664,53,12,0.3677,15.9448,234.3705
1665,77,12,0.3673,17.5751,220.5307
1666,28,7,0.3669,12.1204,220.0976
1667,41,11,0.3665,16.1167,226.6387
1668,34,8,0.3662,18.8858,218.8844
1669,44,9,0.3658,13.2828,221.9693
1670,48,10,0.3654,20.4009,208.6116
1671,108,20,0.3650,19.5636,243.1236
1672,105,12,0.3646,15.4567,237.2579
1673,40,9,0.3643,19.1094,239.0757
1674,41,10,0.3639,19.8472,233.6526
1675,60,14,0.3635,13.3915,228.0361
1676,149,19,0.3631,16.6328,215.3432
1677,234,20,0.3627,15.3035,244.1340
1678,161,22,0.3624,15.7846,241.7592
1679,34,10,0.3620,16.0998,206.8033
1680,218,17,0.3616,17.3853,233.0852
1681,34,10,0.3612,13.9744,207.6858
1682,187,21,0.3608,19.8724,226.4921
1683,38,9,0.3605,15.4901,221.2438
1684,60,13,0.3601,17.8471,217.5231
1685,51,10,0.3597,15.5230,227.1333
1686,62,13,0.3593,14.9440,222.0257
1687,32,8,0.3589,18.1969,212.6124
1688,130,19,0.3586,17.0437,193.4156
1689,295,21,0.3582,14.6947,231.6120
1690,81,10,0.3578,18.5725,230.0473
1691,76,13,0.3574,16.3809,234.0876
1692,101,14,0.3570,20.9381,234.5568
1693,45,11,0.3567,22.0345,224.7979
1694,30,8,0.3563,17.8850,231.9387
1695,71,15,0.3559,13.6213,227.0765
1696,54,12,0.3555,11.5898,231.8068
1697,41,10,0.3551,13.5138,224.3600
1698,50,10,0.3548,22.7341,229.3799
1699,86,14,0.3544,19.0043,217.5228
1700,77,15,0.3540,20.3613,222.5580
1701,81,14,0.3536,13.9892,241.4041
1702,35,9,0.3532,17.4435,214.7330
1703,43,11,0.3529,13.8038,211.0359
1704,134,20,0.3525,20.2627,215.0889
1705,37,9,0.3521,22.1090,217.5728
1706,54,13,0.3517,14.2191,251.0776
1707,95,13,0.3513,18.7763,235.3854
1708,51,9,0.3510,21.3937,219.6377
1709,47,10,0.3506,13.7755,228.8258
1710,226,22,0.3502,12.9569,246.8541
1711,280,26,0.3498,18.2216,250.3881
1712,224,21,0.3494,17.2151,237.6756
1713,86,12,0.3491,22.9862,231.6533
1714,55,13,0.3487,15.8945,223.7555
1715,35,9,0.3483,21.9785,238.3922
1716,42,9,0.3479,15.6662,228.0128
1717,30,8,0.3475,17.6062,235.1244
1718,30,8,0.3472,14.6706,228.6362
1719,53,11,0.3468,13.2827,232.0912
1720,169,21,0.3464,18.3389,229.6317
1721,29,7,0.3460,14.1453,222.3714
1722,38,8,0.3456,14.6780,240.6653
1723,244,21,0.3453,15.1417,239.0359
1724,59,14,0.3449,15.1138,224.1150
1725,49,9,0.3445,16.2578,232.9168
1726,26,7,0.3441,12.7234,237.7436
1727,89,13,0.3437,19.7075,221.1059
1728,43,8,0.3434,16.2506,233.2833
1729,32,8,0.3430,21.4684,229.3962
1730,60,13,0.3426,20.1045,218.4038
1731,33,8,0.3422,15.2028,227.9824
1732,29,6,0.3418,17.2826,222.9817
1733,110,20,0.3415,16.8652,242.6558
1734,137,18,0.3411,14.5583,248.4712
1735,60,13,0.3407,18.3048,220.8764
1736,51,10,0.3403,14.8103,237.7320
1737,26,7,0.3399,11.4206,235.9992
1738,281,24,0.3396,19.0490,249.6575
1739,38,9,0.3392,20.3914,231.6535
1740,99,11,0.3388,19.0608,244.4829
1741,51,11,0.3384,18.0887,233.6216
1742,317,24,0.3380,19.4214,244.5440
1743,53,11,0.3377,14.8286,238.1018
1744,35,9,0.3373,15.0725,233.0834
1745,22,7,0.3369,21.4288,244.1374
1746,32,8,0.3365,23.2697,243.5235
1747,127,16,0.3361,17.7509,236.6477
1748,122,15,0.3358,19.5653,249.3044
1749,28,7,0.3354,22.1266,225.2940
1750,295,20,0.3350,17.3708,247.0154
1751,45,7,0.3346,14.3832,229.4642
1752,116,14,0.3342,21.0086,265.8534
1753,52,11,0.3339,16.2242,256.8532
1754,44,11,0.3335,15.3051,241.7057
1755,49,11,0.3331,18.3376,240.3502
1756,28,7,0.3327,16.0630,236.0118
1757,79,13,0.3323,18.4454,239.0700
1758,57,12,0.3320,23.5460,220.3113
1759,39,10,0.3316,19.0355,231.7341
1760,88,11,0.3312,19.2479,230.0672
1761,110,13,0.3308,19.8923,229.6843
1762,37,10,0.3304,17.6479,248.3082
1763,41,11,0.3301,18.4089,240.9731
1764,49,12,0.3297,15.2719,245.0353
1765,40,10,0.3293,18.8292,238.3098
1766,52,12,0.3289,18.4396,248.2832
1767,468,33,0.3285,19.0891,232.7398
1768,35,9,0.3282,19.7582,245.0723
1769,57,12,0.3278,18.3655,214.2077
1770,42,9,0.3274,21.4412,248.4403
1771,85,13,0.3270,21.0772,242.1345
1772,110,15,0.3266,18.4587,235.0777
1773,120,20,0.3263,18.8195,226.0204
1774,39,12,0.3259,18.9967,245.0034
1775,52,10,0.3255,20.2031,242.5697
1776,56,12,0.3251,16.2746,248.7380
1777,21,4,0.3247,14.3370,240.5901
1778,77,13,0.3244,15.8824,229.7924
1779,186,19,0.3240,21.2515,249.5008
1780,205,24,0.3236,15.6065,235.8205
1781,56,10,0.3232,17.7901,239.7049
1782,88,14,0.3228,19.8372,241.1676
1783,43,10,0.3225,13.6756,241.6572
1784,76,13,0.3221,17.9545,245.9154
1785,34,8,0.3217,17.9279,230.8817
1786,109,18,0.3213,18.3573,256.9912
1787,52,11,0.3209,16.6451,254.2629
1788,37,10,0.3206,18.4837,239.3673
1789,110,12,0.3202,20.0561,258.2280
1790,148,18,0.3198,17.6941,233.0381
1791,213,24,0.3194,15.5370,245.3811
1792,50,11,0.3190,13.1868,241.5451
1793,89,15,0.3187,17.5978,251.4057
1794,29,7,0.3183,19.5387,239.9508
1795,54,11,0.3179,17.6432,243.6694
1796,46,10,0.3175,17.6895,262.9117
1797,42,9,0.3171,20.9633,250.4127
1798,142,17,0.3168,24.7112,233.0048
1799,50,13,0.3164,17.9322,224.8079
1800,42,11,0.3160,16.0858,245.3531
1801,59,12,0.3156,17.6242,235.8069
1802,26,6,0.3152,19.7994,245.9772
1803,28,6,0.3149,13.0609,247.9088
1804,413,31,0.3145,17.7119,255.6728
1805,125,19,0.3141,19.5892,263.5917
1806,87,13,0.3137,16.0329,251.3223
1807,149,20,0.3133,19.9315,229.5224
1808,40,9,0.3130,21.5834,223.1773
1809,87,14,0.3126,18.1122,246.8004
1810,98,20,0.3122,17.6578,245.5736
1811,35,8,0.3118,24.5519,241.6424
1812,38,10,0.3114,18.6879,245.2363
1813,38,11,0.3111,20.9644,238.8839
1814,75,11,0.3107,18.1095,245.6357
1815,77,12,0.3103,21.0600,253.6080
1816,155,14,0.3099,22.7740,231.9142
1817,30,7,0.3095,14.6156,241.7290
1818,37,11,0.3092,14.4324,250.7220
1819,81,11,0.3088,15.6577,242.8786
1820,55,12,0.3084,17.6964,256.9673
1821,118,15,0.3080,16.4467,255.9389
1822,55,12,0.3076,25.9453,249.1289
1823,38,11,0.3073,20.5773,239.2326
1824,37,10,0.3069,16.3945,250.7536
1825,131,18,0.3065,16.6065,262.9866
1826,56,12,0.3061,17.1917,241.6183
1827,53,12,0.3057,18.4989,257.0149
1828,113,17,0.3054,19.9969,255.4538
1829,126,15,0.3050,16.2068,246.0830
1830,56,13,0.3046,14.3882,245.4697
1831,32,9,0.3042,22.8635,228.5358
1832,88,16,0.3038,20.3838,257.5272
1833,72,15,0.3035,21.5660,259.4866
1834,66,12,0.3031,21.2046,266.8378
1835,37,9,0.3027,21.1155,246.5494
1836,99,17,0.3023,21.7765,260.4014
1837,51,10,0.3019,15.3959,240.2302
1838,77,10,0.3016,18.2175,257.5605
1839,37,8,0.3012,22.2767,233.0697
1840,82,12,0.3008,19.2554,239.9581
1841,109,18,0.3004,17.7414,256.9156
1842,40,10,0.3000,16.9138,240.2160
1843,100,14,0.2997,15.9127,257.0733
1844,118,16,0.2993,19.8435,252.0660
1845,59,13,0.2989,17.6520,236.2588
1846,43,13,0.2985,19.9569,268.6832
1847,53,10,0.2981,19.6221,265.0330
1848,27,7,0.2978,21.7950,254.9483
1849,53,10,0.2974,18.5983,254.0956
1850,158,14,0.2970,18.4454,264.9347
1851,137,17,0.2966,21.6913,253.8897
1852,242,20,0.2962,19.5747,234.3179
1853,64,13,0.2959,15.9355,249.0905
1854,103,14,0.2955,17.9693,253.6146
1855,43,13,0.2951,19.5349,275.8788
1856,35,8,0.2947,15.7999,233.5791
1857,85,15,0.2943,18.4816,262.4607
1858,82,12,0.2940,16.9117,270.0171
1859,63,14,0.2936,18.2660,257.9488
1860,41,10,0.2932,21.2788,239.4482
1861,30,8,0.2928,14.5453,252.4935
1862,54,14,0.2924,17.3973,268.0509
1863,59,14,0.2921,22.8794,248.2394
1864,104,13,0.2917,20.1635,250.8508
1865,37,9,0.2913,17.9301,258.2927
1866,36,9,0.2909,17.8490,275.7093
1867,35,9,0.2905,20.7929,268.6541
1868,36,9,0.2902,23.3618,256.9924
1869,39,9,0.2898,16.6070,252.4006
1870,37,10,0.2894,16.6210,258.8738
1871,57,11,0.2890,17.4359,217.1798
1872,125,16,0.2886,18.2391,250.0729
1873,35,6,0.2883,16.0129,258.0782
1874,101,14,0.2879,23.0189,257.0367
1875,465,25,0.2875,20.4596,249.7609
1876,163,17,0.2871,18.5815,256.8901
1877,456,13,0.2867,21.7477,270.5946
1878,53,11,0.2864,19.2520,262.1092
1879,37,9,0.2860,20.4503,247.7056
1880,170,17,0.2856,21.1428,254.9155
1881,37,9,0.2852,22.5757,249.6481
1882,185,21,0.2848,20.8198,254.2410
1883,38,10,0.2845,22.5244,259.1384
1884,186,19,0.2841,20.0183,255.8496
1885,45,11,0.2837,22.4297,272.3097
1886,70,12,0.2833,16.7035,246.5625
1887,171,18,0.2829,20.1666,246.8129
1888,17,5,0.2826,19.6886,234.2861
1889,124,17,0.2822,18.1128,258.4520
1890,84,14,0.2818,21.4608,250.8919
1891,40,9,0.2814,20.6159,244.8764
1892,133,19,0.2810,20.1647,267.4354
1893,118,15,0.2807,19.1769,252.6630
1894,51,10,0.2803,20.3206,256.5178
1895,250,25,0.2799,19.5721,253.5002
1896,49,10,0.2795,20.3021,256.6537
1897,37,10,0.2791,21.1853,284.4280
1898,43,11,0.2788,22.7094,232.6669
1899,73,15,0.2784,19.0904,275.2414
1900,57,11,0.2780,19.5352,251.2265
1901,53,11,0.2776,16.6416,235.4157
1902,46,10,0.2772,15.6810,245.1746
1903,86,13,0.2769,20.6065,248.0632
1904,120,15,0.2765,18.2292,268.6916
1905,188,21,0.2761,16.9068,251.6830
1906,39,10,0.2757,18.8242,270.5114
1907,50,10,0.2753,18.0906,286.0608
1908,24,6,0.2750,12.4173,245.2887
1909,37,8,0.2746,20.8308,269.3309
1910,167,18,0.2742,22.8526,263.6001
1911,299,25,0.2738,17.0582,273.9197
1912,57,10,0.2734,19.9811,288.1805
1913,43,10,0.2731,19.9769,257.1773
1914,125,16,0.2727,16.6414,258.6660
1915,259,22,0.2723,20.5974,276.4579
1916,76,14,0.2719,19.5996,253.9192
1917,331,27,0.2715,20.7885,277.6271
1918,105,11,0.2712,24.5913,256.1815
1919,223,19,0.2708,21.7515,258.1763
1920,49,9,0.2704,17.2307,270.7018
1921,283,19,0.2700,20.7420,281.4462
1922,38,10,0.2696,22.8425,265.3640
1923,90,16,0.2693,17.3179,248.0909
1924,307,27,0.2689,20.7353,289.6933
1925,162,14,0.2685,21.8571,265.9298
1926,76,15,0.2681,20.0909,274.3386
1927,220,20,0.2677,19.7752,263.5265
1928,93,16,0.2674,17.2208,253.6014
1929,40,10,0.2670,15.8655,232.6688
1930,317,23,0.2666,21.1832,257.1395
1931,36,8,0.2662,20.8464,274.1551
1932,73,13,0.2658,16.3615,245.1623
1933,120,16,0.2655,22.3718,265.4363
1934,25,7,0.2651,16.6966,245.6080
1935,72,14,0.2647,21.9601,274.3888
1936,86,15,0.2643,19.7281,286.7178
1937,70,14,0.2639,16.8176,281.0417
1938,40,11,0.2636,15.6122,288.7281
1939,205,25,0.2632,23.0543,264.7866
1940,39,8,0.2628,15.2955,264.6862
1941,73,12,0.2624,21.6173,264.7575
1942,57,12,0.2620,23.2918,278.1532
1943,58,14,0.2617,18.3478,264.2419
1944,154,16,0.2613,20.1290,286.5353
1945,71,12,0.2609,17.8127,297.8467
1946,50,10,0.2605,20.6706,278.5382
1947,331,26,0.2601,21.7596,288.3837
1948,29,6,0.2598,16.2444,259.7354
1949,39,9,0.2594,17.1318,245.3569
