episode,score,steps,epsilon,loss,avg_q
17193,41,11,0.7822,101.5600,1092.2328
17194,26,6,0.7822,94.1308,1364.5805
17195,35,9,0.7822,97.4293,1032.7681
17196,29,7,0.7822,111.1838,1147.6996
17197,46,10,0.7822,102.3937,1097.5251
17198,38,10,0.7822,106.2956,1021.5124
17199,103,15,0.7821,94.0228,914.6788
17200,31,9,0.7821,115.5483,1223.5578
17201,27,7,0.7821,84.1883,1319.8227
17202,38,11,0.7821,118.8257,1200.1445
17203,42,12,0.7821,95.9231,900.5021
17204,53,10,0.7821,97.2380,1096.7701
17205,147,20,0.7821,99.2905,905.3703
17206,57,13,0.7821,104.7687,936.1159
17207,54,9,0.7820,95.9329,1009.8224
17208,41,10,0.7820,119.7542,1025.3378
17209,54,11,0.7820,114.0865,829.5528
17210,46,11,0.7820,108.9634,1319.7832
17211,177,19,0.7820,100.0865,773.6194
17212,93,16,0.7820,103.1721,857.7946
17213,61,13,0.7820,93.6526,1190.4282
17214,85,16,0.7820,97.2646,799.6797
17215,35,10,0.7819,109.0696,1106.7683
17216,174,22,0.7819,100.9703,856.7710
17217,91,17,0.7819,98.3191,682.1542
17218,50,9,0.7819,96.2307,1124.4030
17219,113,16,0.7819,101.1723,1084.3634
17220,41,12,0.7819,92.7799,1354.7251
17221,59,12,0.7819,104.5875,1079.9729
17222,61,13,0.7819,92.2771,1094.9522
17223,88,15,0.7818,104.2224,891.4999
17224,77,12,0.7818,100.0242,1073.7994
17225,48,10,0.7818,103.6641,1178.0059
17226,40,11,0.7818,88.9831,945.9398
17227,86,15,0.7818,93.1545,808.6775
17228,26,8,0.7818,82.1435,1093.0820
17229,214,16,0.7818,93.4221,832.9672
17230,52,10,0.7818,99.5964,1147.8330
17231,136,20,0.7817,96.6892,739.7395
17232,37,10,0.7817,102.1220,908.7080
17233,40,10,0.7817,100.6288,961.8370
17234,45,9,0.7817,111.3757,1196.3672
17235,41,11,0.7817,101.2209,1113.1460
17236,143,19,0.7817,105.8098,810.6583
17237,41,9,0.7817,103.7185,883.6751
17238,82,12,0.7817,101.9762,886.7654
17239,60,13,0.7816,99.2022,926.3394
17240,37,9,0.7816,91.4536,982.0623
17241,76,11,0.7816,100.0201,1065.4847
17242,45,9,0.7816,85.0695,1278.0539
17243,379,27,0.7816,103.0082,577.3212
17244,156,17,0.7816,101.4435,971.9035
17245,39,7,0.7816,101.7368,1129.2042
17246,38,10,0.7816,112.3893,791.3616
17247,93,18,0.7815,123.7252,641.6799
17248,77,13,0.7815,119.8078,1062.2131
17249,35,10,0.7815,111.5469,1067.9192
17250,52,11,0.7815,104.9891,1111.3571
17251,37,8,0.7815,97.8817,1142.8264
17252,43,10,0.7815,100.9977,952.2520
17253,46,7,0.7815,95.8022,980.8039
17254,74,13,0.7814,98.3486,1076.4232
17255,279,21,0.7814,103.2462,1045.6536
17256,49,9,0.7814,109.2464,1264.4920
17257,30,8,0.7814,91.9719,1179.3623
17258,57,12,0.7814,110.0076,1049.9538
17259,40,10,0.7814,114.7434,1048.5905
17260,33,8,0.7814,112.7942,1329.5188
17261,44,9,0.7814,97.7628,1175.7457
17262,28,8,0.7813,107.1058,1094.0775
17263,74,10,0.7813,95.0498,986.4872
17264,44,9,0.7813,105.2781,1111.8315
17265,60,12,0.7813,96.1925,1231.3127
17266,38,9,0.7813,108.2689,1169.9421
17267,51,11,0.7813,93.2239,1053.5359
17268,41,10,0.7813,115.0543,1130.3208
17269,38,11,0.7813,113.4588,873.1609
17270,37,10,0.7812,111.1424,977.8198
17271,35,10,0.7812,97.1063,1279.0695
17272,95,14,0.7812,95.0469,936.5212
17273,55,10,0.7812,110.7539,986.6554
17274,65,14,0.7812,95.2922,1113.5409
17275,40,9,0.7812,108.4072,1076.0532
17276,87,15,0.7812,101.2425,858.3272
17277,36,9,0.7812,111.0123,1235.1449
17278,85,13,0.7811,93.2432,1174.2090
17279,34,9,0.7811,101.5136,1079.2554
17280,43,10,0.7811,102.5790,1095.9308
17281,36,9,0.7811,97.6296,1079.6025
17282,81,14,0.7811,103.8326,1028.6561
17283,28,8,0.7811,106.8058,1232.4090
17284,39,10,0.7811,109.3885,1078.0067
17285,79,16,0.7811,92.8919,953.4981
17286,39,10,0.7810,110.0398,1128.6727
17287,38,9,0.7810,94.2757,1212.2860
17288,36,9,0.7810,103.3814,1230.6879
17289,56,11,0.7810,95.7600,1186.8197
17290,86,15,0.7810,114.7112,892.1391
17291,36,10,0.7810,98.1981,1057.0609
17292,42,10,0.7810,109.4345,1015.3940
17293,36,10,0.7810,133.4530,1277.0774
17294,28,7,0.7809,123.7862,1253.5597
17295,37,10,0.7809,118.1734,1010.2394
17296,33,9,0.7809,115.1174,1349.6917
17297,55,11,0.7809,113.8834,1153.6753
17298,32,8,0.7809,111.4421,1096.0418
17299,28,9,0.7809,107.8159,1219.4565
17300,61,11,0.7809,94.0808,1058.5772
17301,33,9,0.7809,102.5376,1252.5864
17302,51,11,0.7808,100.1257,1089.4389
17303,60,11,0.7808,119.0512,1121.7680
17304,28,8,0.7808,96.0228,1125.4344
17305,118,17,0.7808,106.6633,834.3044
17306,60,12,0.7808,100.2026,976.3727
17307,45,9,0.7808,97.5301,1243.2765
17308,39,10,0.7808,112.1461,1119.9347
17309,78,11,0.7808,115.6510,948.9875
17310,59,13,0.7807,106.8402,851.0885
17311,65,14,0.7807,107.2713,1032.0373
17312,106,14,0.7807,103.2045,909.9483
17313,69,13,0.7807,98.8878,1290.1589
17314,150,21,0.7807,119.9031,900.3437
17315,35,9,0.7807,111.2766,1060.8429
17316,47,9,0.7807,115.9480,1097.5334
17317,58,12,0.7807,110.2748,986.5108
17318,38,10,0.7806,114.1697,1001.2049
17319,63,14,0.7806,99.5939,797.3507
17320,34,11,0.7806,97.5685,1073.1920
17321,37,9,0.7806,108.7374,904.0834
17322,52,9,0.7806,114.9703,1221.2994
17323,78,16,0.7806,106.5373,969.2944
17324,28,8,0.7806,110.0185,1233.4391
17325,41,10,0.7805,95.0948,954.2024
17326,34,10,0.7805,113.3115,946.3179
17327,88,14,0.7805,108.0801,1012.4947
17328,85,12,0.7805,128.3977,806.2186
17329,59,13,0.7805,109.4679,1005.3418
17330,71,14,0.7805,108.9452,892.1327
17331,31,7,0.7805,100.3656,1302.1422
17332,42,10,0.7805,109.9676,1083.8936
17333,39,10,0.7804,108.7243,971.6373
17334,36,10,0.7804,124.5290,981.6789
17335,33,8,0.7804,104.6743,1271.7027
17336,120,15,0.7804,111.8902,971.7595
17337,51,9,0.7804,132.2713,1210.9609
17338,40,11,0.7804,123.9315,1175.4579
17339,56,12,0.7804,123.7558,952.4329
17340,202,21,0.7804,113.8467,1112.1224
17341,41,10,0.7803,106.2817,848.0472
17342,39,10,0.7803,103.0974,1095.7851
17343,61,13,0.7803,100.5955,1174.3635
17344,73,12,0.7803,105.0111,1047.0323
17345,55,12,0.7803,111.6261,1227.3354
17346,35,9,0.7803,104.2658,1079.8126
17347,59,12,0.7803,101.1679,1293.0732
17348,273,30,0.7803,106.2676,636.7889
17349,160,18,0.7802,107.8212,893.1090
17350,37,9,0.7802,102.2557,1261.9795
17351,55,11,0.7802,117.4463,1038.5754
17352,83,16,0.7802,102.7700,1077.9911
17353,77,12,0.7802,109.2357,890.5050
17354,83,13,0.7802,110.5477,1118.3174
17355,39,11,0.7802,114.4799,1329.7906
17356,36,10,0.7802,113.7589,1224.2054
17357,36,8,0.7801,126.1884,998.0160
17358,32,8,0.7801,106.0017,1091.6323
17359,140,17,0.7801,95.5510,1077.8584
17360,41,11,0.7801,112.0360,1162.7081
17361,44,8,0.7801,89.7871,1156.9628
17362,38,9,0.7801,101.5138,1126.6602
17363,167,17,0.7801,111.3822,998.0875
17364,232,19,0.7801,111.4259,1125.8408
17365,64,13,0.7800,98.7975,1048.2210
17366,64,12,0.7800,107.3812,1124.1643
17367,58,12,0.7800,109.1838,1086.3233
17368,34,8,0.7800,101.7776,984.4083
17369,271,26,0.7800,110.6025,826.9680
17370,58,12,0.7800,104.7352,1222.5068
17371,36,11,0.7800,109.6267,1164.9763
17372,43,11,0.7800,111.9871,1108.1408
17373,115,18,0.7799,108.3458,852.5745
17374,77,11,0.7799,118.8557,1098.9393
17375,64,13,0.7799,111.3844,1057.2646
17376,32,7,0.7799,128.4023,1180.1941
17377,62,12,0.7799,141.0840,1025.0929
17378,24,6,0.7799,116.6872,1168.2764
17379,59,13,0.7799,116.7080,1070.5282
17380,48,9,0.7799,109.5242,971.7939
17381,41,10,0.7798,119.2150,1015.1966
17382,113,14,0.7798,119.7249,1260.4456
17383,34,7,0.7798,99.1571,1189.8619
17384,179,20,0.7798,103.3063,1147.7342
17385,54,11,0.7798,127.2826,1176.7355
17386,35,9,0.7798,118.8369,1440.2203
17387,58,12,0.7798,111.4788,1159.5967
17388,30,7,0.7798,108.6440,1084.7871
17389,34,11,0.7797,115.5870,1155.1622
17390,91,15,0.7797,106.6738,897.8639
17391,57,12,0.7797,103.1796,1301.9516
17392,278,27,0.7797,106.1471,1068.8578
17393,43,10,0.7797,95.4717,1221.8461
17394,55,10,0.7797,102.3341,1413.1976
17395,105,16,0.7797,110.1267,1023.6974
17396,226,25,0.7797,106.6504,883.4788
17397,29,7,0.7796,96.6348,1361.5737
17398,135,20,0.7796,116.9647,1239.9565
17399,68,15,0.7796,99.1832,786.3316
17400,39,10,0.7796,108.4348,1112.3311
17401,84,12,0.7796,116.2706,1015.2054
17402,41,8,0.7796,97.7934,1525.4584
17403,120,19,0.7796,106.1683,1157.9308
17404,85,13,0.7795,114.7953,1099.8981
17405,127,20,0.7795,108.0311,868.9969
17406,64,11,0.7795,102.8128,1420.8718
17407,37,10,0.7795,110.1304,1138.7567
17408,28,7,0.7795,109.9290,990.3724
17409,124,16,0.7795,104.6666,1307.2943
17410,32,8,0.7795,121.1419,1122.6912
17411,50,9,0.7795,110.4715,1516.0008
17412,25,6,0.7794,111.4337,1284.4644
17413,36,10,0.7794,107.1109,1056.2929
17414,43,13,0.7794,102.1164,1162.6616
17415,77,14,0.7794,113.6540,778.1246
17416,55,12,0.7794,113.8151,1198.1392
17417,56,12,0.7794,130.4362,1101.3224
17418,35,9,0.7794,127.2743,1100.8663
17419,40,11,0.7794,127.5291,1086.2832
17420,35,8,0.7793,128.5550,1119.1796
17421,56,11,0.7793,121.3707,857.5629
17422,71,12,0.7793,124.6412,677.2055
17423,41,11,0.7793,117.2956,1130.8737
17424,37,10,0.7793,116.2793,1330.4469
17425,39,10,0.7793,120.3224,1208.5123
17426,46,13,0.7793,113.8921,1170.9205
17427,76,16,0.7793,103.9365,834.4964
17428,85,14,0.7792,106.4051,889.9290
17429,91,15,0.7792,110.1920,854.2347
17430,121,12,0.7792,115.4186,1165.6203
17431,29,7,0.7792,101.8981,1045.2865
17432,36,10,0.7792,114.1637,1123.3686
17433,42,11,0.7792,119.5055,919.6257
17434,57,13,0.7792,108.9439,860.3932
17435,45,12,0.7792,110.5954,1192.9506
17436,109,18,0.7791,109.8232,1011.2604
17437,43,11,0.7791,109.2623,1323.5106
17438,81,13,0.7791,106.2752,1224.2763
17439,37,10,0.7791,111.6714,1382.2163
17440,675,31,0.7791,114.5784,822.3336
17441,92,17,0.7791,116.1258,1088.3068
17442,363,28,0.7791,107.9675,1191.5775
17443,127,16,0.7791,116.2577,1204.0348
17444,44,10,0.7790,114.3710,1045.4400
17445,76,15,0.7790,116.0619,932.4068
17446,152,13,0.7790,105.8405,1226.3302
17447,29,7,0.7790,109.5413,1400.2231
17448,42,11,0.7790,108.9367,1304.2501
17449,80,16,0.7790,107.9009,1160.8330
17450,132,18,0.7790,103.9446,830.9650
17451,87,17,0.7790,110.2557,1144.7686
17452,33,8,0.7789,110.2985,1184.8764
17453,19,5,0.7789,102.0360,1215.4844
17454,30,7,0.7789,112.0696,1298.1500
17455,57,13,0.7789,115.4730,943.0686
17456,63,13,0.7789,129.7198,908.4902
17457,38,11,0.7789,124.0103,1201.4374
17458,35,10,0.7789,122.4042,927.9875
17459,43,12,0.7789,125.0443,864.5729
17460,42,10,0.7788,102.3599,1000.0859
17461,42,9,0.7788,123.1961,1274.0349
17462,44,10,0.7788,119.4623,1404.2749
17463,30,8,0.7788,95.4166,1187.3314
17464,31,9,0.7788,113.3017,1363.7266
17465,34,8,0.7788,123.8457,1211.9621
17466,40,11,0.7788,105.2014,1071.1714
17467,35,9,0.7788,112.9281,1166.7846
17468,57,12,0.7787,101.5744,1203.9121
17469,57,12,0.7787,105.7433,1179.2557
17470,37,9,0.7787,102.2191,1291.0669
17471,43,11,0.7787,99.1524,1085.1047
17472,39,11,0.7787,121.8277,1029.0922
17473,64,15,0.7787,103.6337,990.4435
17474,44,12,0.7787,103.9124,1207.9291
17475,80,14,0.7787,105.4944,1104.9338
17476,39,10,0.7786,111.8028,1226.0128
17477,116,12,0.7786,105.9142,1060.7726
17478,51,10,0.7786,105.6942,1294.3694
17479,42,10,0.7786,108.1105,1188.0888
17480,28,7,0.7786,93.8651,1369.7324
17481,47,8,0.7786,114.6558,1141.3292
17482,38,10,0.7786,122.4648,1321.6275
17483,82,16,0.7785,110.6937,1225.1113
17484,37,10,0.7785,107.9130,1126.7675
17485,58,12,0.7785,104.6205,955.0662
17486,79,13,0.7785,112.1191,1051.0215
17487,40,10,0.7785,111.8858,1218.9972
17488,36,10,0.7785,108.0478,1257.8076
17489,24,6,0.7785,110.7200,1466.8163
17490,32,10,0.7785,113.6240,997.4474
17491,60,9,0.7784,108.6160,802.7948
17492,44,12,0.7784,112.2276,865.6441
17493,123,17,0.7784,111.1905,966.7271
17494,38,9,0.7784,126.2181,1168.4793
17495,40,9,0.7784,109.6173,1284.6312
17496,38,9,0.7784,95.8428,1326.9063
17497,27,7,0.7784,111.9827,1251.7324
17498,98,17,0.7784,100.9626,1023.5037
17499,39,11,0.7783,106.6259,979.8569
17500,86,15,0.7783,99.5028,1271.8275
17501,41,10,0.7783,114.5014,1207.3589
17502,137,20,0.7783,134.0408,656.8118
17503,54,12,0.7783,131.5126,1242.4059
17504,47,12,0.7783,128.9342,1256.3994
17505,107,18,0.7783,116.5977,1086.5044
17506,93,16,0.7783,118.1632,768.5833
17507,45,10,0.7782,117.7501,1214.5149
17508,41,11,0.7782,109.3811,1460.1081
17509,41,10,0.7782,101.9251,1230.8857
17510,287,29,0.7782,112.3753,929.6404
17511,140,19,0.7782,122.9032,969.7767
17512,39,10,0.7782,105.5585,1338.8484
17513,103,17,0.7782,110.4351,1050.8125
17514,54,11,0.7782,114.9499,951.3439
17515,60,12,0.7781,112.9419,1274.0779
17516,38,10,0.7781,111.2380,1282.0695
17517,150,16,0.7781,106.1548,748.6263
17518,56,12,0.7781,105.5562,1111.0407
17519,85,13,0.7781,97.7077,1002.9730
17520,88,15,0.7781,101.2408,787.6412
17521,38,11,0.7781,102.0023,1154.5536
17522,35,9,0.7781,102.1729,1098.3018
17523,57,11,0.7780,99.5498,1125.6866
17524,60,12,0.7780,110.1519,1156.2254
17525,26,7,0.7780,112.0614,1174.8904
17526,41,9,0.7780,96.2083,1336.1957
17527,32,9,0.7780,108.6118,1178.6087
17528,129,18,0.7780,102.7735,1164.5187
17529,61,15,0.7780,108.0597,1013.5504
17530,29,7,0.7780,111.3593,1306.6069
17531,38,9,0.7779,98.9080,1163.9744
17532,31,11,0.7779,110.7518,1224.4701
17533,114,17,0.7779,108.1006,837.9327
17534,59,12,0.7779,103.7564,1404.3051
17535,175,18,0.7779,102.1705,911.0394
17536,118,15,0.7779,112.3663,1188.7833
17537,35,9,0.7779,105.4888,1181.3383
17538,105,14,0.7779,111.6988,1164.2384
17539,39,10,0.7778,102.5983,1139.8779
17540,32,7,0.7778,109.6373,1065.6469
17541,90,14,0.7778,155.6668,1201.8308
17542,84,13,0.7778,133.3186,1090.1379
17543,24,6,0.7778,142.0241,1299.8754
17544,102,17,0.7778,136.2314,1236.6741
17545,41,10,0.7778,113.6100,1109.0886
17546,80,15,0.7778,113.2037,1037.6796
17547,55,12,0.7777,111.2258,1118.3730
17548,124,18,0.7777,119.6571,958.3338
17549,163,18,0.7777,109.4440,946.3737
17550,54,11,0.7777,121.7996,964.2054
17551,34,7,0.7777,104.7314,1426.5218
17552,56,10,0.7777,106.9654,1157.3116
17553,40,10,0.7777,107.3780,1270.4174
17554,58,13,0.7776,126.6928,1069.7901
17555,92,17,0.7776,113.0145,925.2820
17556,46,10,0.7776,118.0424,1301.4536
17557,29,7,0.7776,109.7665,1105.0689
17558,38,10,0.7776,119.8097,1251.3253
17559,53,11,0.7776,113.7886,1522.7871
17560,30,7,0.7776,106.9915,1399.0135
17561,118,17,0.7776,115.0095,1233.2499
17562,56,11,0.7775,121.5847,1218.8481
17563,51,10,0.7775,109.8559,1202.0904
17564,97,15,0.7775,119.5509,1071.0274
17565,83,12,0.7775,120.0853,1336.0454
17566,41,10,0.7775,113.5285,1360.8769
17567,40,10,0.7775,122.9425,1214.2448
17568,36,9,0.7775,123.0459,1208.7364
17569,55,11,0.7775,124.9978,1148.6937
17570,35,9,0.7774,124.0477,1063.6623
17571,122,14,0.7774,121.0261,966.3368
17572,57,11,0.7774,117.9831,1099.5266
17573,264,19,0.7774,108.2399,655.4151
17574,77,16,0.7774,114.0375,1065.6077
17575,101,14,0.7774,118.6626,1198.0677
17576,89,14,0.7774,118.2974,1083.4916
17577,73,16,0.7774,117.1305,1237.8571
17578,88,14,0.7773,112.8972,951.0305
17579,62,13,0.7773,123.5524,1259.6429
17580,187,20,0.7773,113.8213,744.0717
17581,37,10,0.7773,147.9328,1280.8869
17582,42,12,0.7773,133.8086,1245.2431
17583,33,9,0.7773,123.1580,1417.0809
17584,33,10,0.7773,129.3026,1202.3687
17585,49,11,0.7773,128.0010,1009.0918
17586,40,10,0.7772,109.7072,1088.5743
17587,58,13,0.7772,112.3134,912.8990
17588,51,11,0.7772,112.8303,1310.4184
17589,38,10,0.7772,106.8278,870.7748
17590,37,10,0.7772,126.3195,1317.2608
17591,38,10,0.7772,125.0530,1263.9187
17592,76,12,0.7772,116.9854,1237.3989
17593,38,10,0.7772,103.9504,1162.4025
17594,42,10,0.7771,107.1622,1117.7813
17595,62,14,0.7771,106.2548,1103.7758
17596,59,13,0.7771,114.8996,945.1302
17597,26,7,0.7771,108.5186,1205.7177
17598,36,9,0.7771,110.1870,1197.4238
17599,57,12,0.7771,112.9147,1007.7625
17600,38,8,0.7771,109.7733,1354.4310
17601,51,11,0.7771,101.1115,1312.5446
17602,51,10,0.7770,113.9458,966.7213
17603,23,5,0.7770,102.1509,1210.4436
17604,119,14,0.7770,116.0700,1062.2647
17605,50,12,0.7770,108.7699,1211.2825
17606,40,10,0.7770,108.4140,1047.4854
17607,41,10,0.7770,105.8382,1058.5075
17608,33,8,0.7770,98.5644,1062.2844
17609,168,19,0.7770,112.1080,896.7355
17610,56,13,0.7769,117.2643,1190.1404
17611,37,9,0.7769,114.0386,1198.7795
17612,57,14,0.7769,105.2715,1228.8880
17613,40,10,0.7769,118.9874,857.7826
17614,165,16,0.7769,108.4748,931.6590
17615,56,11,0.7769,113.9304,964.9231
17616,42,9,0.7769,112.8168,1087.3119
17617,74,10,0.7769,106.1444,1185.7440
17618,76,15,0.7768,109.1066,1118.7426
17619,48,8,0.7768,116.5432,1177.5773
17620,29,6,0.7768,129.7803,1193.2232
17621,82,12,0.7768,108.3631,1197.0386
17622,32,8,0.7768,113.7880,1044.9779
17623,114,15,0.7768,103.6884,1095.1264
17624,51,10,0.7768,115.1330,1257.6250
17625,110,15,0.7768,107.6863,1279.9150
17626,87,14,0.7767,129.8682,961.6169
17627,30,9,0.7767,153.7962,1167.0705
17628,128,19,0.7767,124.5109,979.2561
17629,101,14,0.7767,125.3641,1318.8046
17630,54,9,0.7767,119.6849,1344.7502
17631,68,13,0.7767,109.1555,1252.9306
17632,91,14,0.7767,107.5251,1032.7614
17633,201,19,0.7766,113.1564,947.5832
17634,53,10,0.7766,110.9882,1021.2230
17635,44,11,0.7766,120.2799,1137.7815
17636,37,8,0.7766,117.3489,1149.2386
17637,36,11,0.7766,107.5640,1175.1293
17638,96,14,0.7766,111.4324,950.7443
17639,80,17,0.7766,115.3417,1066.9665
17640,54,10,0.7766,106.2776,1173.0926
17641,37,9,0.7765,128.6254,1182.2455
17642,29,7,0.7765,118.0501,1242.6648
17643,55,11,0.7765,115.0621,802.2583
17644,39,9,0.7765,120.5129,1019.4038
17645,39,10,0.7765,111.3738,1173.5703
17646,47,11,0.7765,115.7315,1529.7136
17647,29,8,0.7765,110.4892,1381.2993
17648,37,9,0.7765,111.7710,1214.7505
17649,56,12,0.7764,112.5565,1030.2168
17650,35,9,0.7764,138.5434,1069.8801
17651,228,20,0.7764,117.4347,955.5783
17652,88,16,0.7764,117.7352,780.2119
17653,43,9,0.7764,112.5742,1020.5478
17654,33,9,0.7764,107.9885,1176.5947
17655,57,12,0.7764,111.5918,986.1544
17656,60,11,0.7764,117.4968,1233.2170
17657,55,11,0.7763,118.7749,1147.4434
17658,28,7,0.7763,105.3586,1321.6688
17659,255,26,0.7763,108.0339,912.0193
17660,38,8,0.7763,109.4544,1148.5725
17661,84,13,0.7763,107.5236,875.4452
17662,33,8,0.7763,116.2843,1064.5137
17663,39,10,0.7763,106.5061,1450.1004
17664,153,19,0.7763,105.6437,1147.1987
17665,89,15,0.7762,122.1125,1078.5626
17666,98,14,0.7762,117.0592,1226.6912
17667,47,9,0.7762,122.0422,1105.0584
17668,79,15,0.7762,145.0798,1192.8793
17669,38,11,0.7762,136.7795,1291.3898
17670,30,8,0.7762,142.6284,1080.1623
17671,48,11,0.7762,134.1395,1305.5759
17672,27,6,0.7762,118.6395,1303.8283
17673,110,16,0.7761,118.2654,1054.2716
17674,53,11,0.7761,113.7794,1139.0184
17675,34,7,0.7761,115.0748,1385.6728
17676,75,12,0.7761,108.0466,916.8316
17677,123,17,0.7761,118.8966,977.7119
17678,52,10,0.7761,112.8889,1510.0332
17679,23,6,0.7761,134.9423,1315.5006
17680,80,11,0.7761,114.9062,1214.1371
17681,47,11,0.7760,120.7211,1149.8970
17682,75,12,0.7760,116.7665,1116.9973
17683,88,14,0.7760,114.9251,1218.6968
17684,37,9,0.7760,106.1763,1101.3606
17685,121,18,0.7760,113.8511,728.9196
17686,140,17,0.7760,112.5760,806.2745
17687,56,12,0.7760,122.2483,1135.0993
17688,84,14,0.7760,119.9658,1036.6715
17689,53,12,0.7759,116.4366,1184.4055
17690,289,22,0.7759,116.3844,815.1273
17691,35,9,0.7759,99.6653,1057.2207
17692,36,10,0.7759,122.8894,984.5175
17693,135,22,0.7759,117.7774,1013.0622
17694,48,8,0.7759,120.2194,1231.1441
17695,54,10,0.7759,120.3561,989.6430
17696,33,7,0.7759,97.8317,1611.4771
17697,38,8,0.7758,121.0282,1344.9762
17698,55,10,0.7758,122.2906,1061.8791
17699,80,13,0.7758,120.0657,1216.6922
17700,30,7,0.7758,97.1391,1444.5142
17701,49,11,0.7758,97.1109,982.6969
17702,270,28,0.7758,114.3219,889.7208
17703,151,15,0.7758,114.3948,753.4444
17704,39,8,0.7757,120.6730,1068.7881
17705,36,10,0.7757,111.6327,1138.5458
17706,60,13,0.7757,122.5086,1220.9685
17707,73,13,0.7757,116.4974,1056.2354
17708,55,13,0.7757,123.4529,1278.8200
17709,32,8,0.7757,146.4663,1266.0098
17710,73,14,0.7757,138.9317,1133.3474
17711,33,9,0.7757,135.4062,1023.6727
17712,73,13,0.7756,134.4653,1190.6603
17713,39,10,0.7756,123.2224,1521.7898
17714,34,9,0.7756,127.6939,1178.2257
17715,59,11,0.7756,125.3620,1057.4373
17716,34,8,0.7756,125.0355,1008.1325
17717,58,12,0.7756,128.0387,1096.6052
17718,38,8,0.7756,124.3944,1065.1566
17719,35,8,0.7756,107.6348,1160.4174
17720,41,10,0.7755,103.9637,977.7210
17721,58,12,0.7755,108.2260,1216.9313
17722,53,11,0.7755,116.1921,1178.8580
17723,114,15,0.7755,124.7752,1128.8726
17724,54,12,0.7755,103.7236,1304.6518
17725,61,11,0.7755,111.2976,896.1508
17726,27,7,0.7755,128.0139,1269.9062
17727,56,11,0.7755,110.1708,1259.2547
17728,45,12,0.7754,129.3264,1073.1814
17729,78,16,0.7754,109.3174,936.9740
17730,39,10,0.7754,110.1869,1195.3779
17731,42,10,0.7754,102.6882,1183.3658
17732,29,7,0.7754,113.5683,1120.3356
17733,39,11,0.7754,126.9811,1352.5188
17734,25,7,0.7754,117.0087,1330.4653
17735,83,12,0.7754,107.3990,941.9506
17736,55,11,0.7753,117.6792,1021.7694
17737,36,9,0.7753,118.9319,1364.5802
17738,46,12,0.7753,112.4569,1113.6468
17739,33,9,0.7753,100.9217,1337.4959
17740,83,13,0.7753,123.1226,823.0181
17741,52,10,0.7753,136.0987,1479.9369
17742,120,18,0.7753,103.3153,1011.6959
17743,42,10,0.7753,123.4032,1015.0101
17744,86,14,0.7752,113.9457,832.7188
17745,58,14,0.7752,118.5041,1132.2461
17746,78,11,0.7752,115.8069,857.6229
17747,37,10,0.7752,106.1326,960.8359
17748,35,8,0.7752,133.0373,1167.8971
17749,45,11,0.7752,114.0669,1112.9278
17750,39,11,0.7752,108.5522,1147.0579
17751,32,8,0.7752,124.5947,1189.2214
17752,35,10,0.7751,111.5878,1197.6436
17753,119,13,0.7751,113.7460,1098.2085
17754,38,9,0.7751,105.9251,1292.6068
17755,20,6,0.7751,122.3889,1373.1613
17756,76,11,0.7751,136.6571,1015.9276
17757,169,16,0.7751,138.0636,1245.7766
17758,35,9,0.7751,142.7372,1378.8550
17759,46,9,0.7751,118.6669,1424.9892
17760,41,10,0.7750,138.7962,1110.8693
17761,67,11,0.7750,129.1105,995.8013
17762,37,9,0.7750,116.2809,1289.8211
17763,46,13,0.7750,107.9845,851.0855
17764,54,11,0.7750,117.2883,1059.9643
17765,40,9,0.7750,130.2242,1318.0597
17766,70,10,0.7750,107.3902,1103.8152
17767,140,18,0.7750,113.7174,1234.7637
17768,56,11,0.7749,117.0298,1152.0930
17769,81,15,0.7749,124.0478,1069.1924
17770,128,21,0.7749,107.9370,1279.5864
17771,37,9,0.7749,126.6630,971.7525
17772,122,13,0.7749,124.0678,996.3020
17773,50,9,0.7749,126.6486,1200.0782
17774,34,10,0.7749,106.1903,1179.4732
17775,27,8,0.7749,112.7979,1411.8081
17776,171,17,0.7748,107.4551,1153.6115
17777,109,17,0.7748,121.7879,1026.0592
17778,42,10,0.7748,109.5007,1326.4345
17779,53,11,0.7748,103.5261,1265.9755
17780,97,17,0.7748,108.8769,1080.1916
17781,39,9,0.7748,100.2235,894.3123
17782,23,6,0.7748,125.2190,1403.1746
17783,121,17,0.7747,115.3176,1181.8803
17784,43,9,0.7747,111.5774,1358.6088
17785,61,12,0.7747,107.8816,1211.4788
17786,34,10,0.7747,111.0648,1314.0524
17787,38,9,0.7747,127.9699,1445.0005
17788,35,8,0.7747,120.5718,1218.8200
17789,30,8,0.7747,107.1263,1234.9003
17790,47,10,0.7747,110.0159,1326.3921
17791,28,8,0.7746,115.0299,1178.4643
17792,43,10,0.7746,108.0123,1520.6967
17793,121,17,0.7746,118.1137,1176.3422
17794,33,8,0.7746,123.2549,1354.2148
17795,58,14,0.7746,112.3559,949.3526
17796,168,20,0.7746,99.2724,976.0594
17797,48,10,0.7746,114.3721,1191.4867
17798,57,12,0.7746,117.0388,1372.3282
17799,22,6,0.7745,125.4688,1304.0678
17800,60,11,0.7745,153.5653,1270.1152
17801,56,11,0.7745,144.9230,1005.2910
17802,34,8,0.7745,144.0630,1401.5832
17803,58,14,0.7745,140.0425,1046.2267
17804,65,14,0.7745,129.8067,1552.6175
17805,40,9,0.7745,109.9050,1434.8416
17806,36,10,0.7745,122.1291,1272.9796
