episode,score,steps,epsilon,loss,avg_v
19920,225,18,0.0500,30.9708,248.8380
19921,34,9,0.0500,30.8945,254.7586
19922,22,6,0.0500,30.7769,284.2277
19923,50,10,0.0500,29.7434,238.4292
19924,86,15,0.0500,31.6519,267.8938
19925,38,8,0.0500,32.0431,245.0729
19926,36,9,0.0500,28.9515,235.2193
19927,76,14,0.0500,30.1433,236.9706
19928,36,9,0.0500,30.7971,343.0386
19929,828,37,0.0500,29.8716,228.2392
19930,164,13,0.0500,30.8855,233.9457
19931,41,9,0.0500,32.7064,290.1486
19932,43,10,0.0500,31.6262,253.6252
19933,166,21,0.0500,29.3701,278.7119
19934,495,30,0.0500,31.7111,290.0049
19935,301,23,0.0500,31.7457,231.4407
19936,407,8,0.0500,28.5554,243.1506
19937,114,15,0.0500,32.6242,258.2602
19938,96,14,0.0500,28.6190,298.2493
19939,95,16,0.0500,33.1346,294.8603
19940,81,11,0.0500,32.9008,238.1447
19941,32,8,0.0500,33.6579,226.0332
19942,201,16,0.0500,31.1058,194.5600
19943,55,11,0.0500,34.5742,205.0954
19944,362,25,0.0500,32.3783,252.4365
19945,243,29,0.0500,29.5026,257.9658
19946,53,10,0.0500,32.2717,258.0820
19947,40,10,0.0500,29.0040,208.0182
19948,531,15,0.0500,29.9403,259.9864
19949,228,23,0.0500,31.3035,241.9695
19950,37,9,0.0500,32.8431,250.8777
19951,44,11,0.0500,28.7630,282.8698
19952,246,21,0.0500,29.8038,128.2377
19953,79,15,0.0500,31.6520,295.6586
19954,52,11,0.0500,32.6241,212.9016
19955,77,14,0.0500,32.6290,221.5763
19956,40,10,0.0500,31.7015,301.7604
19957,18,5,0.0500,31.8219,287.2816
19958,79,14,0.0500,34.0212,233.9882
19959,74,15,0.0500,32.2449,216.9524
19960,38,8,0.0500,29.0883,208.9090
19961,164,15,0.0500,31.8636,235.1964
19962,24,6,0.0500,32.7042,248.4301
19963,77,12,0.0500,32.4788,224.5470
19964,79,17,0.0500,29.9081,348.6295
19965,34,8,0.0500,31.6304,205.7051
19966,91,15,0.0500,31.3100,192.7838
19967,58,12,0.0500,31.4312,257.9362
19968,100,14,0.0500,33.3245,271.0667
19969,109,18,0.0500,30.3433,286.5320
19970,39,9,0.0500,29.5063,277.5491
19971,77,11,0.0500,30.6662,308.3313
19972,28,7,0.0500,32.8558,284.7675
19973,60,12,0.0500,28.5149,232.6045
19974,43,11,0.0500,31.2346,267.8319
19975,44,11,0.0500,29.4803,228.1066
19976,174,19,0.0500,32.6432,207.7513
19977,138,16,0.0500,30.5660,185.1102
19978,42,12,0.0500,33.6912,271.3060
19979,81,11,0.0500,30.9777,241.1611
19980,311,25,0.0500,31.6263,263.0810
19981,111,16,0.0500,30.4818,321.6265
19982,29,7,0.0500,32.5037,282.1962
19983,214,19,0.0500,30.9327,292.6597
19984,33,10,0.0500,31.0668,313.5701
19985,58,12,0.0500,29.6547,350.7201
19986,34,10,0.0500,32.2136,312.2916
19987,34,10,0.0500,31.9264,343.5961
19988,50,10,0.0500,31.9701,258.1549
19989,41,11,0.0500,31.1468,210.4778
19990,52,10,0.0500,32.5870,264.7019
19991,54,12,0.0500,32.1720,312.9789
19992,118,16,0.0500,30.6957,258.7752
19993,55,11,0.0500,31.8071,215.5878
19994,946,37,0.0500,31.4090,248.2974
19995,40,10,0.0500,30.0058,205.0436
19996,42,12,0.0500,33.6739,276.2641
19997,45,10,0.0500,29.7976,154.4330
19998,73,10,0.0500,29.7771,229.9490
19999,42,10,0.0500,29.4893,263.7691
20000,53,9,0.0500,30.1082,294.6074
20001,41,10,0.0500,32.8556,208.1446
20002,142,18,0.0500,32.2553,276.0350
20003,84,13,0.0500,28.3758,246.9604
20004,360,27,0.0500,29.8544,229.1629
20005,52,10,0.0500,29.5789,163.1381
20006,28,8,0.0500,30.7219,306.1038
20007,114,19,0.0500,32.5234,277.2810
20008,37,10,0.0500,29.6833,280.1667
20009,110,14,0.0500,29.3302,241.5933
20010,468,26,0.0500,31.4529,265.4299
20011,33,7,0.0500,29.1960,231.6183
20012,58,12,0.0500,30.9396,229.5425
20013,43,12,0.0500,34.5967,255.3023
20014,84,14,0.0500,29.5776,222.0027
20015,27,6,0.0500,31.5662,280.4768
20016,56,11,0.0500,31.0163,219.3289
20017,81,12,0.0500,30.1316,229.9209
20018,75,15,0.0500,30.1533,324.7934
20019,83,15,0.0500,28.1901,211.7331
20020,53,11,0.0500,33.9125,269.3684
20021,466,27,0.0500,30.8765,262.7743
20022,62,14,0.0500,27.9867,245.6530
20023,33,9,0.0500,28.1657,302.1296
20024,60,12,0.0500,27.7308,250.2762
20025,43,13,0.0500,30.8378,254.2334
20026,84,14,0.0500,29.3203,257.6813
20027,39,9,0.0500,31.2641,279.5814
20028,91,15,0.0500,31.1262,299.1968
20029,57,11,0.0500,32.8924,240.6090
20030,121,15,0.0500,31.7009,233.2110
20031,249,23,0.0500,30.5254,197.5746
20032,29,7,0.0500,32.3864,217.2527
20033,31,8,0.0500,26.5761,311.6207
20034,84,14,0.0500,31.4885,290.2261
20035,126,21,0.0500,29.1785,189.7606
20036,37,9,0.0500,31.5248,183.5652
20037,29,7,0.0500,36.5037,275.9690
20038,54,11,0.0500,32.8504,243.9181
20039,158,17,0.0500,30.9814,222.1563
20040,33,8,0.0500,33.1150,204.0208
20041,188,21,0.0500,29.9958,260.8792
20042,35,8,0.0500,32.2987,223.7767
20043,536,24,0.0500,29.7391,199.8154
20044,28,6,0.0500,30.4710,308.4021
20045,38,9,0.0500,30.7394,233.0182
20046,302,23,0.0500,32.3113,290.1892
20047,76,11,0.0500,29.8287,263.5822
20048,39,10,0.0500,32.3632,218.9115
20049,51,14,0.0500,30.8105,229.4079
20050,276,23,0.0500,30.1034,205.9803
20051,41,11,0.0500,33.4373,257.7128
20052,44,11,0.0500,30.3483,185.4314
20053,297,24,0.0500,30.8014,235.4041
20054,97,14,0.0500,32.0893,277.3318
20055,298,24,0.0500,31.4938,220.3118
20056,52,8,0.0500,31.2989,269.8079
20057,66,10,0.0500,31.6789,188.5823
20058,106,18,0.0500,29.2862,213.5055
20059,173,19,0.0500,32.3873,293.9186
20060,53,11,0.0500,27.1320,235.7775
20061,86,15,0.0500,30.2742,260.7633
20062,48,9,0.0500,28.8746,260.0457
20063,35,9,0.0500,25.6964,254.5465
20064,149,20,0.0500,32.4219,203.5078
20065,85,14,0.0500,30.3660,183.1058
20066,111,16,0.0500,32.0918,232.8064
20067,35,8,0.0500,30.7596,226.7541
20068,47,9,0.0500,29.8608,258.5469
20069,497,19,0.0500,32.7940,222.7818
20070,227,19,0.0500,30.0849,281.7734
20071,19,5,0.0500,27.4657,228.7244
20072,112,17,0.0500,29.2376,310.8227
20073,123,15,0.0500,31.7601,188.9774
20074,23,6,0.0500,31.3492,226.6264
20075,209,25,0.0500,30.6404,321.7127
20076,30,8,0.0500,29.1103,244.4042
20077,56,10,0.0500,27.6115,219.0559
20078,58,12,0.0500,33.5755,139.3246
20079,143,19,0.0500,30.4141,209.8036
20080,69,12,0.0500,27.1073,299.5109
20081,99,16,0.0500,29.6803,162.5988
20082,76,11,0.0500,30.1690,218.1177
20083,67,12,0.0500,28.4388,199.0548
20084,51,10,0.0500,27.7748,217.3426
20085,53,11,0.0500,32.6877,223.5457
20086,44,11,0.0500,27.3641,254.7751
20087,55,12,0.0500,31.3330,260.8768
20088,301,23,0.0500,27.1128,241.0971
20089,540,33,0.0500,29.1079,206.8767
20090,66,11,0.0500,31.4499,248.7341
20091,51,10,0.0500,25.3906,241.5796
20092,301,21,0.0500,29.8116,207.4182
20093,175,17,0.0500,28.8078,209.9958
20094,385,30,0.0500,28.9331,266.8478
20095,106,17,0.0500,31.2004,394.3110
20096,81,14,0.0500,29.7399,246.0307
20097,186,23,0.0500,30.6387,172.1726
20098,135,18,0.0500,29.9758,256.3803
20099,50,8,0.0500,31.8882,243.1741
20100,42,11,0.0500,28.1347,212.6730
20101,59,12,0.0500,27.5113,206.4875
20102,54,13,0.0500,29.6725,301.5177
20103,184,24,0.0500,29.7675,228.7041
20104,45,12,0.0500,29.3178,202.7980
20105,159,17,0.0500,30.2101,322.7846
20106,57,15,0.0500,26.7652,295.3936
20107,37,10,0.0500,27.4050,220.4096
20108,45,9,0.0500,27.0100,255.4221
20109,58,12,0.0500,28.2189,197.1221
20110,129,18,0.0500,30.4894,148.3662
20111,57,12,0.0500,29.2651,219.9052
20112,38,7,0.0500,27.7193,250.8907
20113,77,13,0.0500,28.7406,267.6039
20114,74,15,0.0500,29.9975,276.7838
20115,43,10,0.0500,31.6973,223.3442
20116,152,16,0.0500,31.4736,217.0517
20117,54,10,0.0500,28.0950,167.4842
20118,206,24,0.0500,27.9090,230.4333
20119,38,9,0.0500,28.5915,194.3453
20120,145,18,0.0500,27.4770,269.4443
20121,367,19,0.0500,29.8729,229.0072
20122,30,7,0.0500,26.3267,222.5420
20123,76,12,0.0500,29.5503,333.2727
20124,39,10,0.0500,27.8453,175.7374
20125,27,8,0.0500,28.9514,307.7355
20126,111,12,0.0500,28.8585,168.6135
20127,35,8,0.0500,28.2752,162.6400
20128,134,25,0.0500,31.2817,206.0066
20129,62,13,0.0500,30.0080,214.8165
20130,52,11,0.0500,28.6142,239.4592
20131,60,14,0.0500,28.7782,197.5146
20132,185,20,0.0500,29.2565,234.0673
20133,49,11,0.0500,28.3397,190.2286
20134,43,9,0.0500,30.7214,315.8948
20135,323,28,0.0500,30.3497,214.7984
20136,81,13,0.0500,28.3438,179.8225
20137,60,12,0.0500,28.5037,211.6271
20138,51,9,0.0500,29.9656,296.7588
20139,177,18,0.0500,32.5156,299.3902
20140,134,19,0.0500,30.4830,267.8400
20141,212,19,0.0500,27.6215,165.4183
20142,38,11,0.0500,26.0351,227.7509
20143,286,28,0.0500,29.2879,199.7978
20144,35,6,0.0500,29.3972,182.1084
20145,73,13,0.0500,27.6044,265.1954
20146,23,6,0.0500,26.7410,252.4109
20147,146,24,0.0500,29.7487,289.1872
20148,54,11,0.0500,30.3888,214.3967
20149,32,7,0.0500,26.8523,255.1707
20150,84,13,0.0500,29.0550,255.7772
20151,63,15,0.0500,30.8166,263.7688
20152,142,19,0.0500,29.4330,199.8453
20153,33,9,0.0500,27.6023,257.7697
20154,55,13,0.0500,28.1877,354.9475
20155,29,8,0.0500,27.7339,300.1446
20156,69,12,0.0500,31.6442,217.4131
20157,81,12,0.0500,29.4537,253.8591
20158,35,8,0.0500,33.9287,143.4989
20159,46,11,0.0500,29.2085,303.0822
20160,130,17,0.0500,28.6887,174.3488
20161,170,17,0.0500,27.4796,263.9333
20162,59,10,0.0500,28.4760,273.8034
20163,39,10,0.0500,30.8650,162.5566
20164,57,11,0.0500,28.4785,251.8032
20165,33,8,0.0500,28.5111,324.8557
20166,160,17,0.0500,29.9927,215.3348
20167,101,15,0.0500,27.1280,260.4993
20168,99,14,0.0500,30.9378,227.5158
20169,211,23,0.0500,33.7713,189.6298
20170,57,13,0.0500,29.8534,260.9072
20171,101,16,0.0500,33.3929,274.4992
20172,218,18,0.0500,28.0623,198.0333
20173,38,10,0.0500,29.6620,245.0137
20174,118,15,0.0500,27.0454,241.4984
20175,76,17,0.0500,29.5796,280.2448
20176,40,10,0.0500,29.2532,220.8972
20177,54,11,0.0500,30.7821,241.2277
20178,59,13,0.0500,26.6373,195.9333
20179,43,11,0.0500,28.7918,256.1058
20180,108,15,0.0500,25.1673,188.7620
20181,84,14,0.0500,30.7946,243.4008
20182,376,29,0.0500,28.8496,226.1117
20183,369,23,0.0500,30.7388,236.1560
20184,106,18,0.0500,30.9668,277.2167
20185,59,12,0.0500,30.7215,220.2016
20186,46,12,0.0500,31.6198,215.5089
20187,662,30,0.0500,30.4328,180.5668
20188,26,6,0.0500,29.4595,241.7307
20189,36,9,0.0500,28.1229,213.5794
20190,86,12,0.0500,27.0433,248.3963
20191,139,23,0.0500,31.1451,252.8625
20192,119,13,0.0500,30.7361,256.1740
20193,40,10,0.0500,30.6946,307.6202
20194,53,12,0.0500,31.0727,187.1261
20195,120,16,0.0500,32.1228,190.4640
20196,210,22,0.0500,30.3173,246.9545
20197,162,16,0.0500,30.6798,288.8268
20198,74,16,0.0500,32.9894,259.4563
20199,39,10,0.0500,29.3275,283.8270
20200,223,18,0.0500,32.0301,230.0574
20201,89,13,0.0500,28.6535,253.8014
20202,107,16,0.0500,26.5550,220.3304
20203,38,10,0.0500,31.7828,245.6680
20204,58,10,0.0500,29.5316,266.8423
20205,84,13,0.0500,31.8148,188.5362
20206,58,15,0.0500,29.9395,360.7091
20207,52,11,0.0500,31.9842,215.2713
20208,53,10,0.0500,29.5628,262.7491
20209,48,8,0.0500,32.7086,249.9423
20210,28,8,0.0500,29.3534,199.1955
20211,62,11,0.0500,29.5924,221.3566
20212,59,10,0.0500,29.2025,194.1499
20213,434,21,0.0500,30.2101,193.5696
20214,450,24,0.0500,28.5429,221.4156
20215,234,22,0.0500,28.9427,257.9684
20216,217,21,0.0500,29.0063,231.2896
20217,38,9,0.0500,27.6502,224.5761
20218,29,8,0.0500,30.4032,236.0121
20219,79,13,0.0500,30.8273,260.3973
20220,77,12,0.0500,33.4906,150.0884
20221,36,9,0.0500,27.5327,300.8984
20222,82,11,0.0500,30.6127,238.3358
20223,32,8,0.0500,29.3049,271.4679
20224,58,14,0.0500,32.5476,249.0988
20225,224,20,0.0500,29.3580,199.9346
20226,87,15,0.0500,30.6412,214.9773
20227,54,13,0.0500,30.3055,217.2975
20228,50,9,0.0500,26.9027,269.8705
20229,60,14,0.0500,31.6898,204.5541
20230,37,9,0.0500,28.8120,245.9772
20231,38,8,0.0500,31.6451,190.2154
20232,29,7,0.0500,29.3900,231.4885
20233,377,25,0.0500,30.3600,269.8624
20234,33,6,0.0500,34.1215,242.0886
20235,79,15,0.0500,29.7250,209.2752
20236,98,15,0.0500,29.5876,196.6734
20237,55,12,0.0500,31.8831,260.8859
20238,99,13,0.0500,30.7995,219.4971
20239,50,10,0.0500,29.1962,208.3495
20240,56,11,0.0500,29.9595,213.1035
20241,49,9,0.0500,31.1613,235.0221
20242,36,9,0.0500,30.5950,246.2085
20243,90,16,0.0500,31.2305,242.8206
20244,179,19,0.0500,29.9697,255.0397
20245,160,18,0.0500,28.5258,230.4814
20246,177,20,0.0500,29.2499,283.3442
20247,38,10,0.0500,31.7824,273.7904
20248,38,10,0.0500,29.8230,246.7426
20249,144,21,0.0500,29.7277,206.3826
20250,100,16,0.0500,31.4964,303.7506
20251,67,10,0.0500,32.5157,203.7633
20252,77,16,0.0500,30.2070,227.9604
20253,293,21,0.0500,29.9202,284.2173
20254,166,20,0.0500,29.4353,259.6978
20255,77,12,0.0500,29.8052,210.1153
20256,59,13,0.0500,30.4222,317.2594
20257,58,12,0.0500,29.1490,262.0026
20258,38,9,0.0500,33.0430,253.5363
20259,250,27,0.0500,28.2365,218.5567
20260,45,12,0.0500,32.1309,186.6602
20261,32,9,0.0500,32.0431,264.6571
20262,42,12,0.0500,29.8380,209.0793
20263,38,8,0.0500,31.2766,301.2706
20264,54,11,0.0500,31.3485,306.3011
20265,222,22,0.0500,29.8850,249.7575
20266,151,23,0.0500,29.8421,208.1061
20267,317,25,0.0500,31.2637,250.1089
20268,68,11,0.0500,32.0538,180.8558
20269,50,10,0.0500,29.5484,192.3679
20270,91,16,0.0500,30.2788,205.5102
20271,172,15,0.0500,30.5619,224.4744
20272,46,10,0.0500,29.4407,270.3270
20273,41,11,0.0500,31.4071,278.0670
20274,80,12,0.0500,30.1346,272.1517
20275,35,9,0.0500,29.8158,303.5454
20276,29,9,0.0500,32.0598,294.1840
20277,47,12,0.0500,31.2459,192.4971
20278,58,11,0.0500,30.6530,217.9523
20279,29,7,0.0500,33.2306,264.1010
20280,63,14,0.0500,30.7530,185.6915
20281,37,10,0.0500,31.6053,248.3980
20282,62,13,0.0500,33.6554,241.2272
20283,170,17,0.0500,31.5326,233.3479
20284,133,16,0.0500,30.1065,248.5132
20285,62,14,0.0500,31.3411,283.3181
20286,220,22,0.0500,30.5428,251.0779
20287,42,11,0.0500,29.1747,275.0010
20288,38,10,0.0500,29.8031,258.2134
20289,229,17,0.0500,29.1024,166.8282
20290,58,14,0.0500,29.1727,281.5363
20291,59,12,0.0500,28.0145,227.8722
20292,156,20,0.0500,30.4904,251.1285
20293,61,16,0.0500,31.4760,322.9251
20294,67,10,0.0500,30.2837,213.9568
20295,76,16,0.0500,27.5680,289.9171
20296,666,37,0.0500,29.3289,242.2091
20297,76,14,0.0500,30.3027,252.6893
20298,63,14,0.0500,29.7943,167.3088
20299,109,17,0.0500,31.0592,193.9792
20300,55,10,0.0500,31.0982,181.8086
20301,217,17,0.0500,30.1995,212.1893
20302,1120,48,0.0500,28.7220,267.6423
20303,657,30,0.0500,28.6181,271.3819
20304,83,15,0.0500,30.7239,285.6672
20305,224,24,0.0500,29.9207,247.5896
20306,165,19,0.0500,29.6125,221.5532
20307,282,22,0.0500,32.6850,241.8379
20308,52,9,0.0500,28.3062,331.9867
20309,44,9,0.0500,26.8941,244.7537
20310,39,12,0.0500,29.6792,275.5891
20311,108,17,0.0500,29.3968,207.6187
20312,38,9,0.0500,27.6593,212.0418
20313,56,13,0.0500,30.1289,270.0240
20314,125,15,0.0500,32.7600,210.9437
20315,56,13,0.0500,27.7763,178.1939
20316,56,12,0.0500,28.5499,265.5729
20317,40,8,0.0500,34.5918,201.4741
20318,171,16,0.0500,30.6534,255.4290
20319,262,23,0.0500,29.1910,254.0406
20320,38,10,0.0500,36.0126,257.8692
20321,31,9,0.0500,26.8819,250.5437
20322,39,10,0.0500,33.6032,265.9790
20323,39,9,0.0500,29.6397,270.8853
20324,130,20,0.0500,30.6201,242.2608
20325,59,12,0.0500,28.5405,217.2418
20326,84,13,0.0500,28.8013,214.4662
20327,45,14,0.0500,28.9975,255.5378
20328,114,13,0.0500,32.5929,194.0483
20329,31,8,0.0500,30.6581,232.6077
20330,37,8,0.0500,30.0807,215.9860
20331,129,18,0.0500,28.6389,174.6729
20332,37,9,0.0500,33.9826,253.8444
20333,536,27,0.0500,31.5268,249.5724
20334,42,10,0.0500,30.6990,209.9441
20335,317,27,0.0500,30.9817,262.4814
20336,78,13,0.0500,31.6385,233.7889
20337,129,19,0.0500,29.0819,228.1892
20338,52,12,0.0500,28.4014,274.3871
20339,135,19,0.0500,31.7178,216.0720
20340,44,12,0.0500,29.0100,256.2450
20341,146,19,0.0500,29.3068,188.8687
20342,37,10,0.0500,29.0335,306.5090
20343,129,16,0.0500,29.6151,193.0108
20344,69,12,0.0500,28.1338,268.8196
20345,88,16,0.0500,32.2656,232.6421
20346,130,20,0.0500,30.1081,213.3205
20347,30,8,0.0500,31.7582,238.1749
20348,58,11,0.0500,29.7907,279.1286
20349,36,9,0.0500,29.9618,188.4994
20350,170,17,0.0500,30.1940,172.7339
20351,76,10,0.0500,28.9063,242.4554
20352,164,20,0.0500,30.8853,207.8989
20353,37,10,0.0500,30.2846,233.0279
20354,44,10,0.0500,29.7760,209.2051
20355,416,11,0.0500,30.1379,298.7628
20356,263,29,0.0500,31.5432,251.7493
20357,199,20,0.0500,30.4920,253.2070
20358,39,10,0.0500,29.4268,288.0778
20359,91,15,0.0500,31.6963,256.0368
20360,278,26,0.0500,30.5274,253.9314
20361,38,9,0.0500,28.7557,303.3835
20362,27,6,0.0500,26.6251,257.8347
20363,32,9,0.0500,33.2715,204.3304
20364,53,11,0.0500,27.8781,266.1890
20365,405,28,0.0500,30.9175,271.3825
20366,187,22,0.0500,32.4667,225.7205
20367,58,11,0.0500,30.4413,257.4366
20368,51,10,0.0500,31.7576,231.4403
20369,88,12,0.0500,30.4376,238.9853
20370,52,10,0.0500,29.7174,255.6011
20371,47,9,0.0500,27.7383,245.3676
20372,36,9,0.0500,30.2719,260.9423
20373,44,12,0.0500,29.6934,258.3124
20374,22,7,0.0500,31.1851,283.5092
20375,44,12,0.0500,27.9971,231.6329
20376,54,14,0.0500,30.6594,248.9342
20377,391,25,0.0500,30.2267,185.0969
20378,36,9,0.0500,26.8073,259.7789
20379,97,14,0.0500,29.9928,275.8806
20380,270,27,0.0500,29.3138,263.3773
20381,76,16,0.0500,29.4266,252.6419
20382,54,11,0.0500,31.2472,288.2817
20383,158,21,0.0500,30.1400,231.6858
20384,247,22,0.0500,31.9227,204.6078
20385,56,11,0.0500,32.2145,296.0795
20386,105,15,0.0500,30.0484,233.3521
20387,57,13,0.0500,27.3713,295.5706
20388,40,9,0.0500,32.0479,194.0213
20389,47,11,0.0500,29.1012,248.0385
20390,73,13,0.0500,28.1105,263.6574
20391,53,11,0.0500,30.9528,269.7095
20392,129,17,0.0500,31.5770,230.8952
20393,427,31,0.0500,30.8234,230.4308
20394,165,17,0.0500,30.0018,242.1512
20395,25,6,0.0500,34.6810,243.0648
20396,335,26,0.0500,29.7808,202.6158
20397,39,9,0.0500,29.6839,211.0220
20398,58,12,0.0500,31.1445,263.4020
20399,162,18,0.0500,30.7198,188.3062
20400,57,12,0.0500,32.7493,281.3624
20401,95,18,0.0500,31.0513,232.9298
20402,127,18,0.0500,26.9482,297.0332
20403,172,17,0.0500,30.0683,229.5217
20404,80,11,0.0500,34.8187,248.2915
20405,42,11,0.0500,28.6161,228.8126
20406,39,10,0.0500,31.1529,247.1138
20407,37,9,0.0500,33.2477,273.6775
20408,60,10,0.0500,32.0053,247.6592
20409,288,22,0.0500,30.0396,224.9969
20410,41,11,0.0500,29.0359,237.9712
20411,33,9,0.0500,32.9116,292.1954
20412,36,8,0.0500,33.7387,255.8423
20413,74,15,0.0500,30.7230,253.3467
20414,58,13,0.0500,28.5375,236.3596
20415,61,13,0.0500,29.7352,277.6979
20416,103,17,0.0500,29.2155,170.0965
20417,32,8,0.0500,29.8559,224.8882
20418,178,22,0.0500,31.4464,205.4291
20419,94,14,0.0500,32.9508,276.8528
20420,44,8,0.0500,29.1632,213.3327
20421,119,15,0.0500,32.0900,232.8983
20422,34,8,0.0500,29.3651,261.7936
20423,38,9,0.0500,33.7667,262.8136
20424,61,13,0.0500,29.8892,292.4165
20425,44,12,0.0500,28.8252,244.1798
20426,90,16,0.0500,30.0985,186.8075
20427,65,10,0.0500,27.4973,210.0999
20428,56,14,0.0500,27.7759,223.5170
20429,90,16,0.0500,28.7738,221.8981
20430,39,11,0.0500,26.8075,254.5480
20431,25,6,0.0500,31.6094,233.4763
20432,186,16,0.0500,28.6085,198.3892
20433,38,11,0.0500,28.8387,271.1387
20434,134,20,0.0500,28.3362,198.0698
20435,321,33,0.0500,29.4975,194.8884
20436,49,10,0.0500,32.0403,271.5439
20437,76,14,0.0500,29.6973,263.7480
20438,53,10,0.0500,31.2513,238.7301
20439,33,8,0.0500,34.8145,209.4323
20440,69,12,0.0500,28.0226,227.5745
20441,355,26,0.0500,29.8186,199.9744
20442,48,12,0.0500,30.3231,286.2262
20443,76,14,0.0500,31.0579,212.6625
20444,60,14,0.0500,29.1742,266.9157
20445,52,10,0.0500,28.6228,161.6577
20446,57,12,0.0500,29.9945,280.5457
20447,79,13,0.0500,30.7341,262.7069
20448,168,20,0.0500,29.5613,188.8216
20449,76,16,0.0500,31.1003,278.5743
20450,92,17,0.0500,29.2407,275.6504
20451,39,10,0.0500,29.6643,263.0612
20452,110,10,0.0500,31.0027,307.6836
20453,211,18,0.0500,29.3514,250.9583
20454,164,14,0.0500,29.7892,222.0287
20455,59,12,0.0500,31.3148,234.5886
20456,82,12,0.0500,32.2768,245.3503
20457,108,18,0.0500,29.7969,159.0708
20458,60,13,0.0500,28.6696,202.6895
20459,269,27,0.0500,28.8593,158.0599
20460,37,10,0.0500,31.7788,301.8240
20461,79,15,0.0500,29.0799,236.9577
20462,83,15,0.0500,29.0486,245.5362
20463,57,11,0.0500,27.5098,150.1275
20464,554,28,0.0500,30.3913,280.2822
20465,39,9,0.0500,31.2791,215.7967
20466,112,14,0.0500,29.1483,211.1986
20467,124,15,0.0500,30.3647,241.0452
20468,36,9,0.0500,29.8963,286.0223
20469,123,16,0.0500,29.3695,267.1475
20470,46,12,0.0500,29.3773,239.8973
20471,43,11,0.0500,33.5688,222.0022
20472,58,11,0.0500,30.7429,186.2638
20473,128,16,0.0500,28.9018,237.3590
20474,114,15,0.0500,30.1688,205.1881
20475,127,18,0.0500,29.2955,219.9329
20476,63,8,0.0500,34.6539,203.9798
20477,93,15,0.0500,29.7067,244.2435
20478,234,20,0.0500,28.1566,252.6072
20479,70,14,0.0500,28.0653,244.3779
20480,81,14,0.0500,32.5227,283.4039
20481,61,13,0.0500,26.3586,179.7849
20482,27,7,0.0500,31.6260,234.5898
20483,22,6,0.0500,28.9106,259.8805
20484,162,17,0.0500,28.8753,173.7562
20485,247,22,0.0500,28.7269,235.4306
20486,92,16,0.0500,31.1753,229.8536
20487,34,10,0.0500,29.3924,299.7821
20488,27,7,0.0500,29.4555,256.0474
20489,35,9,0.0500,29.2246,205.3950
20490,54,11,0.0500,33.7999,231.4485
20491,166,17,0.0500,30.1406,239.3462
20492,715,36,0.0500,30.2611,227.6915
20493,504,33,0.0500,30.2113,177.3127
20494,51,11,0.0500,28.7337,202.5912
20495,42,10,0.0500,28.5763,220.8507
20496,61,13,0.0500,30.1122,210.5060
20497,59,9,0.0500,34.5212,242.7112
20498,144,18,0.0500,28.9593,257.9953
20499,76,13,0.0500,32.6961,233.7974
20500,121,13,0.0500,32.6101,183.5215
20501,47,11,0.0500,29.8489,252.6023
20502,21,5,0.0500,32.9640,233.2924
20503,78,16,0.0500,30.0019,218.7557
20504,49,9,0.0500,33.9589,267.2229
20505,213,18,0.0500,28.8139,230.6786
20506,36,8,0.0500,29.6388,252.5008
20507,42,12,0.0500,32.3819,243.3970
20508,30,7,0.0500,28.9908,242.6892
20509,58,12,0.0500,30.8675,214.6922
20510,123,15,0.0500,29.6801,207.6616
20511,60,10,0.0500,28.5074,250.6513
20512,73,14,0.0500,33.3384,227.0951
20513,48,9,0.0500,32.0285,217.7334
20514,25,7,0.0500,28.7338,266.0785
20515,54,7,0.0500,29.4554,248.1170
20516,110,17,0.0500,31.3723,262.5844
20517,1033,34,0.0500,30.2524,201.3017
20518,82,12,0.0500,27.7331,225.8199
20519,61,13,0.0500,30.9127,229.0943
20520,81,14,0.0500,31.0829,261.6464
20521,54,11,0.0500,30.9512,215.4975
20522,41,10,0.0500,28.7722,255.2086
20523,40,12,0.0500,31.5735,192.3180
20524,89,15,0.0500,29.2658,258.9355
20525,165,20,0.0500,31.0375,223.9551
20526,39,9,0.0500,29.2159,218.5033
20527,47,10,0.0500,31.3088,303.4755
20528,172,21,0.0500,29.5979,243.8516
20529,52,9,0.0500,28.9680,203.6802
20530,56,12,0.0500,26.9644,184.7057
20531,35,7,0.0500,28.1435,254.8646
20532,72,13,0.0500,29.3810,281.0422
20533,550,25,0.0500,29.3715,170.2205
20534,38,9,0.0500,28.6450,251.7435
20535,29,7,0.0500,27.4158,282.7043
20536,270,23,0.0500,30.0304,211.8728
20537,165,17,0.0500,31.1085,258.4595
20538,195,17,0.0500,31.0435,252.2040
20539,70,11,0.0500,27.0407,237.8818
20540,45,13,0.0500,27.3825,212.6714
20541,103,17,0.0500,31.4256,233.4439
20542,332,37,0.0500,29.4416,195.6243
20543,58,12,0.0500,27.7748,241.3249
20544,56,10,0.0500,31.0751,321.7745
20545,53,10,0.0500,29.9971,172.7046
20546,217,18,0.0500,30.3704,227.9467
20547,59,12,0.0500,29.4449,255.8565
20548,61,12,0.0500,29.2035,248.7522
20549,45,9,0.0500,29.8584,258.0284
20550,138,18,0.0500,28.9205,233.5755
20551,37,9,0.0500,25.8282,300.2531
20552,51,10,0.0500,30.5009,212.7014
20553,54,11,0.0500,30.6695,228.6316
20554,27,8,0.0500,30.7224,264.1247
