episode,score,steps,epsilon,loss,avg_q
665,42,11,0.7473,7.7365,96.3664
666,39,11,0.7469,9.0322,95.6262
667,57,13,0.7465,8.6725,93.2575
668,164,15,0.7462,10.9181,99.3139
669,168,20,0.7458,8.2352,101.7555
670,59,12,0.7454,9.3593,96.8836
671,136,15,0.7450,8.5481,99.2418
672,54,11,0.7446,5.5592,97.6395
673,89,17,0.7443,8.4382,98.5727
674,109,18,0.7439,6.5674,103.2287
675,36,8,0.7435,9.5875,95.1374
676,48,9,0.7431,9.2313,96.5642
677,56,10,0.7427,6.4649,100.4361
678,165,21,0.7424,5.8111,100.5907
679,50,9,0.7420,9.1804,99.6599
680,39,8,0.7416,9.1184,99.5607
681,63,15,0.7412,6.9997,98.7054
682,58,12,0.7408,8.7950,94.4735
683,42,9,0.7405,6.9801,99.5017
684,82,15,0.7401,7.6522,97.1546
685,56,11,0.7397,7.9607,100.8841
686,44,10,0.7393,7.6611,104.5241
687,31,7,0.7389,7.5156,95.6374
688,55,11,0.7386,8.0208,94.7425
689,43,13,0.7382,9.5822,100.0493
690,58,11,0.7378,11.3459,99.1208
691,59,13,0.7374,8.1558,95.9634
692,45,12,0.7370,9.3496,96.1143
693,33,9,0.7367,13.4123,90.3538
694,28,8,0.7363,6.5088,94.7633
695,38,9,0.7359,6.7286,96.2950
696,59,11,0.7355,9.1260,97.2782
697,54,11,0.7351,9.5564,98.6540
698,38,11,0.7348,7.7429,90.2583
699,49,11,0.7344,11.7072,110.9442
700,83,13,0.7340,11.0529,101.0309
701,31,8,0.7336,9.6089,98.9791
702,130,18,0.7332,10.6985,112.4847
703,74,12,0.7329,10.8805,106.2760
704,50,11,0.7325,12.4634,101.5773
705,37,9,0.7321,9.3610,99.6871
706,78,12,0.7317,10.2409,105.9867
707,59,12,0.7313,9.7693,104.5949
708,122,15,0.7310,9.1103,106.7757
709,39,9,0.7306,8.4211,103.8785
710,58,13,0.7302,11.0377,106.3111
711,40,11,0.7298,11.3044,101.8345
712,18,5,0.7294,12.3657,98.6563
713,54,10,0.7291,11.8630,105.7825
714,123,15,0.7287,11.4926,104.7522
715,65,15,0.7283,7.8172,106.7338
716,44,14,0.7279,10.5836,104.5597
717,85,13,0.7275,6.9051,108.1433
718,49,10,0.7272,7.8272,101.9822
719,73,14,0.7268,7.7772,106.2308
720,51,10,0.7264,13.8994,101.9213
721,74,11,0.7260,9.4227,111.3753
722,43,11,0.7256,11.3716,106.0643
723,28,7,0.7253,12.0830,99.6201
724,83,18,0.7249,8.5461,106.2063
725,60,12,0.7245,11.7405,105.1031
726,36,9,0.7241,7.0871,100.1730
727,43,11,0.7237,10.3863,102.8158
728,43,11,0.7234,6.0540,103.7401
729,56,11,0.7230,8.8242,108.2567
730,95,16,0.7226,6.6378,111.0114
731,41,10,0.7222,6.2827,103.8409
732,27,7,0.7218,10.0551,101.6000
733,56,12,0.7215,11.7234,104.4083
734,41,9,0.7211,10.2876,101.1345
735,47,9,0.7207,9.8816,98.6661
736,40,10,0.7203,7.9162,102.6846
737,57,11,0.7199,8.9547,109.8139
738,30,7,0.7196,12.9566,98.2640
739,41,11,0.7192,9.4884,102.5586
740,39,10,0.7188,10.7319,101.7004
741,46,11,0.7184,9.5069,106.2446
742,34,9,0.7180,8.3846,103.1168
743,58,13,0.7177,9.3136,108.3390
744,36,8,0.7173,15.2382,113.0186
745,52,11,0.7169,10.5922,110.0321
746,52,12,0.7165,16.0501,111.1198
747,125,17,0.7161,11.3150,122.1056
748,54,11,0.7158,7.4160,107.6095
749,36,8,0.7154,8.2377,110.3981
750,49,10,0.7150,7.5650,109.7983
751,55,12,0.7146,10.5058,111.2480
752,40,10,0.7142,7.5177,111.0928
753,35,9,0.7139,12.0309,106.4153
754,40,10,0.7135,12.4781,110.2993
755,148,19,0.7131,12.0971,113.7944
756,58,13,0.7127,12.5067,110.6020
757,43,10,0.7123,13.4952,111.4704
758,41,10,0.7120,11.7033,110.8798
759,52,10,0.7116,9.5056,109.2165
760,39,9,0.7112,13.4049,113.6680
761,30,8,0.7108,11.5490,108.4293
762,58,11,0.7104,9.4207,112.9068
763,37,9,0.7101,8.9870,104.4631
764,29,8,0.7097,10.2828,104.1723
765,55,11,0.7093,7.3069,109.0873
766,29,7,0.7089,2.3877,106.0322
767,42,10,0.7085,9.8940,108.8958
768,214,17,0.7082,9.5502,119.6007
769,35,8,0.7078,9.7786,109.2910
770,36,10,0.7074,11.2878,109.7229
771,35,9,0.7070,8.9208,110.7008
772,36,10,0.7066,5.8002,103.9974
773,37,11,0.7063,6.9055,108.3618
774,26,6,0.7059,16.0523,105.9269
775,80,11,0.7055,10.1332,115.5152
776,82,12,0.7051,8.2043,109.8629
777,39,10,0.7047,6.4570,108.0687
778,35,7,0.7044,4.8474,112.3195
779,56,12,0.7040,9.8970,113.4525
780,31,8,0.7036,10.2323,107.4513
781,57,12,0.7032,7.7926,110.5373
782,49,10,0.7028,8.5471,108.2537
783,41,9,0.7025,8.3629,112.6753
784,59,11,0.7021,9.5312,114.3348
785,36,9,0.7017,9.3042,109.0058
786,40,11,0.7013,10.8502,105.8064
787,86,15,0.7009,8.6513,111.9213
788,54,11,0.7006,7.7999,115.9589
789,63,13,0.7002,7.4431,117.9193
790,44,12,0.6998,14.4089,110.4519
791,121,14,0.6994,10.5978,126.3051
792,84,14,0.6990,13.2954,125.9980
793,34,8,0.6987,11.0863,113.4007
794,38,10,0.6983,10.0511,115.9938
795,41,9,0.6979,10.5275,122.2200
796,78,12,0.6975,8.3157,119.2629
797,57,12,0.6971,12.6816,117.8289
798,40,11,0.6968,14.9336,116.7749
799,55,13,0.6964,8.6031,118.8855
800,59,13,0.6960,10.0204,118.9951
801,74,16,0.6956,11.9784,120.5856
802,205,25,0.6952,10.3126,119.1065
803,48,11,0.6949,8.3286,112.5725
804,31,7,0.6945,11.8262,115.5775
805,39,10,0.6941,7.4544,113.7204
806,50,8,0.6937,9.0733,117.7827
807,44,12,0.6933,9.8930,115.2421
808,92,17,0.6930,10.6620,118.7338
809,59,11,0.6926,11.0151,118.6066
810,40,10,0.6922,8.0259,118.7286
811,43,10,0.6918,6.9907,116.2341
812,40,9,0.6914,13.3810,116.0073
813,31,7,0.6911,11.5569,116.9037
814,45,11,0.6907,11.3562,119.9274
815,47,12,0.6903,12.0309,122.8797
816,30,7,0.6899,10.5474,114.7063
817,129,18,0.6895,8.4252,123.1918
818,37,10,0.6892,10.0428,115.3658
819,43,10,0.6888,11.8244,116.1362
820,45,12,0.6884,6.8839,118.9136
821,40,11,0.6880,10.4736,113.1187
822,127,17,0.6876,11.4464,117.4615
823,32,8,0.6873,12.4554,113.9908
824,40,10,0.6869,10.6389,114.4149
825,33,10,0.6865,16.1702,109.3024
826,44,10,0.6861,8.0799,118.8637
827,42,10,0.6857,9.8324,118.4917
828,45,11,0.6854,13.1040,117.8684
829,63,14,0.6850,11.9455,117.9561
830,46,9,0.6846,14.6699,112.2563
831,58,12,0.6842,10.5935,116.6699
832,31,9,0.6838,13.9428,113.7569
833,43,11,0.6835,10.1136,118.6248
834,64,14,0.6831,12.0362,123.3225
835,72,11,0.6827,10.5453,128.4800
836,35,10,0.6823,13.0933,118.3997
837,70,14,0.6819,10.0860,123.6066
838,57,13,0.6816,10.6302,128.5467
839,123,17,0.6812,13.7449,124.1628
840,35,10,0.6808,12.5072,120.1207
841,53,11,0.6804,11.0596,124.6588
842,59,12,0.6800,10.1277,123.4478
843,41,11,0.6797,6.0365,122.1824
844,29,7,0.6793,11.8294,116.6419
845,56,14,0.6789,10.7535,124.3454
846,57,13,0.6785,10.1657,127.0100
847,35,9,0.6781,10.4560,119.7931
848,37,9,0.6778,10.4260,120.2122
849,77,16,0.6774,7.9109,126.8795
850,43,12,0.6770,11.0066,125.2845
851,143,20,0.6766,10.4632,136.6720
852,60,14,0.6762,11.7099,124.1297
853,40,11,0.6759,12.7140,116.7356
854,40,10,0.6755,7.4772,121.5643
855,42,9,0.6751,6.5587,127.5462
856,32,8,0.6747,13.4864,121.5983
857,42,9,0.6743,7.6188,121.6367
858,41,10,0.6740,10.6469,127.4040
859,122,16,0.6736,10.8158,125.4726
860,52,9,0.6732,10.4203,120.4713
861,59,12,0.6728,12.3734,130.0212
862,36,10,0.6724,9.7615,122.1456
863,51,11,0.6721,14.6685,117.8714
864,41,11,0.6717,10.4724,122.9354
865,51,11,0.6713,8.7930,119.6425
866,60,15,0.6709,8.8440,127.5771
867,44,10,0.6705,11.0184,126.2716
868,42,11,0.6702,7.4673,125.7191
869,36,9,0.6698,8.3386,117.4903
870,33,8,0.6694,11.0701,121.9585
871,42,10,0.6690,10.3500,124.3545
872,43,11,0.6686,11.7615,121.9898
873,32,8,0.6683,11.9846,119.4402
874,41,12,0.6679,9.7027,120.5522
875,41,11,0.6675,10.8365,124.1969
876,56,12,0.6671,13.0460,121.2407
877,86,16,0.6667,11.7689,125.6232
878,35,9,0.6664,9.1392,132.4141
879,36,10,0.6660,11.9850,132.3802
880,36,10,0.6656,12.6401,127.9861
881,30,7,0.6652,6.7796,129.5540
882,84,15,0.6648,10.1048,131.4993
883,299,22,0.6645,12.5831,141.3648
884,39,9,0.6641,11.1980,128.4178
885,104,16,0.6637,11.9535,140.9755
886,49,8,0.6633,11.9646,141.8018
887,31,8,0.6629,8.3987,127.9423
888,43,8,0.6626,11.9891,122.2956
889,35,9,0.6622,15.5135,130.8931
890,35,10,0.6618,14.6479,131.2888
891,56,12,0.6614,11.0109,129.4433
892,28,7,0.6610,10.9267,128.2610
893,88,14,0.6607,10.3385,136.3660
894,36,10,0.6603,10.3812,131.3321
895,38,11,0.6599,14.5741,127.8618
896,44,10,0.6595,12.7093,134.8642
897,24,6,0.6591,13.4067,123.3351
898,62,13,0.6588,11.9217,138.7157
899,52,11,0.6584,14.6422,131.2988
900,41,10,0.6580,11.6650,133.0104
901,29,8,0.6576,10.0641,127.7724
902,33,8,0.6572,8.4764,127.3476
903,52,11,0.6569,9.5263,132.4960
904,26,5,0.6565,9.8146,132.1090
905,39,10,0.6561,5.0786,133.1620
906,51,10,0.6557,9.8852,130.2947
907,59,13,0.6553,12.8792,129.8554
908,46,12,0.6550,11.6290,136.0734
909,69,12,0.6546,8.6300,134.1647
910,50,11,0.6542,14.7927,130.0705
911,54,13,0.6538,16.6012,126.5701
912,74,14,0.6534,9.3786,131.4574
913,37,9,0.6531,11.6155,129.3184
914,39,10,0.6527,12.8944,130.3305
915,41,10,0.6523,10.7254,133.5413
916,79,13,0.6519,8.6037,136.5373
917,36,9,0.6515,10.5804,130.4147
918,46,13,0.6512,11.2683,132.6781
919,104,16,0.6508,12.2178,135.1691
920,27,5,0.6504,10.8597,132.4877
921,31,8,0.6500,8.2597,126.1239
922,61,12,0.6496,12.7199,135.8197
923,232,21,0.6493,12.3111,140.6081
924,58,12,0.6489,10.7777,146.3804
925,41,12,0.6485,10.6520,139.7159
926,29,8,0.6481,10.1709,135.9332
927,52,11,0.6477,11.5834,135.8337
928,55,11,0.6474,11.4499,137.2066
929,40,10,0.6470,15.6619,137.1323
930,39,11,0.6466,15.3803,138.5239
931,71,12,0.6462,10.7340,135.6099
932,126,15,0.6458,9.6202,142.5297
933,52,9,0.6455,19.6961,145.3989
934,75,13,0.6451,8.6419,143.0539
935,40,8,0.6447,12.6181,139.8171
936,41,10,0.6443,9.4041,142.2528
937,128,15,0.6439,11.6462,144.5235
938,60,13,0.6436,9.8512,145.8227
939,30,7,0.6432,11.6026,132.2595
940,85,14,0.6428,9.4769,141.9203
941,99,17,0.6424,11.5299,143.7794
942,58,12,0.6420,11.5731,142.6145
943,178,19,0.6417,14.2636,149.1283
944,36,9,0.6413,9.7892,132.6924
945,40,9,0.6409,12.0969,141.5712
946,32,10,0.6405,14.5948,131.9317
947,40,9,0.6401,11.3184,140.5412
948,40,9,0.6398,14.4187,142.7691
949,33,8,0.6394,13.6074,135.1668
950,119,14,0.6390,11.5970,144.6242
951,29,7,0.6386,9.9786,137.3613
952,55,11,0.6382,11.4192,142.8821
953,122,18,0.6379,10.1295,145.0316
954,54,10,0.6375,6.8491,139.4775
955,51,9,0.6371,13.7499,139.5961
956,38,9,0.6367,10.1536,139.8874
957,51,11,0.6363,10.9057,138.1574
958,54,11,0.6360,10.5926,140.3074
959,44,13,0.6356,8.9758,139.9622
960,62,12,0.6352,11.3243,146.2831
961,52,10,0.6348,9.4287,142.3982
962,33,8,0.6344,9.1311,136.0509
963,85,14,0.6341,11.1704,146.6141
964,51,12,0.6337,11.3332,139.3293
965,37,9,0.6333,15.2439,137.1971
966,83,14,0.6329,14.2214,141.4461
967,55,10,0.6325,15.0596,142.8504
968,32,8,0.6322,15.2569,138.6704
969,33,8,0.6318,12.3013,142.4450
970,40,10,0.6314,11.6425,143.3371
971,154,18,0.6310,12.6145,151.6825
972,66,12,0.6306,9.3352,155.6639
973,31,9,0.6303,15.7183,138.3735
974,128,16,0.6299,12.7402,153.0274
975,38,9,0.6295,13.7254,148.1587
976,35,9,0.6291,12.5779,142.3158
977,74,12,0.6287,13.3227,149.7819
978,151,21,0.6284,15.0635,148.6222
979,55,11,0.6280,11.7579,147.1301
980,27,6,0.6276,11.3941,140.0170
981,25,6,0.6272,10.3436,137.7739
982,90,14,0.6268,15.5987,151.7061
983,41,9,0.6265,13.2658,147.4645
984,37,10,0.6261,9.7506,140.5595
985,109,18,0.6257,10.4003,145.5372
986,34,8,0.6253,17.6936,145.6367
987,120,13,0.6249,17.9895,150.4127
988,29,7,0.6246,13.8809,141.9726
989,214,25,0.6242,12.8589,150.5788
990,31,7,0.6238,15.9698,137.3337
991,65,13,0.6234,12.5581,151.5069
992,213,19,0.6230,14.8441,150.1316
993,47,10,0.6227,9.5374,141.4181
994,30,8,0.6223,15.9774,140.0883
995,49,11,0.6219,9.1193,139.4979
996,48,12,0.6215,11.8469,147.3745
997,42,11,0.6211,11.9896,148.3945
998,69,12,0.6208,14.9751,146.1610
999,29,9,0.6204,10.6987,137.1548
1000,54,11,0.6200,11.0864,143.8071
1001,68,12,0.6196,10.4221,144.6767
1002,50,10,0.6192,12.8715,144.2854
1003,79,11,0.6189,10.6527,148.3728
1004,34,8,0.6185,12.6330,144.6606
1005,44,13,0.6181,10.4586,141.2815
1006,36,10,0.6177,12.7479,140.4264
1007,29,9,0.6173,11.2634,137.6450
1008,120,16,0.6170,8.6318,146.1829
1009,39,9,0.6166,12.6958,150.2596
1010,40,11,0.6162,11.4254,140.6336
1011,28,8,0.6158,4.5010,136.3571
1012,85,14,0.6154,13.4730,155.5056
1013,58,12,0.6151,9.7166,158.9424
1014,27,6,0.6147,8.9328,147.9582
1015,41,11,0.6143,11.8634,160.6015
1016,57,14,0.6139,11.1199,158.7823
1017,51,10,0.6135,13.4583,151.9501
1018,37,9,0.6132,12.4004,157.7542
1019,80,11,0.6128,10.2971,157.6408
1020,40,12,0.6124,10.1292,152.4896
1021,38,10,0.6120,10.4378,157.7171
1022,58,13,0.6116,7.8271,150.3634
1023,34,12,0.6113,16.3192,141.3583
1024,40,10,0.6109,10.4174,149.2608
1025,84,14,0.6105,12.0838,153.3280
1026,38,10,0.6101,9.8628,150.0174
1027,34,9,0.6097,9.8780,150.4526
1028,45,12,0.6094,11.3905,153.7811
1029,41,12,0.6090,12.1238,148.9661
1030,56,11,0.6086,14.1688,156.1350
1031,36,8,0.6082,11.2708,154.6977
1032,42,12,0.6078,16.7086,158.4183
1033,58,12,0.6075,13.4074,153.1499
1034,158,17,0.6071,12.5619,159.2077
1035,69,10,0.6067,12.2320,155.6175
1036,186,17,0.6063,13.6273,159.5721
1037,72,15,0.6059,13.2425,156.8346
1038,46,12,0.6056,12.3518,152.6446
1039,45,12,0.6052,13.0526,149.1488
1040,39,10,0.6048,10.4422,152.8561
1041,46,12,0.6044,12.6541,153.7283
1042,141,17,0.6040,16.0493,165.0344
1043,34,9,0.6037,15.9589,146.3617
1044,124,16,0.6033,9.9824,159.4614
1045,41,11,0.6029,16.1937,152.7889
1046,201,16,0.6025,11.2447,161.1594
1047,32,9,0.6021,11.0497,146.3743
1048,44,9,0.6018,12.7469,146.5447
1049,71,12,0.6014,13.2788,151.4716
1050,129,18,0.6010,14.0712,158.8440
1051,27,6,0.6006,13.7984,150.4921
1052,58,13,0.6002,15.2480,162.5936
1053,34,8,0.5999,11.6934,152.7769
1054,59,12,0.5995,11.2651,152.7411
1055,40,10,0.5991,13.2189,167.0491
1056,129,17,0.5987,12.3647,171.0334
1057,73,15,0.5983,18.4788,165.6084
1058,59,13,0.5980,15.3223,160.8145
1059,89,13,0.5976,11.3460,166.6263
1060,41,9,0.5972,12.4152,163.8830
1061,41,10,0.5968,14.2019,165.9111
1062,41,10,0.5964,15.8614,164.2860
1063,45,11,0.5961,8.9202,168.4297
1064,157,21,0.5957,11.7685,170.3964
1065,35,8,0.5953,11.7480,158.9399
1066,39,10,0.5949,13.5983,158.9862
1067,39,9,0.5945,16.0961,158.5373
1068,234,21,0.5942,15.7493,170.4948
1069,36,9,0.5938,10.5427,160.5798
1070,41,10,0.5934,13.4814,167.6068
1071,44,9,0.5930,10.8161,158.5365
1072,39,10,0.5926,14.9140,162.8258
1073,56,12,0.5923,13.7511,167.3578
1074,18,4,0.5919,13.4910,149.7900
1075,31,8,0.5915,13.5839,151.6800
1076,35,9,0.5911,12.0814,156.9389
1077,24,6,0.5907,18.3969,153.0534
1078,52,11,0.5904,12.6301,162.4361
1079,35,11,0.5900,15.3470,154.4550
1080,53,11,0.5896,8.9795,159.8312
1081,86,18,0.5892,14.1403,163.7076
1082,94,15,0.5888,12.8337,179.1903
1083,35,9,0.5885,10.7263,162.3752
1084,56,12,0.5881,11.3572,164.3049
1085,27,7,0.5877,9.0730,158.0090
1086,51,9,0.5873,17.0072,163.9355
1087,113,16,0.5869,13.8381,168.0486
1088,36,11,0.5866,11.9160,158.9632
1089,103,17,0.5862,11.4140,163.4492
1090,58,12,0.5858,10.9502,164.2444
1091,53,11,0.5854,12.0642,158.6168
1092,39,10,0.5850,14.5504,160.1319
1093,57,12,0.5847,14.7651,163.0507
1094,42,10,0.5843,14.2079,164.9594
1095,42,13,0.5839,11.6712,165.3030
1096,187,19,0.5835,14.8053,172.8447
1097,31,7,0.5831,6.9371,165.2685
1098,128,19,0.5828,13.1711,177.4636
1099,95,14,0.5824,13.5420,168.6094
1100,60,12,0.5820,14.8785,176.2706
1101,58,12,0.5816,9.6616,170.3515
1102,230,19,0.5812,12.7643,182.0325
1103,22,5,0.5809,20.5008,164.2346
1104,40,11,0.5805,12.3099,161.8419
1105,165,19,0.5801,17.1926,176.9148
1106,39,10,0.5797,13.9218,172.1138
1107,38,10,0.5793,10.5862,168.2999
1108,104,19,0.5790,15.0231,177.2597
1109,52,11,0.5786,10.8357,169.8812
1110,54,9,0.5782,14.5064,174.5044
1111,52,9,0.5778,13.4346,174.2109
1112,35,9,0.5774,16.1583,167.0752
1113,37,8,0.5771,11.0564,169.5100
1114,28,8,0.5767,12.1905,164.8127
1115,62,11,0.5763,9.7884,181.6729
1116,52,11,0.5759,14.1541,168.6124
1117,30,7,0.5755,13.5440,167.3498
1118,34,9,0.5752,18.9960,169.5474
1119,62,14,0.5748,14.3976,169.1704
1120,35,7,0.5744,14.4910,170.0192
1121,115,14,0.5740,16.1105,170.7181
1122,54,12,0.5736,13.4552,167.4664
1123,38,8,0.5733,18.2388,170.7422
1124,59,11,0.5729,13.7692,169.0231
1125,56,11,0.5725,12.4821,172.9508
1126,51,10,0.5721,15.6381,166.8142
1127,55,12,0.5717,11.7990,171.0008
1128,108,19,0.5714,12.7818,179.2930
1129,103,15,0.5710,12.2612,182.4264
1130,53,11,0.5706,12.9961,168.8012
1131,36,8,0.5702,14.6537,168.3475
1132,61,14,0.5698,15.3399,170.1748
1133,39,11,0.5695,13.9451,170.5108
1134,43,9,0.5691,14.6365,178.4979
1135,45,9,0.5687,13.2596,170.1646
1136,71,11,0.5683,11.7559,174.7387
1137,160,21,0.5679,11.7561,177.1927
1138,58,12,0.5676,17.1941,169.3760
1139,159,17,0.5672,10.7614,176.9218
1140,34,7,0.5668,11.4575,166.9819
1141,50,10,0.5664,16.9323,180.4152
1142,62,14,0.5660,16.2931,178.8201
1143,32,8,0.5657,15.2307,174.5201
1144,58,13,0.5653,14.3125,177.3290
1145,37,10,0.5649,16.8213,175.6493
1146,38,10,0.5645,11.7190,175.4249
1147,27,6,0.5641,11.7284,173.3732
1148,28,7,0.5638,13.7868,171.8176
1149,38,9,0.5634,15.8507,177.2136
1150,29,9,0.5630,12.3907,167.1577
1151,103,16,0.5626,16.3365,185.6197
1152,32,8,0.5622,13.2966,174.9095
1153,87,13,0.5619,14.0066,184.9971
1154,33,7,0.5615,13.6821,176.3180
1155,67,12,0.5611,11.6970,181.5245
1156,33,9,0.5607,10.3062,170.3733
1157,128,17,0.5603,13.3842,180.8314
1158,55,11,0.5600,11.6724,177.1341
1159,96,16,0.5596,13.9992,181.2211
1160,59,16,0.5592,10.9942,173.1085
1161,125,20,0.5588,11.8571,188.5312
1162,57,12,0.5584,14.1673,182.2307
1163,43,11,0.5581,12.8200,176.9626
1164,31,7,0.5577,19.5322,177.0635
1165,43,11,0.5573,15.2581,180.1328
1166,58,15,0.5569,13.6576,177.8292
1167,72,14,0.5565,9.0078,179.2555
1168,40,10,0.5562,13.4559,180.4422
1169,58,12,0.5558,9.2663,178.0330
1170,29,7,0.5554,15.5535,175.5385
1171,113,16,0.5550,12.0854,187.2209
1172,56,13,0.5546,13.5146,176.7651
1173,77,13,0.5543,10.3848,182.0584
1174,35,9,0.5539,10.9168,177.6509
1175,38,11,0.5535,15.2367,168.1773
1176,37,10,0.5531,10.5637,176.1797
1177,31,8,0.5527,10.4031,175.1949
1178,82,15,0.5524,11.9110,183.5192
1179,39,10,0.5520,15.5668,178.4495
1180,60,11,0.5516,18.5680,183.9529
1181,39,8,0.5512,15.7985,180.5264
1182,56,13,0.5508,13.9117,178.0275
1183,45,13,0.5505,12.6362,173.3373
1184,44,11,0.5501,14.0442,176.5840
1185,36,9,0.5497,15.6982,188.4141
1186,43,11,0.5493,17.4404,190.1057
1187,45,11,0.5489,16.4716,189.2948
1188,38,9,0.5486,16.1628,183.7988
1189,36,9,0.5482,13.6730,182.3154
1190,78,14,0.5478,17.6730,194.6586
1191,53,11,0.5474,16.3709,184.9452
1192,109,13,0.5470,17.8741,185.6261
1193,37,10,0.5467,14.4426,182.0226
1194,123,15,0.5463,12.0059,193.8674
1195,30,7,0.5459,12.4152,188.0812
1196,121,16,0.5455,15.6439,192.0182
1197,54,11,0.5451,9.2250,185.6190
1198,39,10,0.5448,13.5832,189.3331
1199,70,13,0.5444,16.2977,189.1663
1200,42,10,0.5440,11.4769,184.3298
1201,56,13,0.5436,12.9308,186.1273
1202,33,8,0.5432,16.2588,180.9966
1203,80,11,0.5429,13.8793,188.9688
1204,59,13,0.5425,12.5032,194.9914
1205,58,15,0.5421,13.9365,188.4374
1206,36,11,0.5417,12.7238,182.5211
1207,243,22,0.5413,12.9961,199.3197
1208,43,11,0.5410,14.1518,189.1077
1209,49,10,0.5406,11.8074,185.6665
1210,36,10,0.5402,16.2877,177.6925
1211,56,15,0.5398,17.7060,184.6819
1212,51,10,0.5394,15.4762,187.0904
1213,49,10,0.5391,14.1277,177.6891
1214,55,12,0.5387,16.7955,185.3807
1215,64,14,0.5383,17.6761,185.9670
1216,77,14,0.5379,13.4722,190.2207
1217,58,13,0.5375,17.5697,180.2749
1218,85,13,0.5372,14.8627,187.1712
1219,111,15,0.5368,12.3859,188.9341
1220,52,10,0.5364,9.2407,185.8773
1221,32,8,0.5360,12.6144,181.9429
1222,88,14,0.5356,13.5920,193.5063
1223,33,9,0.5353,13.5090,180.1544
1224,53,13,0.5349,13.0049,176.2165
1225,40,11,0.5345,12.1704,185.3162
1226,42,11,0.5341,18.4820,189.0578
1227,35,9,0.5337,16.9036,188.0375
1228,36,9,0.5334,15.9454,189.8294
1229,26,8,0.5330,15.0179,181.2854
1230,75,11,0.5326,15.1649,190.7098
1231,59,12,0.5322,12.3727,196.4545
1232,35,10,0.5318,13.0707,186.6695
1233,89,16,0.5315,14.4829,197.7212
1234,39,9,0.5311,11.5189,191.3882
1235,26,7,0.5307,9.6466,186.0887
1236,45,8,0.5303,14.8857,191.0353
1237,42,9,0.5299,18.2115,194.0576
1238,84,14,0.5296,11.9960,194.5622
1239,32,7,0.5292,7.9146,190.7545
1240,85,14,0.5288,15.1919,194.5753
1241,40,12,0.5284,16.9083,187.6562
1242,53,11,0.5280,10.8518,191.3203
1243,34,9,0.5277,13.8547,186.5915
1244,58,12,0.5273,14.7559,198.1008
1245,60,11,0.5269,12.5917,194.0053
1246,29,7,0.5265,14.2252,192.6814
1247,25,7,0.5261,13.3319,185.1830
1248,39,10,0.5258,11.7922,190.3473
1249,25,6,0.5254,20.7442,187.3474
1250,36,10,0.5250,12.4604,186.5509
1251,37,12,0.5246,12.5522,185.5498
1252,31,10,0.5242,11.2194,188.2811
1253,42,10,0.5239,16.6935,193.9643
1254,121,18,0.5235,12.1122,198.4595
1255,82,14,0.5231,16.6308,195.8787
1256,39,11,0.5227,11.2363,199.4070
1257,55,11,0.5223,13.3463,186.6130
1258,62,12,0.5220,13.3247,195.7069
1259,32,8,0.5216,16.7945,193.2304
1260,58,12,0.5212,16.2704,195.7713
1261,39,11,0.5208,15.3903,187.9655
1262,38,10,0.5204,14.6802,192.5773
1263,30,7,0.5201,12.8605,193.0853
1264,39,9,0.5197,16.5845,194.2013
1265,63,11,0.5193,14.4624,192.2762
1266,38,10,0.5189,16.2367,187.0524
1267,60,15,0.5185,11.1857,193.0929
1268,39,10,0.5182,13.8696,189.8769
1269,104,16,0.5178,17.3538,201.7706
1270,73,12,0.5174,16.0457,193.7625
1271,65,13,0.5170,12.1723,202.8891
1272,28,6,0.5166,6.8035,189.0369
1273,158,21,0.5163,16.2171,201.7021
1274,42,14,0.5159,13.1060,196.9130
1275,49,9,0.5155,13.5569,197.5121
1276,85,14,0.5151,15.2069,203.5189
1277,83,13,0.5147,15.6072,202.1904
1278,34,9,0.5144,11.7226,196.8253
1279,41,11,0.5140,13.1139,198.3101
1280,37,9,0.5136,11.3686,194.5288
1281,57,11,0.5132,16.7935,200.1705
1282,33,9,0.5128,15.8192,194.2574
1283,53,10,0.5125,15.3254,203.0982
1284,54,11,0.5121,19.8277,201.2642
1285,39,10,0.5117,16.2267,196.3591
1286,36,10,0.5113,13.9313,198.2219
1287,38,10,0.5109,8.9538,201.8945
1288,60,13,0.5106,11.9848,210.4031
1289,57,12,0.5102,14.6623,201.3663
1290,43,11,0.5098,11.3511,200.4250
1291,33,7,0.5094,11.1914,198.5731
1292,53,10,0.5090,20.7273,207.1865
1293,36,8,0.5087,18.3133,201.1628
1294,137,20,0.5083,16.9474,212.1226
1295,47,8,0.5079,17.4453,201.8759
1296,41,9,0.5075,17.6528,202.4855
1297,118,13,0.5071,15.9135,204.1252
1298,31,8,0.5068,11.2971,192.9423
1299,43,11,0.5064,20.9863,198.9193
1300,58,12,0.5060,10.6270,205.7029
1301,32,9,0.5056,13.9300,193.1360
1302,53,11,0.5052,16.3299,202.3699
1303,54,11,0.5049,14.6275,199.3341
1304,34,8,0.5045,16.3236,199.8002
1305,77,15,0.5041,13.8491,203.9067
1306,41,9,0.5037,14.7912,202.0483
1307,39,9,0.5033,16.5308,203.8878
1308,37,9,0.5030,9.7784,199.4093
1309,58,13,0.5026,19.9363,199.1653
1310,48,10,0.5022,11.7029,196.0012
1311,126,16,0.5018,15.0090,205.9906
1312,59,13,0.5014,18.2167,202.9618
1313,29,7,0.5011,7.7857,195.9192
1314,45,13,0.5007,16.3642,200.3095
