episode,score,steps,epsilon,lr,loss,avg_v,grad_norm
20989,48,9,0.1000,0.00002048,23.4550,1066.2256,0.0000
20990,92,15,0.1000,0.00002048,39.9601,1073.7620,0.0000
20991,823,55,0.1000,0.00002048,30.6988,1078.1250,0.0000
20992,999,48,0.1000,0.00002048,28.7657,1087.4778,0.0000
20993,57,13,0.1000,0.00002048,46.6841,1069.2621,0.0000
20994,34,9,0.1000,0.00002048,18.1784,1062.7451,0.0000
20995,56,12,0.1000,0.00002048,23.5266,1063.4177,0.0000
20996,152,18,0.1000,0.00002047,34.8649,1074.7450,0.0000
20997,55,10,0.1000,0.00002047,31.8586,1059.8767,0.0000
20998,1287,49,0.1000,0.00002047,38.4945,1089.3612,0.0000
20999,1039,56,0.1000,0.00002047,33.0761,1086.0127,0.0000
21000,649,35,0.1000,0.00002047,38.7109,1079.6810,0.0000
21001,154,16,0.1000,0.00002047,26.2959,1078.3191,0.0000
21002,242,21,0.1000,0.00002047,35.0331,1078.8402,0.0000
21003,1936,59,0.1000,0.00002046,37.7331,1101.4291,0.0000
21004,185,18,0.1000,0.00002046,39.0734,1069.5723,0.0000
21005,1873,45,0.1000,0.00002046,33.1310,1105.1330,0.0000
21006,468,35,0.1000,0.00002046,33.4248,1085.0699,0.0000
21007,185,19,0.1000,0.00002046,35.8318,1077.9593,0.0000
21008,116,13,0.1000,0.00002046,38.0776,1076.2547,0.0000
21009,39,8,0.1000,0.00002046,36.1879,1066.9258,0.0000
21010,39,9,0.1000,0.00002045,48.1186,1066.8906,0.0000
21011,124,18,0.1000,0.00002045,23.3921,1078.0490,0.0000
21012,876,51,0.1000,0.00002045,31.4280,1083.7920,0.0000
21013,49,11,0.1000,0.00002045,26.9300,1078.8905,0.0000
21014,148,17,0.1000,0.00002045,26.5846,1073.8417,0.0000
21015,513,33,0.1000,0.00002045,39.3794,1085.3246,0.0000
21016,194,26,0.1000,0.00002045,34.0564,1074.7717,0.0000
21017,79,13,0.1000,0.00002044,21.1558,1074.5032,0.0000
21018,87,15,0.1000,0.00002044,55.6211,1082.7836,0.0000
21019,39,9,0.1000,0.00002044,22.3091,1060.5581,0.0000
21020,425,35,0.1000,0.00002044,42.7709,1079.5662,0.0000
21021,367,29,0.1000,0.00002044,34.5963,1082.4150,0.0000
21022,376,25,0.1000,0.00002044,35.4475,1083.5665,0.0000
21023,1380,77,0.1000,0.00002044,43.0794,1089.6150,0.0000
21024,481,27,0.1000,0.00002044,35.4546,1088.9650,0.0000
21025,967,44,0.1000,0.00002043,41.1016,1085.8006,0.0000
21026,798,42,0.1000,0.00002043,35.2881,1084.3176,0.0000
21027,116,15,0.1000,0.00002043,54.3078,1070.6412,0.0000
21028,34,8,0.1000,0.00002043,25.2056,1066.8657,0.0000
21029,57,12,0.1000,0.00002043,26.0799,1070.7711,0.0000
21030,127,18,0.1000,0.00002043,47.2040,1078.5976,0.0000
21031,34,8,0.1000,0.00002043,31.2507,1065.1867,0.0000
21032,51,10,0.1000,0.00002042,19.8634,1070.1167,0.0000
21033,782,46,0.1000,0.00002042,34.5807,1086.7656,0.0000
21034,350,28,0.1000,0.00002042,30.8713,1087.7451,0.0000
21035,237,19,0.1000,0.00002042,38.4350,1088.7039,0.0000
21036,47,8,0.1000,0.00002042,47.9755,1078.8404,0.0000
21037,178,24,0.1000,0.00002042,39.3408,1081.7670,0.0000
21038,186,20,0.1000,0.00002042,41.5038,1073.9620,0.0000
21039,51,10,0.1000,0.00002041,44.0369,1066.9920,0.0000
21040,206,22,0.1000,0.00002041,32.1569,1071.4497,0.0000
21041,414,28,0.1000,0.00002041,23.9259,1079.0301,0.0000
21042,243,21,0.1000,0.00002041,43.8346,1075.7114,0.0000
21043,36,10,0.1000,0.00002041,38.8159,1064.2405,0.0000
21044,58,14,0.1000,0.00002041,27.8284,1069.0200,0.0000
21045,517,36,0.1000,0.00002041,41.0403,1084.7329,0.0000
21046,1693,69,0.1000,0.00002040,34.4597,1101.2097,0.0000
21047,369,24,0.1000,0.00002040,32.7506,1086.1084,0.0000
21048,547,25,0.1000,0.00002040,37.2476,1082.5218,0.0000
21049,413,27,0.1000,0.00002040,36.5305,1081.8799,0.0000
21050,125,17,0.1000,0.00002040,24.8807,1069.7763,0.0000
21051,109,14,0.1000,0.00002040,32.9844,1076.9717,0.0000
21052,200,23,0.1000,0.00002040,24.4463,1078.6277,0.0000
21053,58,11,0.1000,0.00002039,33.3447,1077.0929,0.0000
21054,54,12,0.1000,0.00002039,30.1821,1067.6816,0.0000
21055,227,19,0.1000,0.00002039,37.5629,1075.2546,0.0000
21056,639,27,0.1000,0.00002039,39.9834,1096.1868,0.0000
21057,557,25,0.1000,0.00002039,35.3747,1093.2224,0.0000
21058,31,7,0.1000,0.00002039,29.6093,1064.0775,0.0000
21059,200,20,0.1000,0.00002039,29.9830,1072.0516,0.0000
21060,467,36,0.1000,0.00002038,34.9936,1079.6029,0.0000
21061,1202,60,0.1000,0.00002038,34.7281,1096.6198,0.0000
21062,117,16,0.1000,0.00002038,36.7104,1069.8519,0.0000
21063,121,16,0.1000,0.00002038,29.9022,1088.7089,0.0000
21064,173,17,0.1000,0.00002038,30.5378,1080.0417,0.0000
21065,361,27,0.1000,0.00002038,38.2071,1086.5756,0.0000
21066,992,47,0.1000,0.00002038,34.7763,1091.6457,0.0000
21067,129,16,0.1000,0.00002037,34.4629,1081.1258,0.0000
21068,300,28,0.1000,0.00002037,36.2367,1090.1288,0.0000
21069,119,17,0.1000,0.00002037,35.1004,1072.0835,0.0000
21070,468,26,0.1000,0.00002037,37.1842,1088.5889,0.0000
21071,587,37,0.1000,0.00002037,29.4316,1087.3118,0.0000
21072,315,24,0.1000,0.00002037,31.7850,1085.6618,0.0000
21073,72,12,0.1000,0.00002037,31.8069,1077.0925,0.0000
21074,951,40,0.1000,0.00002036,29.5791,1103.3702,0.0000
21075,26,6,0.1000,0.00002036,14.1791,1067.3783,0.0000
21076,41,9,0.1000,0.00002036,35.0676,1064.1301,0.0000
21077,781,31,0.1000,0.00002036,27.6365,1084.2967,0.0000
21078,50,10,0.1000,0.00002036,44.9340,1065.0887,0.0000
21079,54,11,0.1000,0.00002036,35.6981,1065.9333,0.0000
21080,168,20,0.1000,0.00002036,30.6796,1082.1914,0.0000
21081,78,12,0.1000,0.00002035,31.5348,1072.5023,0.0000
21082,280,19,0.1000,0.00002035,28.2037,1076.7340,0.0000
21083,50,10,0.1000,0.00002035,28.3012,1068.9348,0.0000
21084,375,24,0.1000,0.00002035,30.9637,1084.2254,0.0000
21085,44,12,0.1000,0.00002035,31.5324,1078.6153,0.0000
21086,111,16,0.1000,0.00002035,32.8251,1072.0638,0.0000
21087,463,34,0.1000,0.00002035,34.2989,1088.0425,0.0000
21088,800,36,0.1000,0.00002034,37.6051,1090.1498,0.0000
21089,32,9,0.1000,0.00002034,28.3742,1060.7876,0.0000
21090,43,10,0.1000,0.00002034,42.6177,1073.0670,0.0000
21091,191,20,0.1000,0.00002034,20.6576,1078.0863,0.0000
21092,45,9,0.1000,0.00002034,53.0014,1062.8284,0.0000
21093,291,23,0.1000,0.00002034,31.2373,1084.6512,0.0000
21094,186,21,0.1000,0.00002034,39.1360,1085.7775,0.0000
21095,42,13,0.1000,0.00002034,24.7691,1078.6263,0.0000
21096,330,28,0.1000,0.00002033,30.3063,1079.0450,0.0000
21097,147,20,0.1000,0.00002033,37.7212,1073.8006,0.0000
21098,299,21,0.1000,0.00002033,27.5309,1079.2140,0.0000
21099,415,30,0.1000,0.00002033,34.3131,1080.7063,0.0000
21100,166,17,0.1000,0.00002033,43.2025,1075.8426,0.0000
21101,58,13,0.1000,0.00002033,25.0115,1072.2077,0.0000
21102,530,34,0.1000,0.00002033,29.8719,1086.5406,0.0000
21103,41,10,0.1000,0.00002032,41.3189,1073.2199,0.0000
21104,128,17,0.1000,0.00002032,26.4213,1073.5376,0.0000
21105,211,19,0.1000,0.00002032,32.9253,1089.1489,0.0000
21106,525,37,0.1000,0.00002032,30.2338,1084.4713,0.0000
21107,86,13,0.1000,0.00002032,31.0064,1079.0460,0.0000
21108,183,19,0.1000,0.00002032,39.4033,1074.0792,0.0000
21109,518,33,0.1000,0.00002032,34.9696,1085.4972,0.0000
21110,30,7,0.1000,0.00002031,30.8137,1064.1655,0.0000
21111,50,9,0.1000,0.00002031,52.1451,1061.7500,0.0000
21112,417,26,0.1000,0.00002031,39.9049,1080.8516,0.0000
21113,832,45,0.1000,0.00002031,44.5024,1088.3143,0.0000
21114,647,31,0.1000,0.00002031,34.3222,1078.1503,0.0000
21115,224,25,0.1000,0.00002031,31.8304,1080.8473,0.0000
21116,126,15,0.1000,0.00002031,31.9169,1083.0393,0.0000
21117,377,24,0.1000,0.00002030,39.2392,1076.7753,0.0000
21118,81,13,0.1000,0.00002030,41.3694,1064.5661,0.0000
21119,86,12,0.1000,0.00002030,48.8603,1076.8976,0.0000
21120,855,44,0.1000,0.00002030,30.3386,1088.8538,0.0000
21121,481,27,0.1000,0.00002030,32.3350,1078.2341,0.0000
21122,823,54,0.1000,0.00002030,44.3729,1084.0048,0.0000
21123,407,28,0.1000,0.00002030,21.8061,1090.4297,0.0000
21124,233,20,0.1000,0.00002029,34.5881,1081.9204,0.0000
21125,53,11,0.1000,0.00002029,25.9829,1073.2524,0.0000
21126,366,25,0.1000,0.00002029,37.6856,1085.3979,0.0000
21127,2681,72,0.1000,0.00002029,37.2482,1116.1602,0.0000
21128,60,12,0.1000,0.00002029,29.8137,1078.5411,0.0000
21129,37,9,0.1000,0.00002029,30.9152,1071.2238,0.0000
21130,52,9,0.1000,0.00002029,42.9175,1068.5301,0.0000
21131,115,15,0.1000,0.00002028,24.1884,1070.1259,0.0000
21132,80,13,0.1000,0.00002028,41.1382,1068.3083,0.0000
21133,158,16,0.1000,0.00002028,62.0181,1080.6823,0.0000
21134,55,12,0.1000,0.00002028,19.3773,1072.7345,0.0000
21135,1104,41,0.1000,0.00002028,31.4680,1100.8236,0.0000
21136,925,32,0.1000,0.00002028,26.8591,1094.4296,0.0000
21137,1094,46,0.1000,0.00002028,22.2916,1093.6949,0.0000
21138,127,18,0.1000,0.00002027,39.2321,1077.2091,0.0000
21139,78,13,0.1000,0.00002027,50.1965,1077.6416,0.0000
21140,921,52,0.1000,0.00002027,34.9114,1088.2278,0.0000
21141,155,17,0.1000,0.00002027,46.3934,1076.6517,0.0000
21142,466,29,0.1000,0.00002027,37.1645,1085.7290,0.0000
21143,1163,29,0.1000,0.00002027,36.8681,1111.8043,0.0000
21144,118,14,0.1000,0.00002027,49.7004,1085.2824,0.0000
21145,527,38,0.1000,0.00002026,38.0082,1091.5114,0.0000
21146,997,43,0.1000,0.00002026,33.5194,1086.9535,0.0000
21147,88,15,0.1000,0.00002026,22.2622,1073.4201,0.0000
21148,234,20,0.1000,0.00002026,32.8973,1080.6630,0.0000
21149,804,40,0.1000,0.00002026,26.3606,1091.8061,0.0000
21150,70,13,0.1000,0.00002026,29.2435,1072.0289,0.0000
21151,306,23,0.1000,0.00002026,31.8109,1086.4637,0.0000
21152,369,21,0.1000,0.00002025,25.0326,1080.1505,0.0000
21153,113,17,0.1000,0.00002025,26.0358,1079.8317,0.0000
21154,79,13,0.1000,0.00002025,41.0767,1068.8409,0.0000
21155,38,11,0.1000,0.00002025,56.4702,1062.5979,0.0000
21156,84,14,0.1000,0.00002025,30.8090,1073.2444,0.0000
21157,436,28,0.1000,0.00002025,31.8518,1090.7515,0.0000
21158,62,15,0.1000,0.00002025,33.7838,1077.3337,0.0000
21159,466,27,0.1000,0.00002025,32.5657,1087.7029,0.0000
21160,49,9,0.1000,0.00002024,19.9262,1073.8508,0.0000
21161,359,24,0.1000,0.00002024,30.1174,1089.7123,0.0000
21162,32,8,0.1000,0.00002024,29.2184,1071.2791,0.0000
21163,130,19,0.1000,0.00002024,30.9520,1080.5852,0.0000
21164,379,29,0.1000,0.00002024,33.3329,1088.6364,0.0000
21165,34,8,0.1000,0.00002024,29.5722,1072.5480,0.0000
21166,35,10,0.1000,0.00002024,36.0281,1068.8767,0.0000
21167,34,8,0.1000,0.00002023,34.1766,1062.5463,0.0000
21168,810,36,0.1000,0.00002023,32.4520,1100.5592,0.0000
21169,440,26,0.1000,0.00002023,35.3777,1102.0774,0.0000
21170,34,8,0.1000,0.00002023,28.8846,1055.7013,0.0000
21171,552,34,0.1000,0.00002023,26.0781,1089.1865,0.0000
21172,170,19,0.1000,0.00002023,34.7962,1077.3657,0.0000
21173,613,41,0.1000,0.00002023,33.3011,1086.8296,0.0000
21174,378,28,0.1000,0.00002022,25.9736,1082.4435,0.0000
21175,36,9,0.1000,0.00002022,35.8744,1071.4672,0.0000
21176,287,21,0.1000,0.00002022,30.9225,1087.0936,0.0000
21177,200,23,0.1000,0.00002022,31.8987,1083.3925,0.0000
21178,40,10,0.1000,0.00002022,27.7067,1060.0537,0.0000
21179,787,44,0.1000,0.00002022,32.5221,1090.5738,0.0000
21180,448,27,0.1000,0.00002022,28.1617,1092.9196,0.0000
21181,110,12,0.1000,0.00002021,39.9742,1085.8101,0.0000
21182,478,27,0.1000,0.00002021,36.0420,1098.4197,0.0000
21183,121,15,0.1000,0.00002021,34.0100,1084.9363,0.0000
21184,140,18,0.1000,0.00002021,37.7887,1077.7701,0.0000
21185,122,19,0.1000,0.00002021,31.2365,1078.2809,0.0000
21186,281,21,0.1000,0.00002021,21.3693,1083.6789,0.0000
21187,290,25,0.1000,0.00002021,36.6062,1085.5455,0.0000
21188,110,13,0.1000,0.00002020,40.8737,1069.1957,0.0000
21189,38,10,0.1000,0.00002020,21.3570,1067.2744,0.0000
21190,462,24,0.1000,0.00002020,30.9319,1085.2737,0.0000
21191,37,9,0.1000,0.00002020,37.7839,1064.2345,0.0000
21192,219,22,0.1000,0.00002020,25.9559,1082.8571,0.0000
21193,259,23,0.1000,0.00002020,40.9849,1087.0504,0.0000
21194,58,11,0.1000,0.00002020,29.3322,1073.4103,0.0000
21195,83,13,0.1000,0.00002019,32.8646,1073.9863,0.0000
21196,35,9,0.1000,0.00002019,31.8632,1065.3946,0.0000
21197,299,26,0.1000,0.00002019,35.3271,1076.9685,0.0000
21198,388,24,0.1000,0.00002019,34.1977,1086.9287,0.0000
21199,241,20,0.1000,0.00002019,32.4564,1083.0628,0.0000
21200,342,27,0.1000,0.00002019,30.3076,1087.2445,0.0000
21201,442,35,0.1000,0.00002019,33.1563,1083.1199,0.0000
21202,247,23,0.1000,0.00002018,43.2056,1082.9957,0.0000
21203,132,15,0.1000,0.00002018,28.5337,1074.8723,0.0000
21204,364,25,0.1000,0.00002018,33.1482,1097.3303,0.0000
21205,165,15,0.1000,0.00002018,35.1790,1075.3493,0.0000
21206,63,13,0.1000,0.00002018,40.3033,1070.9153,0.0000
21207,1281,52,0.1000,0.00002018,32.0743,1100.5209,0.0000
21208,40,11,0.1000,0.00002018,25.4174,1072.2011,0.0000
21209,254,23,0.1000,0.00002017,36.8937,1082.6677,0.0000
21210,551,25,0.1000,0.00002017,30.6325,1091.7875,0.0000
21211,1203,37,0.1000,0.00002017,31.2232,1096.5613,0.0000
21212,46,9,0.1000,0.00002017,26.9590,1075.1927,0.0000
21213,374,25,0.1000,0.00002017,36.8215,1083.7537,0.0000
21214,709,33,0.1000,0.00002017,41.3725,1089.5530,0.0000
21215,137,15,0.1000,0.00002017,36.3021,1084.0116,0.0000
21216,1955,77,0.1000,0.00002016,32.1035,1090.3489,0.0000
21217,1136,44,0.1000,0.00002016,35.1614,1091.7909,0.0000
21218,499,31,0.1000,0.00002016,29.1057,1082.8713,0.0000
21219,120,13,0.1000,0.00002016,32.9995,1077.4053,0.0000
21220,50,10,0.1000,0.00002016,30.3936,1068.0488,0.0000
21221,199,18,0.1000,0.00002016,35.2363,1076.1288,0.0000
21222,56,11,0.1000,0.00002016,33.3013,1066.1541,0.0000
21223,160,16,0.1000,0.00002016,37.6342,1072.5062,0.0000
21224,40,9,0.1000,0.00002015,28.4051,1071.5103,0.0000
21225,287,24,0.1000,0.00002015,35.6232,1084.5766,0.0000
21226,33,8,0.1000,0.00002015,15.9338,1053.9512,0.0000
21227,369,25,0.1000,0.00002015,35.5856,1091.0267,0.0000
21228,364,27,0.1000,0.00002015,42.0255,1091.0434,0.0000
21229,46,9,0.1000,0.00002015,51.1439,1062.8851,0.0000
21230,85,16,0.1000,0.00002015,32.2916,1079.5788,0.0000
21231,280,18,0.1000,0.00002014,35.8778,1084.6030,0.0000
21232,177,20,0.1000,0.00002014,35.3059,1067.7089,0.0000
21233,296,22,0.1000,0.00002014,33.8931,1074.0774,0.0000
21234,167,21,0.1000,0.00002014,28.1554,1075.7234,0.0000
21235,233,20,0.1000,0.00002014,39.2306,1079.1133,0.0000
21236,222,23,0.1000,0.00002014,24.2973,1076.0976,0.0000
21237,314,27,0.1000,0.00002014,33.8971,1079.2582,0.0000
21238,365,21,0.1000,0.00002013,44.5983,1081.8807,0.0000
21239,1690,53,0.1000,0.00002013,39.7315,1102.0560,0.0000
21240,652,39,0.1000,0.00002013,30.8650,1092.3503,0.0000
21241,112,15,0.1000,0.00002013,32.2174,1072.0528,0.0000
21242,52,11,0.1000,0.00002013,21.8395,1066.5044,0.0000
21243,61,15,0.1000,0.00002013,41.6119,1064.6849,0.0000
21244,227,17,0.1000,0.00002013,34.6643,1066.9101,0.0000
21245,59,12,0.1000,0.00002012,34.9878,1068.6470,0.0000
21246,33,9,0.1000,0.00002012,19.5830,1060.5307,0.0000
21247,458,24,0.1000,0.00002012,29.4188,1086.9795,0.0000
21248,1688,59,0.1000,0.00002012,29.5869,1101.9059,0.0000
21249,353,30,0.1000,0.00002012,28.3773,1081.4149,0.0000
21250,53,11,0.1000,0.00002012,27.2206,1066.6097,0.0000
21251,81,15,0.1000,0.00002012,33.3918,1070.4981,0.0000
21252,740,26,0.1000,0.00002011,28.8168,1091.6013,0.0000
21253,114,11,0.1000,0.00002011,27.6432,1081.7621,0.0000
21254,466,34,0.1000,0.00002011,38.5622,1090.9610,0.0000
21255,53,10,0.1000,0.00002011,45.3717,1066.9852,0.0000
21256,138,18,0.1000,0.00002011,40.5097,1073.7572,0.0000
21257,161,23,0.1000,0.00002011,26.5456,1081.3511,0.0000
21258,86,13,0.1000,0.00002011,25.0169,1077.5040,0.0000
21259,39,10,0.1000,0.00002010,29.1146,1065.6695,0.0000
21260,87,15,0.1000,0.00002010,43.3090,1070.6465,0.0000
21261,330,27,0.1000,0.00002010,37.7150,1082.2930,0.0000
21262,35,9,0.1000,0.00002010,24.7824,1062.0712,0.0000
21263,223,20,0.1000,0.00002010,32.3004,1076.4562,0.0000
21264,661,25,0.1000,0.00002010,33.9736,1090.5787,0.0000
21265,32,8,0.1000,0.00002010,35.5817,1059.9312,0.0000
21266,1202,35,0.1000,0.00002009,41.7445,1102.3605,0.0000
21267,24,6,0.1000,0.00002009,39.7425,1049.8361,0.0000
21268,259,21,0.1000,0.00002009,28.0543,1081.7327,0.0000
21269,502,33,0.1000,0.00002009,41.1404,1087.6519,0.0000
21270,121,14,0.1000,0.00002009,30.5888,1077.5543,0.0000
21271,205,21,0.1000,0.00002009,31.0711,1073.8562,0.0000
21272,160,14,0.1000,0.00002009,44.3064,1077.1382,0.0000
21273,915,32,0.1000,0.00002008,32.8757,1086.1678,0.0000
21274,164,19,0.1000,0.00002008,28.9333,1079.1353,0.0000
21275,217,15,0.1000,0.00002008,27.6559,1075.4461,0.0000
21276,53,11,0.1000,0.00002008,27.9206,1060.3730,0.0000
21277,204,19,0.1000,0.00002008,34.1157,1082.6205,0.0000
21278,241,27,0.1000,0.00002008,29.5767,1082.1092,0.0000
21279,479,27,0.1000,0.00002008,28.3020,1085.4675,0.0000
21280,57,12,0.1000,0.00002008,25.3427,1078.3867,0.0000
21281,173,18,0.1000,0.00002007,48.4583,1072.7370,0.0000
21282,608,36,0.1000,0.00002007,35.3307,1081.0245,0.0000
21283,66,12,0.1000,0.00002007,34.7781,1064.8752,0.0000
21284,4070,65,0.1000,0.00002007,31.9661,1135.0077,0.0000
21285,59,14,0.1000,0.00002007,24.9671,1069.5574,0.0000
21286,41,10,0.1000,0.00002007,17.8979,1060.3110,0.0000
21287,117,13,0.1000,0.00002007,46.4415,1075.5565,0.0000
21288,495,33,0.1000,0.00002006,41.6835,1085.4005,0.0000
21289,256,26,0.1000,0.00002006,34.3592,1079.6056,0.0000
21290,152,16,0.1000,0.00002006,48.2319,1070.7039,0.0000
21291,55,13,0.1000,0.00002006,34.6602,1071.7279,0.0000
21292,120,17,0.1000,0.00002006,36.4010,1071.3811,0.0000
21293,845,37,0.1000,0.00002006,28.5313,1095.2063,0.0000
21294,34,8,0.1000,0.00002006,26.4385,1068.5237,0.0000
21295,39,8,0.1000,0.00002005,35.0584,1069.7096,0.0000
21296,467,35,0.1000,0.00002005,32.2610,1088.1403,0.0000
21297,219,20,0.1000,0.00002005,25.1501,1088.4907,0.0000
21298,1013,49,0.1000,0.00002005,26.0266,1087.6440,0.0000
21299,56,13,0.1000,0.00002005,47.8635,1069.2810,0.0000
21300,1742,63,0.1000,0.00002005,30.0453,1104.8820,0.0000
21301,117,17,0.1000,0.00002005,40.0715,1071.3020,0.0000
21302,73,13,0.1000,0.00002004,16.6575,1073.8168,0.0000
21303,29,7,0.1000,0.00002004,53.2414,1061.5470,0.0000
21304,71,11,0.1000,0.00002004,44.6912,1066.5718,0.0000
21305,168,16,0.1000,0.00002004,29.7540,1077.2548,0.0000
21306,200,18,0.1000,0.00002004,36.2477,1068.3643,0.0000
21307,34,9,0.1000,0.00002004,29.3739,1063.6313,0.0000
21308,611,41,0.1000,0.00002004,41.5678,1082.6914,0.0000
21309,35,11,0.1000,0.00002003,43.9867,1060.6127,0.0000
21310,336,29,0.1000,0.00002003,39.4938,1078.7445,0.0000
21311,425,31,0.1000,0.00002003,43.1647,1078.3897,0.0000
21312,381,25,0.1000,0.00002003,38.4896,1081.5613,0.0000
21313,53,10,0.1000,0.00002003,21.6975,1079.1589,0.0000
21314,1006,27,0.1000,0.00002003,40.5046,1111.6086,0.0000
21315,325,27,0.1000,0.00002003,38.4129,1084.9293,0.0000
21316,49,10,0.1000,0.00002002,23.8746,1067.2598,0.0000
21317,56,13,0.1000,0.00002002,22.3445,1078.3852,0.0000
21318,49,9,0.1000,0.00002002,26.9433,1065.9534,0.0000
21319,370,28,0.1000,0.00002002,26.5068,1073.6824,0.0000
21320,84,14,0.1000,0.00002002,31.2272,1074.9367,0.0000
21321,56,12,0.1000,0.00002002,19.5191,1064.2575,0.0000
21322,245,20,0.1000,0.00002002,35.9429,1082.2089,0.0000
21323,169,19,0.1000,0.00002001,25.8677,1072.8626,0.0000
21324,41,9,0.1000,0.00002001,24.4647,1073.6256,0.0000
21325,95,16,0.1000,0.00002001,27.8925,1071.1825,0.0000
21326,37,9,0.1000,0.00002001,26.5544,1070.4145,0.0000
21327,101,14,0.1000,0.00002001,30.6537,1071.2481,0.0000
21328,98,14,0.1000,0.00002001,36.3240,1080.3269,0.0000
21329,80,12,0.1000,0.00002001,27.5558,1076.0513,0.0000
21330,215,19,0.1000,0.00002000,27.8296,1089.6743,0.0000
21331,56,12,0.1000,0.00002000,24.2049,1073.0821,0.0000
21332,50,11,0.1000,0.00002000,20.7649,1079.1830,0.0000
21333,543,24,0.1000,0.00002000,27.2160,1091.1302,0.0000
21334,206,21,0.1000,0.00002000,33.2149,1082.3716,0.0000
21335,152,18,0.1000,0.00002000,42.6389,1082.9365,0.0000
21336,553,31,0.1000,0.00002000,30.0912,1090.8278,0.0000
21337,39,10,0.1000,0.00001999,53.5214,1075.5822,0.0000
21338,463,26,0.1000,0.00001999,32.7475,1090.4413,0.0000
21339,46,10,0.1000,0.00001999,29.4293,1073.5004,0.0000
21340,124,14,0.1000,0.00001999,35.5494,1072.3845,0.0000
21341,32,9,0.1000,0.00001999,28.3204,1065.9171,0.0000
21342,298,20,0.1000,0.00001999,27.8395,1083.2553,0.0000
21343,41,9,0.1000,0.00001999,35.3957,1072.1913,0.0000
21344,243,21,0.1000,0.00001998,33.0402,1080.4078,0.0000
21345,40,9,0.1000,0.00001998,36.6032,1074.4390,0.0000
21346,83,13,0.1000,0.00001998,22.5413,1082.6499,0.0000
21347,43,12,0.1000,0.00001998,28.3598,1074.0443,0.0000
21348,374,22,0.1000,0.00001998,31.5720,1088.3637,0.0000
21349,227,16,0.1000,0.00001998,43.7684,1079.5918,0.0000
21350,40,9,0.1000,0.00001998,26.3840,1065.3255,0.0000
21351,286,22,0.1000,0.00001998,33.4419,1089.8239,0.0000
21352,269,25,0.1000,0.00001997,40.8523,1091.8399,0.0000
21353,315,24,0.1000,0.00001997,20.9111,1089.7998,0.0000
21354,358,24,0.1000,0.00001997,40.3406,1096.5219,0.0000
21355,225,17,0.1000,0.00001997,35.5870,1081.5646,0.0000
21356,55,11,0.1000,0.00001997,23.6433,1073.2139,0.0000
21357,97,13,0.1000,0.00001997,24.3569,1083.9779,0.0000
21358,176,20,0.1000,0.00001997,31.1173,1085.4484,0.0000
21359,214,17,0.1000,0.00001996,29.6958,1088.6701,0.0000
21360,206,18,0.1000,0.00001996,33.8368,1074.5942,0.0000
21361,121,15,0.1000,0.00001996,28.8881,1074.4287,0.0000
21362,220,22,0.1000,0.00001996,36.0559,1092.9845,0.0000
21363,29,7,0.1000,0.00001996,19.1265,1066.2029,0.0000
21364,109,11,0.1000,0.00001996,25.6947,1090.0027,0.0000
21365,296,23,0.1000,0.00001996,25.2637,1090.3614,0.0000
21366,439,35,0.1000,0.00001995,39.6383,1086.2938,0.0000
21367,84,15,0.1000,0.00001995,41.2946,1074.8521,0.0000
21368,168,21,0.1000,0.00001995,33.7786,1079.5981,0.0000
21369,171,18,0.1000,0.00001995,34.1184,1081.0948,0.0000
21370,69,11,0.1000,0.00001995,38.4113,1077.7826,0.0000
21371,564,30,0.1000,0.00001995,36.5105,1093.4815,0.0000
21372,171,19,0.1000,0.00001995,49.4726,1081.4669,0.0000
21373,2634,70,0.1000,0.00001994,34.5547,1113.6384,0.0000
21374,42,10,0.1000,0.00001994,21.2092,1074.7354,0.0000
21375,82,14,0.1000,0.00001994,35.5287,1074.4418,0.0000
21376,45,7,0.1000,0.00001994,27.5460,1073.7453,0.0000
21377,100,15,0.1000,0.00001994,30.5078,1093.1941,0.0000
21378,177,18,0.1000,0.00001994,27.9829,1074.6976,0.0000
21379,119,14,0.1000,0.00001994,29.8327,1074.3323,0.0000
21380,958,36,0.1000,0.00001993,35.1519,1099.8403,0.0000
21381,53,10,0.1000,0.00001993,29.1154,1078.9931,0.0000
21382,922,36,0.1000,0.00001993,30.7461,1102.3521,0.0000
21383,138,17,0.1000,0.00001993,45.2715,1084.0898,0.0000
21384,36,9,0.1000,0.00001993,41.1406,1066.2741,0.0000
21385,140,17,0.1000,0.00001993,25.9418,1073.7602,0.0000
21386,142,18,0.1000,0.00001993,50.4974,1075.0968,0.0000
21387,55,12,0.1000,0.00001992,28.9821,1079.4077,0.0000
21388,53,11,0.1000,0.00001992,44.1810,1072.9594,0.0000
21389,317,28,0.1000,0.00001992,43.0923,1077.4143,0.0000
21390,37,10,0.1000,0.00001992,37.4912,1072.4117,0.0000
21391,178,20,0.1000,0.00001992,31.7675,1088.6278,0.0000
21392,72,14,0.1000,0.00001992,22.5955,1076.6697,0.0000
21393,120,17,0.1000,0.00001992,26.1202,1085.9682,0.0000
21394,52,11,0.1000,0.00001991,29.5427,1067.9729,0.0000
21395,49,11,0.1000,0.00001991,42.4162,1067.4727,0.0000
21396,114,13,0.1000,0.00001991,45.7941,1077.8381,0.0000
21397,178,19,0.1000,0.00001991,31.6145,1079.7251,0.0000
21398,645,35,0.1000,0.00001991,37.0594,1088.3531,0.0000
