episode,score,steps,epsilon,lr,loss,avg_v,grad_norm
6557,76,15,0.1000,0.00005000,34.4524,452.2518,214.8420
6558,56,13,0.1000,0.00005000,30.4473,489.7294,163.8168
6559,33,8,0.1000,0.00005000,25.2291,455.2732,208.8368
6560,59,12,0.1000,0.00005000,22.6657,463.3140,206.5691
6561,94,15,0.1000,0.00005000,32.7530,453.7749,267.3140
6562,371,32,0.1000,0.00005000,27.0999,464.5131,206.3839
6563,97,14,0.1000,0.00005000,24.2803,470.2336,198.4087
6564,36,9,0.1000,0.00005000,26.7509,449.4202,181.1904
6565,191,24,0.1000,0.00005000,30.9260,488.8375,152.0519
6566,82,14,0.1000,0.00005000,28.1795,463.4850,286.5771
6567,82,12,0.1000,0.00005000,23.8208,470.7285,171.7980
6568,129,17,0.1000,0.00005000,29.7684,467.3991,144.4701
6569,119,16,0.1000,0.00005000,37.5216,472.5541,178.9820
6570,170,21,0.1000,0.00005000,29.4561,471.2805,208.8190
6571,92,16,0.1000,0.00005000,23.0709,446.5340,219.0396
6572,77,13,0.1000,0.00005000,31.9364,466.0629,157.1378
6573,37,10,0.1000,0.00005000,30.8064,467.5625,286.9422
6574,32,11,0.1000,0.00005000,25.4870,467.6190,233.2518
6575,251,22,0.1000,0.00005000,29.2462,491.6340,171.3483
6576,240,26,0.1000,0.00005000,28.8992,450.6672,170.7232
6577,76,13,0.1000,0.00005000,24.1912,484.9858,185.4269
6578,33,8,0.1000,0.00005000,30.5180,451.8440,222.0082
6579,38,9,0.1000,0.00005000,26.3417,471.6989,145.2755
6580,113,15,0.1000,0.00005000,31.7329,468.0981,158.7317
6581,233,19,0.1000,0.00005000,23.5607,487.4092,182.9190
6582,123,14,0.1000,0.00005000,36.1214,448.3211,215.9784
6583,28,7,0.1000,0.00005000,38.3560,454.2165,231.9079
6584,105,15,0.1000,0.00005000,27.3930,466.6215,180.9736
6585,33,9,0.1000,0.00005000,32.2239,478.2532,304.3048
6586,78,15,0.1000,0.00005000,27.6429,469.2968,203.1563
6587,380,26,0.1000,0.00005000,24.4010,478.6262,159.0031
6588,97,14,0.1000,0.00005000,29.1144,487.1675,203.7248
6589,96,14,0.1000,0.00005000,21.9100,442.1113,193.4675
6590,100,15,0.1000,0.00005000,29.7281,482.2488,163.0180
6591,38,10,0.1000,0.00005000,26.7664,461.3337,280.2417
6592,28,6,0.1000,0.00005000,30.8193,481.8091,281.5458
6593,96,17,0.1000,0.00005000,29.9054,471.3446,136.6784
6594,553,39,0.1000,0.00005000,28.6079,491.2161,260.5239
6595,49,11,0.1000,0.00005000,31.1270,462.7940,194.3712
6596,319,24,0.1000,0.00005000,27.0047,477.4202,230.3777
6597,56,11,0.1000,0.00005000,36.7416,487.3552,239.2566
6598,57,12,0.1000,0.00005000,28.9446,463.4302,174.9092
6599,23,5,0.1000,0.00005000,37.5682,472.6424,197.2641
6600,57,14,0.1000,0.00005000,28.1240,481.8116,242.1138
6601,74,10,0.1000,0.00005000,32.0871,475.3043,203.9102
6602,170,18,0.1000,0.00005000,26.0333,440.8237,170.8174
6603,102,17,0.1000,0.00005000,29.0526,450.0630,210.7501
6604,52,11,0.1000,0.00005000,30.9869,445.7428,198.7666
6605,337,27,0.1000,0.00005000,27.7344,483.7184,220.1416
6606,76,14,0.1000,0.00005000,26.2421,464.3449,212.9226
6607,53,10,0.1000,0.00005000,25.4295,478.3424,216.1518
6608,33,8,0.1000,0.00005000,25.2133,463.2075,165.9327
6609,158,14,0.1000,0.00005000,20.9875,482.0317,262.2937
6610,56,10,0.1000,0.00005000,23.0123,450.2965,181.5862
6611,185,18,0.1000,0.00005000,27.3724,482.2273,202.5653
6612,224,22,0.1000,0.00005000,33.5918,500.2958,223.6683
6613,576,33,0.1000,0.00005000,30.4080,454.3906,236.1923
6614,141,18,0.1000,0.00005000,35.4669,477.3681,248.9711
6615,37,9,0.1000,0.00005000,28.5748,469.9604,225.3416
6616,159,16,0.1000,0.00005000,23.9164,470.7211,182.2002
6617,118,16,0.1000,0.00005000,27.8091,465.5497,195.2246
6618,121,17,0.1000,0.00005000,23.2397,478.4415,230.8931
6619,52,9,0.1000,0.00005000,31.8332,458.1444,163.2187
6620,119,17,0.1000,0.00005000,28.9360,465.1744,263.6165
6621,49,11,0.1000,0.00005000,35.0795,478.9978,314.7490
6622,60,13,0.1000,0.00005000,27.1065,443.5174,239.0546
6623,23,6,0.1000,0.00005000,29.3391,450.8701,152.1419
6624,91,15,0.1000,0.00005000,29.3071,481.4251,183.5456
6625,46,8,0.1000,0.00005000,22.4752,479.0576,246.7670
6626,131,17,0.1000,0.00005000,30.1933,474.1687,210.0144
6627,73,14,0.1000,0.00005000,25.6403,451.9346,214.5343
6628,37,7,0.1000,0.00005000,28.2505,487.1707,235.1039
6629,82,11,0.1000,0.00005000,24.5213,465.3630,196.0060
6630,143,19,0.1000,0.00005000,24.8579,499.2814,171.7411
6631,56,13,0.1000,0.00005000,29.9222,482.0832,216.2296
6632,223,18,0.1000,0.00005000,30.0559,483.4031,175.1337
6633,200,23,0.1000,0.00005000,33.8043,470.5929,213.0138
6634,293,23,0.1000,0.00005000,29.2527,513.1944,215.6595
6635,213,20,0.1000,0.00005000,25.1997,457.7158,213.7406
6636,120,15,0.1000,0.00005000,28.2578,484.5323,206.6115
6637,59,12,0.1000,0.00005000,26.0308,467.7690,136.6738
6638,592,34,0.1000,0.00005000,29.1068,498.0326,195.0229
6639,62,16,0.1000,0.00005000,27.2850,486.3271,234.3764
6640,48,10,0.1000,0.00005000,34.9820,473.1927,167.6473
6641,79,11,0.1000,0.00005000,33.2745,479.2627,256.5410
6642,223,20,0.1000,0.00005000,27.5705,479.0060,275.8730
6643,48,10,0.1000,0.00005000,35.2154,473.4674,198.4072
6644,226,19,0.1000,0.00005000,28.5205,481.8272,223.6006
6645,43,10,0.1000,0.00005000,34.1474,477.0544,263.3315
6646,216,21,0.1000,0.00005000,29.6488,475.3515,224.0331
6647,251,22,0.1000,0.00005000,30.6068,492.6345,223.7877
6648,61,13,0.1000,0.00005000,31.3920,471.0803,219.2520
6649,133,18,0.1000,0.00005000,32.2260,485.5586,226.0333
6650,125,15,0.1000,0.00005000,31.2681,470.5073,219.1592
6651,202,22,0.1000,0.00005000,25.8749,470.5597,192.4184
6652,515,30,0.1000,0.00005000,23.3770,493.7623,157.6170
6653,70,13,0.1000,0.00005000,31.2272,486.4307,213.3723
6654,46,8,0.1000,0.00005000,32.4910,476.2384,177.9568
6655,39,9,0.1000,0.00005000,29.9656,488.9003,192.2931
6656,85,13,0.1000,0.00005000,33.4573,492.9087,200.2523
6657,60,14,0.1000,0.00005000,29.8354,493.5632,210.4145
6658,34,9,0.1000,0.00005000,33.6895,474.7397,130.6823
6659,458,23,0.1000,0.00005000,28.7549,479.7071,312.9732
6660,216,18,0.1000,0.00005000,29.4540,483.1776,255.9381
6661,440,22,0.1000,0.00005000,27.7210,485.6317,286.9052
6662,52,10,0.1000,0.00005000,21.6673,473.0738,175.8372
6663,123,17,0.1000,0.00005000,35.7543,497.5679,199.4557
6664,55,11,0.1000,0.00005000,27.0459,478.2334,148.8942
6665,44,10,0.1000,0.00005000,29.9131,470.4452,211.7732
6666,60,12,0.1000,0.00005000,26.9723,448.4785,165.1119
6667,48,10,0.1000,0.00005000,33.7878,502.2620,193.2633
6668,57,12,0.1000,0.00005000,28.7163,485.8463,154.3523
6669,38,9,0.1000,0.00005000,33.0687,468.2672,346.1765
6670,57,14,0.1000,0.00005000,23.9310,501.2534,261.5243
6671,112,14,0.1000,0.00005000,34.8661,484.8917,246.2706
6672,101,15,0.1000,0.00005000,22.4273,468.5435,342.7370
6673,106,16,0.1000,0.00005000,33.3052,450.6003,338.7731
6674,646,42,0.1000,0.00005000,27.2094,493.8494,188.2410
6675,216,18,0.1000,0.00005000,27.3693,488.6315,353.4374
6676,75,13,0.1000,0.00005000,32.4557,472.3713,287.1795
6677,158,16,0.1000,0.00005000,33.3203,487.9503,242.1970
6678,36,9,0.1000,0.00005000,29.4863,469.0093,308.8265
6679,42,9,0.1000,0.00005000,32.2133,449.6143,314.8133
6680,35,11,0.1000,0.00005000,31.5350,471.8833,227.4950
6681,34,8,0.1000,0.00005000,39.1015,460.9451,376.6832
6682,115,12,0.1000,0.00005000,28.9892,484.5982,250.1313
6683,56,11,0.1000,0.00005000,23.1277,473.0052,264.0849
6684,57,12,0.1000,0.00005000,30.7223,476.0000,163.7447
6685,84,14,0.1000,0.00005000,33.8299,479.5764,169.6354
6686,559,34,0.1000,0.00005000,36.3940,493.9256,179.3876
6687,55,12,0.1000,0.00005000,29.3276,433.6162,190.9200
6688,107,17,0.1000,0.00005000,23.5494,494.0585,169.5354
6689,79,11,0.1000,0.00005000,27.6881,444.4180,173.9378
6690,218,17,0.1000,0.00005000,28.6739,472.5504,209.6750
6691,55,12,0.1000,0.00005000,30.1365,486.7629,213.3954
6692,102,15,0.1000,0.00005000,28.4970,472.0425,183.8111
6693,158,17,0.1000,0.00005000,24.0461,476.3982,219.8290
6694,36,11,0.1000,0.00005000,37.0429,475.6332,182.3401
6695,120,16,0.1000,0.00005000,27.7282,472.0467,166.2586
6696,223,18,0.1000,0.00005000,23.5826,480.5676,155.3629
6697,294,19,0.1000,0.00005000,25.7738,466.8517,201.5388
6698,55,11,0.1000,0.00005000,32.3426,463.0138,308.1114
6699,102,13,0.1000,0.00005000,32.1834,499.1241,265.2415
6700,309,30,0.1000,0.00005000,22.7147,502.1279,203.7397
6701,46,9,0.1000,0.00005000,30.6865,483.8997,211.0283
6702,187,21,0.1000,0.00005000,33.0706,476.3165,172.7195
6703,81,12,0.1000,0.00005000,30.0962,466.8449,192.1076
6704,52,12,0.1000,0.00005000,30.5407,492.2101,201.0186
6705,346,27,0.1000,0.00005000,28.7855,476.6819,187.6179
6706,546,27,0.1000,0.00005000,28.3247,481.6746,210.0082
6707,256,25,0.1000,0.00005000,36.3576,510.5249,242.6130
6708,33,9,0.1000,0.00005000,32.9471,488.8531,210.0407
6709,226,25,0.1000,0.00005000,29.2212,497.3418,213.7506
6710,178,18,0.1000,0.00005000,32.2022,474.6086,238.6494
6711,167,18,0.1000,0.00005000,29.1488,467.6253,201.8754
6712,611,31,0.1000,0.00005000,27.2800,500.6588,234.8649
6713,39,9,0.1000,0.00005000,24.8798,475.2468,185.0033
6714,153,20,0.1000,0.00005000,34.1916,492.6449,166.4714
6715,56,12,0.1000,0.00005000,27.9523,494.3837,260.7025
6716,140,15,0.1000,0.00005000,29.0492,495.2068,246.7544
6717,74,12,0.1000,0.00005000,23.9442,472.3714,338.0061
6718,71,13,0.1000,0.00005000,23.3471,474.5767,253.4094
6719,490,31,0.1000,0.00005000,29.9148,486.1651,232.0297
6720,129,16,0.1000,0.00005000,28.3754,480.7023,254.2596
6721,85,13,0.1000,0.00005000,30.1509,495.1049,149.8997
6722,54,10,0.1000,0.00005000,27.6382,497.5451,265.4468
6723,120,12,0.1000,0.00005000,32.4577,475.4835,228.2671
6724,55,11,0.1000,0.00005000,27.3364,505.8736,224.9798
6725,32,8,0.1000,0.00005000,28.5504,470.6675,250.4818
6726,69,13,0.1000,0.00005000,31.3105,480.2483,204.1982
6727,93,15,0.1000,0.00005000,30.8859,482.2767,152.2708
6728,103,17,0.1000,0.00005000,25.8526,493.8137,295.6349
6729,51,10,0.1000,0.00005000,26.3072,467.1108,199.2949
6730,65,11,0.1000,0.00005000,30.8452,474.3369,216.6686
6731,323,28,0.1000,0.00005000,33.3512,495.9607,225.3108
6732,28,8,0.1000,0.00005000,40.4329,495.6932,119.6324
6733,62,15,0.1000,0.00005000,31.5646,483.1558,176.2988
6734,137,18,0.1000,0.00005000,28.7963,480.3283,175.8823
6735,45,9,0.1000,0.00005000,26.2050,476.6444,209.0368
6736,35,9,0.1000,0.00005000,26.2861,487.3437,212.2915
6737,71,13,0.1000,0.00005000,25.8220,498.3914,116.5065
6738,489,28,0.1000,0.00005000,31.6735,489.8417,233.2442
6739,73,13,0.1000,0.00005000,33.2054,515.8868,259.9975
6740,45,10,0.1000,0.00005000,31.7603,460.0314,345.0870
6741,75,14,0.1000,0.00005000,29.6693,460.3205,317.2729
6742,42,11,0.1000,0.00005000,30.9790,467.6054,322.1693
6743,244,22,0.1000,0.00005000,26.2071,487.1058,353.0193
6744,33,7,0.1000,0.00005000,28.6037,424.7518,249.7277
6745,48,8,0.1000,0.00005000,44.6961,469.3385,197.2610
6746,31,9,0.1000,0.00005000,31.9560,471.1189,280.3028
6747,51,8,0.1000,0.00005000,33.0778,474.9040,292.1006
6748,32,9,0.1000,0.00005000,23.0574,489.7128,150.9247
6749,278,25,0.1000,0.00005000,30.9644,478.8898,203.2662
6750,125,18,0.1000,0.00005000,31.0204,491.3056,244.0011
6751,263,24,0.1000,0.00005000,30.0871,478.2064,218.6694
6752,83,12,0.1000,0.00005000,21.1623,492.0955,255.5276
6753,116,13,0.1000,0.00005000,31.4807,490.0351,260.4372
6754,59,13,0.1000,0.00005000,26.6606,505.9880,252.2667
6755,955,43,0.1000,0.00005000,23.5078,489.2002,233.5423
6756,52,11,0.1000,0.00005000,26.8386,487.3418,170.2008
6757,43,9,0.1000,0.00005000,30.5832,484.1157,232.6978
6758,334,28,0.1000,0.00005000,32.9266,484.4956,173.0006
6759,279,19,0.1000,0.00005000,28.1356,494.8089,280.5779
6760,119,15,0.1000,0.00005000,28.3511,487.2995,250.6766
6761,143,18,0.1000,0.00005000,28.6107,489.6120,234.7506
6762,29,7,0.1000,0.00005000,21.1852,482.7100,193.5230
6763,56,9,0.1000,0.00005000,29.0582,464.0461,284.1857
6764,62,14,0.1000,0.00005000,30.2517,491.7248,275.7790
6765,84,14,0.1000,0.00005000,30.9939,502.5018,246.0592
6766,35,10,0.1000,0.00005000,36.7326,499.1274,230.6053
6767,297,22,0.1000,0.00005000,26.5691,498.4430,188.2280
6768,80,16,0.1000,0.00005000,27.2209,492.5871,148.5619
6769,223,19,0.1000,0.00005000,36.0063,493.7923,174.2493
6770,124,15,0.1000,0.00005000,29.0831,474.2134,149.2744
6771,37,10,0.1000,0.00005000,34.1979,494.1112,227.2992
6772,48,10,0.1000,0.00005000,27.3747,486.2178,237.4087
6773,159,22,0.1000,0.00005000,33.8966,485.0555,203.9923
6774,166,14,0.1000,0.00005000,23.0997,501.8409,151.2168
6775,106,17,0.1000,0.00005000,24.4050,504.2375,203.6061
6776,31,6,0.1000,0.00005000,31.2398,472.9358,258.5197
6777,34,10,0.1000,0.00005000,29.6793,498.1880,155.5497
6778,32,7,0.1000,0.00005000,32.8531,454.9110,165.2149
6779,32,8,0.1000,0.00005000,27.5116,490.8548,248.4444
6780,61,13,0.1000,0.00005000,26.2575,482.9117,212.2725
6781,39,12,0.1000,0.00005000,32.0862,473.3280,219.0758
6782,119,15,0.1000,0.00005000,25.9355,496.7749,235.7697
6783,235,24,0.1000,0.00005000,27.1681,492.9446,186.6984
6784,55,10,0.1000,0.00005000,33.0078,479.0508,180.4137
6785,42,11,0.1000,0.00005000,25.0647,469.8573,323.8906
6786,262,24,0.1000,0.00005000,22.3660,487.0417,213.0944
6787,40,10,0.1000,0.00005000,39.4389,470.0252,234.2742
6788,80,15,0.1000,0.00005000,23.2272,508.9214,140.7554
6789,56,10,0.1000,0.00005000,23.2413,488.4900,211.9749
6790,59,12,0.1000,0.00005000,32.2051,486.2255,262.2714
6791,71,10,0.1000,0.00005000,31.4485,482.0726,152.4087
6792,32,8,0.1000,0.00005000,36.5600,498.9960,257.3000
6793,220,17,0.1000,0.00005000,27.4613,502.1653,210.2239
6794,78,12,0.1000,0.00005000,33.3665,489.8706,161.9030
6795,77,10,0.1000,0.00005000,41.3414,488.3363,228.1379
6796,554,43,0.1000,0.00005000,28.7562,498.1215,220.5921
6797,32,8,0.1000,0.00005000,35.5162,478.3852,183.0570
6798,159,15,0.1000,0.00005000,27.1123,497.5036,253.7000
6799,387,23,0.1000,0.00005000,29.4007,505.9567,184.9472
6800,217,24,0.1000,0.00005000,30.0000,500.3911,211.5123
6801,51,10,0.1000,0.00005000,35.7443,464.3812,214.3660
6802,69,13,0.1000,0.00005000,31.4185,497.6281,198.3729
6803,34,9,0.1000,0.00005000,33.5158,484.2318,214.8435
6804,46,11,0.1000,0.00005000,24.2213,483.2550,203.1970
6805,34,8,0.1000,0.00005000,31.2427,480.9003,256.4601
6806,121,14,0.1000,0.00005000,35.3858,474.7582,159.0582
6807,37,8,0.1000,0.00005000,27.9782,465.6845,152.4121
6808,54,10,0.1000,0.00005000,25.8794,477.8123,213.1915
6809,52,11,0.1000,0.00005000,37.3977,496.5238,194.5552
6810,72,11,0.1000,0.00005000,29.9694,493.6229,244.8907
6811,28,8,0.1000,0.00005000,33.1394,500.0548,307.9032
6812,77,15,0.1000,0.00005000,26.7674,502.8336,238.1834
6813,62,12,0.1000,0.00005000,32.2934,507.5441,197.6350
6814,62,12,0.1000,0.00005000,36.8171,493.8381,307.6186
6815,82,15,0.1000,0.00005000,23.6435,504.1629,245.4783
6816,59,12,0.1000,0.00005000,25.9043,476.0848,167.9698
6817,368,23,0.1000,0.00005000,25.0147,509.7331,182.0423
6818,167,19,0.1000,0.00005000,28.9611,477.2432,219.5743
6819,117,15,0.1000,0.00005000,24.7897,497.9102,212.4333
6820,168,17,0.1000,0.00005000,28.2054,483.4156,184.6476
6821,120,13,0.1000,0.00005000,30.6615,477.8823,217.5417
6822,72,13,0.1000,0.00005000,33.9637,502.0327,206.7373
6823,210,25,0.1000,0.00005000,27.5218,507.2480,163.5240
6824,57,11,0.1000,0.00005000,39.3759,485.4405,270.0106
6825,163,20,0.1000,0.00005000,35.5538,462.8159,208.3614
6826,77,13,0.1000,0.00005000,33.5782,482.2353,246.6157
6827,29,8,0.1000,0.00005000,32.1174,470.5096,195.1264
6828,27,7,0.1000,0.00005000,30.1940,506.4943,197.9928
6829,84,15,0.1000,0.00005000,23.9315,478.9253,226.3850
6830,75,11,0.1000,0.00005000,42.6260,486.3447,213.2207
6831,36,8,0.1000,0.00005000,36.4491,477.8830,239.0151
6832,121,16,0.1000,0.00005000,32.5209,478.8098,254.1229
6833,148,19,0.1000,0.00005000,33.7082,485.0713,199.8259
6834,161,15,0.1000,0.00005000,31.8431,509.5633,308.5422
6835,45,7,0.1000,0.00005000,35.9031,493.1709,174.0408
6836,152,13,0.1000,0.00005000,30.7902,495.2173,212.8803
6837,127,16,0.1000,0.00005000,28.9489,505.5695,244.6182
6838,64,15,0.1000,0.00005000,30.8065,489.3892,210.8657
6839,42,11,0.1000,0.00005000,23.7205,500.6116,191.7994
6840,25,6,0.1000,0.00005000,34.4917,435.8643,253.7424
6841,48,10,0.1000,0.00005000,31.6081,476.0939,318.6368
6842,56,11,0.1000,0.00005000,26.2559,483.1060,290.3293
6843,138,16,0.1000,0.00005000,31.9549,509.4827,265.3506
6844,35,9,0.1000,0.00005000,32.5453,495.6370,343.9108
6845,168,17,0.1000,0.00005000,26.9987,473.7207,179.8370
6846,320,23,0.1000,0.00005000,29.1018,507.4363,165.7963
6847,127,19,0.1000,0.00005000,28.2675,513.4771,253.2002
6848,172,18,0.1000,0.00005000,26.6657,535.9064,303.2498
6849,22,6,0.1000,0.00005000,30.7185,500.5385,229.2771
6850,123,14,0.1000,0.00005000,33.0203,489.3378,303.3998
6851,73,10,0.1000,0.00005000,25.2217,500.2945,339.8780
6852,1061,37,0.1000,0.00005000,31.5427,490.7281,219.1615
6853,141,19,0.1000,0.00005000,22.3259,499.9594,241.1307
6854,121,15,0.1000,0.00005000,32.1929,482.9102,204.3147
6855,643,37,0.1000,0.00005000,28.8962,487.5401,189.9526
6856,39,10,0.1000,0.00005000,35.3671,440.4352,251.4215
6857,227,19,0.1000,0.00005000,32.0371,508.7428,254.0617
6858,53,10,0.1000,0.00005000,23.4795,504.2757,306.7602
6859,101,17,0.1000,0.00005000,26.8647,506.0990,236.0876
6860,26,8,0.1000,0.00005000,32.3832,500.3279,226.0833
6861,54,11,0.1000,0.00005000,34.8212,488.1420,223.9190
6862,120,17,0.1000,0.00005000,31.8898,502.3821,216.3559
6863,37,8,0.1000,0.00005000,21.7446,489.9989,251.6642
6864,22,6,0.1000,0.00005000,21.9309,507.8495,196.2890
6865,48,11,0.1000,0.00005000,29.0392,489.8276,244.3817
6866,187,20,0.1000,0.00005000,24.3289,501.9508,157.6826
6867,71,12,0.1000,0.00005000,23.4822,518.1159,110.3192
6868,61,12,0.1000,0.00005000,23.5157,490.5741,215.2604
6869,44,10,0.1000,0.00005000,26.5204,480.1311,154.7754
6870,24,6,0.1000,0.00005000,22.8037,468.3772,240.8482
6871,27,7,0.1000,0.00005000,42.2246,482.2417,200.2273
6872,80,12,0.1000,0.00005000,27.1943,504.8852,229.4052
6873,99,15,0.1000,0.00005000,28.9900,497.4320,259.0411
6874,47,10,0.1000,0.00005000,31.4580,497.2526,164.2809
6875,66,12,0.1000,0.00005000,20.6288,495.5730,187.9922
6876,184,22,0.1000,0.00005000,31.7343,495.8797,238.2881
6877,84,12,0.1000,0.00005000,26.8424,475.4892,216.6071
6878,713,44,0.1000,0.00005000,29.4886,502.4002,189.4737
6879,131,19,0.1000,0.00005000,29.7869,515.1166,235.5542
6880,48,10,0.1000,0.00005000,31.7569,453.7874,275.7937
6881,79,13,0.1000,0.00005000,33.0646,483.4273,241.4610
6882,352,25,0.1000,0.00005000,27.4692,473.4249,171.3302
6883,54,10,0.1000,0.00005000,37.9275,447.8383,226.4903
6884,69,13,0.1000,0.00005000,32.5199,505.0242,214.3755
6885,103,16,0.1000,0.00005000,28.1155,485.2496,279.9458
6886,44,10,0.1000,0.00005000,35.9013,512.6721,213.5054
6887,43,11,0.1000,0.00005000,25.6554,503.2777,184.5391
6888,194,19,0.1000,0.00005000,26.4389,488.3817,216.6384
6889,53,12,0.1000,0.00005000,27.2270,513.4700,235.6717
6890,80,13,0.1000,0.00005000,35.9526,475.0199,259.2089
6891,109,16,0.1000,0.00005000,31.2405,505.9873,304.9108
6892,227,17,0.1000,0.00005000,32.1652,506.1103,274.4489
6893,365,22,0.1000,0.00005000,33.1550,500.8359,325.9151
6894,31,8,0.1000,0.00005000,37.0925,442.8166,234.9954
6895,258,27,0.1000,0.00005000,32.5748,488.0465,255.2276
6896,77,15,0.1000,0.00005000,31.5677,492.7570,167.8255
6897,182,22,0.1000,0.00005000,34.0467,503.1191,228.6267
6898,33,8,0.1000,0.00005000,30.6538,501.7340,162.9886
6899,40,8,0.1000,0.00005000,32.9457,515.3181,141.7998
6900,236,19,0.1000,0.00005000,21.8782,501.1291,210.7557
6901,98,13,0.1000,0.00005000,33.8356,475.8705,253.5886
6902,89,15,0.1000,0.00005000,30.2445,498.3354,180.9609
6903,229,20,0.1000,0.00005000,27.8432,503.9200,187.7641
6904,172,19,0.1000,0.00005000,34.1197,509.8323,200.4238
6905,35,8,0.1000,0.00005000,27.0178,491.5784,214.6358
6906,830,36,0.1000,0.00005000,29.7025,500.0599,200.9834
6907,52,10,0.1000,0.00005000,33.5903,480.9414,190.2640
6908,306,24,0.1000,0.00005000,31.4026,514.7946,214.2398
6909,69,12,0.1000,0.00005000,39.7735,487.5612,208.5495
6910,59,12,0.1000,0.00005000,29.7562,479.5222,210.5843
6911,121,15,0.1000,0.00005000,33.8448,501.0978,217.0182
6912,114,19,0.1000,0.00005000,29.2928,519.3285,239.3241
6913,99,15,0.1000,0.00005000,31.7655,464.6836,213.6163
6914,163,19,0.1000,0.00005000,29.5711,506.9601,233.6131
6915,165,16,0.1000,0.00005000,37.3090,479.6822,245.9141
6916,76,11,0.1000,0.00005000,34.1716,474.2841,242.3946
6917,118,15,0.1000,0.00005000,28.6038,517.6168,347.5960
6918,51,10,0.1000,0.00005000,33.1902,493.4760,235.5543
6919,140,18,0.1000,0.00005000,25.4520,493.2713,146.0391
6920,233,22,0.1000,0.00005000,32.9498,484.4199,238.5916
6921,210,16,0.1000,0.00005000,26.8641,470.4800,219.5849
6922,268,29,0.1000,0.00005000,30.4101,493.5456,185.6810
6923,172,20,0.1000,0.00005000,28.9496,497.5802,224.4894
6924,35,9,0.1000,0.00005000,31.1788,525.1655,228.1652
6925,84,12,0.1000,0.00005000,28.2693,495.9492,275.6630
6926,64,13,0.1000,0.00005000,28.2326,484.9121,176.9963
6927,122,17,0.1000,0.00005000,34.5131,506.3532,247.9967
6928,223,20,0.1000,0.00005000,29.5633,513.9797,278.6247
6929,71,9,0.1000,0.00005000,36.6939,478.1346,170.0663
6930,62,14,0.1000,0.00005000,31.4363,469.9405,211.4214
6931,126,15,0.1000,0.00005000,24.3691,483.5933,236.1810
6932,175,16,0.1000,0.00005000,27.7687,501.4879,285.6401
6933,398,29,0.1000,0.00005000,30.2313,518.0636,225.5389
6934,107,16,0.1000,0.00005000,24.4687,505.0946,223.6105
6935,141,20,0.1000,0.00005000,32.4703,493.7965,285.4031
6936,74,9,0.1000,0.00005000,28.5924,514.8802,204.1781
6937,88,17,0.1000,0.00005000,26.3156,473.1929,210.4025
6938,49,10,0.1000,0.00005000,33.4973,512.5753,241.1428
6939,57,12,0.1000,0.00005000,21.2654,480.9393,221.9768
6940,254,26,0.1000,0.00005000,33.1059,488.4351,308.7580
6941,84,14,0.1000,0.00005000,31.1451,493.1486,272.3182
6942,113,14,0.1000,0.00005000,32.2191,472.6956,427.2616
6943,81,15,0.1000,0.00005000,37.0736,508.6787,209.1910
6944,72,14,0.1000,0.00005000,28.1897,472.3502,201.1417
6945,272,28,0.1000,0.00005000,33.9599,500.6700,194.3677
6946,409,30,0.1000,0.00005000,30.7858,508.7933,176.2159
6947,99,16,0.1000,0.00005000,29.2410,505.9495,196.7515
6948,331,25,0.1000,0.00005000,28.9923,501.7073,222.5830
6949,366,21,0.1000,0.00005000,30.2461,504.0036,193.4966
6950,169,18,0.1000,0.00005000,29.8624,472.5907,250.2398
6951,121,15,0.1000,0.00005000,26.7063,506.4902,177.5461
6952,22,6,0.1000,0.00005000,23.7814,451.4943,162.1937
6953,85,14,0.1000,0.00005000,27.7507,469.3485,205.4820
6954,112,15,0.1000,0.00005000,27.1734,493.2376,234.5076
6955,31,9,0.1000,0.00005000,28.1826,496.2881,178.8713
6956,61,13,0.1000,0.00005000,28.4824,515.3995,220.3247
6957,94,14,0.1000,0.00005000,28.2137,495.7246,226.9201
6958,59,11,0.1000,0.00005000,31.2590,499.2599,276.3560
6959,83,12,0.1000,0.00005000,32.9093,475.9983,203.9833
6960,57,12,0.1000,0.00005000,28.3266,484.2709,284.5098
6961,54,11,0.1000,0.00005000,33.8985,484.6531,219.5377
6962,135,21,0.1000,0.00005000,31.3721,516.1849,144.5560
6963,142,17,0.1000,0.00005000,26.2321,485.0095,216.7692
6964,226,20,0.1000,0.00005000,24.6965,519.6158,311.3718
6965,235,25,0.1000,0.00005000,31.2203,475.1150,203.3872
6966,81,12,0.1000,0.00005000,29.1841,464.9608,317.2648
6967,56,12,0.1000,0.00005000,27.3825,524.4252,319.1311
6968,33,9,0.1000,0.00005000,35.2427,504.1462,227.9640
6969,74,14,0.1000,0.00005000,23.5624,461.9526,250.5024
6970,159,15,0.1000,0.00005000,26.6189,485.2527,213.2982
6971,119,14,0.1000,0.00005000,34.5463,484.2497,227.3805
6972,91,14,0.1000,0.00005000,31.1880,497.0961,291.1866
6973,48,13,0.1000,0.00005000,32.4016,482.9666,198.4065
6974,53,10,0.1000,0.00005000,24.4684,466.6961,245.4106
6975,167,16,0.1000,0.00005000,29.7001,484.9986,224.1255
6976,51,11,0.1000,0.00005000,27.2428,508.8307,192.9624
6977,35,8,0.1000,0.00005000,25.1919,508.2388,229.8496
6978,167,17,0.1000,0.00005000,29.5646,505.8632,198.4102
6979,49,9,0.1000,0.00005000,20.4010,493.3317,188.5375
