episode,score,steps,epsilon,lr,loss,avg_v,grad_norm
5722,315,21,0.1417,0.00002854,30.7046,561.8648,0.0000
5723,40,8,0.1415,0.00002854,30.7629,575.9185,0.0000
5724,292,20,0.1414,0.00002854,28.4115,570.1618,0.0000
5725,85,14,0.1412,0.00002853,23.2547,569.3208,0.0000
5726,39,9,0.1411,0.00002853,29.1569,574.0935,0.0000
5727,223,18,0.1410,0.00002852,37.3015,585.5582,0.0000
5728,33,8,0.1408,0.00002852,15.5585,570.9258,0.0000
5729,91,16,0.1407,0.00002852,30.0148,575.4260,0.0000
5730,41,11,0.1405,0.00002851,34.4974,573.5573,0.0000
5731,161,18,0.1403,0.00002851,26.4665,585.8448,0.0000
5732,38,9,0.1402,0.00002850,31.7517,568.9252,0.0000
5733,358,27,0.1401,0.00002850,37.5156,580.5892,0.0000
5734,64,14,0.1399,0.00002850,29.5970,570.1332,0.0000
5735,55,11,0.1398,0.00002849,21.7915,570.1302,0.0000
5736,124,17,0.1396,0.00002849,25.8993,572.9457,0.0000
5737,205,22,0.1394,0.00002849,26.6073,585.2691,0.0000
5738,98,15,0.1393,0.00002848,37.0302,571.1011,0.0000
5739,55,12,0.1391,0.00002848,20.0006,565.3347,0.0000
5740,44,9,0.1390,0.00002848,36.7162,564.3646,0.0000
5741,50,11,0.1389,0.00002847,27.1755,578.8535,0.0000
5742,173,19,0.1387,0.00002847,34.3885,582.3660,0.0000
5743,201,19,0.1385,0.00002846,26.0239,583.3387,0.0000
5744,78,14,0.1384,0.00002846,27.3232,577.3543,0.0000
5745,30,6,0.1382,0.00002846,21.2019,555.8961,0.0000
5746,37,10,0.1381,0.00002845,36.5745,577.2313,0.0000
5747,170,18,0.1380,0.00002845,26.7320,584.7702,0.0000
5748,170,21,0.1378,0.00002845,24.6422,559.8810,0.0000
5749,88,15,0.1376,0.00002844,28.7448,571.9790,0.0000
5750,308,22,0.1375,0.00002844,28.9512,578.2045,0.0000
5751,543,26,0.1373,0.00002843,29.3446,594.3282,0.0000
5752,220,21,0.1372,0.00002843,31.5272,580.8701,0.0000
5753,786,33,0.1371,0.00002843,23.0006,585.5704,0.0000
5754,301,25,0.1369,0.00002842,27.1389,578.2937,0.0000
5755,152,16,0.1368,0.00002842,19.1325,578.1268,0.0000
5756,240,24,0.1366,0.00002842,24.7338,564.0512,0.0000
5757,54,11,0.1364,0.00002841,34.7549,581.0303,0.0000
5758,51,9,0.1363,0.00002841,35.9977,570.7611,0.0000
5759,42,12,0.1361,0.00002840,18.4813,579.0750,0.0000
5760,57,12,0.1360,0.00002840,33.1159,576.6953,0.0000
5761,32,7,0.1359,0.00002840,29.4045,570.1643,0.0000
5762,34,9,0.1357,0.00002839,17.1389,571.4411,0.0000
5763,59,13,0.1355,0.00002839,23.8274,587.1524,0.0000
5764,99,14,0.1354,0.00002839,31.8210,586.2425,0.0000
5765,78,12,0.1352,0.00002838,24.4114,577.7476,0.0000
5766,223,19,0.1351,0.00002838,25.0117,584.5009,0.0000
5767,140,17,0.1350,0.00002837,33.8335,580.0257,0.0000
5768,49,10,0.1348,0.00002837,17.8393,581.9367,0.0000
5769,214,15,0.1346,0.00002837,26.6746,585.8144,0.0000
5770,76,14,0.1345,0.00002836,21.3790,588.2631,0.0000
5771,39,9,0.1343,0.00002836,19.2445,568.7795,0.0000
5772,699,50,0.1342,0.00002836,25.9149,584.1979,0.0000
5773,33,8,0.1341,0.00002835,30.1735,548.1870,0.0000
5774,108,17,0.1339,0.00002835,25.6126,575.8691,0.0000
5775,46,10,0.1337,0.00002834,25.4388,577.0212,0.0000
5776,163,15,0.1336,0.00002834,28.2660,574.0806,0.0000
5777,31,8,0.1334,0.00002834,30.8913,571.7890,0.0000
5778,59,15,0.1333,0.00002833,23.8377,580.2282,0.0000
5779,82,13,0.1331,0.00002833,33.9850,579.7808,0.0000
5780,467,25,0.1330,0.00002833,32.4064,589.7326,0.0000
5781,45,9,0.1328,0.00002832,20.1333,578.0061,0.0000
5782,89,14,0.1327,0.00002832,28.0206,575.2094,0.0000
5783,272,26,0.1325,0.00002831,30.3957,566.8162,0.0000
5784,271,25,0.1324,0.00002831,24.2755,596.3976,0.0000
5785,38,9,0.1322,0.00002831,25.4190,571.7827,0.0000
5786,85,14,0.1321,0.00002830,32.5103,571.8291,0.0000
5787,525,37,0.1320,0.00002830,31.1590,574.5668,0.0000
5788,122,13,0.1318,0.00002829,22.4062,577.1423,0.0000
5789,157,17,0.1317,0.00002829,28.1563,573.0559,0.0000
5790,417,25,0.1315,0.00002829,27.0971,599.2381,0.0000
5791,51,11,0.1314,0.00002828,41.2447,572.2241,0.0000
5792,657,38,0.1312,0.00002828,25.6649,583.2355,0.0000
5793,291,20,0.1310,0.00002828,25.5404,596.0712,0.0000
5794,204,22,0.1309,0.00002827,32.9945,567.8397,0.0000
5795,41,9,0.1308,0.00002827,27.6466,582.0253,0.0000
5796,258,27,0.1306,0.00002827,23.8617,585.5418,0.0000
5797,133,18,0.1305,0.00002826,22.2753,578.7403,0.0000
5798,94,16,0.1303,0.00002826,25.4966,544.4091,0.0000
5799,373,22,0.1301,0.00002825,27.1092,594.0939,0.0000
5800,80,12,0.1300,0.00002825,23.7433,569.6258,0.0000
5801,910,33,0.1299,0.00002825,27.1129,599.3081,0.0000
5802,118,16,0.1297,0.00002824,28.9605,584.7091,0.0000
5803,297,22,0.1296,0.00002824,33.0943,569.9935,0.0000
5804,56,12,0.1294,0.00002823,22.1408,566.6351,0.0000
5805,34,8,0.1292,0.00002823,25.2637,581.3488,0.0000
5806,43,9,0.1291,0.00002823,28.1167,587.6658,0.0000
5807,245,24,0.1290,0.00002822,24.7908,584.6264,0.0000
5808,80,13,0.1288,0.00002822,19.9115,574.4438,0.0000
5809,742,37,0.1287,0.00002822,21.9715,593.7881,0.0000
5810,377,27,0.1285,0.00002821,26.6907,590.4730,0.0000
5811,165,22,0.1283,0.00002821,32.3192,583.0775,0.0000
5812,191,20,0.1282,0.00002821,27.8745,581.0678,0.0000
5813,39,10,0.1280,0.00002820,22.5564,576.2368,0.0000
5814,371,30,0.1279,0.00002820,31.6645,582.9057,0.0000
5815,80,13,0.1278,0.00002819,46.0948,590.0643,0.0000
5816,231,26,0.1276,0.00002819,36.2845,579.4280,0.0000
5817,224,17,0.1274,0.00002819,22.0160,588.2855,0.0000
5818,116,14,0.1273,0.00002818,20.9631,572.7498,0.0000
5819,52,13,0.1271,0.00002818,27.3538,581.6737,0.0000
5820,59,11,0.1270,0.00002818,36.7174,580.8238,0.0000
5821,63,12,0.1269,0.00002817,17.7917,573.8093,0.0000
5822,315,23,0.1267,0.00002817,25.2885,578.5233,0.0000
5823,310,22,0.1265,0.00002816,28.3097,596.9915,0.0000
5824,54,11,0.1264,0.00002816,41.4452,572.8261,0.0000
5825,258,23,0.1262,0.00002816,24.7830,581.2153,0.0000
5826,87,15,0.1261,0.00002815,30.3542,576.2393,0.0000
5827,493,36,0.1260,0.00002815,31.0974,583.8745,0.0000
5828,169,19,0.1258,0.00002814,27.4128,591.8227,0.0000
5829,824,44,0.1256,0.00002814,26.6601,582.8159,0.0000
5830,171,19,0.1255,0.00002814,28.5960,577.2021,0.0000
5831,90,15,0.1253,0.00002813,38.7100,551.4864,0.0000
5832,123,14,0.1252,0.00002813,32.0806,580.1451,0.0000
5833,312,24,0.1250,0.00002813,25.7574,584.7582,0.0000
5834,74,14,0.1249,0.00002812,29.8642,577.9840,0.0000
5835,367,27,0.1247,0.00002812,21.9965,571.2779,0.0000
5836,37,9,0.1246,0.00002812,27.9244,575.6971,0.0000
5837,146,20,0.1244,0.00002811,23.9311,574.7285,0.0000
5838,416,31,0.1243,0.00002811,33.1445,583.1372,0.0000
5839,125,17,0.1241,0.00002810,25.2860,585.1523,0.0000
5840,89,14,0.1240,0.00002810,34.9194,578.0371,0.0000
5841,43,11,0.1238,0.00002810,19.1356,569.9536,0.0000
5842,282,23,0.1237,0.00002809,23.1156,578.1814,0.0000
5843,35,9,0.1235,0.00002809,27.7565,577.6412,0.0000
5844,394,25,0.1234,0.00002809,29.1610,582.3603,0.0000
5845,41,8,0.1232,0.00002808,25.2924,569.1431,0.0000
5846,72,10,0.1231,0.00002808,32.0223,573.7087,0.0000
5847,303,21,0.1230,0.00002807,30.1963,570.9109,0.0000
5848,30,6,0.1228,0.00002807,15.9588,564.8959,0.0000
5849,76,14,0.1227,0.00002807,31.9375,584.4679,0.0000
5850,477,17,0.1225,0.00002806,28.2879,601.9931,0.0000
5851,124,17,0.1224,0.00002806,31.0013,580.9574,0.0000
5852,34,9,0.1222,0.00002805,34.1911,572.6016,0.0000
5853,228,20,0.1220,0.00002805,34.5894,570.6627,0.0000
5854,79,11,0.1219,0.00002805,36.9652,584.6330,0.0000
5855,45,10,0.1218,0.00002804,29.5571,583.5216,0.0000
5856,283,23,0.1216,0.00002804,30.8825,586.7808,0.0000
5857,39,10,0.1215,0.00002804,35.0256,579.6105,0.0000
5858,71,10,0.1213,0.00002803,19.3161,587.0880,0.0000
5859,79,11,0.1211,0.00002803,42.8739,580.1642,0.0000
5860,88,14,0.1210,0.00002803,35.8502,579.0000,0.0000
5861,34,8,0.1209,0.00002802,27.3316,565.3220,0.0000
5862,42,10,0.1207,0.00002802,40.4932,580.8830,0.0000
5863,427,33,0.1206,0.00002801,29.0248,592.2435,0.0000
5864,85,15,0.1204,0.00002801,31.9510,592.4371,0.0000
5865,71,11,0.1202,0.00002801,28.8205,588.7491,0.0000
5866,96,15,0.1201,0.00002800,25.7720,587.5061,0.0000
5867,54,11,0.1200,0.00002800,20.0828,570.5634,0.0000
5868,125,17,0.1198,0.00002800,33.4024,589.2415,0.0000
5869,56,12,0.1197,0.00002799,30.4514,567.1047,0.0000
5870,61,13,0.1195,0.00002799,22.9389,579.2127,0.0000
5871,141,16,0.1193,0.00002798,32.3899,574.6065,0.0000
5872,30,6,0.1192,0.00002798,24.4468,577.2490,0.0000
5873,77,12,0.1190,0.00002798,30.2059,591.5285,0.0000
5874,210,22,0.1189,0.00002797,25.0182,590.2836,0.0000
5875,418,28,0.1188,0.00002797,24.5145,580.2124,0.0000
5876,35,9,0.1186,0.00002797,26.0229,582.8352,0.0000
5877,181,18,0.1184,0.00002796,21.3288,581.1484,0.0000
5878,31,7,0.1183,0.00002796,36.6883,576.0903,0.0000
5879,82,13,0.1181,0.00002795,28.2505,574.3592,0.0000
5880,21,5,0.1180,0.00002795,21.9064,568.0938,0.0000
5881,135,18,0.1179,0.00002795,28.3085,585.5552,0.0000
5882,462,34,0.1177,0.00002794,33.8983,591.9568,0.0000
5883,28,6,0.1175,0.00002794,41.9909,582.7530,0.0000
5884,124,16,0.1174,0.00002793,30.4968,590.3087,0.0000
5885,1316,43,0.1172,0.00002793,31.1486,605.7606,0.0000
5886,95,16,0.1171,0.00002793,26.5209,584.0199,0.0000
5887,40,11,0.1169,0.00002792,43.2372,572.7469,0.0000
5888,117,12,0.1168,0.00002792,31.8068,589.1111,0.0000
5889,505,30,0.1166,0.00002792,24.6863,590.7081,0.0000
5890,33,8,0.1165,0.00002791,17.0150,575.4445,0.0000
5891,108,19,0.1163,0.00002791,33.3898,584.2223,0.0000
5892,167,16,0.1162,0.00002791,22.5378,578.9195,0.0000
5893,493,38,0.1160,0.00002790,31.7935,582.9547,0.0000
5894,41,10,0.1159,0.00002790,22.6575,589.6010,0.0000
5895,148,20,0.1157,0.00002789,28.5027,580.0793,0.0000
5896,79,16,0.1156,0.00002789,23.9924,579.6112,0.0000
5897,168,17,0.1154,0.00002789,18.9936,594.9808,0.0000
5898,71,13,0.1153,0.00002788,24.5682,584.7481,0.0000
5899,116,13,0.1151,0.00002788,33.1379,571.5282,0.0000
5900,77,15,0.1150,0.00002788,30.0693,580.8143,0.0000
5901,46,8,0.1148,0.00002787,32.6918,580.7241,0.0000
5902,101,14,0.1147,0.00002787,19.5141,581.2437,0.0000
5903,126,18,0.1145,0.00002786,21.9696,599.3133,0.0000
5904,73,13,0.1144,0.00002786,20.3212,583.2761,0.0000
5905,116,21,0.1142,0.00002786,26.0900,586.7796,0.0000
5906,124,16,0.1141,0.00002785,32.1773,578.4001,0.0000
5907,215,18,0.1139,0.00002785,28.8546,581.0405,0.0000
5908,111,13,0.1138,0.00002785,14.2406,585.0522,0.0000
5909,368,22,0.1137,0.00002784,30.2586,598.4139,0.0000
5910,36,10,0.1135,0.00002784,31.4734,589.3285,0.0000
5911,51,12,0.1134,0.00002783,34.5353,583.0465,0.0000
5912,84,12,0.1132,0.00002783,29.2551,585.2680,0.0000
5913,48,10,0.1130,0.00002783,33.1742,577.9704,0.0000
5914,188,20,0.1129,0.00002782,29.4793,584.1113,0.0000
5915,61,13,0.1128,0.00002782,28.4619,579.6096,0.0000
5916,112,15,0.1126,0.00002782,27.0797,590.3803,0.0000
5917,80,13,0.1125,0.00002781,24.6012,591.4805,0.0000
5918,536,25,0.1123,0.00002781,28.0614,596.6465,0.0000
5919,76,14,0.1121,0.00002780,26.0254,571.2824,0.0000
5920,136,14,0.1120,0.00002780,29.7861,575.4956,0.0000
5921,171,18,0.1119,0.00002780,35.2920,585.5796,0.0000
5922,55,11,0.1117,0.00002779,36.2014,583.9507,0.0000
5923,56,13,0.1116,0.00002779,30.4613,588.0126,0.0000
5924,30,7,0.1114,0.00002779,29.5248,585.9930,0.0000
5925,120,15,0.1112,0.00002778,29.5415,591.0160,0.0000
5926,44,11,0.1111,0.00002778,31.3024,587.8569,0.0000
5927,35,8,0.1109,0.00002777,32.2900,583.1042,0.0000
5928,79,15,0.1108,0.00002777,25.8387,577.8655,0.0000
5929,31,8,0.1107,0.00002777,21.7687,587.7087,0.0000
5930,35,10,0.1105,0.00002776,35.6165,587.1898,0.0000
5931,100,15,0.1103,0.00002776,25.6759,579.9354,0.0000
5932,77,13,0.1102,0.00002776,38.6809,579.1794,0.0000
5933,25,6,0.1100,0.00002775,27.1097,574.3572,0.0000
5934,201,24,0.1099,0.00002775,22.7003,594.5445,0.0000
5935,429,27,0.1098,0.00002774,29.3291,588.2965,0.0000
5936,171,18,0.1096,0.00002774,39.2963,595.1234,0.0000
5937,60,13,0.1094,0.00002774,29.9502,586.4731,0.0000
5938,37,9,0.1093,0.00002773,20.7804,580.3046,0.0000
5939,27,7,0.1091,0.00002773,40.3703,586.5352,0.0000
5940,379,22,0.1090,0.00002772,31.1699,587.4863,0.0000
5941,58,13,0.1089,0.00002772,28.7330,585.2334,0.0000
5942,38,10,0.1087,0.00002772,30.6635,581.8883,0.0000
5943,43,10,0.1085,0.00002771,18.8216,573.5010,0.0000
5944,88,14,0.1084,0.00002771,33.2387,581.4600,0.0000
5945,647,46,0.1082,0.00002771,26.2023,590.2192,0.0000
5946,204,19,0.1081,0.00002770,31.0208,591.6426,0.0000
5947,43,11,0.1079,0.00002770,23.3598,580.2831,0.0000
5948,79,11,0.1078,0.00002770,29.3247,590.3624,0.0000
5949,251,22,0.1076,0.00002769,27.2060,587.7845,0.0000
5950,107,18,0.1075,0.00002769,21.7510,588.4004,0.0000
5951,79,16,0.1073,0.00002768,31.2945,579.3007,0.0000
5952,73,10,0.1072,0.00002768,28.1137,579.6964,0.0000
5953,84,13,0.1070,0.00002768,43.1636,586.9775,0.0000
5954,43,8,0.1069,0.00002767,22.4762,582.9165,0.0000
5955,232,23,0.1067,0.00002767,30.3584,595.3293,0.0000
5956,52,11,0.1066,0.00002767,29.4765,574.0315,0.0000
5957,188,19,0.1064,0.00002766,25.8000,598.2186,0.0000
5958,118,15,0.1063,0.00002766,27.6312,586.3041,0.0000
5959,81,12,0.1061,0.00002765,23.1065,592.2825,0.0000
5960,633,35,0.1060,0.00002765,31.7176,592.8183,0.0000
5961,109,18,0.1058,0.00002765,29.7871,591.1023,0.0000
5962,167,16,0.1057,0.00002764,16.6528,590.8737,0.0000
5963,298,24,0.1055,0.00002764,30.9061,594.7244,0.0000
5964,57,12,0.1054,0.00002764,26.2743,578.6985,0.0000
5965,60,12,0.1052,0.00002763,20.8882,597.0017,0.0000
5966,29,7,0.1051,0.00002763,21.5693,576.7154,0.0000
5967,98,17,0.1049,0.00002762,33.7864,586.8569,0.0000
5968,69,12,0.1048,0.00002762,26.2836,589.4780,0.0000
5969,34,10,0.1047,0.00002762,35.1993,586.7355,0.0000
5970,131,16,0.1045,0.00002761,33.3696,592.9627,0.0000
5971,75,13,0.1044,0.00002761,19.0394,576.2921,0.0000
5972,80,16,0.1042,0.00002761,25.9917,595.6645,0.0000
5973,88,13,0.1040,0.00002760,20.1524,587.0022,0.0000
5974,36,9,0.1039,0.00002760,31.0152,584.0004,0.0000
5975,244,24,0.1038,0.00002759,33.1161,590.9071,0.0000
5976,960,48,0.1036,0.00002759,30.3570,593.5954,0.0000
5977,224,20,0.1035,0.00002759,32.7213,589.3771,0.0000
5978,622,43,0.1033,0.00002758,29.7653,592.6234,0.0000
5979,179,20,0.1031,0.00002758,33.9359,591.3374,0.0000
5980,32,8,0.1030,0.00002757,32.9929,586.2050,0.0000
5981,44,11,0.1028,0.00002757,27.9982,596.2047,0.0000
5982,37,10,0.1027,0.00002757,41.1419,587.0783,0.0000
5983,75,12,0.1026,0.00002756,26.2445,582.4568,0.0000
5984,288,18,0.1024,0.00002756,22.1740,594.4196,0.0000
5985,594,35,0.1022,0.00002756,24.5400,591.4628,0.0000
5986,80,12,0.1021,0.00002755,36.3051,570.4630,0.0000
5987,413,27,0.1019,0.00002755,30.8942,589.3294,0.0000
5988,102,16,0.1018,0.00002755,34.2627,592.6790,0.0000
5989,37,11,0.1017,0.00002754,27.0904,587.1432,0.0000
5990,288,22,0.1015,0.00002754,28.6873,581.5577,0.0000
5991,56,10,0.1013,0.00002753,36.5808,577.7773,0.0000
5992,52,11,0.1012,0.00002753,26.3904,589.2223,0.0000
5993,57,12,0.1010,0.00002753,33.3495,575.3701,0.0000
5994,81,12,0.1009,0.00002752,34.2052,584.1788,0.0000
5995,170,18,0.1008,0.00002752,35.7136,591.2864,0.0000
5996,151,14,0.1006,0.00002752,27.6687,592.1271,0.0000
5997,390,27,0.1004,0.00002751,31.4335,604.1289,0.0000
5998,287,18,0.1003,0.00002751,30.1384,588.0480,0.0000
5999,171,18,0.1001,0.00002750,35.9622,587.4122,0.0000
6000,85,14,0.1000,0.00002750,30.1939,590.9824,0.0000
6001,251,22,0.1000,0.00002750,28.3990,599.7072,0.0000
6002,266,23,0.1000,0.00002749,30.1651,600.8483,0.0000
6003,556,26,0.1000,0.00002749,27.8691,588.2807,0.0000
6004,27,6,0.1000,0.00002749,27.2356,581.8677,0.0000
6005,134,16,0.1000,0.00002748,28.1295,582.1750,0.0000
6006,43,11,0.1000,0.00002748,19.4866,575.8144,0.0000
6007,70,12,0.1000,0.00002747,26.5371,579.8731,0.0000
6008,664,28,0.1000,0.00002747,24.7267,602.5039,0.0000
6009,83,13,0.1000,0.00002747,31.9391,586.2970,0.0000
6010,226,20,0.1000,0.00002746,26.1220,596.3262,0.0000
6011,296,29,0.1000,0.00002746,27.7143,588.6115,0.0000
6012,90,17,0.1000,0.00002746,28.5447,586.4901,0.0000
6013,40,9,0.1000,0.00002745,26.1403,582.2822,0.0000
6014,231,29,0.1000,0.00002745,25.7319,596.3835,0.0000
6015,78,12,0.1000,0.00002744,35.6754,591.7117,0.0000
6016,33,7,0.1000,0.00002744,26.2104,590.7472,0.0000
6017,24,6,0.1000,0.00002744,26.1763,573.8222,0.0000
6018,948,46,0.1000,0.00002743,30.4159,596.2100,0.0000
6019,85,15,0.1000,0.00002743,32.4395,591.4892,0.0000
6020,73,14,0.1000,0.00002742,33.1716,585.6055,0.0000
6021,47,9,0.1000,0.00002742,27.7593,595.0140,0.0000
6022,51,10,0.1000,0.00002742,29.3012,588.4441,0.0000
6023,298,22,0.1000,0.00002741,29.3554,595.5720,0.0000
6024,75,12,0.1000,0.00002741,39.1761,589.6051,0.0000
6025,324,26,0.1000,0.00002741,29.4846,588.9008,0.0000
6026,142,21,0.1000,0.00002740,28.8477,597.1873,0.0000
6027,319,29,0.1000,0.00002740,30.1171,581.8361,0.0000
6028,83,13,0.1000,0.00002740,25.1502,588.9829,0.0000
6029,44,10,0.1000,0.00002739,16.3512,590.9182,0.0000
6030,63,10,0.1000,0.00002739,26.6603,589.2966,0.0000
6031,130,17,0.1000,0.00002738,27.1898,581.8993,0.0000
6032,393,35,0.1000,0.00002738,30.5716,594.3966,0.0000
6033,39,10,0.1000,0.00002738,49.4808,584.4242,0.0000
6034,483,35,0.1000,0.00002737,37.5492,601.0226,0.0000
6035,43,10,0.1000,0.00002737,20.1232,591.9579,0.0000
6036,33,8,0.1000,0.00002736,24.6220,580.2262,0.0000
6037,908,32,0.1000,0.00002736,25.6467,610.7605,0.0000
6038,163,17,0.1000,0.00002736,29.2565,597.7757,0.0000
6039,81,12,0.1000,0.00002735,36.8857,600.8996,0.0000
6040,183,17,0.1000,0.00002735,27.2844,595.4330,0.0000
6041,128,16,0.1000,0.00002735,31.8980,598.5837,0.0000
6042,26,7,0.1000,0.00002734,26.1076,588.4931,0.0000
6043,61,13,0.1000,0.00002734,31.6011,586.3512,0.0000
6044,39,10,0.1000,0.00002733,22.7838,587.9617,0.0000
6045,119,15,0.1000,0.00002733,21.8805,602.5035,0.0000
6046,231,22,0.1000,0.00002733,29.6633,587.3370,0.0000
6047,121,20,0.1000,0.00002732,32.1565,587.0331,0.0000
6048,41,10,0.1000,0.00002732,30.5599,582.0362,0.0000
6049,97,13,0.1000,0.00002732,40.0293,596.1719,0.0000
6050,118,18,0.1000,0.00002731,29.6155,586.7169,0.0000
6051,295,23,0.1000,0.00002731,30.5790,592.9284,0.0000
6052,226,19,0.1000,0.00002731,29.5191,586.4658,0.0000
6053,152,19,0.1000,0.00002730,23.8452,596.6045,0.0000
6054,38,10,0.1000,0.00002730,28.4531,586.0083,0.0000
6055,32,9,0.1000,0.00002729,26.4742,592.0244,0.0000
6056,79,15,0.1000,0.00002729,28.6628,599.5754,0.0000
6057,268,21,0.1000,0.00002729,20.9642,595.8010,0.0000
6058,129,18,0.1000,0.00002728,33.1685,591.5547,0.0000
6059,112,11,0.1000,0.00002728,32.6353,586.9564,0.0000
6060,81,13,0.1000,0.00002728,30.8617,603.6424,0.0000
6061,302,25,0.1000,0.00002727,30.0153,600.0246,0.0000
6062,33,8,0.1000,0.00002727,36.0459,586.1380,0.0000
6063,95,16,0.1000,0.00002726,34.8558,582.8797,0.0000
6064,72,13,0.1000,0.00002726,39.2652,598.2606,0.0000
6065,404,32,0.1000,0.00002726,25.8414,590.2909,0.0000
6066,106,17,0.1000,0.00002725,27.5971,592.2797,0.0000
6067,43,10,0.1000,0.00002725,22.9995,590.7055,0.0000
6068,73,11,0.1000,0.00002724,32.5931,593.5540,0.0000
6069,97,15,0.1000,0.00002724,24.2076,598.5305,0.0000
6070,48,10,0.1000,0.00002724,29.1932,584.8194,0.0000
6071,30,9,0.1000,0.00002723,29.7238,589.4628,0.0000
6072,196,22,0.1000,0.00002723,18.7911,595.1007,0.0000
6073,36,9,0.1000,0.00002723,21.9100,582.8454,0.0000
6074,85,14,0.1000,0.00002722,34.9757,589.7104,0.0000
6075,37,8,0.1000,0.00002722,31.5965,581.7824,0.0000
6076,80,12,0.1000,0.00002722,32.7795,595.6761,0.0000
6077,413,28,0.1000,0.00002721,35.2551,587.8619,0.0000
6078,37,10,0.1000,0.00002721,39.4097,598.2421,0.0000
6079,162,16,0.1000,0.00002720,31.4296,588.1272,0.0000
6080,436,14,0.1000,0.00002720,22.4542,616.3200,0.0000
6081,291,25,0.1000,0.00002720,22.7959,599.7823,0.0000
6082,39,10,0.1000,0.00002719,28.1336,587.1068,0.0000
6083,317,25,0.1000,0.00002719,24.2047,607.5709,0.0000
6084,28,8,0.1000,0.00002719,31.5994,594.0337,0.0000
6085,213,20,0.1000,0.00002718,25.1004,589.3902,0.0000
6086,102,15,0.1000,0.00002718,26.6056,597.9292,0.0000
6087,170,17,0.1000,0.00002717,32.1160,597.2099,0.0000
6088,71,12,0.1000,0.00002717,33.1191,593.5127,0.0000
6089,298,21,0.1000,0.00002717,29.8428,596.3698,0.0000
6090,98,16,0.1000,0.00002716,28.2062,591.9866,0.0000
6091,88,16,0.1000,0.00002716,23.8873,591.0481,0.0000
6092,38,10,0.1000,0.00002716,25.9018,591.8280,0.0000
6093,437,30,0.1000,0.00002715,27.9931,590.8505,0.0000
6094,902,33,0.1000,0.00002715,22.0358,616.7647,0.0000
6095,121,17,0.1000,0.00002714,32.1411,604.6057,0.0000
6096,24,6,0.1000,0.00002714,33.5478,584.0298,0.0000
6097,297,21,0.1000,0.00002714,28.3940,614.2885,0.0000
6098,296,24,0.1000,0.00002713,33.8714,587.4432,0.0000
6099,403,33,0.1000,0.00002713,25.0092,600.8607,0.0000
6100,30,8,0.1000,0.00002713,23.8370,578.4651,0.0000
6101,220,17,0.1000,0.00002712,30.0175,609.6749,0.0000
6102,74,14,0.1000,0.00002712,38.3093,603.3148,0.0000
6103,546,33,0.1000,0.00002711,27.4334,593.8877,0.0000
6104,52,10,0.1000,0.00002711,28.2139,596.6949,0.0000
6105,211,20,0.1000,0.00002711,21.6232,597.7711,0.0000
6106,138,16,0.1000,0.00002710,33.0191,600.1556,0.0000
6107,68,10,0.1000,0.00002710,20.0387,596.2356,0.0000
6108,32,8,0.1000,0.00002710,30.4069,595.0261,0.0000
6109,360,21,0.1000,0.00002709,27.6974,606.8524,0.0000
6110,102,16,0.1000,0.00002709,30.4775,603.3246,0.0000
6111,81,12,0.1000,0.00002708,24.6030,590.0104,0.0000
6112,191,20,0.1000,0.00002708,32.0593,598.3036,0.0000
6113,189,21,0.1000,0.00002708,31.5124,595.5871,0.0000
6114,38,9,0.1000,0.00002707,29.0099,585.4432,0.0000
6115,72,11,0.1000,0.00002707,24.5175,601.9532,0.0000
6116,83,16,0.1000,0.00002706,33.9557,594.2712,0.0000
6117,37,10,0.1000,0.00002706,14.5982,581.0379,0.0000
6118,115,19,0.1000,0.00002706,31.9301,600.1261,0.0000
6119,42,11,0.1000,0.00002705,30.1317,597.3406,0.0000
6120,112,18,0.1000,0.00002705,24.6862,598.9650,0.0000
6121,76,12,0.1000,0.00002705,23.5306,600.7682,0.0000
6122,291,25,0.1000,0.00002704,26.3785,607.0735,0.0000
6123,56,11,0.1000,0.00002704,28.0417,604.5744,0.0000
6124,299,24,0.1000,0.00002704,32.9796,600.9757,0.0000
6125,159,15,0.1000,0.00002703,27.6948,612.9770,0.0000
6126,159,18,0.1000,0.00002703,40.5974,605.9893,0.0000
6127,116,15,0.1000,0.00002702,29.5945,601.6131,0.0000
6128,48,10,0.1000,0.00002702,31.7989,597.0635,0.0000
6129,115,14,0.1000,0.00002702,31.0842,607.9761,0.0000
6130,106,16,0.1000,0.00002701,21.5174,604.6259,0.0000
6131,72,11,0.1000,0.00002701,34.3554,595.9242,0.0000
6132,61,13,0.1000,0.00002700,37.4212,599.8322,0.0000
6133,101,15,0.1000,0.00002700,36.5181,596.8998,0.0000
6134,123,16,0.1000,0.00002700,29.5962,608.1513,0.0000
6135,37,9,0.1000,0.00002699,36.0425,601.1121,0.0000
6136,141,18,0.1000,0.00002699,31.5677,606.2403,0.0000
6137,58,12,0.1000,0.00002699,36.3967,599.5991,0.0000
6138,226,19,0.1000,0.00002698,37.0147,612.2051,0.0000
6139,90,18,0.1000,0.00002698,31.1646,601.4870,0.0000
6140,429,12,0.1000,0.00002697,45.8827,627.8696,0.0000
6141,100,16,0.1000,0.00002697,32.6637,604.0803,0.0000
6142,178,19,0.1000,0.00002697,25.1794,602.5503,0.0000
6143,45,12,0.1000,0.00002696,26.2209,595.8296,0.0000
6144,77,12,0.1000,0.00002696,19.7146,608.1455,0.0000
