episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
173,51,10,0.9377,0.00004844,0.4208,6.4770,25.5427,0.0000,0.6656
174,41,10,0.9374,0.00004843,0.4209,5.5696,23.0923,0.0000,0.7250
175,55,12,0.9370,0.00004843,0.4210,5.9425,25.6300,0.0000,0.7083
176,48,9,0.9366,0.00004842,0.4211,5.8973,23.7956,0.0000,0.7535
177,54,11,0.9363,0.00004841,0.4212,5.7377,25.9854,0.0000,0.6932
178,59,12,0.9359,0.00004840,0.4214,4.9376,22.8491,0.0000,0.7396
179,61,14,0.9356,0.00004839,0.4215,5.7048,23.1387,0.0000,0.7321
180,46,11,0.9352,0.00004838,0.4216,5.9591,23.3014,0.0000,0.7273
181,37,8,0.9348,0.00004837,0.4217,5.9607,26.9472,0.0000,0.7070
182,24,8,0.9345,0.00004836,0.4218,6.0962,29.1525,0.0000,0.7109
183,40,13,0.9341,0.00004835,0.4220,5.9204,24.3409,0.0000,0.7308
184,35,10,0.9338,0.00004834,0.4221,5.7381,24.9871,0.0000,0.6969
185,209,22,0.9334,0.00004834,0.4222,5.5524,35.7753,0.0000,0.7429
186,34,9,0.9330,0.00004833,0.4223,6.1813,24.7187,0.0000,0.6840
187,138,19,0.9327,0.00004832,0.4224,6.0681,25.6524,0.0000,0.7007
188,146,20,0.9323,0.00004831,0.4226,5.3629,31.0118,0.0000,0.7203
189,62,13,0.9320,0.00004830,0.4227,5.2957,26.7675,0.0000,0.7500
190,57,12,0.9316,0.00004829,0.4228,6.4294,30.4807,0.0000,0.6953
191,116,17,0.9312,0.00004828,0.4229,5.4121,32.6150,0.0000,0.7537
192,33,8,0.9309,0.00004827,0.4230,5.4545,24.8396,0.0000,0.7500
193,43,9,0.9305,0.00004826,0.4232,6.7187,30.6146,0.0000,0.6875
194,26,7,0.9302,0.00004825,0.4233,5.7502,25.4920,0.0000,0.7455
195,39,10,0.9298,0.00004825,0.4234,5.6674,27.6239,0.0000,0.7438
196,211,17,0.9294,0.00004824,0.4235,6.3785,35.1467,0.0000,0.6783
197,50,9,0.9291,0.00004823,0.4236,5.8790,29.7166,0.0000,0.6944
198,39,10,0.9287,0.00004822,0.4238,6.6289,27.2813,0.0000,0.7031
199,125,17,0.9284,0.00004821,0.4239,6.2143,33.6105,0.0000,0.7040
200,38,11,0.9280,0.00004820,0.4240,5.8865,24.9621,0.0000,0.7188
201,82,13,0.9276,0.00004819,0.4241,6.4558,27.4019,0.0000,0.6827
202,53,11,0.9273,0.00004818,0.4242,6.3370,22.5147,0.0000,0.7045
203,40,10,0.9269,0.00004817,0.4244,5.6768,25.6873,0.0000,0.6937
204,71,10,0.9266,0.00004816,0.4245,6.0636,34.0818,0.0000,0.7281
205,35,10,0.9262,0.00004816,0.4246,6.2380,24.5776,0.0000,0.6844
