rollout,total_steps,avg_score,avg_steps,policy_loss,value_loss,entropy
946,1937408,111.07,15.41,0.0094,7582.9082,0.1416
947,1939456,110.98,15.39,0.0035,8284.0365,0.1492
948,1941504,100.40,14.92,0.0050,7119.6530,0.1487
949,1943552,117.44,15.45,0.0079,6178.4033,0.1144
950,1945600,99.69,14.90,0.0092,5718.6274,0.1294
951,1947648,116.25,15.74,0.0043,8016.3965,0.1235
952,1949696,101.75,14.42,0.0039,6676.3556,0.1480
953,1951744,116.20,15.82,0.0154,6499.2684,0.1525
954,1953792,115.83,15.60,0.0104,6995.9320,0.1394
955,1955840,104.78,15.24,0.0085,6243.2631,0.1417
956,1957888,109.69,15.01,0.0144,7721.1312,0.1343
957,1959936,104.72,14.99,0.0067,7949.3149,0.1252
958,1961984,107.51,15.06,0.0118,7358.9081,0.1255
959,1964032,88.47,13.58,0.0027,6185.5215,0.1485
960,1966080,113.73,15.33,0.0073,8010.0616,0.1272
961,1968128,107.67,14.64,0.0062,8113.4753,0.1210
962,1970176,114.94,15.84,0.0057,7764.0109,0.1159
963,1972224,94.46,13.78,0.0064,8517.1552,0.1124
964,1974272,105.99,14.82,0.0057,7505.1805,0.1327
965,1976320,111.63,15.53,0.0052,6180.0816,0.1466
966,1978368,108.10,15.08,0.0046,6051.0950,0.1473
967,1980416,97.02,14.80,0.0129,6477.4339,0.1787
968,1982464,101.58,14.48,0.0029,7303.5294,0.0946
969,1984512,107.03,14.95,0.0027,7171.2714,0.1085
970,1986560,108.47,15.45,0.0055,6565.1880,0.1155
971,1988608,92.56,14.03,0.0058,5934.9661,0.1335
972,1990656,109.10,15.18,0.0043,6266.6893,0.0893
973,1992704,98.97,14.50,-0.0013,5825.8089,0.0985
974,1994752,108.93,15.27,0.0036,6704.5771,0.1074
975,1996800,103.56,14.78,0.0060,6038.1120,0.1094
976,1998848,102.99,15.02,0.0033,6583.4019,0.1224
977,2000896,103.27,14.76,0.0054,6581.7182,0.1201
978,2002944,119.91,15.48,0.0027,8234.8220,0.1205
979,2004992,106.16,14.66,0.0044,6690.4086,0.1121
980,2007040,106.66,14.96,0.0026,6869.9463,0.1053
981,2009088,108.47,15.22,0.0127,6634.6546,0.1168
982,2011136,93.45,14.42,0.0058,6686.4525,0.1052
983,2013184,94.84,14.34,0.0035,6453.5177,0.1226
984,2015232,102.48,14.81,0.0070,6221.0751,0.1349
985,2017280,107.42,15.10,0.0077,6008.8502,0.1217
986,2019328,109.95,14.97,0.0106,7461.6962,0.1294
987,2021376,107.13,15.17,0.0044,6563.4010,0.1150
988,2023424,99.06,14.73,0.0072,5803.8592,0.1244
989,2025472,109.07,14.72,0.0077,7606.1945,0.1305
990,2027520,101.49,14.76,0.0061,6728.4709,0.1466
991,2029568,119.83,16.11,0.0059,6361.6113,0.1231
992,2031616,106.62,15.10,0.0069,7028.2809,0.1531
993,2033664,108.35,15.15,0.0055,6795.3930,0.1467
994,2035712,114.69,15.87,0.0081,5361.7998,0.1454
995,2037760,106.93,15.08,0.0130,6211.8050,0.1578
996,2039808,104.20,14.76,0.0088,5631.8761,0.1377
997,2041856,103.76,14.32,0.0099,8101.7235,0.1374
998,2043904,117.83,15.63,0.0074,7061.6384,0.1479
999,2045952,109.24,15.22,0.0038,7243.5487,0.1788
1000,2048000,110.86,15.38,0.0061,7792.3617,0.1819
1001,2050048,89.79,14.35,0.0104,5542.6830,0.1808
1002,2052096,109.70,15.06,0.0089,7577.0271,0.1395
1003,2054144,109.04,14.95,0.0081,8462.8418,0.1132
1004,2056192,129.91,16.32,0.0068,7829.0130,0.1062
1005,2058240,112.00,14.99,0.0112,9304.3180,0.1087
1006,2060288,99.77,14.52,0.0055,6405.4718,0.1063
1007,2062336,104.05,15.30,0.0079,5900.5134,0.1233
1008,2064384,113.30,15.07,0.0179,7767.5383,0.1332
1009,2066432,96.11,14.18,0.0078,7404.3186,0.1108
1010,2068480,114.20,15.03,0.0059,7408.0438,0.0920
1011,2070528,119.39,15.55,0.0065,8613.1345,0.0897
1012,2072576,102.13,14.54,0.0028,8247.0809,0.1044
1013,2074624,106.60,14.97,0.0047,7077.1027,0.0940
1014,2076672,124.66,16.11,0.0075,8163.7237,0.0871
1015,2078720,106.75,14.92,0.0022,8277.8018,0.0991
1016,2080768,105.89,14.94,0.0005,8184.4643,0.1005
1017,2082816,101.97,14.51,0.0003,7088.9695,0.1147
1018,2084864,113.30,15.68,0.0074,7073.6761,0.1027
1019,2086912,112.27,15.29,0.0046,6725.8917,0.1134
1020,2088960,121.65,15.82,0.0026,8006.0006,0.0996
1021,2091008,102.37,14.64,0.0089,6261.2150,0.1272
1022,2093056,110.54,15.55,0.0068,5437.8417,0.1193
1023,2095104,105.46,14.99,0.0071,5687.0589,0.1100
1024,2097152,113.39,15.43,0.0164,6607.6193,0.1296
1025,2099200,107.42,14.39,0.0045,6218.7673,0.1220
1026,2101248,100.51,14.49,0.0001,7618.4352,0.1298
1027,2103296,109.34,15.26,0.0017,6456.0172,0.1009
1028,2105344,119.97,16.24,0.0002,6667.0741,0.0809
1029,2107392,104.74,14.83,0.0049,6294.3175,0.1127
1030,2109440,93.42,14.23,0.0039,6543.3844,0.1326
1031,2111488,112.38,15.20,0.0052,6840.0587,0.1079
1032,2113536,92.79,14.32,0.0032,5319.5386,0.1231
1033,2115584,94.41,14.20,0.0069,4803.8347,0.1350
1034,2117632,108.09,15.19,0.0039,7284.9972,0.1261
1035,2119680,97.37,14.63,0.0074,6605.5712,0.1312
1036,2121728,99.32,14.17,0.0109,5464.8036,0.1303
1037,2123776,107.26,15.05,0.0061,6729.6193,0.1111
1038,2125824,107.93,15.14,0.0056,7158.1781,0.1218
1039,2127872,105.94,15.06,0.0038,6999.4061,0.1059
1040,2129920,99.68,13.88,0.0027,6949.6635,0.1102
1041,2131968,99.43,14.74,0.0031,6137.1711,0.1141
1042,2134016,107.92,14.58,0.0035,6486.5437,0.1111
1043,2136064,102.35,14.10,0.0061,8126.3206,0.1013
1044,2138112,102.24,14.47,0.0039,6688.5441,0.0943
1045,2140160,99.70,14.73,0.0026,6065.0998,0.0952
1046,2142208,94.58,14.08,0.0086,5818.9618,0.1219
1047,2144256,110.76,14.84,0.0068,7704.8808,0.1289
1048,2146304,107.62,14.70,0.0001,9348.7162,0.1383
1049,2148352,95.79,14.20,0.0283,8027.6359,0.1799
1050,2150400,96.60,14.48,0.0096,5971.2748,0.1603
1051,2152448,104.30,14.98,0.0131,5670.7486,0.2015
1052,2154496,125.79,16.37,0.0264,7809.1326,0.1598
1053,2156544,94.12,14.09,0.0191,7175.7278,0.1526
1054,2158592,82.77,13.58,0.0048,5536.0372,0.1675
1055,2160640,98.35,14.31,0.0038,6934.1041,0.1670
1056,2162688,95.94,14.11,0.0060,6973.6109,0.1266
1057,2164736,92.79,13.99,0.0115,6202.9644,0.1446
1058,2166784,94.54,14.35,0.0041,6813.6460,0.1264
1059,2168832,97.03,14.30,0.0129,5741.9815,0.1102
1060,2170880,100.10,13.96,0.0061,5519.6035,0.0983
1061,2172928,93.37,14.12,0.0045,5105.8285,0.0677
1062,2174976,99.00,14.44,0.0031,5745.3959,0.0749
1063,2177024,101.70,14.39,0.0051,8279.8569,0.0875
1064,2179072,105.44,14.75,0.0067,6830.4457,0.0904
1065,2181120,113.97,15.83,0.0007,6599.0933,0.0687
1066,2183168,105.63,14.21,0.0041,7878.9085,0.0659
1067,2185216,120.88,15.81,0.0010,8071.9429,0.0507
1068,2187264,108.63,15.02,0.0019,8506.5614,0.0687
1069,2189312,97.22,14.32,0.0012,7245.3946,0.0748
1070,2191360,99.29,14.85,0.0073,5936.3637,0.0865
1071,2193408,101.64,14.65,0.0064,5561.0748,0.0892
1072,2195456,95.37,14.66,0.0066,4951.9305,0.0844
1073,2197504,109.81,15.12,0.0042,6748.9140,0.0803
1074,2199552,114.81,15.45,0.0075,7328.6493,0.0844
1075,2201600,100.59,14.30,0.0044,7255.3723,0.0819
1076,2203648,107.72,14.62,0.0052,10319.7371,0.0714
1077,2205696,104.41,14.87,0.0008,7898.3259,0.0753
1078,2207744,108.12,14.95,0.0021,8155.9517,0.0887
1079,2209792,104.51,14.80,0.0024,7910.2036,0.0713
1080,2211840,92.35,13.76,0.0071,6774.9891,0.0660
1081,2213888,101.33,14.53,-0.0020,6102.1089,0.0718
1082,2215936,106.28,14.87,0.0032,5946.8331,0.0832
1083,2217984,117.12,15.03,0.0091,8998.1861,0.0713
1084,2220032,115.46,15.21,0.0048,7922.3362,0.0784
1085,2222080,105.38,14.91,0.0049,7698.3254,0.0834
1086,2224128,106.23,14.63,0.0030,8055.4296,0.1141
1087,2226176,93.40,13.94,0.0073,5924.3253,0.0979
1088,2228224,105.96,14.89,0.0095,6571.2505,0.0910
1089,2230272,110.57,15.02,0.0033,5692.2657,0.0790
1090,2232320,122.07,15.52,0.0007,7693.6614,0.0880
1091,2234368,101.70,14.49,0.0113,6714.9649,0.0813
1092,2236416,111.39,14.98,0.0037,7623.3146,0.0713
1093,2238464,113.86,15.14,-0.0002,7872.9547,0.0790
1094,2240512,118.63,15.42,-0.0016,8682.9823,0.0886
1095,2242560,105.88,14.91,0.0068,7046.0657,0.0779
1096,2244608,97.09,14.32,0.0075,7730.1475,0.0725
1097,2246656,109.55,14.90,-0.0011,7527.1641,0.0731
1098,2248704,109.97,15.55,-0.0007,6494.9784,0.0802
1099,2250752,116.21,15.89,0.0049,7251.1950,0.0997
1100,2252800,102.53,14.58,0.0015,6529.4353,0.0925
1101,2254848,104.13,15.07,0.0046,6728.3223,0.0742
1102,2256896,107.22,14.62,0.0041,7708.5421,0.0718
1103,2258944,101.33,14.50,0.0018,8248.9450,0.0909
1104,2260992,94.67,14.37,0.0024,8045.4649,0.1003
1105,2263040,94.93,14.08,0.0057,6884.8207,0.0941
1106,2265088,96.88,14.35,0.0104,7892.9366,0.1348
1107,2267136,99.94,14.20,0.0031,6906.5640,0.1101
1108,2269184,103.61,14.62,0.0043,7183.6904,0.0920
1109,2271232,97.53,14.18,0.0023,6261.7171,0.0847
1110,2273280,99.51,14.33,0.0073,5715.8096,0.0895
1111,2275328,96.24,14.26,0.0046,4979.3655,0.1077
1112,2277376,85.13,13.93,0.0071,4778.6961,0.1023
1113,2279424,98.77,14.32,0.0172,5138.1209,0.1072
1114,2281472,94.00,14.29,0.0246,6098.9987,0.0870
1115,2283520,90.94,14.13,0.0286,5475.2269,0.1068
1116,2285568,94.09,14.23,0.0062,5514.1912,0.1034
1117,2287616,105.22,14.91,0.0091,5310.3177,0.1446
1118,2289664,94.74,14.26,0.0064,7530.0415,0.0888
1119,2291712,92.44,14.04,0.0097,6981.2511,0.0695
1120,2293760,103.28,14.59,0.0006,6772.6616,0.0552
1121,2295808,95.72,14.23,0.0013,6992.6924,0.0609
1122,2297856,103.28,14.40,0.0074,6917.8494,0.0646
1123,2299904,102.93,14.62,0.0070,5956.4491,0.0681
1124,2301952,91.24,14.09,0.0076,5562.7399,0.0628
1125,2304000,101.10,14.57,0.0139,5125.4936,0.0727
1126,2306048,115.62,15.14,0.0080,7144.8008,0.0625
1127,2308096,105.37,14.97,0.0025,5095.9629,0.0651
1128,2310144,102.84,14.70,0.0014,7044.6756,0.0658
1129,2312192,103.91,14.33,0.0037,6651.0323,0.0562
1130,2314240,96.35,14.16,-0.0010,5355.1712,0.0612
1131,2316288,99.67,14.66,-0.0002,5875.2398,0.0732
1132,2318336,85.37,13.45,0.0005,6356.3014,0.0844
1133,2320384,105.42,15.04,0.0128,5260.8538,0.0989
1134,2322432,98.28,14.22,0.0084,7646.1662,0.0801
1135,2324480,95.66,14.37,0.0061,5461.0019,0.0653
1136,2326528,94.06,14.22,0.0022,5436.6053,0.0674
1137,2328576,106.65,14.85,0.0063,6542.7119,0.0645
1138,2330624,97.19,14.26,0.0036,5982.2794,0.0762
1139,2332672,95.44,14.16,0.0016,5570.4246,0.0647
1140,2334720,99.40,14.54,0.0025,7148.3999,0.0610
1141,2336768,112.44,14.89,0.0066,8663.6941,0.0629
1142,2338816,92.89,14.15,0.0036,7666.1972,0.0750
1143,2340864,113.56,15.29,0.0055,6966.6671,0.0781
1144,2342912,112.34,15.54,0.0083,6831.3546,0.0703
1145,2344960,107.75,14.78,0.0053,6106.5937,0.0683
1146,2347008,109.72,15.07,0.0042,7386.2858,0.0728
1147,2349056,98.70,14.20,0.0138,7035.6653,0.0794
1148,2351104,92.63,13.66,0.0124,6228.3584,0.0536
1149,2353152,94.50,14.13,0.0008,6413.0165,0.0728
1150,2355200,108.22,15.18,0.0084,5844.3514,0.0894
1151,2357248,100.65,14.76,0.0064,5973.8025,0.0738
1152,2359296,95.34,14.30,0.0044,4688.4520,0.0728
1153,2361344,116.87,15.42,0.0073,6100.8134,0.0747
1154,2363392,109.83,15.09,0.0064,7227.3866,0.0865
1155,2365440,90.75,14.19,0.0055,6830.4504,0.0789
1156,2367488,93.03,14.14,0.0072,5296.4482,0.0845
1157,2369536,90.58,14.00,0.0031,5517.7296,0.0831
1158,2371584,99.84,14.04,0.0038,7675.7114,0.0674
1159,2373632,104.47,14.71,0.0012,6762.1462,0.0645
1160,2375680,100.18,14.33,0.0034,7192.6178,0.0704
1161,2377728,118.45,15.48,0.0078,8461.9576,0.0681
1162,2379776,99.64,14.74,0.0070,6971.6761,0.0731
1163,2381824,104.37,14.42,0.0007,7744.9295,0.0567
1164,2383872,103.44,14.88,0.0055,7035.7906,0.0547
1165,2385920,98.18,14.30,0.0054,6302.9230,0.0686
1166,2387968,100.01,14.54,0.0056,6041.5858,0.0674
1167,2390016,109.98,14.76,0.0034,8343.4442,0.0815
1168,2392064,109.72,14.86,0.0064,7208.9648,0.1134
1169,2394112,101.96,14.55,0.0069,7256.0355,0.0937
1170,2396160,107.56,14.71,0.0084,6553.4636,0.0883
1171,2398208,94.36,14.18,0.0086,6800.5193,0.0753
1172,2400256,88.66,13.78,0.0027,5274.6818,0.0848
1173,2402304,102.41,14.42,-0.0012,5847.0841,0.0715
1174,2404352,88.93,13.62,0.0062,6080.8060,0.0797
1175,2406400,106.06,14.35,0.0053,8133.0833,0.0692
1176,2408448,106.14,14.67,0.0001,7216.2627,0.0819
1177,2410496,111.15,15.23,0.0110,7098.6893,0.0717
1178,2412544,87.39,13.90,0.0054,5544.8047,0.0742
1179,2414592,109.79,15.15,0.0108,6390.2643,0.0606
1180,2416640,93.31,14.27,0.0079,5441.3691,0.0704
1181,2418688,101.22,14.64,0.0042,5749.5132,0.0678
1182,2420736,103.55,14.73,0.0077,7051.4300,0.0711
1183,2422784,99.92,14.74,0.0142,5733.0721,0.0752
1184,2424832,104.16,14.50,-0.0022,6045.4162,0.0557
1185,2426880,90.94,14.03,-0.0008,5637.3209,0.0606
1186,2428928,99.20,14.72,0.0070,6014.9371,0.0798
1187,2430976,108.08,15.07,0.0056,6511.7216,0.0850
1188,2433024,99.58,14.87,0.0002,5379.6397,0.0639
1189,2435072,108.12,14.80,0.0020,8501.0886,0.0666
1190,2437120,111.81,15.04,0.0051,6579.0438,0.0752
1191,2439168,110.90,15.13,0.0057,6064.2088,0.0616
1192,2441216,105.79,14.85,0.0021,7478.5002,0.0507
1193,2443264,108.76,14.45,0.0024,8845.8948,0.0481
1194,2445312,107.05,14.86,-0.0006,8798.3920,0.0584
1195,2447360,117.82,15.22,0.0011,9165.9547,0.0489
1196,2449408,105.55,15.01,0.0032,7012.6459,0.0377
1197,2451456,103.54,14.12,0.0020,7887.8542,0.0508
1198,2453504,95.80,14.35,0.0033,5718.4646,0.0490
1199,2455552,93.52,14.22,0.0037,5684.7088,0.0607
1200,2457600,102.20,14.42,0.0022,7549.5002,0.0559
1201,2459648,114.64,15.13,0.0036,7150.5573,0.0502
1202,2461696,103.69,14.79,0.0047,5928.0030,0.0564
1203,2463744,98.12,14.75,0.0066,6371.8885,0.0600
1204,2465792,108.50,14.74,0.0037,6499.8929,0.0587
1205,2467840,113.29,15.36,0.0048,6799.9370,0.0646
1206,2469888,112.71,15.17,0.0084,7222.8249,0.0922
1207,2471936,103.91,14.43,0.0077,7905.7152,0.0907
1208,2473984,93.28,14.41,0.0197,6171.5615,0.0786
1209,2476032,100.19,14.54,0.0132,6336.9699,0.0635
1210,2478080,119.10,15.64,0.0084,6959.7336,0.0616
1211,2480128,99.97,14.19,0.0051,7609.3435,0.0597
1212,2482176,101.12,14.75,0.0072,7583.4926,0.0691
1213,2484224,99.98,14.55,0.0003,7256.2547,0.0784
1214,2486272,99.61,14.40,0.0048,8059.1301,0.0759
1215,2488320,109.52,15.44,0.0071,8238.8653,0.0766
1216,2490368,95.83,14.26,0.0100,6400.9415,0.0559
1217,2492416,109.39,15.15,0.0034,6731.1467,0.0451
1218,2494464,107.95,14.91,0.0075,7427.3236,0.0556
1219,2496512,100.16,14.36,0.0056,6215.6100,0.0451
1220,2498560,101.06,14.59,0.0114,6056.9828,0.0509
1221,2500608,97.61,14.45,0.0040,6586.0999,0.0479
1222,2502656,104.87,14.84,0.0021,6940.6069,0.0421
1223,2504704,98.99,14.81,0.0028,6863.3724,0.0618
1224,2506752,97.77,14.33,0.0061,6827.3341,0.0828
1225,2508800,106.71,14.83,0.0138,6559.8689,0.0777
1226,2510848,122.84,14.96,0.0101,9375.4635,0.0460
1227,2512896,93.53,13.80,0.0056,6897.4237,0.0836
1228,2514944,92.14,13.99,0.0064,6929.8677,0.0895
1229,2516992,86.33,13.40,0.0081,6105.9989,0.0819
1230,2519040,108.55,14.63,0.0036,7578.4114,0.0848
1231,2521088,95.36,13.94,0.0025,7053.2415,0.0899
1232,2523136,96.34,14.40,0.0021,5511.9221,0.0854
1233,2525184,100.26,14.49,0.0097,7414.1724,0.0725
1234,2527232,99.64,14.69,0.0077,6060.0000,0.0908
1235,2529280,110.71,14.40,0.0040,8923.9754,0.0399
1236,2531328,125.81,16.12,0.0032,8474.8624,0.0308
1237,2533376,94.71,14.29,0.0017,8110.8044,0.0400
1238,2535424,97.94,14.52,0.0053,7245.5841,0.0519
1239,2537472,90.75,14.05,0.0079,5633.1925,0.0523
1240,2539520,109.93,14.76,0.0047,4813.6231,0.0733
1241,2541568,97.23,14.74,0.0030,5660.3977,0.0878
1242,2543616,90.70,14.03,0.0039,5528.8110,0.1031
1243,2545664,87.27,13.24,0.0049,5114.7022,0.1072
1244,2547712,102.26,14.49,0.0035,5623.5178,0.0781
1245,2549760,98.71,14.72,0.0139,5513.3088,0.0639
1246,2551808,81.42,13.49,0.0034,4791.2306,0.0855
1247,2553856,89.36,13.64,0.0064,5117.7435,0.1177
1248,2555904,88.13,13.70,0.0010,4809.6101,0.1221
1249,2557952,97.30,14.21,0.0106,5561.1097,0.1151
1250,2560000,84.81,13.46,0.0152,4249.3991,0.1259
1251,2562048,95.57,14.06,0.0125,5814.0722,0.1252
1252,2564096,85.05,13.06,0.0090,6092.7758,0.0733
1253,2566144,90.37,13.95,0.0053,6027.1674,0.0705
1254,2568192,84.89,13.75,0.0015,5251.5705,0.0696
1255,2570240,92.91,13.63,0.0050,6237.1667,0.0640
1256,2572288,94.12,13.64,0.0067,7096.3917,0.0468
1257,2574336,79.38,12.88,0.0039,4782.9651,0.0646
1258,2576384,90.84,13.65,0.0055,4842.7626,0.0582
1259,2578432,85.49,13.35,0.0068,5224.7871,0.0686
1260,2580480,76.52,12.66,0.0054,5339.6672,0.0802
1261,2582528,92.09,13.95,0.0044,4686.7664,0.0727
1262,2584576,101.22,14.42,0.0060,5794.1261,0.0709
1263,2586624,80.43,12.85,0.0010,4902.1787,0.0611
1264,2588672,84.95,13.83,0.0027,4639.3535,0.0610
1265,2590720,79.21,12.86,0.0083,4823.4177,0.0574
1266,2592768,94.10,13.61,0.0042,6740.9422,0.0568
1267,2594816,89.06,13.68,0.0031,5836.9418,0.0690
1268,2596864,86.89,13.48,0.0029,5537.2133,0.0949
1269,2598912,86.77,13.42,0.0007,5290.9348,0.0909
1270,2600960,84.03,13.29,0.0037,5502.4594,0.1105
1271,2603008,77.68,13.07,0.0109,5805.7818,0.0867
1272,2605056,81.22,13.29,0.0056,5138.8907,0.0827
1273,2607104,106.21,14.71,0.0039,7503.9924,0.0644
1274,2609152,89.97,13.86,0.0021,5742.4720,0.0873
1275,2611200,77.09,12.65,0.0010,6880.9437,0.0556
1276,2613248,101.44,14.30,0.0012,6293.3005,0.0547
1277,2615296,94.84,13.93,0.0013,5331.5363,0.0561
1278,2617344,90.67,13.54,0.0037,6354.2254,0.0614
1279,2619392,90.26,13.82,0.0024,5421.8107,0.0581
1280,2621440,90.12,13.58,0.0041,5685.5642,0.0699
1281,2623488,97.06,14.22,0.0044,5484.0583,0.0908
1282,2625536,110.52,14.73,0.0057,7536.2310,0.0855
1283,2627584,85.91,13.72,0.0075,6275.8990,0.0824
1284,2629632,88.54,13.67,0.0094,5275.4074,0.0779
1285,2631680,96.53,13.95,0.0050,6511.2422,0.0823
1286,2633728,97.03,14.08,0.0040,5404.8982,0.0998
1287,2635776,99.89,14.44,0.0060,7598.3137,0.1276
1288,2637824,99.74,14.02,0.0008,5612.3986,0.1295
1289,2639872,104.44,14.13,0.0022,7255.2389,0.0752
1290,2641920,86.41,13.77,0.0044,5549.9979,0.0763
1291,2643968,100.47,14.52,0.0047,5737.7152,0.0921
1292,2646016,93.21,13.87,0.0054,5440.4814,0.0801
1293,2648064,99.69,14.27,0.0025,5362.6391,0.0598
1294,2650112,83.06,13.30,0.0002,6077.9301,0.0860
1295,2652160,85.24,13.25,0.0026,5601.7003,0.0879
1296,2654208,82.02,13.08,0.0080,4923.6532,0.0749
1297,2656256,95.86,14.25,0.0048,4690.2727,0.0536
1298,2658304,117.28,14.98,0.0085,8246.3742,0.0571
1299,2660352,94.69,13.75,0.0046,6426.9804,0.0683
1300,2662400,97.46,14.13,0.0033,7000.7658,0.0777
1301,2664448,98.59,14.40,0.0043,6168.4019,0.0731
1302,2666496,90.38,13.67,-0.0001,5979.5375,0.1025
1303,2668544,92.45,13.71,0.0281,4757.9149,0.1107
1304,2670592,86.01,13.11,0.0081,4789.6144,0.1112
1305,2672640,96.67,13.78,0.0094,5668.4799,0.1095
1306,2674688,86.60,13.71,0.0044,4784.5527,0.0951
1307,2676736,88.99,13.25,0.0072,5167.9059,0.0973
1308,2678784,78.92,13.01,0.0192,4007.2786,0.0864
1309,2680832,86.03,13.68,0.0165,4789.9124,0.0908
1310,2682880,82.81,13.09,0.0066,5142.3576,0.0953
1311,2684928,93.72,14.08,0.0074,5656.5524,0.0980
1312,2686976,78.95,12.99,0.0025,5804.5777,0.0996
1313,2689024,90.78,13.76,0.0019,5952.8086,0.0858
1314,2691072,90.81,13.49,0.0005,6273.0835,0.1089
1315,2693120,83.37,13.14,0.0072,6107.3391,0.1340
1316,2695168,89.84,13.67,0.0055,5903.4765,0.1064
1317,2697216,84.85,13.11,0.0057,5460.6104,0.1236
1318,2699264,86.44,13.14,0.0089,4675.2735,0.1261
1319,2701312,81.44,12.97,0.0055,4980.0250,0.1411
1320,2703360,90.42,14.08,0.0047,4918.0166,0.1343
1321,2705408,93.34,13.97,0.0053,6563.9978,0.1038
1322,2707456,82.17,13.20,0.0060,5921.6947,0.0922
1323,2709504,88.73,13.69,0.0067,5091.4422,0.0953
1324,2711552,91.91,13.62,0.0047,5769.1742,0.0858
1325,2713600,81.28,13.21,0.0035,4644.1800,0.0727
1326,2715648,81.05,13.41,0.0037,4484.4047,0.0609
1327,2717696,82.04,13.53,0.0034,4240.1888,0.0982
1328,2719744,79.40,13.20,0.0065,4475.7784,0.1218
1329,2721792,83.68,13.33,0.0058,4505.3832,0.1198
1330,2723840,89.55,13.71,0.0169,5192.0317,0.1179
1331,2725888,91.54,13.76,0.0031,4562.9737,0.1381
1332,2727936,104.98,14.94,0.0029,5236.2543,0.0960
1333,2729984,86.23,13.73,0.0082,6081.4655,0.0991
1334,2732032,83.21,13.56,0.0091,5994.0889,0.1066
1335,2734080,89.23,13.74,0.0063,6268.7855,0.0942
1336,2736128,86.78,13.90,0.0045,5410.5610,0.0972
1337,2738176,82.61,13.29,0.0069,5615.7691,0.1435
1338,2740224,80.31,13.23,0.0086,5306.8808,0.1423
1339,2742272,79.45,13.14,0.0130,5260.6378,0.1541
1340,2744320,90.70,13.63,0.0086,5998.5569,0.1491
1341,2746368,81.91,13.12,0.0140,4276.7034,0.1534
1342,2748416,91.77,14.06,0.0009,4534.6859,0.1205
1343,2750464,96.26,14.14,-0.0013,5643.0559,0.1038
1344,2752512,90.10,14.21,0.0068,4915.0547,0.1034
1345,2754560,87.01,13.53,0.0070,5730.8663,0.0901
1346,2756608,88.07,13.88,0.0039,5619.3931,0.1039
1347,2758656,95.66,13.94,0.0018,5904.9109,0.1053
1348,2760704,90.01,13.70,0.0015,5641.2655,0.1207
1349,2762752,92.90,13.89,0.0052,5557.9584,0.1038
1350,2764800,87.45,13.76,0.0027,4378.7545,0.1070
1351,2766848,83.17,13.36,0.0093,5918.0452,0.1185
1352,2768896,86.77,13.33,0.0026,6533.5919,0.1054
1353,2770944,80.67,13.36,0.0081,5143.1205,0.1181
1354,2772992,88.30,13.28,0.0048,4764.6535,0.1267
1355,2775040,84.63,13.39,0.0075,4315.2115,0.1335
1356,2777088,85.81,13.26,0.0125,4542.5932,0.1176
1357,2779136,93.82,13.68,0.0069,6021.5119,0.1278
1358,2781184,91.00,14.07,0.0070,6173.8124,0.1294
1359,2783232,85.79,13.61,0.0107,5789.0960,0.1175
1360,2785280,92.90,13.73,0.0093,4711.1456,0.0856
1361,2787328,94.28,13.57,0.0064,7145.8308,0.0956
1362,2789376,95.39,13.86,0.0014,6830.1846,0.1096
1363,2791424,81.71,13.36,0.0010,5602.7821,0.1383
1364,2793472,89.96,13.52,0.0105,5447.6528,0.1193
1365,2795520,86.93,13.04,0.0007,5678.0593,0.1249
1366,2797568,88.66,13.81,0.0082,5152.1299,0.0945
1367,2799616,102.37,14.41,0.0043,6180.3494,0.0863
1368,2801664,82.17,13.33,0.0164,5348.9871,0.1010
1369,2803712,86.40,13.97,0.0023,4589.8651,0.0874
1370,2805760,77.25,12.95,0.0049,4626.3991,0.0962
1371,2807808,74.51,12.89,0.0032,5083.3432,0.1058
1372,2809856,87.99,13.24,0.0035,4549.7820,0.1277
1373,2811904,77.24,12.62,0.0036,4331.9527,0.1292
1374,2813952,93.86,13.69,0.0032,5111.1819,0.1078
1375,2816000,92.61,14.10,0.0045,5869.3145,0.1016
1376,2818048,87.95,13.29,0.0015,5628.5202,0.1109
1377,2820096,91.86,13.43,0.0095,6633.8229,0.1099
1378,2822144,91.42,13.61,0.0042,6225.1495,0.1094
1379,2824192,105.92,14.73,0.0129,6253.6627,0.1128
1380,2826240,80.52,13.05,0.0060,5096.9989,0.1292
1381,2828288,97.02,14.14,-0.0002,6172.9412,0.1176
1382,2830336,94.44,13.91,0.0070,6872.1640,0.1188
1383,2832384,87.22,13.24,0.0023,6164.7635,0.1022
1384,2834432,88.69,13.78,0.0117,5687.5748,0.1035
1385,2836480,101.26,14.42,0.0153,6016.7453,0.0949
1386,2838528,84.96,13.63,0.0187,4951.3714,0.1318
1387,2840576,92.24,14.16,0.0209,5369.2999,0.0670
1388,2842624,91.32,13.61,-0.0026,6087.6546,0.0645
1389,2844672,95.22,13.97,0.0075,6758.2639,0.0715
1390,2846720,94.40,14.07,0.0030,6715.2292,0.0558
1391,2848768,97.12,13.97,-0.0007,7428.7681,0.0533
1392,2850816,93.26,14.27,0.0005,5967.8376,0.0864
1393,2852864,82.10,13.42,0.0011,5251.8500,0.1075
1394,2854912,101.32,14.52,0.0025,5827.1890,0.1016
1395,2856960,88.29,13.66,0.0018,6155.0107,0.0998
1396,2859008,87.57,13.21,0.0026,7796.6811,0.0900
