episode,score,steps,epsilon,loss,avg_v
74564,779,31,0.1000,52.6267,1183.0305
74565,341,25,0.1000,53.4010,1165.8991
74566,42,10,0.1000,51.6076,1120.3699
74567,36,9,0.1000,37.9636,1166.4837
74568,116,14,0.1000,52.3089,1172.7999
74569,477,30,0.1000,51.6246,1193.1075
74570,634,34,0.1000,52.9364,1208.9945
74571,299,27,0.1000,62.1494,1180.4765
74572,251,25,0.1000,52.9798,1176.7898
74573,46,11,0.1000,64.4686,1171.7743
74574,330,27,0.1000,61.3144,1172.2399
74575,231,18,0.1000,47.4719,1165.7210
74576,437,32,0.1000,44.4377,1140.6820
74577,209,19,0.1000,58.3332,1167.9647
74578,190,21,0.1000,60.2477,1154.4505
74579,935,38,0.1000,53.7595,1187.0200
74580,225,18,0.1000,47.6475,1175.0011
74581,479,29,0.1000,60.1702,1138.1428
74582,132,19,0.1000,48.3512,1182.8380
74583,436,34,0.1000,51.7568,1183.2663
74584,1973,62,0.1000,52.5612,1144.9388
74585,537,25,0.1000,51.9786,1143.1355
74586,41,10,0.1000,44.6406,1150.3581
74587,274,27,0.1000,50.0647,1179.5357
74588,136,17,0.1000,50.6253,1190.9687
74589,38,9,0.1000,56.4655,1164.3818
74590,126,18,0.1000,50.4628,1174.0994
74591,207,25,0.1000,49.0845,1169.7018
74592,106,16,0.1000,59.7799,1182.6701
74593,96,14,0.1000,46.7219,1190.4026
74594,607,38,0.1000,40.1469,1191.7137
74595,34,9,0.1000,57.5095,1157.6758
74596,176,16,0.1000,53.2425,1162.6086
74597,26,6,0.1000,43.8718,1152.3369
74598,219,18,0.1000,66.5612,1173.5671
74599,52,10,0.1000,50.2846,1150.8761
74600,52,11,0.1000,38.1874,1060.7061
74601,173,14,0.1000,57.7740,1091.3876
74602,34,7,0.1000,48.4191,1150.7924
74603,561,40,0.1000,52.1357,1169.9705
74604,86,14,0.1000,51.8167,1173.0254
74605,52,10,0.1000,55.6115,1164.0030
74606,215,17,0.1000,44.8805,1150.9471
74607,41,10,0.1000,53.7969,1137.0777
74608,72,13,0.1000,59.3574,1176.8800
74609,40,11,0.1000,34.0571,1173.3589
74610,37,10,0.1000,66.4018,1146.5277
74611,57,12,0.1000,49.1156,1169.2231
74612,36,9,0.1000,53.0366,1154.1269
74613,1874,42,0.1000,45.2629,1181.6703
74614,186,20,0.1000,42.1778,1108.4652
74615,338,27,0.1000,38.7523,1178.0067
74616,49,9,0.1000,59.7803,1170.3130
74617,504,30,0.1000,59.0839,1158.6797
74618,284,19,0.1000,66.2764,1181.0996
74619,554,26,0.1000,37.6342,1208.4600
74620,163,16,0.1000,52.9854,1166.4200
74621,340,27,0.1000,55.4229,1176.7280
74622,217,16,0.1000,47.4056,1183.4892
74623,222,18,0.1000,52.0582,1184.9229
74624,704,31,0.1000,46.6974,1190.9177
74625,324,25,0.1000,63.1192,1185.3508
74626,1243,55,0.1000,46.8068,1159.3001
74627,40,7,0.1000,58.8617,1148.9223
74628,172,18,0.1000,64.5016,1156.3517
74629,57,12,0.1000,42.9584,1178.7844
74630,76,14,0.1000,59.1855,1170.4183
74631,421,27,0.1000,47.0769,1167.7526
74632,1114,46,0.1000,54.5525,1169.2222
74633,49,10,0.1000,52.5097,1154.1058
74634,86,12,0.1000,56.4003,1110.0646
74635,40,9,0.1000,37.6510,1160.1660
74636,1740,49,0.1000,52.7783,1191.0694
74637,118,14,0.1000,44.9053,1189.4254
74638,354,21,0.1000,57.6569,1183.3526
74639,278,24,0.1000,54.7487,1169.5696
74640,44,8,0.1000,61.7654,1151.1118
74641,459,26,0.1000,53.2814,1149.0833
74642,173,21,0.1000,51.8848,1131.2812
74643,85,15,0.1000,53.9349,1159.6860
74644,203,20,0.1000,72.7127,1067.3405
74645,46,8,0.1000,86.9796,1159.6032
74646,268,23,0.1000,69.7640,1163.0354
74647,44,9,0.1000,44.0447,1142.9285
74648,88,15,0.1000,50.8917,1109.4307
74649,175,20,0.1000,64.4674,1184.6891
74650,68,12,0.1000,62.9018,1140.3488
74651,38,9,0.1000,56.7368,1122.0425
74652,162,18,0.1000,50.3304,1176.8877
74653,54,11,0.1000,33.6552,1181.4225
74654,915,52,0.1000,57.8371,1181.8910
74655,456,32,0.1000,57.0505,1144.9146
74656,291,22,0.1000,50.0347,1169.8300
74657,42,10,0.1000,50.6045,1135.2183
74658,82,13,0.1000,62.7728,1170.3366
74659,1061,55,0.1000,61.0712,1163.0564
74660,43,10,0.1000,55.5443,1140.2051
74661,81,13,0.1000,84.1601,1150.2048
74662,742,36,0.1000,58.0346,1144.5767
74663,83,13,0.1000,51.8657,1166.5000
74664,40,10,0.1000,47.3953,1132.8980
74665,257,22,0.1000,54.4715,1138.3666
74666,344,27,0.1000,55.5004,1152.8908
74667,59,14,0.1000,83.6016,1180.6604
74668,447,32,0.1000,65.5213,1201.4114
74669,208,23,0.1000,45.7194,1191.9572
74670,38,10,0.1000,57.4494,1136.4387
74671,962,39,0.1000,59.8276,1172.6573
74672,61,14,0.1000,42.1146,1148.9709
74673,298,25,0.1000,50.8461,1106.0437
74674,362,20,0.1000,55.9243,1104.7681
74675,153,16,0.1000,45.4323,1177.9610
74676,56,11,0.1000,55.2268,1167.7352
74677,53,9,0.1000,34.7244,1130.3638
74678,58,11,0.1000,51.2325,1153.8004
74679,250,23,0.1000,47.1795,1194.6906
74680,94,15,0.1000,51.4170,1159.8690
74681,142,19,0.1000,38.3720,1156.7816
74682,53,11,0.1000,62.1734,1164.1718
74683,94,14,0.1000,51.0836,1153.1724
74684,1416,49,0.1000,51.7129,1169.5609
74685,101,14,0.1000,46.0929,1172.1363
74686,47,9,0.1000,69.9195,1151.9139
74687,624,36,0.1000,55.7547,1160.9036
74688,165,18,0.1000,53.8014,1152.0493
74689,38,11,0.1000,60.7481,1177.1468
74690,447,36,0.1000,41.4556,1175.6715
74691,217,20,0.1000,56.8733,1167.9066
74692,124,19,0.1000,58.4786,1161.6698
74693,232,25,0.1000,61.3161,1157.5566
74694,41,11,0.1000,64.2074,1181.4227
74695,368,20,0.1000,46.8585,1115.9639
74696,327,24,0.1000,68.5586,1178.5160
74697,79,11,0.1000,57.2518,1179.2643
74698,294,20,0.1000,47.0493,1172.4168
74699,57,11,0.1000,55.1971,1134.7952
74700,484,28,0.1000,55.9501,1179.2217
74701,117,14,0.1000,64.9124,1177.5780
74702,63,13,0.1000,54.4690,1038.3592
74703,1506,76,0.1000,59.6517,1172.6006
74704,365,22,0.1000,51.0413,1162.0338
74705,1135,43,0.1000,49.3325,1141.9539
74706,410,10,0.1000,61.9104,1161.4016
74707,314,23,0.1000,52.8637,1125.3574
74708,67,12,0.1000,51.4434,1154.3231
74709,551,26,0.1000,52.0247,1127.2432
74710,287,19,0.1000,55.9793,1145.3908
74711,207,20,0.1000,65.5370,1169.4568
74712,383,24,0.1000,56.1123,1147.6390
74713,33,8,0.1000,68.0944,1174.6151
74714,769,41,0.1000,62.6258,1050.0870
74715,139,17,0.1000,59.3934,1187.9653
74716,41,11,0.1000,49.0560,1159.0116
74717,101,16,0.1000,51.7319,1131.5316
74718,57,12,0.1000,61.0535,1155.2443
74719,217,21,0.1000,42.8911,1162.7208
74720,129,17,0.1000,65.1710,1171.4813
74721,370,22,0.1000,39.0379,1155.0645
74722,77,13,0.1000,62.1950,1154.4243
74723,292,21,0.1000,43.4684,1208.9502
74724,234,22,0.1000,45.3247,1133.4048
74725,797,32,0.1000,57.2824,1153.7588
74726,336,26,0.1000,47.8754,1159.6694
74727,816,39,0.1000,48.4062,1196.3773
74728,75,11,0.1000,51.4673,1133.8432
74729,189,22,0.1000,50.6109,1151.9712
74730,145,17,0.1000,51.5290,1172.8186
74731,59,13,0.1000,36.8313,1147.2517
74732,335,23,0.1000,53.3556,1159.9088
74733,113,18,0.1000,46.4887,1192.2149
74734,53,11,0.1000,54.9113,1121.2526
74735,669,30,0.1000,43.5839,1210.4813
74736,34,8,0.1000,54.7111,1167.0317
74737,63,14,0.1000,36.1429,1136.2793
74738,71,13,0.1000,43.4006,1156.3988
74739,117,15,0.1000,40.5167,1168.1764
74740,39,11,0.1000,51.4884,1187.7817
74741,347,37,0.1000,51.1415,1183.3193
74742,55,12,0.1000,62.1514,1147.8562
74743,47,11,0.1000,53.8105,1029.5242
74744,123,17,0.1000,59.6179,1158.0090
74745,115,15,0.1000,57.7656,1164.7425
74746,96,14,0.1000,49.4499,1178.5184
74747,832,48,0.1000,51.1427,1172.0510
74748,49,9,0.1000,50.0567,1174.6350
74749,51,9,0.1000,50.9844,1187.8438
74750,110,13,0.1000,58.2177,1169.2369
74751,616,32,0.1000,55.0938,1125.2976
74752,291,31,0.1000,49.2183,1162.8399
74753,38,10,0.1000,51.3807,1155.2702
74754,79,15,0.1000,47.5476,1155.4557
74755,42,10,0.1000,58.7410,1174.1443
74756,87,15,0.1000,62.2890,1156.2979
74757,43,11,0.1000,52.9674,1164.6563
74758,50,10,0.1000,76.9771,1171.2630
74759,54,10,0.1000,35.7448,1141.2002
74760,86,15,0.1000,60.1198,1192.7885
74761,1044,35,0.1000,54.8184,1194.4433
74762,32,7,0.1000,43.7303,1150.5181
74763,289,30,0.1000,39.8737,1131.7606
74764,169,17,0.1000,56.7256,1116.4159
74765,51,11,0.1000,50.8269,1069.8413
74766,32,8,0.1000,46.7329,1109.5458
74767,307,22,0.1000,48.2298,1178.3859
74768,114,15,0.1000,44.5532,1166.4878
74769,395,27,0.1000,57.3617,1157.2227
74770,80,16,0.1000,54.9531,1138.1321
74771,84,15,0.1000,47.1798,1154.8572
74772,454,24,0.1000,56.2342,1185.1930
74773,83,14,0.1000,59.1873,1175.4495
74774,217,18,0.1000,51.6009,1067.8171
74775,271,27,0.1000,60.4301,1160.0579
74776,205,25,0.1000,58.8050,1172.9381
74777,363,21,0.1000,57.6254,1142.8004
74778,116,19,0.1000,63.4300,1170.6092
74779,458,24,0.1000,50.0305,1123.1620
74780,785,31,0.1000,50.6430,1161.8196
74781,45,8,0.1000,43.0001,1153.1433
74782,229,18,0.1000,62.1192,1170.1429
74783,59,11,0.1000,55.6042,1159.3583
74784,186,17,0.1000,52.7141,1157.1782
74785,60,12,0.1000,56.1107,1152.8904
74786,159,15,0.1000,49.3732,1144.6810
74787,184,21,0.1000,62.1346,1175.9053
74788,520,43,0.1000,64.0152,1200.6541
74789,172,19,0.1000,52.8045,1121.6266
74790,37,10,0.1000,43.5433,1189.3330
74791,295,20,0.1000,54.6117,1152.5880
74792,192,22,0.1000,56.1074,1130.1718
74793,71,11,0.1000,52.0833,1075.7121
74794,810,44,0.1000,55.1238,1185.1343
74795,318,30,0.1000,48.4832,1143.2003
74796,32,8,0.1000,50.6354,1151.4108
74797,41,10,0.1000,51.5111,1155.7825
74798,86,14,0.1000,42.9830,1055.5022
74799,831,49,0.1000,53.1320,1145.1924
74800,444,37,0.1000,49.3469,1123.6162
74801,42,10,0.1000,36.4414,1157.6440
74802,619,43,0.1000,54.4968,1165.8787
74803,239,20,0.1000,48.1862,1150.1255
74804,386,26,0.1000,51.8634,1166.2268
74805,39,10,0.1000,46.5862,1112.7341
74806,215,25,0.1000,53.7354,1155.9853
74807,86,14,0.1000,48.4125,1077.0132
74808,624,27,0.1000,59.3281,1167.4174
74809,261,27,0.1000,59.0257,1178.4945
74810,223,17,0.1000,71.3038,1148.6816
74811,46,12,0.1000,66.6788,1153.6168
74812,464,37,0.1000,51.5980,1176.2438
74813,40,11,0.1000,66.6256,1138.0781
74814,487,35,0.1000,40.8964,1152.1618
74815,79,16,0.1000,41.1112,1153.3563
74816,120,17,0.1000,58.9161,1173.4298
74817,536,27,0.1000,51.0141,1188.9136
74818,38,10,0.1000,60.0298,1169.7442
74819,47,8,0.1000,56.8274,1119.1946
74820,447,25,0.1000,40.3759,1178.6984
74821,40,10,0.1000,53.4627,1077.1760
74822,806,59,0.1000,50.5022,1158.6505
74823,203,21,0.1000,46.8303,1197.3428
74824,34,9,0.1000,41.5074,1153.4409
74825,60,13,0.1000,43.2582,1093.6040
74826,325,25,0.1000,33.3597,1162.9451
74827,127,14,0.1000,55.6617,1145.1821
74828,730,42,0.1000,57.2691,1158.1412
74829,463,24,0.1000,56.7924,1122.5810
74830,224,21,0.1000,43.2043,1170.1734
74831,49,10,0.1000,44.1575,1143.0185
74832,362,27,0.1000,61.8498,1162.5872
74833,368,23,0.1000,60.8797,1156.2675
74834,108,17,0.1000,40.1405,1123.4617
74835,109,13,0.1000,68.8214,1160.1085
74836,32,8,0.1000,43.7787,1173.2663
74837,45,11,0.1000,41.7811,1147.1670
74838,248,26,0.1000,50.5504,1158.3885
74839,80,15,0.1000,49.4773,1181.1003
74840,82,13,0.1000,45.7848,1164.4043
74841,110,18,0.1000,61.9635,1156.2154
74842,87,16,0.1000,58.7377,1177.9193
74843,318,30,0.1000,57.6853,1162.2047
74844,49,10,0.1000,34.8622,1143.3721
74845,35,8,0.1000,21.0019,1158.2461
74846,566,29,0.1000,54.8098,1167.2236
74847,84,14,0.1000,58.8145,1159.1534
74848,100,13,0.1000,43.4493,1160.5551
74849,205,21,0.1000,41.0020,1161.0875
74850,65,15,0.1000,41.6586,1168.6340
74851,82,15,0.1000,44.0083,1144.8069
74852,566,28,0.1000,50.1407,1126.2254
74853,66,12,0.1000,47.8249,1149.2240
74854,104,17,0.1000,50.4425,1099.6913
74855,115,14,0.1000,54.6884,1164.4999
74856,241,20,0.1000,58.6882,1124.1214
74857,117,18,0.1000,64.7946,1156.4797
74858,892,31,0.1000,50.4172,1198.0856
74859,361,22,0.1000,41.8329,1182.2523
74860,54,10,0.1000,31.9453,1152.7846
74861,365,20,0.1000,48.8192,1097.1484
74862,81,14,0.1000,50.0296,1141.9708
74863,343,33,0.1000,50.3373,1169.7376
74864,140,18,0.1000,64.5901,1130.9295
74865,39,10,0.1000,38.6819,1115.2689
74866,74,10,0.1000,46.3652,1156.2993
74867,120,17,0.1000,60.5052,1164.3809
74868,161,15,0.1000,36.9737,1125.7666
74869,38,8,0.1000,41.3337,1139.7135
74870,30,7,0.1000,39.6563,1133.2508
74871,151,19,0.1000,41.9631,1161.7117
74872,226,17,0.1000,47.8387,1155.6309
74873,78,14,0.1000,46.2038,1062.2871
74874,169,18,0.1000,47.5216,1154.8493
74875,244,23,0.1000,67.1884,1157.1758
74876,599,35,0.1000,47.2240,1127.0130
74877,343,31,0.1000,49.4347,1114.2966
74878,53,11,0.1000,38.8666,1126.9359
74879,29,7,0.1000,62.8566,1120.3333
74880,100,17,0.1000,41.0780,1159.0471
74881,47,10,0.1000,36.2045,1139.6130
74882,210,15,0.1000,50.6407,1140.7302
74883,369,30,0.1000,52.9107,1148.6597
74884,373,24,0.1000,55.9037,1137.4965
74885,168,19,0.1000,40.2679,1166.9658
74886,57,12,0.1000,54.0067,1167.1860
74887,36,8,0.1000,59.9518,1147.7870
74888,55,12,0.1000,45.1211,1154.6129
74889,433,33,0.1000,47.8012,1148.3249
74890,39,9,0.1000,63.9194,1150.6775
74891,217,17,0.1000,55.7861,1119.1885
74892,166,19,0.1000,42.8000,1159.7468
74893,34,9,0.1000,30.6164,1143.1612
74894,49,10,0.1000,55.7754,1128.7523
74895,389,28,0.1000,44.7347,1155.0983
74896,365,24,0.1000,51.0100,1155.4915
74897,53,12,0.1000,35.6177,1117.9977
74898,125,17,0.1000,53.8736,994.4326
74899,36,9,0.1000,61.9285,1144.2426
74900,169,17,0.1000,58.2307,1149.0257
74901,41,10,0.1000,35.1964,1154.2110
74902,378,26,0.1000,48.8930,1118.7422
74903,123,16,0.1000,51.5853,1126.7519
74904,362,30,0.1000,57.8588,1149.2714
74905,776,35,0.1000,56.8704,1188.3748
74906,291,17,0.1000,47.2041,1084.4237
74907,139,14,0.1000,62.6679,1128.5033
74908,419,27,0.1000,51.7176,1130.2327
74909,764,37,0.1000,63.0192,1148.0740
74910,40,11,0.1000,55.6465,1137.8229
74911,376,27,0.1000,47.0922,1162.8560
74912,31,7,0.1000,43.2729,1127.4403
74913,216,19,0.1000,52.3258,1091.9270
74914,36,9,0.1000,41.0985,1137.9092
74915,132,17,0.1000,46.4132,1143.5418
74916,246,24,0.1000,46.2178,1172.3563
74917,77,11,0.1000,58.6202,1151.2899
74918,445,23,0.1000,49.0045,1155.3438
74919,54,10,0.1000,52.1437,1150.6776
74920,287,24,0.1000,52.3925,1142.5506
74921,187,19,0.1000,58.8635,1142.2192
74922,56,12,0.1000,43.7155,1119.7111
74923,32,7,0.1000,54.2766,1132.6661
74924,553,28,0.1000,46.3331,1117.7977
74925,388,32,0.1000,53.9084,1158.1855
74926,55,13,0.1000,44.8022,1164.6195
74927,211,15,0.1000,50.1819,1150.3951
74928,56,13,0.1000,51.8095,1105.6750
74929,403,27,0.1000,62.7921,1169.3146
74930,215,23,0.1000,67.5953,1171.5981
74931,75,11,0.1000,49.8383,1158.4041
74932,184,19,0.1000,48.2611,1157.5650
74933,70,12,0.1000,61.2297,1147.3324
74934,248,22,0.1000,57.0387,1128.1785
74935,321,28,0.1000,63.9547,1147.6058
74936,1871,70,0.1000,48.0860,1134.4068
74937,33,8,0.1000,46.0286,1140.6749
74938,71,14,0.1000,71.9352,1143.2331
74939,52,10,0.1000,53.0896,1133.3528
74940,53,11,0.1000,43.9214,1133.5527
74941,137,18,0.1000,60.4716,1177.6227
74942,265,25,0.1000,51.9135,1066.7664
74943,63,13,0.1000,48.8765,1146.7797
74944,142,21,0.1000,57.2406,1140.3715
74945,214,22,0.1000,42.9205,1165.8869
74946,528,32,0.1000,54.2579,1157.8507
74947,44,10,0.1000,52.3894,1131.5755
74948,124,16,0.1000,51.3378,1117.1318
74949,53,11,0.1000,54.8879,1132.6454
74950,449,27,0.1000,60.1720,1108.8128
74951,190,21,0.1000,48.8461,1139.2874
74952,295,21,0.1000,64.1146,1156.3305
74953,130,18,0.1000,57.5033,1099.1317
74954,45,12,0.1000,58.3037,1148.6293
74955,455,21,0.1000,58.2440,1155.5283
74956,219,21,0.1000,42.0047,1138.1818
74957,76,11,0.1000,53.5742,1056.9626
74958,110,10,0.1000,63.5098,1126.2162
74959,61,12,0.1000,41.0751,1155.9840
74960,31,8,0.1000,52.1403,1127.5194
74961,38,10,0.1000,37.4818,1133.0937
74962,56,12,0.1000,65.7882,1126.2183
74963,1226,39,0.1000,64.0967,1145.5755
74964,94,15,0.1000,76.2091,1149.1610
74965,72,12,0.1000,52.5710,1122.0547
74966,65,12,0.1000,47.5923,1136.6717
74967,64,12,0.1000,82.7896,1141.5672
74968,28,7,0.1000,59.8839,1116.5876
74969,488,34,0.1000,43.6100,1116.0541
74970,1034,32,0.1000,65.1462,1111.9901
74971,99,14,0.1000,47.8581,1142.3835
74972,115,14,0.1000,39.0754,1134.6728
74973,53,11,0.1000,47.9620,1002.3045
74974,41,10,0.1000,44.0119,1134.4806
74975,369,20,0.1000,60.1839,1100.6590
74976,701,35,0.1000,55.6130,1158.9535
74977,115,14,0.1000,44.4544,1160.8292
74978,284,25,0.1000,53.9443,1146.5751
74979,51,10,0.1000,47.5425,1129.1558
74980,71,13,0.1000,55.5555,1108.7778
74981,83,14,0.1000,56.7112,1135.2548
74982,300,24,0.1000,51.4778,1125.9861
74983,130,16,0.1000,54.9876,1137.2434
74984,113,17,0.1000,51.9384,1117.0932
74985,87,15,0.1000,58.7876,1119.8575
74986,118,12,0.1000,65.4905,1131.7510
74987,64,13,0.1000,66.6180,1129.3646
74988,215,16,0.1000,75.6289,1139.4873
74989,89,15,0.1000,55.0161,1124.5666
74990,54,13,0.1000,66.4355,1137.0105
74991,103,15,0.1000,67.5330,1133.0230
74992,90,16,0.1000,43.6116,1129.2371
74993,39,11,0.1000,53.2727,1109.7996
74994,54,11,0.1000,52.1010,1119.3919
74995,40,10,0.1000,64.6790,1141.9944
74996,72,14,0.1000,42.8027,1080.0781
74997,317,22,0.1000,43.2007,1087.7145
74998,375,22,0.1000,52.1598,1158.6511
74999,125,19,0.1000,54.6313,1147.1940
75000,119,18,0.1000,55.7702,1153.7084
75001,221,20,0.1000,64.0971,1015.1158
75002,485,28,0.1000,64.9267,1104.6442
75003,61,13,0.1000,56.4371,1078.3601
75004,561,42,0.1000,57.3395,1115.3777
75005,530,27,0.1000,46.2165,1142.2608
75006,797,41,0.1000,59.5989,1140.0755
75007,69,11,0.1000,50.3995,1139.7198
75008,36,9,0.1000,59.2252,1135.7069
75009,312,26,0.1000,54.9858,1133.2474
75010,40,8,0.1000,67.1319,1105.8972
75011,66,14,0.1000,48.0338,1100.1150
75012,51,10,0.1000,71.7266,1109.7771
75013,77,12,0.1000,53.4678,1132.2177
75014,42,12,0.1000,65.3417,1123.5555
75015,419,29,0.1000,55.5571,1034.0526
75016,174,17,0.1000,46.1184,1150.2054
75017,55,12,0.1000,48.5111,1143.5935
75018,753,35,0.1000,53.0824,1100.4811
75019,55,9,0.1000,79.6674,1116.4828
75020,59,11,0.1000,42.6347,1132.1419
75021,63,15,0.1000,49.2435,1122.9799
75022,341,32,0.1000,51.5855,1130.8162
75023,159,21,0.1000,45.7906,1109.9503
75024,297,29,0.1000,56.6490,1134.6291
75025,215,18,0.1000,54.8098,1136.1263
75026,97,13,0.1000,47.2987,1134.9313
75027,217,22,0.1000,44.6881,1132.1105
75028,187,14,0.1000,52.4687,1134.2198
75029,101,15,0.1000,33.7429,1147.4791
75030,695,35,0.1000,48.8777,1140.8058
75031,604,43,0.1000,55.2773,1117.7139
75032,38,9,0.1000,51.2308,1153.3808
75033,121,16,0.1000,45.5272,1062.0887
75034,121,19,0.1000,52.0586,1142.4368
75035,34,8,0.1000,34.7563,1113.1994
75036,67,11,0.1000,56.6352,1022.6282
75037,542,33,0.1000,53.1489,1127.8758
75038,60,14,0.1000,59.1836,1155.1472
75039,73,10,0.1000,49.4068,1139.5945
75040,209,19,0.1000,49.0100,1131.1006
75041,184,18,0.1000,47.8857,1145.1424
75042,226,20,0.1000,54.1093,1091.5487
75043,78,11,0.1000,54.2572,1030.2983
75044,555,32,0.1000,49.8034,1137.3578
75045,49,9,0.1000,35.6458,1146.2382
75046,85,15,0.1000,45.8892,1096.1794
75047,351,29,0.1000,42.0772,1146.5926
75048,221,22,0.1000,62.4904,1133.4243
75049,173,18,0.1000,59.8422,1134.4752
75050,41,9,0.1000,73.0659,1148.3131
75051,57,11,0.1000,63.3414,1143.7063
75052,230,21,0.1000,59.5268,1103.6071
75053,416,33,0.1000,49.4553,1122.1360
75054,174,18,0.1000,62.4431,1123.5838
75055,178,21,0.1000,55.7598,1138.4722
75056,52,10,0.1000,53.6460,1146.8347
75057,123,15,0.1000,49.7298,1137.4485
75058,571,34,0.1000,41.3710,1131.3888
75059,86,13,0.1000,70.8644,1107.9938
75060,240,21,0.1000,60.1597,1142.0198
75061,112,19,0.1000,53.3025,1131.7269
75062,121,13,0.1000,56.6315,1145.6013
75063,308,24,0.1000,69.2321,1157.7436
75064,201,20,0.1000,47.3328,1162.6993
75065,271,30,0.1000,58.5377,1145.1039
75066,450,32,0.1000,44.1945,1119.9504
75067,37,9,0.1000,54.4524,1131.0346
75068,120,14,0.1000,35.5750,1008.8635
75069,82,12,0.1000,47.0751,1110.4003
75070,338,24,0.1000,55.7624,1152.7550
75071,58,12,0.1000,60.4990,1137.8887
75072,316,28,0.1000,52.2479,1151.1291
75073,75,14,0.1000,46.0314,1157.3503
75074,593,44,0.1000,48.9783,1142.8754
75075,51,10,0.1000,68.4555,1141.5929
75076,408,27,0.1000,52.7572,1155.1828
75077,59,13,0.1000,45.0687,1125.0156
75078,34,9,0.1000,42.6207,1113.8862
75079,153,19,0.1000,39.4360,1104.1204
75080,26,7,0.1000,48.2058,1090.4498
75081,225,19,0.1000,37.2616,1135.0836
75082,60,15,0.1000,58.2625,1131.0022
75083,256,28,0.1000,44.0388,1101.8651
75084,27,6,0.1000,47.7728,1127.5439
75085,58,10,0.1000,52.1902,1142.6358
75086,123,18,0.1000,48.9603,1132.6876
75087,121,15,0.1000,56.9378,1128.2655
75088,52,10,0.1000,45.5677,1121.4103
75089,56,11,0.1000,37.0022,1121.3429
75090,55,10,0.1000,63.3004,1131.9740
75091,56,12,0.1000,63.5442,1152.3674
75092,83,12,0.1000,60.9820,1146.1206
75093,268,25,0.1000,52.6961,1135.4228
75094,183,20,0.1000,46.9108,1089.4980
75095,143,16,0.1000,57.1010,1134.5499
75096,75,11,0.1000,53.5894,1106.2996
75097,64,12,0.1000,54.0247,1114.9925
75098,33,9,0.1000,51.6177,1127.0144
75099,1021,46,0.1000,61.2833,1121.2739
75100,43,10,0.1000,39.5804,1053.6447
75101,368,21,0.1000,44.1125,1125.0321
75102,213,22,0.1000,66.8466,1128.3878
75103,363,22,0.1000,49.4787,1150.9993
75104,42,10,0.1000,65.2932,1128.3424
75105,1930,61,0.1000,48.9119,1154.4658
75106,417,30,0.1000,56.3494,1128.5447
75107,490,31,0.1000,50.4397,1142.1170
75108,225,19,0.1000,47.5628,1134.7950
75109,171,16,0.1000,49.3232,1093.0686
75110,92,17,0.1000,45.2517,1115.7745
75111,123,17,0.1000,47.4341,1016.9312
75112,35,8,0.1000,39.4606,1129.3176
75113,30,7,0.1000,43.8302,1112.9791
75114,123,17,0.1000,43.9017,1115.9941
75115,122,15,0.1000,60.4001,1120.8623
75116,141,19,0.1000,46.9793,1132.3216
75117,38,9,0.1000,75.1047,1118.5016
75118,516,41,0.1000,53.6127,1110.4591
75119,42,12,0.1000,68.7987,1129.7705
75120,83,14,0.1000,43.0546,1086.6323
75121,780,37,0.1000,52.7666,1128.8050
75122,2067,52,0.1000,41.5862,1158.6081
75123,55,12,0.1000,42.3785,1122.8965
75124,81,13,0.1000,53.6388,1141.4043
75125,227,18,0.1000,53.7550,1120.2842
75126,49,10,0.1000,70.0769,1105.9226
75127,241,23,0.1000,58.0359,1114.8690
75128,128,15,0.1000,68.1179,1121.1671
75129,38,8,0.1000,78.5181,1002.9519
75130,218,18,0.1000,54.5551,1142.2595
75131,70,11,0.1000,43.8097,1126.0338
75132,120,13,0.1000,53.5116,1081.2183
75133,41,9,0.1000,58.3940,1124.2697
75134,303,23,0.1000,54.5949,1143.2779
75135,300,24,0.1000,59.9512,1147.6282
75136,1685,41,0.1000,50.6912,1167.2150
75137,2640,65,0.1000,56.4681,1153.1594
75138,53,12,0.1000,73.8136,1084.2446
75139,1249,49,0.1000,51.7691,1139.3410
75140,1256,45,0.1000,46.5148,1128.6443
75141,520,38,0.1000,51.7336,1119.3514
75142,75,12,0.1000,46.4753,1121.9894
75143,577,29,0.1000,49.9830,1134.7974
75144,47,10,0.1000,42.2900,1142.8644
75145,200,18,0.1000,57.7484,1119.4178
75146,132,18,0.1000,58.0741,1117.4338
75147,32,9,0.1000,47.9015,1112.0378
75148,39,9,0.1000,49.6555,1135.5193
75149,473,28,0.1000,54.1999,1132.8073
75150,158,20,0.1000,51.1267,1084.6067
75151,59,14,0.1000,53.2681,1123.7664
75152,320,24,0.1000,53.9677,1122.1277
75153,370,28,0.1000,59.1950,1102.8776
75154,397,30,0.1000,56.0531,1140.3799
75155,83,13,0.1000,51.7809,1125.2738
75156,82,15,0.1000,53.0802,1140.0646
75157,43,11,0.1000,58.2827,1073.9876
75158,112,17,0.1000,50.4789,1130.2160
75159,320,24,0.1000,47.0071,1120.0539
75160,48,10,0.1000,68.2023,1115.9855
75161,107,17,0.1000,69.1658,1112.7561
75162,162,16,0.1000,71.4518,1124.7201
75163,294,22,0.1000,54.3790,1086.8035
75164,88,15,0.1000,49.6482,1116.1129
75165,799,34,0.1000,47.7245,1142.1580
75166,340,25,0.1000,59.1850,1128.9311
75167,54,11,0.1000,72.0974,1127.8381
75168,36,9,0.1000,66.7103,1107.3094
75169,259,24,0.1000,64.3263,1134.6791
