episode,score,steps,epsilon,loss,avg_q
665,76,14,0.7473,11.0269,147.2945
666,56,12,0.7469,15.2231,123.5623
667,39,12,0.7465,14.8881,130.0958
668,31,7,0.7462,15.5076,143.9175
669,36,9,0.7458,11.8453,129.1963
670,34,8,0.7454,13.0969,142.7751
671,58,13,0.7450,12.3111,139.5375
672,32,8,0.7446,10.0111,147.1833
673,62,10,0.7443,13.3165,143.2300
674,55,11,0.7439,14.7905,134.3348
675,131,18,0.7435,14.0799,140.5754
676,28,8,0.7431,12.8982,141.7788
677,94,17,0.7427,15.3459,142.4218
678,86,13,0.7424,13.2752,130.2451
679,28,6,0.7420,12.5694,143.3514
680,140,16,0.7416,13.1026,153.8913
681,38,10,0.7412,14.3519,138.1846
682,40,9,0.7408,15.0951,154.6776
683,32,8,0.7405,16.1992,136.4454
684,48,12,0.7401,15.2725,156.0217
685,31,8,0.7397,9.7153,136.7555
686,90,15,0.7393,17.0502,130.9047
687,29,6,0.7389,16.0875,142.8028
688,62,15,0.7386,13.9141,146.4873
689,56,11,0.7382,12.7916,147.4682
690,116,15,0.7378,14.1555,149.9487
691,39,10,0.7374,13.9344,137.7503
692,66,16,0.7370,12.7324,140.9037
693,40,9,0.7367,17.0856,135.8611
694,69,13,0.7363,13.6230,151.9880
695,105,12,0.7359,11.5642,138.6257
696,89,16,0.7355,15.4069,136.9616
697,92,14,0.7351,12.4777,135.7140
698,38,9,0.7348,10.6570,159.5865
699,54,11,0.7344,17.0342,150.9593
700,38,11,0.7340,15.3164,146.8741
701,26,6,0.7336,11.7603,148.2101
702,87,14,0.7332,17.2373,140.5755
703,31,8,0.7329,14.8408,148.0678
704,33,8,0.7325,11.0006,161.4878
705,39,11,0.7321,17.1399,154.8917
706,43,13,0.7317,13.5500,155.7553
707,81,14,0.7313,14.7923,152.8378
708,33,8,0.7310,14.4306,151.7343
709,154,15,0.7306,14.5658,152.2746
710,109,17,0.7302,13.5938,156.6172
711,155,15,0.7298,15.0198,152.9037
712,41,11,0.7294,13.5342,141.6446
713,69,14,0.7291,14.4777,150.6112
714,39,11,0.7287,16.9511,165.0558
715,59,11,0.7283,12.9428,147.8900
716,48,9,0.7279,19.1823,150.1744
717,76,8,0.7275,14.6762,164.5479
718,34,9,0.7272,15.4939,159.5090
719,41,12,0.7268,14.3356,158.0110
720,39,11,0.7264,15.5367,145.7079
721,77,13,0.7260,14.7752,152.4759
722,38,9,0.7256,16.5137,163.8809
723,29,8,0.7253,12.6581,148.1503
724,58,12,0.7249,13.4927,161.7622
725,35,9,0.7245,12.8791,149.8775
726,41,8,0.7241,16.6579,142.7620
727,39,10,0.7237,10.5494,136.8863
728,38,11,0.7234,12.4319,146.2849
729,103,15,0.7230,16.1216,152.3989
730,39,10,0.7226,17.7713,166.1316
731,55,11,0.7222,20.6094,154.1213
732,63,14,0.7218,14.2764,158.7273
733,320,29,0.7215,14.1594,156.9852
734,55,11,0.7211,15.0326,159.7909
735,56,11,0.7207,12.8841,167.9034
736,50,11,0.7203,15.1582,170.8587
737,51,9,0.7199,10.8560,147.9255
738,85,14,0.7196,14.0828,149.8900
739,158,19,0.7192,12.3956,158.3126
740,50,10,0.7188,14.6693,156.9086
741,58,13,0.7184,12.2987,140.6049
742,123,18,0.7180,13.7754,156.7444
743,41,11,0.7177,12.5977,155.7246
744,39,10,0.7173,12.6810,151.9916
745,85,12,0.7169,10.4664,168.1098
746,31,8,0.7165,12.0659,150.8077
747,30,9,0.7161,14.2016,169.0277
748,95,17,0.7158,16.3048,156.0862
749,34,8,0.7154,15.0768,141.8741
750,56,11,0.7150,14.6315,159.3620
751,34,9,0.7146,12.9305,151.7336
752,55,12,0.7142,14.4409,162.4201
753,36,9,0.7139,13.4210,164.1072
754,35,9,0.7135,15.1713,153.1641
755,56,12,0.7131,14.3477,160.5314
756,29,8,0.7127,18.1855,166.7230
757,64,14,0.7123,18.0104,157.7927
758,60,13,0.7120,16.6917,162.6089
759,32,8,0.7116,17.5646,158.6053
760,27,7,0.7112,14.4216,156.7096
761,36,8,0.7108,12.8419,162.3457
762,45,11,0.7104,12.9697,167.3337
763,43,11,0.7101,12.0011,174.9942
764,62,12,0.7097,13.8639,176.0641
765,72,13,0.7093,13.8151,167.4977
766,71,11,0.7089,14.2653,158.1914
767,49,10,0.7085,16.3601,153.7888
768,37,9,0.7082,12.9167,173.4820
769,40,9,0.7078,15.7506,158.1745
770,32,7,0.7074,11.3169,152.8863
771,104,16,0.7070,15.0238,174.7110
772,55,11,0.7066,10.0753,149.9022
773,36,10,0.7063,15.2709,156.4729
774,60,14,0.7059,14.2233,169.8375
775,34,8,0.7055,18.1515,152.3155
776,49,8,0.7051,13.3810,175.0785
777,88,13,0.7047,15.2565,157.6722
778,59,12,0.7044,13.0379,154.4105
779,26,5,0.7040,16.1594,165.5629
780,46,12,0.7036,15.0519,147.5164
781,153,16,0.7032,13.3179,158.0513
782,22,5,0.7028,10.6366,160.7512
783,28,7,0.7025,17.3230,150.1410
784,85,12,0.7021,16.7985,165.1324
785,59,11,0.7017,13.6179,172.8715
786,43,11,0.7013,13.0328,178.1324
787,40,11,0.7009,12.7571,150.8475
788,86,15,0.7006,13.7201,176.4395
789,68,12,0.7002,16.0718,170.9452
790,43,11,0.6998,13.5889,182.5312
791,95,17,0.6994,12.7896,176.1593
792,39,9,0.6990,17.7846,159.4842
793,39,10,0.6987,19.2788,185.8369
794,70,12,0.6983,14.6469,164.5900
795,50,11,0.6979,13.8689,162.4272
796,62,14,0.6975,15.4480,174.7452
797,36,9,0.6971,14.8589,171.4381
798,33,9,0.6968,11.8497,168.5472
799,112,18,0.6964,11.6280,185.8812
800,89,16,0.6960,17.0473,167.0685
801,57,12,0.6956,14.4862,172.4288
802,90,16,0.6952,15.1034,178.6122
803,35,12,0.6949,17.6802,170.5095
804,38,11,0.6945,14.4019,183.2830
805,44,11,0.6941,11.7042,174.2408
806,83,12,0.6937,16.0930,172.9914
807,41,11,0.6933,19.0311,169.0945
808,79,15,0.6930,16.1701,175.9871
809,35,9,0.6926,15.8541,168.3955
810,79,14,0.6922,17.8940,168.0380
811,295,18,0.6918,16.2416,174.4805
812,32,7,0.6914,14.3287,169.8132
813,158,17,0.6911,13.0428,173.4054
814,38,9,0.6907,16.6865,179.5138
815,117,13,0.6903,16.7762,165.4548
816,38,11,0.6899,14.7460,168.5745
817,42,11,0.6895,16.5223,162.7344
818,38,10,0.6892,12.0620,179.1343
819,127,17,0.6888,19.0879,185.1005
820,155,20,0.6884,14.6113,196.8979
821,93,16,0.6880,16.4634,173.2782
822,172,22,0.6876,13.8351,165.4000
823,45,11,0.6873,15.1211,190.6173
824,32,7,0.6869,13.4726,174.6546
825,31,7,0.6865,15.4705,157.8905
826,49,10,0.6861,11.7985,166.1102
827,56,12,0.6857,17.6740,178.1338
828,52,11,0.6854,17.5831,182.7326
829,70,13,0.6850,19.0969,180.6014
830,35,9,0.6846,12.2533,180.2456
831,43,12,0.6842,15.9130,188.1775
832,39,9,0.6838,16.8095,181.8284
833,30,8,0.6835,15.7704,175.8354
834,35,10,0.6831,17.9812,172.9503
835,60,14,0.6827,12.7112,186.1999
836,48,10,0.6823,21.2197,177.1146
837,54,10,0.6819,15.7302,180.2012
838,45,13,0.6816,18.1133,190.7977
839,38,10,0.6812,17.2861,180.6752
840,80,13,0.6808,18.1141,180.0230
841,38,9,0.6804,14.1703,187.2076
842,30,9,0.6800,17.4247,181.7463
843,52,10,0.6797,15.3444,207.9106
844,40,11,0.6793,14.1833,183.6076
845,88,16,0.6789,17.1090,194.8002
846,103,12,0.6785,15.7717,173.3237
847,45,13,0.6781,17.2814,180.2242
848,43,12,0.6778,12.6219,164.8992
849,45,11,0.6774,14.2280,171.2508
850,32,10,0.6770,17.6988,182.5201
851,46,13,0.6766,15.6338,184.1795
852,40,11,0.6762,17.5422,174.2304
853,31,8,0.6759,15.0027,168.8648
854,35,7,0.6755,15.4384,168.7045
855,58,13,0.6751,16.7758,206.2066
856,76,10,0.6747,13.1272,201.3382
857,58,12,0.6743,17.1372,176.9097
858,56,12,0.6740,14.0425,183.1343
859,33,7,0.6736,18.9837,181.0972
860,55,11,0.6732,13.9103,165.3935
861,39,11,0.6728,13.6812,178.8776
862,60,11,0.6724,14.7827,170.6561
863,84,17,0.6721,16.7521,189.3654
864,41,11,0.6717,16.9201,165.8848
865,34,10,0.6713,14.9767,200.3266
866,74,13,0.6709,11.8679,184.6817
867,108,14,0.6705,15.3162,215.2455
868,31,8,0.6702,24.6044,173.2949
869,54,11,0.6698,16.4808,183.1288
870,149,20,0.6694,16.5850,178.5928
871,42,10,0.6690,18.8759,179.9069
872,124,18,0.6686,18.1935,191.4519
873,37,10,0.6683,19.0499,185.7336
874,121,20,0.6679,17.0559,178.1039
875,33,10,0.6675,10.9731,177.5568
876,55,12,0.6671,13.0811,192.3552
877,60,13,0.6667,16.2481,198.3261
878,67,13,0.6664,17.8412,191.8135
879,30,9,0.6660,20.0190,204.1367
880,112,16,0.6656,15.4033,185.6821
881,39,9,0.6652,17.4886,203.8197
882,39,9,0.6648,18.9174,189.0203
883,32,9,0.6645,17.4162,191.7484
884,49,8,0.6641,13.6226,188.1484
885,82,12,0.6637,18.4229,178.5519
886,34,8,0.6633,20.2393,190.1349
887,113,17,0.6629,14.4722,191.4453
888,142,19,0.6626,14.7368,186.0671
889,133,17,0.6622,11.5435,185.5177
890,31,9,0.6618,16.6046,171.0791
891,155,18,0.6614,14.8686,183.5341
892,44,11,0.6610,21.6068,177.2986
893,51,10,0.6607,20.6792,192.9980
894,53,12,0.6603,15.1692,209.2688
895,30,7,0.6599,18.8482,179.9199
896,34,9,0.6595,17.9658,176.4174
897,38,9,0.6591,12.9546,186.5142
898,58,12,0.6588,15.8127,186.2740
899,83,14,0.6584,15.8711,185.2960
900,375,24,0.6580,19.0843,179.8242
901,35,9,0.6576,15.3936,183.2532
902,42,10,0.6572,17.5574,202.3263
903,46,11,0.6569,17.6512,204.3805
904,31,9,0.6565,19.0665,176.1683
905,35,10,0.6561,15.7048,186.7657
906,41,11,0.6557,17.4124,181.9489
907,34,8,0.6553,19.6208,187.4612
908,60,13,0.6550,17.7694,182.1171
909,41,10,0.6546,16.6269,180.0352
910,56,10,0.6542,18.4390,210.0990
911,36,9,0.6538,15.4874,173.4003
912,76,13,0.6534,14.1997,190.5409
913,55,11,0.6531,16.3959,175.3374
914,37,10,0.6527,14.2062,192.2813
915,49,10,0.6523,19.6717,206.9983
916,73,13,0.6519,16.5298,212.8030
917,42,11,0.6515,18.1605,180.0711
918,28,8,0.6512,19.1001,197.5874
919,121,16,0.6508,16.3719,181.2714
920,37,10,0.6504,15.8657,195.5854
921,71,13,0.6500,14.6442,181.3137
922,60,13,0.6496,19.5865,199.1148
923,87,14,0.6493,16.9311,184.4530
924,59,14,0.6489,15.7024,185.7058
925,40,10,0.6485,18.6683,198.0964
926,86,13,0.6481,18.6470,213.2455
927,39,8,0.6477,18.1901,195.2891
928,49,9,0.6474,23.5796,202.6261
929,58,11,0.6470,19.2997,185.5523
930,32,6,0.6466,15.5166,213.2860
931,30,7,0.6462,19.7790,192.0083
932,30,7,0.6458,17.5577,192.5100
933,43,10,0.6455,21.0719,190.2042
934,38,10,0.6451,16.9269,172.1019
935,49,8,0.6447,15.2537,196.1660
936,43,11,0.6443,20.0621,202.9325
937,52,10,0.6439,19.3670,189.3856
938,39,10,0.6436,20.8773,198.6457
939,31,8,0.6432,17.7869,199.2511
940,57,11,0.6428,18.2113,202.4486
941,37,10,0.6424,16.8075,194.0811
942,74,13,0.6420,19.1755,180.3923
943,137,20,0.6417,19.0112,184.2324
944,83,15,0.6413,14.6234,219.3802
945,46,11,0.6409,15.5466,205.3494
946,85,13,0.6405,15.3910,202.2572
947,34,8,0.6401,15.2227,171.9670
948,37,9,0.6398,15.8040,202.5217
949,30,6,0.6394,13.0930,213.3974
950,54,12,0.6390,15.7998,202.7834
951,36,8,0.6386,14.2668,210.6865
952,63,12,0.6382,15.1549,186.4067
953,42,10,0.6379,12.9364,194.2945
954,57,12,0.6375,16.2407,196.0946
955,44,12,0.6371,15.5534,174.5409
956,78,12,0.6367,17.3877,195.7623
957,24,7,0.6363,20.6211,194.8298
958,42,10,0.6360,15.9031,201.1528
959,39,9,0.6356,14.8882,190.1704
960,124,18,0.6352,15.8691,201.7333
961,41,10,0.6348,21.0338,197.8340
962,85,14,0.6344,18.1060,195.7988
963,43,11,0.6341,16.0777,211.9223
964,33,8,0.6337,17.1467,208.9846
965,37,9,0.6333,16.8433,196.6130
966,53,11,0.6329,22.2759,193.8008
967,36,9,0.6325,16.2096,199.9581
968,59,13,0.6322,12.0206,201.9523
969,39,8,0.6318,16.4202,224.1223
970,53,12,0.6314,25.2631,202.0961
971,124,15,0.6310,18.0234,202.4779
972,53,10,0.6306,17.3607,196.3171
973,35,9,0.6303,20.2695,200.4359
974,469,18,0.6299,17.8225,207.7219
975,90,16,0.6295,18.0385,214.2956
976,45,11,0.6291,14.4691,209.5944
977,27,6,0.6287,12.8420,194.0456
978,62,9,0.6284,17.5732,196.8844
979,35,9,0.6280,19.7859,207.5863
980,41,9,0.6276,18.1381,212.3523
981,24,8,0.6272,17.7061,198.5529
982,40,10,0.6268,13.7607,202.6178
983,82,15,0.6265,18.4961,196.8095
984,31,7,0.6261,17.8155,204.1205
985,35,8,0.6257,15.8161,200.5201
986,38,9,0.6253,14.5920,206.0214
987,50,11,0.6249,12.6320,197.5075
988,56,12,0.6246,17.5965,210.5249
989,58,11,0.6242,17.0441,206.2164
990,37,9,0.6238,19.7185,189.8762
991,35,10,0.6234,12.2359,198.3207
992,26,5,0.6230,20.0157,201.1322
993,56,12,0.6227,19.7229,214.2818
994,93,17,0.6223,18.6878,191.2060
995,157,17,0.6219,16.2810,207.7462
996,42,11,0.6215,17.2181,203.3389
997,44,13,0.6211,17.2659,195.8508
998,124,17,0.6208,16.5840,215.9559
999,38,10,0.6204,18.6344,219.1642
1000,45,11,0.6200,18.6917,190.3777
1001,49,9,0.6196,15.6471,202.0195
1002,64,13,0.6192,18.5966,201.6253
1003,59,15,0.6189,13.6220,215.5702
1004,133,18,0.6185,13.5781,172.9992
1005,34,9,0.6181,23.8091,215.2475
1006,36,9,0.6177,24.2763,205.3215
1007,58,12,0.6173,20.5315,205.2856
1008,40,11,0.6170,17.5860,207.8163
1009,28,7,0.6166,16.8835,208.4827
1010,41,11,0.6162,16.4559,216.2077
1011,36,9,0.6158,16.0874,220.3327
1012,79,13,0.6154,15.6530,224.2036
1013,57,14,0.6151,19.8610,209.4283
1014,39,10,0.6147,17.9288,199.6742
1015,48,9,0.6143,21.7378,202.7418
1016,54,9,0.6139,20.9691,199.8035
1017,62,14,0.6135,19.4519,214.8502
1018,50,13,0.6132,16.8346,232.9643
1019,62,14,0.6128,13.3269,198.3118
1020,53,14,0.6124,16.5117,209.8649
1021,40,10,0.6120,14.3975,209.1588
1022,45,12,0.6116,14.1044,210.6262
1023,82,14,0.6113,15.8417,215.5551
1024,178,21,0.6109,18.0848,203.5835
1025,36,11,0.6105,15.1518,212.3908
1026,57,11,0.6101,21.5746,231.0805
1027,59,11,0.6097,16.0032,204.2871
1028,73,15,0.6094,16.2512,221.4550
1029,43,11,0.6090,19.6553,204.4201
1030,296,21,0.6086,17.1339,223.4332
1031,29,6,0.6082,11.9316,210.7714
1032,52,10,0.6078,19.5995,231.1430
1033,85,15,0.6075,16.0566,211.4950
1034,157,17,0.6071,19.6215,227.3325
1035,55,12,0.6067,16.7630,206.3818
1036,85,14,0.6063,14.2585,216.2374
1037,81,13,0.6059,16.6740,217.3430
1038,62,12,0.6056,16.4087,202.7456
1039,88,14,0.6052,14.8036,217.7346
1040,34,9,0.6048,14.9946,195.6690
1041,152,16,0.6044,16.0972,216.6370
1042,104,13,0.6040,16.6097,215.5550
1043,32,9,0.6037,20.4165,191.9980
1044,43,11,0.6033,19.7390,194.5949
1045,81,12,0.6029,16.3521,212.8859
1046,70,13,0.6025,14.9177,209.5392
1047,36,10,0.6021,16.8932,225.3213
1048,219,18,0.6018,14.2159,229.6462
1049,83,13,0.6014,15.1537,220.0841
1050,39,9,0.6010,17.4556,215.3338
1051,55,10,0.6006,15.1086,227.6218
1052,41,10,0.6002,19.1693,221.6779
1053,42,12,0.5999,17.9952,221.8047
1054,125,17,0.5995,16.1257,238.2531
1055,30,7,0.5991,11.1413,209.9198
1056,50,9,0.5987,14.9374,225.4512
1057,47,10,0.5983,18.5307,212.5355
1058,75,14,0.5980,17.8962,208.3239
1059,44,11,0.5976,17.8491,220.5735
1060,78,16,0.5972,19.5205,210.4878
1061,56,12,0.5968,15.4739,208.0309
1062,39,10,0.5964,16.1780,218.0779
1063,36,9,0.5961,17.7659,209.6187
1064,48,9,0.5957,17.8059,228.5806
1065,37,10,0.5953,18.6689,208.9969
1066,70,12,0.5949,18.0800,230.3268
1067,45,11,0.5945,21.3023,209.7473
1068,34,9,0.5942,16.2654,195.5184
1069,39,10,0.5938,22.6886,216.2077
1070,73,14,0.5934,12.4027,225.8798
1071,45,10,0.5930,20.9113,224.6021
1072,42,11,0.5926,20.1708,211.5863
1073,46,9,0.5923,19.1901,226.4314
1074,38,10,0.5919,21.4148,223.3472
1075,53,13,0.5915,15.5899,223.6882
1076,31,8,0.5911,14.6258,218.7040
1077,38,10,0.5907,17.4468,231.5652
1078,153,18,0.5904,20.5097,221.9421
1079,51,11,0.5900,14.9107,220.0500
1080,53,11,0.5896,20.2025,212.3770
1081,77,12,0.5892,18.8899,217.5400
1082,73,11,0.5888,17.3474,226.0073
1083,368,26,0.5885,18.9378,217.9898
1084,248,24,0.5881,12.5467,214.2265
1085,70,13,0.5877,19.2450,219.5168
1086,40,10,0.5873,20.4283,214.4524
1087,38,10,0.5869,17.0342,227.8373
1088,90,15,0.5866,17.1709,236.0633
1089,39,11,0.5862,19.0703,220.4764
1090,60,14,0.5858,17.3653,266.2272
1091,61,13,0.5854,16.8085,231.2762
1092,31,7,0.5850,19.9505,233.4147
1093,94,18,0.5847,18.4838,244.0494
1094,51,11,0.5843,17.3653,226.6215
1095,31,6,0.5839,17.5003,236.6556
1096,53,10,0.5835,18.8934,254.5674
1097,118,14,0.5831,18.2681,225.2548
1098,95,17,0.5828,19.2458,237.4964
1099,43,10,0.5824,22.0128,237.9863
1100,41,9,0.5820,18.9490,236.9587
1101,37,10,0.5816,16.3363,224.6701
1102,56,12,0.5812,17.5756,222.8361
1103,59,13,0.5809,16.8718,213.9828
1104,78,18,0.5805,20.0636,243.1449
1105,35,10,0.5801,22.3433,238.2940
1106,81,11,0.5797,19.0403,235.3442
1107,109,14,0.5793,23.3237,216.0517
1108,49,9,0.5790,18.3124,238.7106
1109,62,11,0.5786,26.0457,239.1249
1110,68,10,0.5782,19.1347,239.7260
1111,52,11,0.5778,20.8641,226.1503
1112,103,16,0.5774,20.3970,204.5203
1113,51,12,0.5771,14.2378,213.2720
1114,28,6,0.5767,22.5951,250.9649
1115,128,16,0.5763,19.5182,191.6267
1116,40,11,0.5759,16.8697,209.4495
1117,42,8,0.5755,21.6631,232.6306
1118,32,7,0.5752,15.7214,224.4421
1119,28,7,0.5748,20.8368,218.2274
1120,57,12,0.5744,20.4619,222.2493
1121,41,10,0.5740,22.0100,237.8836
1122,84,14,0.5736,19.0466,232.0646
1123,40,12,0.5733,18.8342,248.4173
1124,103,15,0.5729,18.7059,234.6047
1125,53,11,0.5725,14.8261,208.8541
1126,43,10,0.5721,19.8343,240.3839
1127,76,15,0.5717,16.5420,213.3225
1128,26,7,0.5714,13.5041,227.4333
1129,89,14,0.5710,19.9041,220.2480
1130,29,6,0.5706,16.4491,229.2983
1131,33,8,0.5702,16.9260,243.2739
1132,32,9,0.5698,20.5758,224.6668
1133,30,8,0.5695,16.6974,232.9092
1134,32,9,0.5691,23.4737,225.0015
1135,52,10,0.5687,21.8975,253.9585
1136,38,10,0.5683,19.6210,222.1155
1137,39,8,0.5679,19.4982,233.3541
1138,25,7,0.5676,21.4197,231.8966
1139,62,13,0.5672,19.4596,260.0815
1140,60,13,0.5668,15.6369,239.6654
1141,58,13,0.5664,16.2922,219.3470
1142,184,25,0.5660,20.9096,258.1632
1143,42,10,0.5657,23.3863,236.3192
1144,47,11,0.5653,18.1422,237.4642
1145,29,9,0.5649,21.1775,232.3267
1146,103,16,0.5645,16.1908,250.1863
1147,32,8,0.5641,20.0821,236.4205
1148,37,8,0.5638,21.4089,237.1162
1149,37,9,0.5634,19.8810,231.4541
1150,52,10,0.5630,24.8727,236.5856
1151,166,20,0.5626,16.8470,235.6030
1152,56,12,0.5622,21.4486,237.6698
1153,107,14,0.5619,17.6303,232.6122
1154,78,11,0.5615,21.0667,223.2519
1155,45,15,0.5611,16.2983,263.9760
1156,60,13,0.5607,22.4636,221.9659
1157,52,11,0.5603,19.6622,231.1558
1158,61,14,0.5600,19.3259,242.7894
1159,48,9,0.5596,15.1386,239.9027
1160,55,12,0.5592,24.2777,224.3733
1161,29,8,0.5588,21.7219,227.5837
1162,56,14,0.5584,17.7199,243.1033
1163,38,11,0.5581,18.9590,235.5607
1164,76,12,0.5577,19.5698,216.8844
1165,30,8,0.5573,17.8646,237.8052
1166,44,10,0.5569,22.5375,250.8498
1167,123,16,0.5565,19.0976,232.7561
1168,56,13,0.5562,19.2206,238.8414
1169,42,11,0.5558,18.6221,255.6063
1170,42,11,0.5554,18.1801,231.9946
1171,38,11,0.5550,12.6622,250.5394
1172,101,17,0.5546,19.3819,247.8068
1173,58,13,0.5543,18.4016,229.6647
1174,38,11,0.5539,22.5728,241.0071
1175,26,7,0.5535,17.9261,244.0727
1176,41,9,0.5531,20.9755,250.9839
1177,31,6,0.5527,10.7555,253.8289
1178,92,18,0.5524,16.5764,249.6733
1179,26,7,0.5520,21.7275,240.8759
1180,54,11,0.5516,19.9590,244.8007
1181,54,11,0.5512,18.8803,246.3237
1182,43,11,0.5508,17.8888,257.4997
1183,170,17,0.5505,22.6651,240.7917
1184,47,9,0.5501,18.7010,258.8958
1185,384,26,0.5497,21.7366,230.7335
1186,60,12,0.5493,15.7261,244.1257
1187,39,10,0.5489,19.7468,248.6928
1188,56,11,0.5486,22.1326,248.5200
1189,33,8,0.5482,26.3593,258.5390
1190,55,9,0.5478,17.7934,240.1232
1191,151,16,0.5474,23.4645,252.4612
1192,36,9,0.5470,19.6417,230.5473
1193,118,18,0.5467,17.8212,251.4223
1194,34,8,0.5463,19.7873,258.6958
1195,120,15,0.5459,23.2016,234.6024
1196,34,9,0.5455,15.9507,252.7405
1197,28,7,0.5451,17.8762,258.2054
1198,120,14,0.5448,22.2012,250.1554
1199,85,17,0.5444,20.6479,245.3703
1200,58,15,0.5440,19.2121,255.2699
1201,38,8,0.5436,21.7143,226.6505
1202,81,13,0.5432,19.2228,236.7735
1203,43,11,0.5429,21.0421,243.4865
1204,49,10,0.5425,23.4121,244.5135
1205,135,23,0.5421,19.0153,228.2325
1206,77,15,0.5417,22.8523,255.6919
1207,28,7,0.5413,17.2673,242.5698
1208,127,17,0.5410,22.0377,246.6262
1209,39,10,0.5406,21.7382,267.1500
1210,42,10,0.5402,19.9119,246.5214
1211,52,12,0.5398,20.4728,235.3691
1212,40,12,0.5394,18.7256,255.7980
1213,40,9,0.5391,20.7382,243.8264
1214,35,9,0.5387,15.9205,243.5198
1215,56,11,0.5383,13.4105,235.6727
1216,55,11,0.5379,17.3839,240.7087
1217,37,9,0.5375,19.2642,251.4613
1218,42,10,0.5372,21.1995,280.9593
1219,53,13,0.5368,20.1109,237.1435
1220,40,11,0.5364,24.6039,249.2839
1221,38,10,0.5360,20.6367,243.2496
1222,222,21,0.5356,19.1759,262.3661
1223,37,10,0.5353,21.3467,248.4880
1224,119,14,0.5349,22.3418,262.2771
1225,30,8,0.5345,22.0048,255.0649
1226,43,12,0.5341,23.4062,241.5719
1227,56,13,0.5337,21.0738,257.5089
1228,54,10,0.5334,18.4724,234.2876
1229,56,12,0.5330,20.2526,228.8002
1230,43,9,0.5326,20.9668,260.3300
1231,55,11,0.5322,17.2288,262.2433
1232,41,11,0.5318,17.8285,262.8622
1233,37,10,0.5315,21.4590,245.2063
1234,62,14,0.5311,21.2119,244.1851
1235,75,15,0.5307,21.4662,252.7637
1236,34,9,0.5303,15.7280,261.5260
1237,82,13,0.5299,20.3009,296.8077
1238,33,8,0.5296,20.0316,259.4781
1239,45,10,0.5292,24.6879,253.9844
1240,25,7,0.5288,20.9064,249.3865
1241,214,18,0.5284,18.9538,270.2212
1242,56,12,0.5280,23.8201,256.0661
1243,84,14,0.5277,18.7349,228.0708
1244,41,10,0.5273,22.1538,242.5462
1245,61,13,0.5269,15.5380,277.1070
1246,106,19,0.5265,16.9898,239.1727
1247,35,10,0.5261,21.5007,257.9697
1248,44,14,0.5258,18.4605,258.8203
1249,66,10,0.5254,20.3572,243.6857
1250,54,11,0.5250,25.8250,258.8636
1251,56,11,0.5246,20.1524,243.9739
1252,77,16,0.5242,24.3182,232.8877
1253,52,9,0.5239,24.2403,277.3347
1254,54,10,0.5235,17.5438,268.6665
1255,39,9,0.5231,18.9463,224.9611
1256,63,11,0.5227,23.4909,238.0672
1257,30,8,0.5223,23.2374,253.2166
1258,62,15,0.5220,21.6074,256.9511
1259,167,15,0.5216,16.3001,256.4895
1260,60,13,0.5212,19.6565,273.7373
1261,79,11,0.5208,19.6673,260.3829
1262,59,13,0.5204,23.1795,247.8079
1263,24,7,0.5201,21.6828,246.8252
1264,78,13,0.5197,25.2810,273.4684
1265,37,9,0.5193,20.8268,251.1489
1266,57,15,0.5189,28.6598,268.3903
1267,89,14,0.5185,23.4061,233.5344
1268,36,10,0.5182,22.1374,289.0070
1269,23,6,0.5178,21.2498,247.0118
1270,38,10,0.5174,19.2670,243.4774
1271,40,10,0.5170,22.1160,272.2515
1272,85,14,0.5166,25.8753,256.0129
1273,57,11,0.5163,18.7252,255.2815
1274,48,10,0.5159,19.3574,253.0664
1275,53,10,0.5155,16.0867,269.2104
1276,81,13,0.5151,23.2131,258.0888
1277,39,10,0.5147,18.9021,274.0497
1278,38,9,0.5144,21.7096,264.1965
1279,37,9,0.5140,24.2835,243.1753
1280,37,10,0.5136,19.9107,254.7680
1281,57,12,0.5132,20.8560,295.2958
1282,61,13,0.5128,28.8025,233.8182
1283,31,8,0.5125,21.0126,268.9292
1284,85,12,0.5121,21.8997,279.8420
1285,59,13,0.5117,18.1486,260.9270
1286,34,9,0.5113,21.7560,256.8627
1287,57,10,0.5109,21.6036,270.0065
1288,56,11,0.5106,18.0239,267.8284
1289,60,11,0.5102,19.2377,258.2846
1290,47,9,0.5098,19.3801,258.8137
1291,35,9,0.5094,24.7345,276.8041
1292,23,6,0.5090,16.7704,269.7182
1293,43,11,0.5087,19.9524,263.0221
1294,60,13,0.5083,21.9256,257.9324
1295,74,13,0.5079,24.8677,292.8818
1296,56,12,0.5075,20.2258,280.6935
1297,36,10,0.5071,19.7083,231.2650
1298,54,8,0.5068,26.4785,278.2310
1299,41,10,0.5064,19.7150,265.4684
1300,111,17,0.5060,21.4720,271.2326
1301,32,9,0.5056,21.5987,263.6770
1302,40,10,0.5052,20.8052,264.3351
1303,40,9,0.5049,20.1998,260.2289
1304,83,14,0.5045,22.9565,262.3497
1305,52,11,0.5041,25.7885,285.8341
1306,43,12,0.5037,21.4609,267.7106
1307,56,11,0.5033,20.4031,300.8955
1308,77,15,0.5030,24.8304,279.7067
1309,31,8,0.5026,28.8307,271.2485
1310,35,8,0.5022,25.3942,265.0383
1311,48,10,0.5018,22.4085,254.9772
1312,38,9,0.5014,19.2532,295.2202
1313,40,11,0.5011,20.5935,283.2724
1314,33,9,0.5007,22.6597,278.5237
